condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT,20.0,6.0,0.08,0.05684562540007723,1.477231851623077,92.68942087093363,0.10981159015295633,50
WT,20.0,6.5,0.06,0.05686066293204277,1.5506626147300948,92.75028897805036,0.11176558902652432,50
WT,20.0,7.0,0.06,0.05688013008227204,1.6691919207158483,92.80870031471795,0.11039058339798209,50
WT,20.0,7.5,0.06,0.056905921251481376,1.967948907444541,92.87893823024652,0.1121204879575526,50
WT,20.0,8.0,0.06,0.05691729656452533,5.420451041765411,92.73807697190142,0.11086114449905562,50
WT,20.0,8.5,0.06,0.05699357254147129,9.64361538298083,91.62872216987581,0.11313771658865805,50
WT,20.0,9.0,0.06,0.057399093898449036,12.095489013774575,84.30043952325539,0.11099966807243501,50
WT,20.0,9.5,0.16,0.07477737092642589,14.38235168473836,46.404023076919714,0.11328057390607148,50
WT,20.0,10.0,0.26,0.5713108253219672,22.154561223705844,11.56337140788365,0.7449238226836684,50
WT,25.0,6.0,0.08,0.056828617333647836,1.5158102546984842,92.0530856924551,0.10981159015295633,50
WT,25.0,6.5,0.06,0.05684203856405029,1.5980310547546086,91.97763834670337,0.11176558902652432,50
WT,25.0,7.0,0.06,0.056861668169989034,1.7436854054360251,91.91330065716255,0.11039058339798209,50
WT,25.0,7.5,0.06,0.056875246166746135,2.5842759480560242,91.82685250413624,0.1121204879575526,50
WT,25.0,8.0,0.06,0.05686419752669402,8.542356878397273,90.46837793720677,0.11086114449905562,50
WT,25.0,8.5,0.06,0.05717330614625316,12.660396365653039,84.65489618841424,0.11313771658865805,50
WT,25.0,9.0,0.08,0.06214825924990734,15.420593888049691,68.83256236027424,0.11099966807243501,50
WT,25.0,9.5,0.98,0.26880255848776186,18.117819814903378,6.53962058282268,0.11328057390607148,50
WT,25.0,10.0,0.24,0.5285855253984595,25.50625362758077,8.970172257305514,0.7449238226836684,50
WT,30.0,6.0,0.06,0.05681758386809133,1.5375345565362994,90.81502112960153,0.10981159015295633,50
WT,30.0,6.5,0.06,0.05683718980223093,1.630095792665633,90.43589171413876,0.11176558902652432,50
WT,30.0,7.0,0.06,0.056866230618412,1.8045189344494306,90.07401938925672,0.11039058339798209,50
WT,30.0,7.5,0.06,0.05689255457550348,4.4239754003902965,89.45848414746007,0.1121204879575526,50
WT,30.0,8.0,0.06,0.05716144840864353,11.653807512762796,85.1046734293807,0.11086114449905562,50
WT,30.0,8.5,0.06,0.05925697700934806,15.451650223631377,74.93428904663706,0.11313771658865805,50
WT,30.0,9.0,0.3,0.09452904908375143,18.611865928660006,30.692503495764644,0.11099966807243501,50
WT,30.0,9.5,1.0,0.5387772451636087,21.67129764408691,2.2561760859723945,0.11328057390607148,50
WT,30.0,10.0,0.2,0.5280624603350496,28.75133072280356,7.225308309666957,0.7449238226836684,50
WT,35.0,6.0,0.06,0.05686562176075613,1.555315513208913,88.51521626719958,0.10981159015295633,50
WT,35.0,6.5,0.06,0.056934229901119425,1.6573897192953524,87.52830985764687,0.11176558902652432,50
WT,35.0,7.0,0.06,0.057005117791888875,1.8607243586040751,86.65664017282499,0.11039058339798209,50
WT,35.0,7.5,0.06,0.057131401681048806,6.576234567397855,84.36079227936796,0.1121204879575526,50
WT,35.0,8.0,0.06,0.05822906689261549,14.355714314070308,78.02681173360719,0.11086114449905562,50
WT,35.0,8.5,0.1,0.06691936756341779,18.18923716989497,56.431161173663895,0.11313771658865805,50
WT,35.0,9.0,0.92,0.18799301751466901,21.580465524709368,9.348494115384256,0.11099966807243501,50
WT,35.0,9.5,1.0,0.5346624776770734,25.39359403132149,2.5244316456070397,0.11328057390607148,50
WT,35.0,10.0,0.2,0.5451661126407703,32.62396592930457,6.554785824765551,0.7449238226836684,50
WT,40.0,6.0,0.06,0.057108698367030565,1.5706222895951336,85.05669005600735,0.10981159015295633,50
WT,40.0,6.5,0.06,0.057296536340887015,1.6787274893019415,83.53882520333934,0.11176558902652432,50
WT,40.0,7.0,0.06,0.05748480508148563,1.9109454895385618,82.25340401266548,0.11039058339798209,50
WT,40.0,7.5,0.06,0.058284071047834986,8.80977549144129,78.46889946525,0.1121204879575526,50
WT,40.0,8.0,0.1,0.06212990220476729,16.730220674415943,68.26680305466446,0.11086114449905562,50
WT,40.0,8.5,0.3,0.09144464648604911,20.871804749889048,29.36032445499606,0.11313771658865805,50
WT,40.0,9.0,1.0,0.35987122691614465,24.544537293794207,4.116227327779737,0.11099966807243501,50
WT,40.0,9.5,1.0,0.5163762393265763,28.87902153131072,2.769263472062786,0.11328057390607148,50
WT,40.0,10.0,0.32,0.5444115409673989,35.60555484200167,4.845681062319795,0.7449238226836684,50
WT,45.0,6.0,0.06,0.05772386497979763,1.5850395954714986,80.72866002788645,0.10981159015295633,50
