condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
WT,20.0,6.0,0,191664963,0.07792722740945458,0.147693 0.243721 0.213352 0.155917 0.166610 0.222875 0.190902 0.140112 0.144061 0.084870 0.110072 0.085010 0.092008 0.068822 0.104252 0.027544 0.054704 0.010620 0.049369 0.091789 0.044079 0.086122 0.034233 0.039737 0.077927,1.5417888859619833,236.08396919899573,56.08396919899573
WT,20.0,6.0,1,1662057957,0.03291337187852007,0.097603 0.228812 0.211678 0.220559 0.104518 0.149942 0.148080 0.076884 0.145510 0.202515 0.050275 0.089982 0.063207 0.032368 0.104907 0.044594 0.040961 0.064026 0.070981 0.044726 0.087185 0.063075 0.031441 0.026337 0.032913,1.4851018270113077,147.67765824453065,32.32234175546935
WT,20.0,6.0,2,1405681631,0.0728968896469064,0.194359 0.210887 0.232197 0.292628 0.258032 0.191084 0.091601 0.105329 0.062619 0.104535 0.150494 0.100826 0.072858 0.125558 0.055375 0.038566 0.078508 0.108229 0.023505 0.061792 0.010387 0.047510 0.034020 0.071264 0.072897,1.3496284808567451,342.25607447886335,162.25607447886335
WT,20.0,6.0,3,942484272,0.05437913427197377,0.197528 0.261868 0.172888 0.175190 0.174512 0.139415 0.101578 0.174692 0.100208 0.146173 0.115743 0.121327 0.090703 0.063629 0.036224 0.025226 0.079366 0.033843 0.051206 0.029532 0.054768 0.080797 0.027380 0.067116 0.054379,1.3255219343732405,255.829447138866,75.82944713886599
WT,20.0,6.0,4,929893137,0.09154153230093,0.196234 0.117542 0.128906 0.141160 0.161578 0.202059 0.148634 0.196558 0.160736 0.059990 0.136246 0.051549 0.098685 0.098396 0.009399 0.059353 0.038313 0.052955 0.038724 0.035446 0.080527 0.036082 0.019395 0.051069 0.091542,1.5014252677300604,226.51733294752435,46.51733294752435
WT,20.0,6.0,5,1843824992,0.020076860044675553,0.189965 0.207937 0.236685 0.237588 0.201592 0.151125 0.174100 0.243475 0.117894 0.109586 0.157954 0.079385 0.073882 0.083124 0.121233 0.054691 0.127018 0.034512 0.045926 0.057935 0.022603 0.044768 0.071884 0.083997 0.020077,1.4977022253477161,165.32528503654797,14.674714963452033
WT,20.0,6.0,6,184566854,0.11083972470129948,0.173711 0.153270 0.198327 0.148747 0.235959 0.262888 0.129328 0.095491 0.117502 0.158427 0.124014 0.047987 0.098738 0.094113 0.041059 0.040226 0.022460 0.049116 0.010673 0.052415 0.097233 0.050202 0.058546 0.087330 0.110840,1.4827183531938803,23.13536207364294,156.86463792635706
WT,20.0,6.0,7,1497586438,0.033622147439215065,0.163311 0.118290 0.316972 0.243298 0.230264 0.281069 0.153829 0.178246 0.082231 0.168859 0.037496 0.079124 0.036321 0.038345 0.017934 0.038263 0.053650 0.054592 0.017636 0.079288 0.035365 0.073431 0.041289 0.023875 0.033622,1.5127392347504172,215.9096201918407,35.9096201918407
WT,20.0,6.0,8,432652533,0.10527574152476253,0.142754 0.173386 0.151320 0.140898 0.275025 0.249213 0.257478 0.129913 0.136827 0.120816 0.133609 0.134806 0.087095 0.028563 0.059402 0.075711 0.109680 0.066021 0.052169 0.065501 0.086525 0.093237 0.006820 0.047219 0.105276,1.447536515127272,331.34504118703506,151.34504118703506
WT,20.0,6.0,9,202244314,0.03323829607445769,0.202450 0.197959 0.192376 0.138317 0.265298 0.143450 0.202349 0.117274 0.165602 0.129132 0.184062 0.021695 0.025990 0.050412 0.032973 0.049033 0.007580 0.055756 0.021929 0.031836 0.086345 0.039537 0.031912 0.011941 0.033238,1.631485379367282,313.06761663954774,133.06761663954774
WT,20.0,6.0,10,1130604997,0.08199643842749124,0.213076 0.308111 0.202810 0.127279 0.143953 0.250921 0.182998 0.096577 0.182285 0.070975 0.082622 0.091588 0.054888 0.048617 0.071565 0.034334 0.016247 0.112221 0.036672 0.078217 0.031768 0.071167 0.076043 0.023814 0.081996,1.7577405416006158,167.71974187427475,12.280258125725254
WT,20.0,6.0,11,2095133045,0.08801833930693993,0.166237 0.201404 0.261685 0.250092 0.261082 0.157850 0.182740 0.139625 0.057058 0.067706 0.138599 0.069819 0.027847 0.089534 0.089678 0.053157 0.031973 0.094768 0.092179 0.071675 0.060274 0.015020 0.033564 0.042566 0.088018,1.559269023212643,100.99477884767408,79.00522115232592
WT,20.0,6.0,12,1580016183,0.05276314055342938,0.062048 0.158844 0.276945 0.226781 0.249230 0.072626 0.217851 0.109138 0.197741 0.045922 0.126230 0.131883 0.062024 0.023090 0.053008 0.054384 0.046809 0.065321 0.038992 0.070268 0.059760 0.015472 0.119035 0.035176 0.052763,1.4084102437068005,343.78188270826865,163.78188270826865
WT,20.0,6.0,13,1634535062,0.044244618657281486,0.216573 0.180371 0.213974 0.150603 0.213444 0.241784 0.174114 0.154128 0.079054 0.129201 0.109485 0.047887 0.115249 0.118220 0.027284 0.046166 0.004747 0.057417 0.042945 0.013807 0.083156 0.052062 0.048811 0.102339 0.044245,1.4028176021711734,294.42337886250647,114.42337886250647
