condition,w_inter,trial_idx,seed,A_hat,cap_hit,noise_percentile,noise_threshold
WT,0.001,35,487,0.4132830343,0,95,0.7884046749
WT,0.001,36,488,0.3882923944,0,95,0.7884046749
WT,0.001,37,489,0.6756093309,0,95,0.7884046749
WT,0.001,38,490,0.263033992,0,95,0.7884046749
WT,0.001,39,491,0.7215782887,0,95,0.7884046749
WT,0.001,40,492,0.5499900324,0,95,0.7884046749
WT,0.001,41,493,0.6546335917,0,95,0.7884046749
WT,0.001,42,494,0.6304779525,0,95,0.7884046749
WT,0.001,43,495,0.5818488801,0,95,0.7884046749
WT,0.001,44,496,0.1743993394,0,95,0.7884046749
WT,0.001,45,497,0.2067052756,0,95,0.7884046749
WT,0.001,46,498,0.5593427899,0,95,0.7884046749
WT,0.001,47,499,0.2375450362,0,95,0.7884046749
WT,0.001,48,500,0.3947371165,0,95,0.7884046749
WT,0.001,49,501,0.05586411345,0,95,0.7884046749
WT,0.001,50,502,0.5720026336,0,95,0.7884046749
WT,0.001,51,503,0.2403626053,0,95,0.7884046749
WT,0.001,52,504,0.2819455453,0,95,0.7884046749
WT,0.001,53,505,0.2327503629,0,95,0.7884046749
WT,0.001,54,506,0.6804684096,0,95,0.7884046749
WT,0.001,55,507,0.7983486513,0,95,0.7884046749
WT,0.001,56,508,0.3482342458,0,95,0.7884046749
WT,0.001,57,509,0.5290708432,0,95,0.7884046749
WT,0.001,58,510,0.4912827782,0,95,0.7884046749
WT,0.001,59,511,0.3822100924,0,95,0.7884046749
WT,0.001,60,512,0.0325066869,0,95,0.7884046749
WT,0.001,61,513,0.8752319305,0,95,0.7884046749
WT,0.001,62,514,0.449393479,0,95,0.7884046749
WT,0.001,63,515,0.2854618673,0,95,0.7884046749
WT,0.001,64,516,0.6299517517,0,95,0.7884046749
WT,0.001,65,517,0.2568990137,0,95,0.7884046749
WT,0.001,66,518,0.474202402,0,95,0.7884046749
WT,0.001,67,519,0.715163138,0,95,0.7884046749
WT,0.001,68,520,0.4986583978,0,95,0.7884046749
WT,0.001,69,521,0.1863192664,0,95,0.7884046749
WT,0.001,70,522,0.6044642688,0,95,0.7884046749
WT,0.001,71,523,0.7136664957,0,95,0.7884046749
WT,0.001,72,524,0.2531709288,0,95,0.7884046749
WT,0.001,73,525,0.7727640788,0,95,0.7884046749
WT,0.001,74,526,0.4368932654,0,95,0.7884046749
WT,0.001,75,527,0.7953277951,0,95,0.7884046749
WT,0.001,76,528,0.5974372384,0,95,0.7884046749
WT,0.001,77,529,0.6251937451,0,95,0.7884046749
WT,0.001,78,530,0.3585418419,0,95,0.7884046749
WT,0.001,79,531,0.6934603958,0,95,0.7884046749
WT,0.001,80,532,0.3089270274,0,95,0.7884046749
WT,0.001,81,533,0.26841152,0,95,0.7884046749
WT,0.001,82,534,0.4130294963,0,95,0.7884046749
WT,0.001,83,535,0.4802084528,0,95,0.7884046749
WT,0.001,84,536,0.6374394351,0,95,0.7884046749
WT,0.001,85,537,0.3425918849,0,95,0.7884046749
WT,0.001,86,538,0.3254488903,0,95,0.7884046749
WT,0.001,87,539,0.5798919683,0,95,0.7884046749
WT,0.001,88,540,0.4477609285,0,95,0.7884046749
WT,0.001,89,541,0.4749008703,0,95,0.7884046749
WT,0.001,90,542,0.7880403002,0,95,0.7884046749
WT,0.001,91,543,0.2499286059,0,95,0.7884046749
WT,0.001,92,544,0.4511959022,0,95,0.7884046749
WT,0.001,93,545,0.3228593309,0,95,0.7884046749
WT,0.001,94,546,0.4954116663,0,95,0.7884046749
WT,0.001,95,547,0.1937237116,0,95,0.7884046749
WT,0.001,96,548,0.3992529139,0,95,0.7884046749
WT,0.001,97,549,0.4054686657,0,95,0.7884046749
WT,0.001,98,550,0.2869678251,0,95,0.7884046749
WT,0.001,99,551,0.4312801334,0,95,0.7884046749
WT,0.0014583333,0,452,0.4257108979,0,95,0.7884045912
WT,0.0014583333,1,453,0.04275651166,0,95,0.7884045912
WT,0.0014583333,2,454,0.4671528101,0,95,0.7884045912
WT,0.0014583333,3,455,0.02562344534,0,95,0.7884045912
WT,0.0014583333,4,456,0.6712072049,0,95,0.7884045912
WT,0.0014583333,5,457,0.1242955826,0,95,0.7884045912
WT,0.0014583333,6,458,0.1743296124,0,95,0.7884045912
WT,0.0014583333,7,459,0.8139140817,0,95,0.7884045912
WT,0.0014583333,8,460,0.5312614103,0,95,0.7884045912
WT,0.0014583333,9,461,0.05135225175,0,95,0.7884045912
WT,0.0014583333,10,462,0.1715435757,0,95,0.7884045912
WT,0.0014583333,11,463,0.2123931145,0,95,0.7884045912
WT,0.0014583333,12,464,0.2283892753,0,95,0.7884045912
WT,0.0014583333,13,465,0.2706034552,0,95,0.7884045912
WT,0.0014583333,14,466,0.7399042274,0,95,0.7884045912
WT,0.0014583333,15,467,0.4244766082,0,95,0.7884045912
WT,0.0014583333,16,468,0.5673459111,0,95,0.7884045912
WT,0.0014583333,17,469,0.2490117042,0,95,0.7884045912
WT,0.0014583333,18,470,0.715557932,0,95,0.7884045912
WT,0.0014583333,19,471,0.3022222414,0,95,0.7884045912
WT,0.0014583333,20,472,0.5988524145,0,95,0.7884045912
WT,0.0014583333,21,473,0.5963641289,0,95,0.7884045912
WT,0.0014583333,22,474,0.648918279,0,95,0.7884045912
WT,0.0014583333,23,475,0.3015495122,0,95,0.7884045912
WT,0.0014583333,24,476,0.5397334089,0,95,0.7884045912
WT,0.0014583333,25,477,0.3429659219,0,95,0.7884045912
WT,0.0014583333,26,478,0.5305832156,0,95,0.7884045912
WT,0.0014583333,27,479,0.5224207411,0,95,0.7884045912
WT,0.0014583333,28,480,0.4159814937,0,95,0.7884045912
WT,0.0014583333,29,481,0.2029618379,0,95,0.7884045912
WT,0.0014583333,30,482,0.4418668424,0,95,0.7884045912
WT,0.0014583333,31,483,0.423124309,0,95,0.7884045912
WT,0.0014583333,32,484,0.879292454,0,95,0.7884045912
WT,0.0014583333,33,485,0.2119710236,0,95,0.7884045912
WT,0.0014583333,34,486,0.7712579051,0,95,0.7884045912
WT,0.0014583333,35,487,0.4132832326,0,95,0.7884045912
WT,0.0014583333,36,488,0.3882918116,0,95,0.7884045912
WT,0.0014583333,37,489,0.6756093281,0,95,0.7884045912
WT,0.0014583333,38,490,0.2630341552,0,95,0.7884045912
WT,0.0014583333,39,491,0.7215788326,0,95,0.7884045912
WT,0.0014583333,40,492,0.5499901696,0,95,0.7884045912
WT,0.0014583333,41,493,0.6546330541,0,95,0.7884045912
WT,0.0014583333,42,494,0.6304779287,0,95,0.7884045912
WT,0.0014583333,43,495,0.5818490305,0,95,0.7884045912
WT,0.0014583333,44,496,0.1743991928,0,95,0.7884045912
WT,0.0014583333,45,497,0.2067050488,0,95,0.7884045912
WT,0.0014583333,46,498,0.5593427643,0,95,0.7884045912
WT,0.0014583333,47,499,0.2375449548,0,95,0.7884045912
WT,0.0014583333,48,500,0.3947366769,0,95,0.7884045912
WT,0.0014583333,49,501,0.055864186,0,95,0.7884045912
WT,0.0014583333,50,502,0.5720025518,0,95,0.7884045912
WT,0.0014583333,51,503,0.240362867,0,95,0.7884045912
WT,0.0014583333,52,504,0.2819464255,0,95,0.7884045912
WT,0.0014583333,53,505,0.2327505088,0,95,0.7884045912
WT,0.0014583333,54,506,0.6804685968,0,95,0.7884045912
WT,0.0014583333,55,507,0.7983485558,0,95,0.7884045912
WT,0.0014583333,56,508,0.348234772,0,95,0.7884045912
WT,0.0014583333,57,509,0.5290714819,0,95,0.7884045912
WT,0.0014583333,58,510,0.4912829789,0,95,0.7884045912
WT,0.0014583333,59,511,0.3822101515,0,95,0.7884045912
WT,0.0014583333,60,512,0.03250682027,0,95,0.7884045912
WT,0.0014583333,61,513,0.8752317254,0,95,0.7884045912
WT,0.0014583333,62,514,0.4493933911,0,95,0.7884045912
WT,0.0014583333,63,515,0.2854607956,0,95,0.7884045912
WT,0.0014583333,64,516,0.6299520304,0,95,0.7884045912
WT,0.0014583333,65,517,0.2568989588,0,95,0.7884045912
WT,0.0014583333,66,518,0.4742025763,0,95,0.7884045912
WT,0.0014583333,67,519,0.7151637705,0,95,0.7884045912
WT,0.0014583333,68,520,0.4986584626,0,95,0.7884045912
WT,0.0014583333,69,521,0.1863196981,0,95,0.7884045912
WT,0.0014583333,70,522,0.6044641369,0,95,0.7884045912
WT,0.0014583333,71,523,0.7136664173,0,95,0.7884045912
WT,0.0014583333,72,524,0.2531700983,0,95,0.7884045912
WT,0.0014583333,73,525,0.7727640271,0,95,0.7884045912
WT,0.0014583333,74,526,0.4368933279,0,95,0.7884045912
WT,0.0014583333,75,527,0.7953278703,0,95,0.7884045912
WT,0.0014583333,76,528,0.5974371295,0,95,0.7884045912
WT,0.0014583333,77,529,0.6251937273,0,95,0.7884045912
WT,0.0014583333,78,530,0.3585419222,0,95,0.7884045912
WT,0.0014583333,79,531,0.6934605685,0,95,0.7884045912
WT,0.0014583333,80,532,0.3089272318,0,95,0.7884045912
WT,0.0014583333,81,533,0.2684116801,0,95,0.7884045912
WT,0.0014583333,82,534,0.4130296679,0,95,0.7884045912
WT,0.0014583333,83,535,0.4802076841,0,95,0.7884045912
WT,0.0014583333,84,536,0.6374396088,0,95,0.7884045912
WT,0.0014583333,85,537,0.3425921809,0,95,0.7884045912
WT,0.0014583333,86,538,0.3254489251,0,95,0.7884045912
WT,0.0014583333,87,539,0.5798933985,0,95,0.7884045912
WT,0.0014583333,88,540,0.4477613517,0,95,0.7884045912
WT,0.0014583333,89,541,0.4749009807,0,95,0.7884045912
WT,0.0014583333,90,542,0.7880402081,0,95,0.7884045912
WT,0.0014583333,91,543,0.2499295815,0,95,0.7884045912
WT,0.0014583333,92,544,0.4511962081,0,95,0.7884045912
WT,0.0014583333,93,545,0.3228595533,0,95,0.7884045912
WT,0.0014583333,94,546,0.4954113513,0,95,0.7884045912
WT,0.0014583333,95,547,0.1937240078,0,95,0.7884045912
WT,0.0014583333,96,548,0.3992530079,0,95,0.7884045912
WT,0.0014583333,97,549,0.4054682277,0,95,0.7884045912
WT,0.0014583333,98,550,0.2869678039,0,95,0.7884045912
WT,0.0014583333,99,551,0.4312800853,0,95,0.7884045912
WT,0.0019166667,0,462,0.1715438398,0,95,0.7735277823
WT,0.0019166667,1,463,0.2123928563,0,95,0.7735277823
WT,0.0019166667,2,464,0.2283891775,0,95,0.7735277823
WT,0.0019166667,3,465,0.2706030358,0,95,0.7735277823
WT,0.0019166667,4,466,0.7399046744,0,95,0.7735277823
WT,0.0019166667,5,467,0.4244767363,0,95,0.7735277823
WT,0.0019166667,6,468,0.5673459139,0,95,0.7735277823
WT,0.0019166667,7,469,0.2490117718,0,95,0.7735277823
WT,0.0019166667,8,470,0.7155580422,0,95,0.7735277823
WT,0.0019166667,9,471,0.3022219667,0,95,0.7735277823
WT,0.0019166667,10,472,0.5988526473,0,95,0.7735277823
WT,0.0019166667,11,473,0.5963647283,0,95,0.7735277823
WT,0.0019166667,12,474,0.6489182332,0,95,0.7735277823
WT,0.0019166667,13,475,0.3015500007,0,95,0.7735277823
WT,0.0019166667,14,476,0.5397336757,0,95,0.7735277823
WT,0.0019166667,15,477,0.3429655644,0,95,0.7735277823
WT,0.0019166667,16,478,0.5305836948,0,95,0.7735277823
WT,0.0019166667,17,479,0.5224209139,0,95,0.7735277823
WT,0.0019166667,18,480,0.4159813885,0,95,0.7735277823
WT,0.0019166667,19,481,0.2029619272,0,95,0.7735277823
WT,0.0019166667,20,482,0.4418673361,0,95,0.7735277823
WT,0.0019166667,21,483,0.4231247027,0,95,0.7735277823
WT,0.0019166667,22,484,0.8792924148,0,95,0.7735277823
WT,0.0019166667,23,485,0.2119710243,0,95,0.7735277823
WT,0.0019166667,24,486,0.7712578219,0,95,0.7735277823
WT,0.0019166667,25,487,0.413283431,0,95,0.7735277823
WT,0.0019166667,26,488,0.3882912287,0,95,0.7735277823
WT,0.0019166667,27,489,0.6756093253,0,95,0.7735277823
WT,0.0019166667,28,490,0.2630343184,0,95,0.7735277823
WT,0.0019166667,29,491,0.7215793765,0,95,0.7735277823
WT,0.0019166667,30,492,0.5499903068,0,95,0.7735277823
WT,0.0019166667,31,493,0.6546325165,0,95,0.7735277823
WT,0.0019166667,32,494,0.6304779049,0,95,0.7735277823
WT,0.0019166667,33,495,0.5818491809,0,95,0.7735277823
WT,0.0019166667,34,496,0.1743990463,0,95,0.7735277823
WT,0.0019166667,35,497,0.2067048221,0,95,0.7735277823
WT,0.0019166667,36,498,0.5593427388,0,95,0.7735277823
WT,0.0019166667,37,499,0.2375448734,0,95,0.7735277823
WT,0.0019166667,38,500,0.3947362373,0,95,0.7735277823
WT,0.0019166667,39,501,0.05586425856,0,95,0.7735277823
WT,0.0019166667,40,502,0.57200247,0,95,0.7735277823
WT,0.0019166667,41,503,0.2403631288,0,95,0.7735277823
WT,0.0019166667,42,504,0.2819473056,0,95,0.7735277823
WT,0.0019166667,43,505,0.2327506546,0,95,0.7735277823
WT,0.0019166667,44,506,0.6804687839,0,95,0.7735277823
WT,0.0019166667,45,507,0.7983484602,0,95,0.7735277823
WT,0.0019166667,46,508,0.3482352982,0,95,0.7735277823
WT,0.0019166667,47,509,0.5290721206,0,95,0.7735277823
WT,0.0019166667,48,510,0.4912831795,0,95,0.7735277823
WT,0.0019166667,49,511,0.3822102105,0,95,0.7735277823
WT,0.0019166667,50,512,0.03250695364,0,95,0.7735277823
WT,0.0019166667,51,513,0.8752315203,0,95,0.7735277823
WT,0.0019166667,52,514,0.4493933032,0,95,0.7735277823
WT,0.0019166667,53,515,0.2854597239,0,95,0.7735277823
WT,0.0019166667,54,516,0.6299523092,0,95,0.7735277823
WT,0.0019166667,55,517,0.2568989039,0,95,0.7735277823
WT,0.0019166667,56,518,0.4742027506,0,95,0.7735277823
WT,0.0019166667,57,519,0.7151644031,0,95,0.7735277823
WT,0.0019166667,58,520,0.4986585273,0,95,0.7735277823
WT,0.0019166667,59,521,0.1863201298,0,95,0.7735277823
WT,0.0019166667,60,522,0.604464005,0,95,0.7735277823
WT,0.0019166667,61,523,0.7136663389,0,95,0.7735277823
WT,0.0019166667,62,524,0.2531692678,0,95,0.7735277823
WT,0.0019166667,63,525,0.7727639753,0,95,0.7735277823
WT,0.0019166667,64,526,0.4368933905,0,95,0.7735277823
WT,0.0019166667,65,527,0.7953279456,0,95,0.7735277823
WT,0.0019166667,66,528,0.5974370207,0,95,0.7735277823
WT,0.0019166667,67,529,0.6251937095,0,95,0.7735277823
WT,0.0019166667,68,530,0.3585420025,0,95,0.7735277823
WT,0.0019166667,69,531,0.6934607412,0,95,0.7735277823
WT,0.0019166667,70,532,0.3089274362,0,95,0.7735277823
WT,0.0019166667,71,533,0.2684118401,0,95,0.7735277823
WT,0.0019166667,72,534,0.4130298395,0,95,0.7735277823
WT,0.0019166667,73,535,0.4802069155,0,95,0.7735277823
WT,0.0019166667,74,536,0.6374397825,0,95,0.7735277823
WT,0.0019166667,75,537,0.3425924769,0,95,0.7735277823
WT,0.0019166667,76,538,0.32544896,0,95,0.7735277823
WT,0.0019166667,77,539,0.5798948287,0,95,0.7735277823
WT,0.0019166667,78,540,0.4477617749,0,95,0.7735277823
WT,0.0019166667,79,541,0.4749010911,0,95,0.7735277823
WT,0.0019166667,80,542,0.7880401161,0,95,0.7735277823
WT,0.0019166667,81,543,0.2499305571,0,95,0.7735277823
WT,0.0019166667,82,544,0.4511965141,0,95,0.7735277823
WT,0.0019166667,83,545,0.3228597756,0,95,0.7735277823
WT,0.0019166667,84,546,0.4954110364,0,95,0.7735277823
WT,0.0019166667,85,547,0.193724304,0,95,0.7735277823
WT,0.0019166667,86,548,0.3992531019,0,95,0.7735277823
WT,0.0019166667,87,549,0.4054677897,0,95,0.7735277823
WT,0.0019166667,88,550,0.2869677827,0,95,0.7735277823
WT,0.0019166667,89,551,0.4312800371,0,95,0.7735277823
WT,0.0019166667,90,552,0.1476175068,0,95,0.7735277823
WT,0.0019166667,91,553,0.2091456637,0,95,0.7735277823
WT,0.0019166667,92,554,0.2256666387,0,95,0.7735277823
WT,0.0019166667,93,555,0.7670242929,0,95,0.7735277823
WT,0.0019166667,94,556,0.5345357255,0,95,0.7735277823
WT,0.0019166667,95,557,0.628844088,0,95,0.7735277823
WT,0.0019166667,96,558,0.4769282677,0,95,0.7735277823
WT,0.0019166667,97,559,0.6878436464,0,95,0.7735277823
WT,0.0019166667,98,560,0.3841292487,0,95,0.7735277823
WT,0.0019166667,99,561,0.5787887088,0,95,0.7735277823
WT,0.002375,0,462,0.171544104,0,95,0.7735277286
WT,0.002375,1,463,0.2123925982,0,95,0.7735277286
WT,0.002375,2,464,0.2283890797,0,95,0.7735277286
WT,0.002375,3,465,0.2706026165,0,95,0.7735277286
WT,0.002375,4,466,0.7399051215,0,95,0.7735277286
WT,0.002375,5,467,0.4244768645,0,95,0.7735277286
WT,0.002375,6,468,0.5673459166,0,95,0.7735277286
WT,0.002375,7,469,0.2490118394,0,95,0.7735277286
WT,0.002375,8,470,0.7155581525,0,95,0.7735277286
WT,0.002375,9,471,0.3022216921,0,95,0.7735277286
WT,0.002375,10,472,0.5988528801,0,95,0.7735277286
WT,0.002375,11,473,0.5963653277,0,95,0.7735277286
WT,0.002375,12,474,0.6489181873,0,95,0.7735277286
WT,0.002375,13,475,0.3015504891,0,95,0.7735277286
WT,0.002375,14,476,0.5397339425,0,95,0.7735277286
WT,0.002375,15,477,0.3429652069,0,95,0.7735277286
WT,0.002375,16,478,0.5305841741,0,95,0.7735277286
WT,0.002375,17,479,0.5224210867,0,95,0.7735277286
WT,0.002375,18,480,0.4159812832,0,95,0.7735277286
WT,0.002375,19,481,0.2029620165,0,95,0.7735277286
WT,0.002375,20,482,0.4418678298,0,95,0.7735277286
WT,0.002375,21,483,0.4231250965,0,95,0.7735277286
WT,0.002375,22,484,0.8792923756,0,95,0.7735277286
WT,0.002375,23,485,0.211971025,0,95,0.7735277286
WT,0.002375,24,486,0.7712577388,0,95,0.7735277286
WT,0.002375,25,487,0.4132836293,0,95,0.7735277286
WT,0.002375,26,488,0.3882906458,0,95,0.7735277286
WT,0.002375,27,489,0.6756093225,0,95,0.7735277286
WT,0.002375,28,490,0.2630344816,0,95,0.7735277286
WT,0.002375,29,491,0.7215799204,0,95,0.7735277286
WT,0.002375,30,492,0.5499904441,0,95,0.7735277286
WT,0.002375,31,493,0.6546319789,0,95,0.7735277286
WT,0.002375,32,494,0.6304778811,0,95,0.7735277286
WT,0.002375,33,495,0.5818493314,0,95,0.7735277286
WT,0.002375,34,496,0.1743988998,0,95,0.7735277286
WT,0.002375,35,497,0.2067045953,0,95,0.7735277286
WT,0.002375,36,498,0.5593427133,0,95,0.7735277286
WT,0.002375,37,499,0.237544792,0,95,0.7735277286
WT,0.002375,38,500,0.3947357977,0,95,0.7735277286
WT,0.002375,39,501,0.05586433112,0,95,0.7735277286
WT,0.002375,40,502,0.5720023883,0,95,0.7735277286
WT,0.002375,41,503,0.2403633905,0,95,0.7735277286
WT,0.002375,42,504,0.2819481858,0,95,0.7735277286
WT,0.002375,43,505,0.2327508005,0,95,0.7735277286
WT,0.002375,44,506,0.680468971,0,95,0.7735277286
WT,0.002375,45,507,0.7983483646,0,95,0.7735277286
WT,0.002375,46,508,0.3482358244,0,95,0.7735277286
WT,0.002375,47,509,0.5290727592,0,95,0.7735277286
WT,0.002375,48,510,0.4912833802,0,95,0.7735277286
WT,0.002375,49,511,0.3822102696,0,95,0.7735277286
WT,0.002375,50,512,0.03250708701,0,95,0.7735277286
WT,0.002375,51,513,0.8752313152,0,95,0.7735277286
WT,0.002375,52,514,0.4493932153,0,95,0.7735277286
WT,0.002375,53,515,0.2854586522,0,95,0.7735277286
WT,0.002375,54,516,0.6299525879,0,95,0.7735277286
WT,0.002375,55,517,0.256898849,0,95,0.7735277286
WT,0.002375,56,518,0.474202925,0,95,0.7735277286
WT,0.002375,57,519,0.7151650356,0,95,0.7735277286
WT,0.002375,58,520,0.4986585921,0,95,0.7735277286
WT,0.002375,59,521,0.1863205615,0,95,0.7735277286
WT,0.002375,60,522,0.6044638731,0,95,0.7735277286
WT,0.002375,61,523,0.7136662605,0,95,0.7735277286
WT,0.002375,62,524,0.2531684372,0,95,0.7735277286
WT,0.002375,63,525,0.7727639236,0,95,0.7735277286
WT,0.002375,64,526,0.4368934531,0,95,0.7735277286
WT,0.002375,65,527,0.7953280208,0,95,0.7735277286
WT,0.002375,66,528,0.5974369118,0,95,0.7735277286
WT,0.002375,67,529,0.6251936917,0,95,0.7735277286
WT,0.002375,68,530,0.3585420828,0,95,0.7735277286
WT,0.002375,69,531,0.6934609139,0,95,0.7735277286
WT,0.002375,70,532,0.3089276407,0,95,0.7735277286
WT,0.002375,71,533,0.2684120001,0,95,0.7735277286
WT,0.002375,72,534,0.4130300111,0,95,0.7735277286
WT,0.002375,73,535,0.4802061468,0,95,0.7735277286
WT,0.002375,74,536,0.6374399562,0,95,0.7735277286
WT,0.002375,75,537,0.3425927728,0,95,0.7735277286
WT,0.002375,76,538,0.3254489949,0,95,0.7735277286
WT,0.002375,77,539,0.579896259,0,95,0.7735277286
WT,0.002375,78,540,0.4477621981,0,95,0.7735277286
WT,0.002375,79,541,0.4749012015,0,95,0.7735277286
WT,0.002375,80,542,0.788040024,0,95,0.7735277286
WT,0.002375,81,543,0.2499315328,0,95,0.7735277286
WT,0.002375,82,544,0.4511968201,0,95,0.7735277286
WT,0.002375,83,545,0.322859998,0,95,0.7735277286
WT,0.002375,84,546,0.4954107215,0,95,0.7735277286
WT,0.002375,85,547,0.1937246002,0,95,0.7735277286
WT,0.002375,86,548,0.3992531958,0,95,0.7735277286
WT,0.002375,87,549,0.4054673516,0,95,0.7735277286
WT,0.002375,88,550,0.2869677614,0,95,0.7735277286
WT,0.002375,89,551,0.431279989,0,95,0.7735277286
WT,0.002375,90,552,0.1476174851,0,95,0.7735277286
WT,0.002375,91,553,0.2091460418,0,95,0.7735277286
WT,0.002375,92,554,0.2256665697,0,95,0.7735277286
WT,0.002375,93,555,0.7670244431,0,95,0.7735277286
WT,0.002375,94,556,0.5345360755,0,95,0.7735277286
WT,0.002375,95,557,0.6288442565,0,95,0.7735277286
WT,0.002375,96,558,0.4769284148,0,95,0.7735277286
WT,0.002375,97,559,0.6878438541,0,95,0.7735277286
WT,0.002375,98,560,0.3841293974,0,95,0.7735277286
WT,0.002375,99,561,0.5787886986,0,95,0.7735277286
WT,0.0028333333,0,472,0.598853113,0,95,0.7735276748
WT,0.0028333333,1,473,0.5963659272,0,95,0.7735276748
WT,0.0028333333,2,474,0.6489181415,0,95,0.7735276748
WT,0.0028333333,3,475,0.3015509775,0,95,0.7735276748
WT,0.0028333333,4,476,0.5397342094,0,95,0.7735276748
WT,0.0028333333,5,477,0.3429648494,0,95,0.7735276748
WT,0.0028333333,6,478,0.5305846533,0,95,0.7735276748
WT,0.0028333333,7,479,0.5224212594,0,95,0.7735276748
WT,0.0028333333,8,480,0.415981178,0,95,0.7735276748
WT,0.0028333333,9,481,0.2029621058,0,95,0.7735276748
WT,0.0028333333,10,482,0.4418683235,0,95,0.7735276748
WT,0.0028333333,11,483,0.4231254902,0,95,0.7735276748
WT,0.0028333333,12,484,0.8792923365,0,95,0.7735276748
WT,0.0028333333,13,485,0.2119710256,0,95,0.7735276748
WT,0.0028333333,14,486,0.7712576557,0,95,0.7735276748
WT,0.0028333333,15,487,0.4132838277,0,95,0.7735276748
WT,0.0028333333,16,488,0.388290063,0,95,0.7735276748
WT,0.0028333333,17,489,0.6756093197,0,95,0.7735276748
WT,0.0028333333,18,490,0.2630346448,0,95,0.7735276748
WT,0.0028333333,19,491,0.7215804642,0,95,0.7735276748
WT,0.0028333333,20,492,0.5499905813,0,95,0.7735276748
WT,0.0028333333,21,493,0.6546314413,0,95,0.7735276748
WT,0.0028333333,22,494,0.6304778573,0,95,0.7735276748
WT,0.0028333333,23,495,0.5818494818,0,95,0.7735276748
WT,0.0028333333,24,496,0.1743987533,0,95,0.7735276748
WT,0.0028333333,25,497,0.2067043685,0,95,0.7735276748
WT,0.0028333333,26,498,0.5593426878,0,95,0.7735276748
WT,0.0028333333,27,499,0.2375447106,0,95,0.7735276748
WT,0.0028333333,28,500,0.3947353581,0,95,0.7735276748
WT,0.0028333333,29,501,0.05586440368,0,95,0.7735276748
WT,0.0028333333,30,502,0.5720023065,0,95,0.7735276748
WT,0.0028333333,31,503,0.2403636522,0,95,0.7735276748
WT,0.0028333333,32,504,0.281949066,0,95,0.7735276748
WT,0.0028333333,33,505,0.2327509463,0,95,0.7735276748
WT,0.0028333333,34,506,0.6804691581,0,95,0.7735276748
WT,0.0028333333,35,507,0.798348269,0,95,0.7735276748
WT,0.0028333333,36,508,0.3482363506,0,95,0.7735276748
WT,0.0028333333,37,509,0.5290733979,0,95,0.7735276748
WT,0.0028333333,38,510,0.4912835808,0,95,0.7735276748
WT,0.0028333333,39,511,0.3822103287,0,95,0.7735276748
WT,0.0028333333,40,512,0.03250722039,0,95,0.7735276748
WT,0.0028333333,41,513,0.8752311101,0,95,0.7735276748
WT,0.0028333333,42,514,0.4493931274,0,95,0.7735276748
WT,0.0028333333,43,515,0.2854575805,0,95,0.7735276748
WT,0.0028333333,44,516,0.6299528666,0,95,0.7735276748
WT,0.0028333333,45,517,0.2568987942,0,95,0.7735276748
WT,0.0028333333,46,518,0.4742030993,0,95,0.7735276748
WT,0.0028333333,47,519,0.7151656682,0,95,0.7735276748
WT,0.0028333333,48,520,0.4986586568,0,95,0.7735276748
WT,0.0028333333,49,521,0.1863209932,0,95,0.7735276748
WT,0.0028333333,50,522,0.6044637412,0,95,0.7735276748
