condition_key,w_inter,a_hat_value
a7_KO,2.0,0.020580053334228306
a7_KO,2.0,0.028095568906842557
a7_KO,2.0,0.013665838721411383
a7_KO,2.0,0.026830165539391795
a7_KO,2.0,0.025792752472952114
a7_KO,2.0,0.01950380761673088
a7_KO,2.0,0.025588166379536884
a7_KO,2.0,0.007462232639597033
a7_KO,2.0,0.02072573391002063
a7_KO,2.0,0.008704688641605644
a7_KO,2.0,0.009204064661628646
a7_KO,2.0,0.031822538448361484
a7_KO,2.0,0.017265862772442454
a7_KO,2.0,0.027848885534461184
a7_KO,2.0,0.03898624206220485
a7_KO,2.0,0.020580053334228306
a7_KO,2.0,0.03447314766824704
a7_KO,2.0,0.005766023231984261
a7_KO,2.0,0.010277687339140314
a7_KO,2.0,0.014270941501785202
a7_KO,2.0,0.03519468484572947
a7_KO,2.0,0.025807823124784763
a7_KO,2.0,0.010999020109292318
a7_KO,2.0,0.007432677088641127
a7_KO,2.0,0.025037871855237502
a7_KO,2.0,0.007361922667458473
a7_KO,2.0,0.015144850042952584
a7_KO,2.0,0.020373947805292583
a7_KO,2.0,0.02564897903256065
a7_KO,2.0,0.01676002642859288
a7_KO,2.0,0.02184447532912506
a7_KO,2.0,0.03447314766824704
a7_KO,2.0,0.0060085104649713035
a7_KO,2.0,0.008339185554752417
a7_KO,2.0,0.031100174494586057
a7_KO,2.0,0.024049839679043773
a7_KO,2.0,0.03089288408992365
a7_KO,2.0,0.00891578067654727
a7_KO,2.0,0.026267086461443066
a7_KO,2.0,0.047904826598165806
a7_KO,2.0,0.017002717396629317
a7_KO,2.0,0.013216344316407731
a7_KO,2.0,0.015491522158341712
a7_KO,2.0,0.0032877618412963517
a7_KO,2.0,0.037272694686536205
a7_KO,2.0,0.01961940586402596
a7_KO,2.0,0.02989649444761946
a7_KO,2.0,0.0060085104649713035
a7_KO,2.0,0.012614865198027448
a7_KO,2.0,0.012755002920503087
a7_KO,2.0,0.03083253500786471
a7_KO,2.0,0.0024110167491137647
a7_KO,2.0,0.026341206313412455
a7_KO,2.0,0.046463255635244075
a7_KO,2.0,0.014299907131022525
a7_KO,2.0,0.010205359555483646
a7_KO,2.0,0.005121398675054352
a7_KO,2.0,0.008913788189579509
a7_KO,2.0,0.015728630843333348
a7_KO,2.0,0.019064691391853364
a7_KO,2.0,0.019778056681660848
a7_KO,2.0,0.017846216606448258
a7_KO,2.0,0.017019682658646205
a7_KO,2.0,0.012614865198027448
a7_KO,2.0,0.009039215240081276
a7_KO,2.0,0.013755083802675922
a7_KO,2.0,0.009277068808635686
a7_KO,2.0,0.015609729769180021
a7_KO,2.0,0.02089621604802999
a7_KO,2.0,0.025618503350280798
a7_KO,2.0,0.0229701659197319
a7_KO,2.0,0.02101275653829019
a7_KO,2.0,0.010846635637375574
a7_KO,2.0,0.02050007262269824
a7_KO,2.0,0.018025276135206877
a7_KO,2.0,0.023617635815820423
a7_KO,2.0,0.025850478326497523
a7_KO,2.0,0.017531010533851647
a7_KO,2.0,0.015503584752824857
a7_KO,2.0,0.009039215240081276
a7_KO,2.0,0.015139968841130988
a7_KO,2.0,0.023161130434580325
a7_KO,2.0,0.006713042508326265
a7_KO,2.0,0.02755137044346031
a7_KO,2.0,0.02131010119714039
a7_KO,2.0,0.018064421297876634
a7_KO,2.0,0.022698857381339522
a7_KO,2.0,0.024685878614630574
a7_KO,2.0,0.018517171069696012
a7_KO,2.0,0.00623298574685983
a7_KO,2.0,0.002337962078623264
a7_KO,2.0,0.020174399537415497
a7_KO,2.0,0.005256015530208533
a7_KO,2.0,0.018945121342280064
a7_KO,2.0,0.02465112897728522
a7_KO,2.0,0.015139968841130988
a7_KO,2.0,0.008843036256833926
a7_KO,2.0,0.013666800711569773
a7_KO,2.0,0.0072832732164462245
a7_KO,2.0,0.01734917308037436
a7_KO,2.0,0.020552334321456638
a7_KO,2.0,0.014449230321481083
a7_KO,2.0,0.027341835301475666
a7_KO,2.0,0.02990571966091459
a7_KO,2.0,0.02171554150113551
a7_KO,2.0,0.03675116358353961
a7_KO,2.0,0.01292064972640663
a7_KO,2.0,0.0118082287005548
a7_KO,2.0,0.017085020553455
a7_KO,2.0,0.003012659224612668
a7_KO,2.0,0.01670019444758794
a7_KO,2.0,0.008843036256833926
a7_KO,2.0,0.021421482912745694
a7_KO,2.0,0.014389379470373498
a7_KO,2.0,0.026054734387652868
a7_KO,2.0,0.01660532944231522
a7_KO,2.0,0.01551441306672159
a7_KO,2.0,0.01871515558682122
a7_KO,2.0,0.02890602891793595
a7_KO,2.0,0.04358438018248902
a7_KO,2.0,0.020586730719153144
a7_KO,2.0,0.014706261020190493
a7_KO,2.0,0.0345110862988942
a7_KO,2.0,0.01920497087038248
a7_KO,2.0,0.006992734778627869
a7_KO,2.0,0.03429395278350525
a7_KO,2.0,0.0163585770602622
a7_KO,2.0,0.021421482912745694
a7_KO,2.0,0.041414547592266565
a7_KO,2.0,0.008722671687825161
a7_KO,2.0,0.020871337398142654
a7_KO,2.0,0.017838667015770148
a7_KO,2.0,0.020740082855688357
a7_KO,2.0,0.01368058358139397
a7_KO,2.0,0.016687159126506534
a7_KO,2.0,0.03139497886155878
a7_KO,2.0,0.02563983991484821
a7_KO,2.0,0.011493288393181046
a7_KO,2.0,0.010557551016336705
a7_KO,2.0,0.02176856697958262
a7_KO,2.0,0.033051758470875645
a7_KO,2.0,0.018728391432325176
a7_KO,2.0,0.010229426050992096
a7_KO,2.0,0.041414547592266565
a7_KO,2.0,0.02010924793034708
a7_KO,2.0,0.016577469282363845
a7_KO,2.0,0.009275599636906804
a7_KO,2.0,0.03986363461782233
a7_KO,2.0,0.03091000764083552
a7_KO,2.0,0.0076628965931972905
a7_KO,2.0,0.017735604696748144
a7_KO,2.0,0.035969707639902274
a7_KO,2.0,0.0016287075935213233
a7_KO,2.0,0.01348554834306801
a7_KO,2.0,0.019819485857482298
a7_KO,2.0,0.028165036641859466
a7_KO,2.0,0.0076973030110964
a7_KO,2.0,0.022507718981214012
a7_KO,2.0,0.02746682175541204
a7_KO,2.0,0.02010924793034708
a7_KO,2.0,0.024014346299961124
a7_KO,2.0,0.01921974896312399
a7_KO,2.0,0.008906629386334512
a7_KO,2.0,0.014367051563295303
a7_KO,2.0,0.017051751327054884
a7_KO,2.0,0.003934708568365726
a7_KO,2.0,0.030385731262861024
a7_KO,2.0,0.0028080510570327134
a7_KO,2.0,0.007117891954987483
a7_KO,2.0,0.02845809625701476
a7_KO,2.0,0.010149068198891102
a7_KO,2.0,0.005998044329092916
a7_KO,2.0,0.02786768559276187
a7_KO,2.0,0.02007507751206991
a7_KO,2.0,0.006807347212970865
a7_KO,2.0,0.024014346299961124
a7_KO,2.0,0.03495151500845442
a7_KO,2.0,0.0016385470938425671
a7_KO,2.0,0.007117516309418639
a7_KO,2.0,0.006215204518311977
a7_KO,2.0,0.003712745747640242
a7_KO,2.0,0.010194112670664586
a7_KO,2.0,0.031109471809759228
a7_KO,2.0,0.0034682539094805062
a7_KO,2.0,0.023556374077683743
a7_KO,2.0,0.01926581750797137
a7_KO,2.0,0.022807434562479006
a7_KO,2.0,0.023542458206340416
a7_KO,2.0,0.022995081355274286
a7_KO,2.0,0.044176978166036766
a7_KO,2.0,0.02551652149665951
a7_KO,2.0,0.03495151500845442
a7_KO,2.0,0.03347223982370544
a7_KO,2.0,0.021314422412179113
a7_KO,2.0,0.011035298419887086
a7_KO,2.0,0.032270531153999756
a7_KO,2.0,0.017702194888400708
a7_KO,2.0,0.012586027359926786
a7_KO,2.0,0.029250094253420813
a7_KO,2.0,0.013579886123323226
a7_KO,2.0,0.01265430804781685
a7_KO,2.0,0.03239606044210526
a7_KO,2.0,0.022495188576640616
a7_KO,2.0,0.02672783801990975
a7_KO,2.0,0.022060135888871797
a7_KO,2.0,0.014659477978019536
a7_KO,2.0,0.011338543917801421
a7_KO,2.0,0.03347223982370544
a7_KO,2.0,0.013041562630974118
a7_KO,2.0,0.028342441499196524
a7_KO,2.0,0.013788821418999815
a7_KO,2.0,0.01854921661086093
a7_KO,2.0,0.026012072816385078
a7_KO,2.0,0.02122068295410076
a7_KO,2.0,0.01064823580413646
a7_KO,2.0,0.014521762500306649
a7_KO,2.0,0.010252604119466883
a7_KO,2.0,0.010116762383893528
a7_KO,2.0,0.022961644188279486
a7_KO,2.0,0.008384281511700151
a7_KO,2.0,0.014275123689168718
a7_KO,2.0,0.022910318114479872
a7_KO,2.0,0.020622457173866845
a7_KO,2.0,0.013041562630974118
a7_KO,2.0,0.033819540290802835
a7_KO,2.0,0.014761451029010823
a7_KO,2.0,0.025201355778637368
a7_KO,2.0,0.0058629022139739155
a7_KO,2.0,0.024630131964953134
a7_KO,2.0,0.028555117224667182
a7_KO,2.0,0.014771507192905382
a7_KO,2.0,0.028018496588874744
a7_KO,2.0,0.023597517067253854
a7_KO,2.0,0.03674196159345967
a7_KO,2.0,0.0232516907828259
a7_KO,2.0,0.02428868482002158
a7_KO,2.0,0.04498423137687266
a7_KO,2.0,0.01131170258773562
a7_KO,2.0,0.016090896013768913
a7_KO,2.0,0.033819540290802835
a7_KO,2.0,0.041946860555388314
a7_KO,2.0,0.021443809871905146
a7_KO,2.0,0.010275261028468376
a7_KO,2.0,0.013182518209961
a7_KO,2.0,0.007479938071092137
a7_KO,2.0,0.04084735114323414
a7_KO,2.0,0.05477020648022473
a7_KO,2.0,0.011185131858885125
a7_KO,2.0,0.004592659284529749
a7_KO,2.0,0.016714965292458982
a7_KO,2.0,0.018354881572024882
a7_KO,2.0,0.028182225707075913
a7_KO,2.0,0.03113581016059161
a7_KO,2.0,0.011374018351320646
a7_KO,2.0,0.018929287171450225
a7_KO,2.0,0.041946860555388314
a7_KO,2.0,0.025832146620069493
a7_KO,2.0,0.017385316761875047
a7_KO,2.0,0.018676908609077912
a7_KO,2.0,0.020019664040256513
a7_KO,2.0,0.008489292825837397
a7_KO,2.0,0.016342799179912458
a7_KO,2.0,0.01842500322653945
a7_KO,2.0,0.010395651624886164
a7_KO,2.0,0.01824142808569002
a7_KO,2.0,0.034027713737711705
a7_KO,2.0,0.023192051573338306
a7_KO,2.0,0.01827008640194003
a7_KO,2.0,0.021702757452905144
a7_KO,2.0,0.007169318715066908
a7_KO,2.0,0.010036705271729661
a7_KO,2.0,0.025832146620069493
a7_KO,2.0,0.019148861709982864
a7_KO,2.0,0.013017913875230606
a7_KO,2.0,0.013288480996502974
a7_KO,2.0,0.042101601947063985
a7_KO,2.0,0.01295430487229602
a7_KO,2.0,0.010135313011272653
a7_KO,2.0,0.010487279552728553
a7_KO,2.0,0.026435016140653717
a7_KO,2.0,0.039116311101832626
a7_KO,2.0,0.015080103846842616
a7_KO,2.0,0.010368430266524283
a7_KO,2.0,0.000588807528577253
a7_KO,2.0,0.022143155210604504
a7_KO,2.0,0.025302682010788793
a7_KO,2.0,0.03968390766699124
a7_KO,2.0,0.019148861709982864
a7_KO,2.0,0.023644675775068905
a7_KO,2.0,0.011568116995193724
a7_KO,2.0,0.020150737623338886
a7_KO,2.0,0.02033789163576019
a7_KO,2.0,0.0051867557085357235
a7_KO,2.0,0.016894687563519313
a7_KO,2.0,0.017949876291977387
a7_KO,2.0,0.006629784006285076
a7_KO,2.0,0.02712645922191106
a7_KO,2.0,0.0060444492206599785
a7_KO,2.0,0.039397996846310124
a7_KO,2.0,0.013049935216352924
a7_KO,2.0,0.017973495176224156
a7_KO,2.0,0.013956131038744456
a7_KO,2.0,0.026082383704591202
a7_KO,2.0,0.023644675775068905
a7_KO,2.0,0.023013766308725016
a7_KO,2.0,0.021898513979744683
a7_KO,2.0,0.010858760864643754
a7_KO,2.0,0.030441022596433585
a7_KO,2.0,0.023594432073652683
a7_KO,2.0,0.011181906408858341
a7_KO,2.0,0.01306057288531161
a7_KO,2.0,0.013869343038257443
a7_KO,2.0,0.007944081383375977
a7_KO,2.0,0.024678576449356723
a7_KO,2.0,0.021298289535298685
a7_KO,2.0,0.012474884659280554
a7_KO,2.0,0.016760630990637137
a7_KO,2.0,0.015207559357728254
a7_KO,2.0,0.022732505841688542
a7_KO,2.0,0.023013766308725016
a7_KO,2.0,0.0033476015069058953
a7_KO,2.0,0.005352700017374405
a7_KO,2.0,0.017795177132403344
a7_KO,2.0,0.026386223088062405
a7_KO,2.0,0.027474841773355393
a7_KO,2.0,0.017705587825076006
a7_KO,2.0,0.032905717242900735
a7_KO,2.0,0.023666441151334806
a7_KO,2.0,0.009638429396708595
a7_KO,2.0,0.02170347699324967
