condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
b2_KO,10.0,2.0,0,191664963,0.05684823052192556,0.199654 0.180591 0.165811 0.137500 0.138391 0.074643 0.102268 0.066604 0.071107 0.067831 0.084425 0.069686 0.059325 0.037826 0.056848,3.7814653013287676,178.49910539824296,1.5008946017570395
b2_KO,10.0,2.0,1,1662057957,0.05889392745141683,0.168353 0.160485 0.162127 0.095790 0.092328 0.120825 0.110668 0.050141 0.070365 0.084342 0.044800 0.028092 0.033908 0.013941 0.058894,3.663458054991995,135.12575566412514,44.87424433587486
b2_KO,10.0,2.0,2,1405681631,0.02786940860144993,0.194015 0.159405 0.174492 0.123684 0.123922 0.129255 0.044900 0.069538 0.058066 0.069556 0.061906 0.060967 0.068283 0.041385 0.027869,3.8925731727328805,192.93984718516367,12.939847185163671
b2_KO,10.0,2.0,3,942484272,0.020025302300198118,0.187069 0.187456 0.140464 0.123546 0.096669 0.102228 0.088683 0.081719 0.066840 0.057947 0.078078 0.071896 0.040374 0.042977 0.020025,3.8232195611274746,162.18223947408663,17.81776052591337
b2_KO,10.0,2.0,4,929893137,0.021542119466021907,0.167110 0.156309 0.158415 0.106438 0.103255 0.084614 0.080134 0.088427 0.059787 0.055565 0.084175 0.035297 0.060461 0.042877 0.021542,3.702269582044809,186.57047513780714,6.570475137807136
b2_KO,10.0,2.0,5,1843824992,0.024297537212104717,0.209261 0.148532 0.185569 0.151291 0.116506 0.089249 0.080241 0.112753 0.081210 0.068697 0.083329 0.054759 0.054594 0.061065 0.024298,3.654662800853006,213.32176353588704,33.321763535887044
b2_KO,10.0,2.0,6,184566854,0.04255623746366515,0.184529 0.158707 0.157349 0.110660 0.136597 0.141889 0.090873 0.057194 0.055214 0.077676 0.069622 0.067316 0.047381 0.055428 0.042556,3.9028000143457913,174.0166501691105,5.983349830889495
b2_KO,10.0,2.0,7,1497586438,0.03456107136537351,0.188559 0.122407 0.163052 0.140683 0.145761 0.151343 0.057024 0.095238 0.058307 0.106637 0.037563 0.045607 0.004663 0.020423 0.034561,4.002415347639576,130.62583802005557,49.37416197994443
b2_KO,10.0,2.0,8,432652533,0.07843777651877419,0.163057 0.160758 0.128883 0.117156 0.134490 0.127524 0.134870 0.064794 0.066371 0.053943 0.056166 0.093755 0.021171 0.030335 0.078438,3.702096716105797,148.3159545555043,31.684045444495695
b2_KO,10.0,2.0,9,202244314,0.024529908299314545,0.182682 0.150883 0.194055 0.101675 0.137153 0.119275 0.113982 0.088514 0.086678 0.056645 0.093137 0.046639 0.028686 0.051619 0.024530,3.72200281851047,130.2095179212396,49.79048207876039
b2_KO,10.0,2.0,10,1130604997,0.013288344738033335,0.185443 0.154031 0.126569 0.120743 0.108821 0.137569 0.103418 0.081309 0.094554 0.063471 0.053579 0.033769 0.038241 0.029668 0.013288,3.5003199690357203,141.1139833669056,38.886016633094414
b2_KO,10.0,2.0,11,2095133045,0.020840574310654992,0.181618 0.155650 0.160907 0.137306 0.132330 0.086362 0.097603 0.098483 0.054682 0.049001 0.082853 0.025552 0.019732 0.035919 0.020841,3.8525609214467247,68.67591350777735,111.32408649222265
b2_KO,10.0,2.0,12,1580016183,0.04844729429951544,0.167405 0.155043 0.170693 0.132471 0.137240 0.065964 0.118338 0.094613 0.119682 0.044698 0.076449 0.074288 0.031998 0.028099 0.048447,3.8277160210264523,225.01499114961948,45.014991149619476
b2_KO,10.0,2.0,13,1634535062,0.030741865652968492,0.212375 0.149254 0.158537 0.110084 0.134306 0.108225 0.101651 0.094888 0.078564 0.070579 0.062565 0.040448 0.072577 0.065790 0.030742,3.9445145784082603,221.44349394969638,41.443493949696375
b2_KO,10.0,2.0,14,1540770719,0.018592865827845265,0.181503 0.143774 0.140611 0.113809 0.089730 0.102630 0.116824 0.073134 0.096114 0.062149 0.033111 0.066503 0.042308 0.060627 0.018593,3.948302920938944,313.676616855482,133.676616855482
b2_KO,10.0,2.0,15,1688060240,0.03052167704531445,0.146054 0.170658 0.156121 0.137007 0.143889 0.126037 0.097508 0.089889 0.099758 0.042386 0.085732 0.053253 0.026032 0.056841 0.030522,3.898325325100823,83.21885371555499,96.78114628444501
