condition_key,amplitude,trial_idx,seed,eval_time_ms,center_mean_deg,center_std_deg,amplitude_mean,width_mean_deg,drift_rate_deg_per_s,diffusion_deg2_per_s,error_from_cue_deg
WT,30.0,4,929893137,10950.0,176.30233897233757,6.512911645666005,0.48825832356590493,43.457024847324845,86.01318772749508,565.2592226001709,3.697661027662434
WT,30.0,4,929893137,11150.0,179.74774580156694,1.8131688255278706,0.6339468235425506,39.89211290208904,11.617314237031593,57.533375066796935,0.2522541984330644
WT,30.0,4,929893137,11350.0,179.60524448259594,1.3566906322568295,0.6886537243238333,36.2045616841605,1.214824753303816,33.065528761182655,0.39475551740406445
WT,30.0,4,929893137,11550.0,180.048873928305,1.4513984630133139,0.6569768276569131,37.96065846478753,-18.7356307589873,31.741060785396822,0.04887392830499948
WT,30.0,4,929893137,11750.0,179.28426379023722,1.2916682290177643,0.6165705458098254,41.13786578695549,-1.0920674214172266,8.631676762718453,0.7157362097627811
WT,30.0,4,929893137,11950.0,180.47164997321616,1.016672038957602,0.6764892503627667,36.89309078292537,12.734251492086628,14.686696275613508,0.4716499732161594
WT,30.0,4,929893137,12150.0,178.8230625927161,0.7595358129071922,0.6868431830000061,35.78596057162192,-12.994821235934069,5.869245289761298,1.1769374072839014
WT,30.0,4,929893137,12350.0,178.59875113488715,1.4142831128908833,0.6623735308091304,38.301127556243785,8.892283510446362,29.87903521186754,1.4012488651128479
WT,30.0,4,929893137,12550.0,180.21647128177239,0.8806525828216816,0.698960581822792,34.925431595616914,20.09812638302023,5.218329545723832,0.21647128177238528
WT,30.0,4,929893137,12750.0,180.87382340015895,1.4746680405998271,0.6583694055725277,38.47122442210055,-15.187912043655558,33.354183915283606,0.8738234001589547
WT,30.0,4,929893137,12950.0,179.04603305113537,0.8151388154828261,0.6890621514267108,35.56951197041086,2.2625187674461245,7.0147901290571,0.9539669488646325
WT,30.0,4,929893137,13150.0,180.48665738021367,1.0851214936588962,0.6285790061680624,40.52461307586645,-2.008441325153427,17.214548959480474,0.48665738021367133
WT,30.0,4,929893137,13350.0,180.11018403995035,0.9221000805260441,0.6688178323085943,37.79828796727684,-7.30860936347085,4.663149826874118,0.11018403995035442
WT,30.0,4,929893137,13550.0,178.35109606259135,1.4624547063174902,0.623888344389891,40.26886469972115,-9.973044284383548,4.428863520243428,1.6489039374086474
WT,30.0,4,929893137,13750.0,179.3486309859487,1.1002437980042012,0.6497764579432077,38.89082351706936,33.903857505687824,57.47357768829923,0.651369014051312
WT,30.0,4,929893137,full_delay,179.43032364674784,2.3782254462877623,0.6485205297849824,35.45277850144205,6.378200633839432,40.328579114890196,0.5696763532521629
WT,30.0,8,432652533,10950.0,182.30449273482472,12.53931652398957,0.43017743657641183,44.79786938027924,-129.11615910492912,1712.5092709202447,2.30449273482472
WT,30.0,8,432652533,11150.0,179.9033401815949,2.0950341018083405,0.6340880289178141,40.44578516596302,-3.2453227330178436,66.68589284338948,0.09665981840510085
WT,30.0,8,432652533,11350.0,179.3745856401248,2.1030860596512424,0.628151231775165,39.41601499895005,3.8105219908482013,58.054704355810784,0.625414359875208
WT,30.0,8,432652533,11550.0,178.6972413949685,1.8778426992352557,0.6717955097258803,36.73799100704153,0.4769507306808407,58.55453255497833,1.3027586050314994
WT,30.0,8,432652533,11750.0,180.42014726932547,1.272964679911596,0.6553251689970606,38.43950331324875,5.2629516894803885,28.760649699812976,0.42014726932546864
WT,30.0,8,432652533,11950.0,179.9629573134112,0.8194226199635829,0.6881789808688615,36.11737990228691,-5.209696454346897,8.002662554501603,0.03704268658879073
WT,30.0,8,432652533,12150.0,180.28747994412515,0.8471030111575018,0.6708347489190498,36.76614379401282,-2.244075991200134,8.951780379138574,0.28747994412515254
WT,30.0,8,432652533,12350.0,179.11505699664485,1.3041647143798503,0.6508936865487097,38.62630267205596,-20.201097190646493,24.831821834945664,0.8849430033551471
WT,30.0,8,432652533,12550.0,179.40272420224326,1.8271622930811573,0.7176533206837972,34.2017253874648,25.799307421302018,27.782959731777137,0.5972757977567369
WT,30.0,8,432652533,12750.0,180.07126093514503,1.1325494685024846,0.6536338179727896,38.74423855275917,-3.7931477642229083,11.012946518688803,0.07126093514503395
WT,30.0,8,432652533,12950.0,180.27063184696132,0.8342615598182416,0.6853537482969371,36.11023468243458,-0.6033893738900531,7.959987855926306,0.27063184696132225
WT,30.0,8,432652533,13150.0,178.47946618514408,2.4888008242792177,0.6689725483446112,37.72456882409436,0.08221602430509733,96.63063506294145,1.5205338148559235
WT,30.0,8,432652533,13350.0,179.9984461492491,0.5723635959850452,0.6916979270427952,35.76849536541359,-3.26057339936483,4.864949004475984,0.0015538507508949806
WT,30.0,8,432652533,13550.0,179.48305043241277,1.071638880826209,0.6646999153018234,38.28903234859905,7.61170498780487,11.984310714432606,0.5169495675872327
WT,30.0,8,432652533,13750.0,180.10426777812452,1.876704765352529,0.6219105455353817,40.47769397582952,-25.50194584404437,32.517462091628595,0.10426777812452315
WT,30.0,8,432652533,full_delay,179.84647223080134,3.7367254195217274,0.6491808784990556,37.12105831059936,-9.474536695808212,93.08003491639597,0.15352776919866074
WT,30.0,1,1662057957,10950.0,180.6554697631086,4.469202531960475,0.4720064648616435,44.164169450921335,-85.13913471000166,180.6223677164274,0.6554697631086128
WT,30.0,1,1662057957,11150.0,178.87571790032328,1.5804738366211584,0.593457496179373,43.16438727157267,-0.15421415664448546,37.58507100119778,1.1242820996767193
WT,30.0,1,1662057957,11350.0,178.38803237889437,1.3617875303948936,0.6917015668811921,36.17207381079764,8.549188635997496,34.18816337286951,1.6119676211056344
WT,30.0,1,1662057957,11550.0,180.44064188404866,1.555658970609967,0.6462614303193427,39.180862705447566,8.587177297176396,15.531989221990967,0.44064188404865945
WT,30.0,1,1662057957,11750.0,178.16078842460067,3.566184886285917,0.6121315897643835,41.996309636471636,-44.54058077872176,145.5394843185326,1.8392115753993323
WT,30.0,1,1662057957,11950.0,178.49734625342185,2.7738517522216903,0.6663626397437797,37.79093363884883,39.24680790569141,102.40095087413951,1.5026537465781473
WT,30.0,1,1662057957,12150.0,178.22165176336875,3.5748458395098703,0.6617901276419271,37.35143341672734,8.987516623849956,192.41840100186283,1.7783482366312455
WT,30.0,1,1662057957,12350.0,180.30435166709628,1.9073884652060962,0.6733698600501585,37.53722513241195,-16.354011371909536,29.396753402817634,0.3043516670962845
WT,30.0,1,1662057957,12550.0,179.69377850121302,0.987201707375046,0.6933902936581959,35.844402937520364,2.1579442880720023,8.795145568241777,0.30622149878698224
WT,30.0,1,1662057957,12750.0,181.24708995156647,1.0102943626193395,0.6475855716643611,38.94624331684558,13.155784735277365,6.121115905247723,1.2470899515664655
WT,30.0,1,1662057957,12950.0,181.2114383988691,1.9356068267414712,0.6709983122354093,37.68806887897689,-12.839072129172422,55.18742931130131,1.2114383988690918
WT,30.0,1,1662057957,13150.0,180.93676672930994,1.418028027475413,0.6434780936907002,39.29259593281203,-6.679481449500173,37.23308517824538,0.9367667293099373
WT,30.0,1,1662057957,13350.0,180.42785210414206,1.9176577274277167,0.6117518849840592,41.24011334314195,29.30462921790422,56.21111185833742,0.42785210414206176
WT,30.0,1,1662057957,13550.0,181.40134921196142,2.1108626712995764,0.6783033070981302,37.029618427328316,-25.970852671032105,28.22924585978673,1.401349211961417
WT,30.0,1,1662057957,13750.0,179.96334824081754,1.0388221536718707,0.6380510330139254,40.51078578323375,6.047816775703723,1.8288043876241684,0.036651759182461774
WT,30.0,1,1662057957,full_delay,179.90028560953004,2.616682010905775,0.6400656418775504,37.84091699827535,-5.425130356907685,67.37314974503089,0.09971439046995556
WT,30.0,9,202244314,10950.0,185.45923106549165,7.244626634718193,0.5000234975780412,43.15245559681863,-25.42796284073475,857.2864064403959,5.45923106549165
WT,30.0,9,202244314,11150.0,180.0836314466859,0.8924476007027541,0.6301321403889037,40.220906682297745,9.282662550927085,4.91611085806269,0.08363144668589939
WT,30.0,9,202244314,11350.0,180.27665082086978,1.0855369676375388,0.6972798141850927,35.4680075892051,-3.4638495359230603,8.300284196638675,0.27665082086977577
WT,30.0,9,202244314,11550.0,178.6417198133531,1.927045236483013,0.6547038101087649,38.202938733716195,-8.427659506069602,44.13128558612515,1.3582801866469083
WT,30.0,9,202244314,11750.0,181.00621677098474,2.584912980181862,0.6554659879663036,38.54856783923132,32.86678741190627,56.330300289085145,1.0062167709847358
WT,30.0,9,202244314,11950.0,181.49846565132702,2.8966448911587737,0.713276221386566,34.4150202739353,-29.62991489688534,72.39749946354787,1.4984656513270238
WT,30.0,9,202244314,12150.0,180.56344191294778,2.369002195111984,0.6439739448183363,38.93752915246208,7.276647733767021,70.43709646809235,0.5634419129477806
WT,30.0,9,202244314,12350.0,181.05966822982973,2.569885701488098,0.661280112909244,38.5777866324615,1.772077012611959,105.38225546525973,1.0596682298297253
WT,30.0,9,202244314,12550.0,180.3746651621396,1.1426351849269805,0.6998841698038741,34.74225166883361,-7.859324123484441,16.876941043317633,0.37466516213959267
WT,30.0,9,202244314,12750.0,180.08965029327402,1.3033481173214867,0.6207602723146668,40.24170629556191,1.4265732768217276,19.269825494707277,0.08965029327401908
WT,30.0,9,202244314,12950.0,178.95534089102748,1.5744193790828502,0.6309145808553607,40.04784902092291,10.634634723153482,36.240975176946556,1.0446591089725246
WT,30.0,9,202244314,13150.0,178.66099829659967,1.4720280166548747,0.6782405197022595,36.33377104450133,-22.7823595586419,13.28548544791911,1.3390017034003279
WT,30.0,9,202244314,13350.0,179.5752291914124,1.383908049587782,0.6527473444418281,38.98952456909475,1.4430467019987248,17.65647958220806,0.42477080858759564
WT,30.0,9,202244314,13550.0,178.47175147508736,1.720650202852976,0.6751915439666515,36.955714942017735,3.6443573795423845,41.9449264309319,1.528248524912641
WT,30.0,9,202244314,13750.0,179.47744528492134,0.9649559575800712,0.6784893924894215,37.63082777507423,6.944501486620993,2.411305044884059,0.5225547150786554
WT,30.0,9,202244314,full_delay,180.3083705525941,3.115799873414254,0.6517242672155006,37.92997970486334,-1.7773815812206855,69.9077202079103,0.3083705525941127
WT,30.0,6,184566854,10950.0,183.0390647469936,6.480555667875183,0.48319142229383777,43.629084278826426,-80.6887073784813,471.69447418757983,3.0390647469936027
WT,30.0,6,184566854,11150.0,181.24659408352025,2.179451983373945,0.6247535016362037,40.95318439066788,13.48917746472253,65.31143074846526,1.2465940835202503
WT,30.0,6,184566854,11350.0,180.14676459558754,0.6729020171922996,0.682899505974481,36.134852103696346,-3.8743284745056883,4.490764834439115,0.14676459558754118
WT,30.0,6,184566854,11550.0,179.98769274066603,0.8632865288891746,0.6613336628291855,37.89287101033025,6.559579180305661,9.724735539717544,0.012307259333965703
WT,30.0,6,184566854,11750.0,181.04687469794223,1.3000228479467877,0.6203110797866561,40.83123400805667,-7.730874735255071,27.9015311375647,1.0468746979422292
WT,30.0,6,184566854,11950.0,179.224334715328,0.9671240813087122,0.6948833812163696,35.0847587572639,-8.854401201426327,15.30157252030323,0.7756652846719874
WT,30.0,6,184566854,12150.0,177.15578192784375,3.544045102841381,0.6386238745484292,38.770663792457796,6.477254776729211,245.03554578146284,2.844218072156252
WT,30.0,6,184566854,12350.0,180.16188805729496,1.9172966351421508,0.6438978371621394,38.86167618395738,6.258858794010678,46.73698159611196,0.16188805729495925
WT,30.0,6,184566854,12550.0,179.53986716484053,1.8257105680798353,0.6550323329302222,38.27747349890113,-3.502648253668923,50.19951787794921,0.46013283515947023
WT,30.0,6,184566854,12750.0,179.58586076147344,1.2067093371205138,0.6864772119742476,35.902794015988285,-4.574676790844734,8.231150340432132,0.414139238526559
WT,30.0,6,184566854,12950.0,179.8152066283624,0.609188257116553,0.6776101880524323,37.11351347415394,4.115913434325051,3.808796213299456,0.18479337163759624
WT,30.0,6,184566854,13150.0,179.9764854602633,1.068444619865357,0.6687458177263891,36.927553743227186,-4.469058378379032,14.857622979473684,0.02351453973670914
WT,30.0,6,184566854,13350.0,178.83240654985008,1.2026148117151692,0.6102224854851114,41.02621639972703,-0.35677946793740034,21.86628622183618,1.1675934501499228
WT,30.0,6,184566854,13550.0,179.64229821994692,1.2029802456553595,0.6672530147065882,37.85370905107654,7.471360580262143,26.77697926310857,0.35770178005307685
WT,30.0,6,184566854,13750.0,181.15871465739892,1.6603171079832195,0.6379893546572115,39.82964535128441,-21.28605786148711,22.654812964128855,1.1587146573989173
WT,30.0,6,184566854,full_delay,179.98418193926517,2.656822473021559,0.6435603906070211,37.74395203316125,-5.539473060750811,57.81126923284238,0.015818060734829942
WT,30.0,3,942484272,10950.0,174.30962941501528,8.271499824901003,0.49408323877341837,44.82706309812675,109.82716189795553,1022.2625316259588,5.69037058498472
WT,30.0,3,942484272,11150.0,178.41175103711961,1.9980459713733152,0.6289612584666784,40.4485855814925,4.893578605809381,71.94406525109888,1.5882489628803853
WT,30.0,3,942484272,11350.0,180.72073397351966,1.9993350220463875,0.677074215623656,36.54110676084101,16.593678746774998,65.61244177659817,0.720733973519657
WT,30.0,3,942484272,11550.0,180.84861346454642,1.901879778493431,0.6328160041826509,39.13915144332413,-14.909019417887777,58.06014563878503,0.8486134645464176
WT,30.0,3,942484272,11750.0,177.38408543485346,2.2249295229672508,0.6244793408068756,39.96081879649101,-18.084958651976706,75.7780923665276,2.6159145651465394
WT,30.0,3,942484272,11950.0,180.22053578824364,2.8429820345906873,0.6501155351518665,38.42451660948195,30.33541721868687,82.94860768979129,0.2205357882436374
WT,30.0,3,942484272,12150.0,181.00644305282879,2.6183168337414333,0.6924103736567727,35.91323747481209,9.086244682052609,116.45079323395863,1.0064430528287858
WT,30.0,3,942484272,12350.0,180.69025555508523,0.8677271607229006,0.6573889673125269,38.653131705875005,-11.903426707953741,7.1092041575103435,0.6902555550852298
WT,30.0,3,942484272,12550.0,178.71346788635526,1.5594822755096154,0.6893338575602814,35.83106191521271,-4.4948838516056355,27.04370118014576,1.2865321136447392
WT,30.0,3,942484272,12750.0,179.99245947182004,1.9572930871241399,0.6626275805734524,37.9106103099417,19.373131863806208,55.751674263965896,0.007540528179958983
WT,30.0,3,942484272,12950.0,179.95917370584354,0.7872463007776465,0.690626776207979,35.55269498975712,-6.226939703878287,9.82850393815689,0.04082629415646011
WT,30.0,3,942484272,13150.0,180.06145615163942,1.1337805878880047,0.6739931710991864,37.193231240483556,-3.109023190727669,16.88269465168321,0.06145615163941898
WT,30.0,3,942484272,13350.0,181.13401914424657,2.5470149545521474,0.6847599837032436,36.05976180501237,-4.360703373951935,117.86814239023336,1.1340191442465652
WT,30.0,3,942484272,13550.0,178.80104520124783,1.7996907146717387,0.6674470233974074,38.00601334839734,3.4827709946094387,56.74482808782558,1.198954798752169
WT,30.0,3,942484272,13750.0,182.6147774710352,1.7645692318290744,0.6130117769429785,41.69926503918693,20.295577836779444,20.595523986438646,2.614777471035211
WT,30.0,3,942484272,full_delay,179.57700573316544,3.436431729662672,0.6502182075121721,36.77113990631934,9.700056415869174,90.86044603988391,0.4229942668345643
WT,30.0,0,191664963,10950.0,189.20503092593384,11.958910084897745,0.5169488827905417,42.64390320919713,-72.82384052140756,2307.3333410357363,9.20503092593384
WT,30.0,0,191664963,11150.0,181.33486480268334,2.750684698793786,0.6501430399482496,39.16316498378365,-9.922342109468474,141.45632103050093,1.3348648026833416
WT,30.0,0,191664963,11350.0,181.07416608039924,2.5003790459619006,0.6740034619960484,36.6438611162989,-16.151444102682433,88.87556234535347,1.0741660803992374
WT,30.0,0,191664963,11550.0,181.49357930523473,3.1217204907861023,0.667099360008588,37.34463997475764,8.571336540915127,171.6006948093658,1.4935793052347321
WT,30.0,0,191664963,11750.0,179.56027140895515,0.7123816810899485,0.6347020428089477,39.056813469957646,-4.990136623833763,4.072810407180496,0.4397285910448545
WT,30.0,0,191664963,11950.0,179.54944096548815,0.7807420906395685,0.6621848845694477,37.28426341102842,-0.3518136782042802,8.032126664655019,0.45055903451185486
WT,30.0,0,191664963,12150.0,179.71306672267272,1.2513041105858949,0.6855497700816339,36.31579701267481,7.4518692675592035,25.69510722000951,0.2869332773272788
WT,30.0,0,191664963,12350.0,179.46135486239777,1.6922265804927472,0.6382294914175565,39.57662624933389,-20.808427090424146,24.39684931831957,0.5386451376022308
WT,30.0,0,191664963,12550.0,179.0767823205228,2.2415837536354237,0.683725711531403,36.44707948627928,14.4335066660787,84.49246487798597,0.9232176794772045
WT,30.0,0,191664963,12750.0,180.2916875667142,1.4423079182568834,0.646880986637105,38.575104956280484,15.833738025867632,18.11320558270708,0.29168756671418805
WT,30.0,0,191664963,12950.0,180.99204414167644,1.4562020047194735,0.6712329420422922,37.41825812417862,-9.684849338066783,34.53947942596186,0.9920441416764447
WT,30.0,0,191664963,13150.0,181.13642365864328,1.7028535590564504,0.6754087207174124,36.49252541754141,-1.2080734741530819,49.63355605502193,1.136423658643281
WT,30.0,0,191664963,13350.0,180.12501873774963,1.3097401214114393,0.6867430442612301,36.553456037757016,-4.046753093641939,9.806808685605992,0.12501873774962746
WT,30.0,0,191664963,13550.0,180.89842933046202,1.6991933637478904,0.675945503549109,37.24460341781901,-5.000369075029312,46.31638812172577,0.8984293304620223
WT,30.0,0,191664963,13750.0,180.8897206849383,1.79709438325051,0.6969804623111898,36.05983707356121,39.59747524560299,78.3980022913071,0.889720684938311
