condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT,6,27,60469,0.03035251046,95,0.1067848843
WT,6,28,60470,0.01512744338,95,0.1067848843
WT,6,29,60471,0.03034419725,95,0.1067848843
WT,6,30,60472,0.06173626971,95,0.1067848843
WT,6,31,60473,0.01726729092,95,0.1067848843
WT,6,32,60474,0.06214890976,95,0.1067848843
WT,6,33,60475,0.01540747773,95,0.1067848843
WT,6,34,60476,0.05503882687,95,0.1067848843
WT,6,35,60477,0.08054167632,95,0.1067848843
WT,6,36,60478,0.06744989156,95,0.1067848843
WT,6,37,60479,0.09454992864,95,0.1067848843
WT,6,38,60480,0.03482000894,95,0.1067848843
WT,6,39,60481,0.1194868771,95,0.1067848843
WT,6,40,60482,0.06673190321,95,0.1067848843
WT,6,41,60483,0.02727646223,95,0.1067848843
WT,6,42,60484,0.06378561756,95,0.1067848843
WT,6,43,60485,0.03564037197,95,0.1067848843
WT,6,44,60486,0.03095139335,95,0.1067848843
WT,6,45,60487,0.03326737735,95,0.1067848843
WT,6,46,60488,0.02053322021,95,0.1067848843
WT,6,47,60489,0.04830279988,95,0.1067848843
WT,6,48,60490,0.05597800496,95,0.1067848843
WT,6,49,60491,0.01866025022,95,0.1067848843
WT,6,50,60492,0.0305211807,95,0.1067848843
WT,6,51,60493,0.04960195714,95,0.1067848843
WT,6,52,60494,0.07084781147,95,0.1067848843
WT,6,53,60495,0.05349151326,95,0.1067848843
WT,6,54,60496,0.0819038754,95,0.1067848843
WT,6,55,60497,0.02917324556,95,0.1067848843
WT,6,56,60498,0.02521917729,95,0.1067848843
WT,6,57,60499,0.05163374264,95,0.1067848843
WT,6,58,60500,0.08173547037,95,0.1067848843
WT,6,59,60501,0.1119661704,95,0.1067848843
WT,6,60,60502,0.02982399092,95,0.1067848843
WT,6,61,60503,0.03835648602,95,0.1067848843
WT,6,62,60504,0.1206501296,95,0.1067848843
WT,6,63,60505,0.06761472343,95,0.1067848843
WT,6,64,60506,0.0305299442,95,0.1067848843
WT,6,65,60507,0.05725358187,95,0.1067848843
WT,6,66,60508,0.06082119241,95,0.1067848843
WT,6,67,60509,0.1063156518,95,0.1067848843
WT,6,68,60510,0.007302023112,95,0.1067848843
WT,6,69,60511,0.09413871642,95,0.1067848843
WT,6,70,60512,0.02445143452,95,0.1067848843
WT,6,71,60513,0.03739625286,95,0.1067848843
WT,6,72,60514,0.0501481033,95,0.1067848843
WT,6,73,60515,0.02398096439,95,0.1067848843
WT,6,74,60516,0.07071358689,95,0.1067848843
WT,6,75,60517,0.08776212348,95,0.1067848843
WT,6,76,60518,0.09746183458,95,0.1067848843
WT,6,77,60519,0.03119340724,95,0.1067848843
WT,6,78,60520,0.1015218115,95,0.1067848843
WT,6,79,60521,0.01913938181,95,0.1067848843
WT,6,80,60522,0.06675307511,95,0.1067848843
WT,6,81,60523,0.004385821908,95,0.1067848843
WT,6,82,60524,0.07016109699,95,0.1067848843
WT,6,83,60525,0.03517383238,95,0.1067848843
WT,6,84,60526,0.0310798885,95,0.1067848843
WT,6,85,60527,0.05634203437,95,0.1067848843
WT,6,86,60528,0.0415903572,95,0.1067848843
WT,6,87,60529,0.07133323634,95,0.1067848843
WT,6,88,60530,0.09071518537,95,0.1067848843
WT,6,89,60531,0.112121729,95,0.1067848843
WT,6,90,60532,0.08204172471,95,0.1067848843
WT,6,91,60533,0.07177263445,95,0.1067848843
WT,6,92,60534,0.03974140009,95,0.1067848843
WT,6,93,60535,0.03107580533,95,0.1067848843
WT,6,94,60536,0.01480012722,95,0.1067848843
WT,6,95,60537,0.01691936518,95,0.1067848843
WT,6,96,60538,0.04223954084,95,0.1067848843
WT,6,97,60539,0.02986909508,95,0.1067848843
WT,6,98,60540,0.05194469413,95,0.1067848843
WT,6,99,60541,0.03139526409,95,0.1067848843
WT,6.5,0,65442,0.081540765,95,0.1036362907
WT,6.5,1,65443,0.01422129815,95,0.1036362907
WT,6.5,2,65444,0.03475625897,95,0.1036362907
WT,6.5,3,65445,0.04602218872,95,0.1036362907
WT,6.5,4,65446,0.03379934912,95,0.1036362907
WT,6.5,5,65447,0.04969662251,95,0.1036362907
WT,6.5,6,65448,0.04023829423,95,0.1036362907
WT,6.5,7,65449,0.03506825733,95,0.1036362907
WT,6.5,8,65450,0.08866447849,95,0.1036362907
WT,6.5,9,65451,0.01115798704,95,0.1036362907
WT,6.5,10,65452,0.07372748954,95,0.1036362907
WT,6.5,11,65453,0.04435485115,95,0.1036362907
WT,6.5,12,65454,0.01063662437,95,0.1036362907
WT,6.5,13,65455,0.0407267082,95,0.1036362907
WT,6.5,14,65456,0.05735108251,95,0.1036362907
WT,6.5,15,65457,0.01980735044,95,0.1036362907
WT,6.5,16,65458,0.0237454033,95,0.1036362907
WT,6.5,17,65459,0.05162524523,95,0.1036362907
WT,6.5,18,65460,0.01786303632,95,0.1036362907
WT,6.5,19,65461,0.03239026931,95,0.1036362907
WT,6.5,20,65462,0.1051708989,95,0.1036362907
WT,6.5,21,65463,0.04377798735,95,0.1036362907
WT,6.5,22,65464,0.06411651316,95,0.1036362907
WT,6.5,23,65465,0.03831632054,95,0.1036362907
WT,6.5,24,65466,0.02656703482,95,0.1036362907
WT,6.5,25,65467,0.01104537868,95,0.1036362907
WT,6.5,26,65468,0.05644195783,95,0.1036362907
WT,6.5,27,65469,0.1035555219,95,0.1036362907
WT,6.5,28,65470,0.06015489704,95,0.1036362907
WT,6.5,29,65471,0.04745240269,95,0.1036362907
WT,6.5,30,65472,0.0544167052,95,0.1036362907
WT,6.5,31,65473,0.01804750948,95,0.1036362907
WT,6.5,32,65474,0.07241039237,95,0.1036362907
WT,6.5,33,65475,0.02608461789,95,0.1036362907
WT,6.5,34,65476,0.1088375267,95,0.1036362907
WT,6.5,35,65477,0.0538035264,95,0.1036362907
WT,6.5,36,65478,0.03896052204,95,0.1036362907
WT,6.5,37,65479,0.01166346913,95,0.1036362907
WT,6.5,38,65480,0.02709613612,95,0.1036362907
WT,6.5,39,65481,0.03040518693,95,0.1036362907
WT,6.5,40,65482,0.07391743575,95,0.1036362907
WT,6.5,41,65483,0.03698641653,95,0.1036362907
WT,6.5,42,65484,0.0571053134,95,0.1036362907
WT,6.5,43,65485,0.07362652768,95,0.1036362907
WT,6.5,44,65486,0.03976839823,95,0.1036362907
WT,6.5,45,65487,0.03698632354,95,0.1036362907
WT,6.5,46,65488,0.01250936025,95,0.1036362907
WT,6.5,47,65489,0.032290789,95,0.1036362907
WT,6.5,48,65490,0.06852467698,95,0.1036362907
WT,6.5,49,65491,0.01239164161,95,0.1036362907
WT,6.5,50,65492,0.04861296763,95,0.1036362907
WT,6.5,51,65493,0.03114646367,95,0.1036362907
WT,6.5,52,65494,0.08508376397,95,0.1036362907
WT,6.5,53,65495,0.08748184801,95,0.1036362907
WT,6.5,54,65496,0.04379154371,95,0.1036362907
WT,6.5,55,65497,0.106804712,95,0.1036362907
WT,6.5,56,65498,0.01942656377,95,0.1036362907
WT,6.5,57,65499,0.02095935658,95,0.1036362907
WT,6.5,58,65500,0.08358684391,95,0.1036362907
WT,6.5,59,65501,0.04492771605,95,0.1036362907
WT,6.5,60,65502,0.01542477089,95,0.1036362907
WT,6.5,61,65503,0.02952284088,95,0.1036362907
WT,6.5,62,65504,0.02117926586,95,0.1036362907
WT,6.5,63,65505,0.04109080243,95,0.1036362907
WT,6.5,64,65506,0.04966875967,95,0.1036362907
WT,6.5,65,65507,0.03721780376,95,0.1036362907
WT,6.5,66,65508,0.02785883988,95,0.1036362907
WT,6.5,67,65509,0.0706013332,95,0.1036362907
WT,6.5,68,65510,0.0424368125,95,0.1036362907
WT,6.5,69,65511,0.008398349006,95,0.1036362907
WT,6.5,70,65512,0.01022834683,95,0.1036362907
WT,6.5,71,65513,0.07926331007,95,0.1036362907
WT,6.5,72,65514,0.06556182334,95,0.1036362907
WT,6.5,73,65515,0.07114114585,95,0.1036362907
WT,6.5,74,65516,0.04537324396,95,0.1036362907
WT,6.5,75,65517,0.0573264181,95,0.1036362907
WT,6.5,76,65518,0.06246568166,95,0.1036362907
WT,6.5,77,65519,0.0949994501,95,0.1036362907
WT,6.5,78,65520,0.03209805455,95,0.1036362907
WT,6.5,79,65521,0.06010876005,95,0.1036362907
WT,6.5,80,65522,0.07970673728,95,0.1036362907
WT,6.5,81,65523,0.04222121341,95,0.1036362907
WT,6.5,82,65524,0.02754652735,95,0.1036362907
WT,6.5,83,65525,0.04639731666,95,0.1036362907
WT,6.5,84,65526,0.07203996964,95,0.1036362907
WT,6.5,85,65527,0.02925230028,95,0.1036362907
WT,6.5,86,65528,0.03746035898,95,0.1036362907
WT,6.5,87,65529,0.00255084106,95,0.1036362907
WT,6.5,88,65530,0.05708195958,95,0.1036362907
WT,6.5,89,65531,0.06809557551,95,0.1036362907
WT,6.5,90,65532,0.1132514197,95,0.1036362907
WT,6.5,91,65533,0.03719648896,95,0.1036362907
WT,6.5,92,65534,0.1243309705,95,0.1036362907
WT,6.5,93,65535,0.05236978236,95,0.1036362907
WT,6.5,94,65536,0.0277228025,95,0.1036362907
WT,6.5,95,65537,0.09808682495,95,0.1036362907
WT,6.5,96,65538,0.04677945363,95,0.1036362907
WT,6.5,97,65539,0.02619124405,95,0.1036362907
WT,6.5,98,65540,0.06316718139,95,0.1036362907
WT,6.5,99,65541,0.01147357259,95,0.1036362907
WT,7,0,70442,0.025104887,95,0.09729280488
WT,7,1,70443,0.04742949645,95,0.09729280488
WT,7,2,70444,0.07894604003,95,0.09729280488
WT,7,3,70445,0.04336761802,95,0.09729280488
WT,7,4,70446,0.09301268931,95,0.09729280488
WT,7,5,70447,0.0591477188,95,0.09729280488
WT,7,6,70448,0.07094649923,95,0.09729280488
WT,7,7,70449,0.02305554193,95,0.09729280488
WT,7,8,70450,0.01985631099,95,0.09729280488
WT,7,9,70451,0.06136696252,95,0.09729280488
WT,7,10,70452,0.03558383976,95,0.09729280488
WT,7,11,70453,0.0711751589,95,0.09729280488
WT,7,12,70454,0.06151628013,95,0.09729280488
WT,7,13,70455,0.05461738537,95,0.09729280488
WT,7,14,70456,0.05115636445,95,0.09729280488
WT,7,15,70457,0.06377777304,95,0.09729280488
WT,7,16,70458,0.02164977045,95,0.09729280488
