condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
WT,0.1,0.001,9,1504658074,0.04301299514509341,0.059955 0.034577 0.038219 0.001837 0.031268 0.030300 0.061184 0.015779 0.014998 0.050351 0.026603 0.050046 0.062112 0.049135 0.007754 0.040771 0.015524 0.063076 0.096699 0.082452 0.059406 0.053909 0.042514 0.029539 0.043013,0.443300481079105,133.42046062362988,46.57953937637012
WT,0.1,0.001,14,1306372712,0.09415708713192222,0.019115 0.082250 0.019141 0.057849 0.041858 0.036315 0.105426 0.067306 0.021594 0.108607 0.071112 0.030989 0.024678 0.090600 0.078087 0.095509 0.091942 0.021581 0.016557 0.057130 0.067414 0.113090 0.038498 0.024337 0.094157,0.4853716550644497,135.1055679626922,44.89443203730781
WT,0.1,0.001,25,199233221,0.04714001633844193,0.032025 0.033995 0.025634 0.036799 0.056949 0.057120 0.041025 0.040054 0.055747 0.043205 0.094660 0.066705 0.104221 0.083798 0.047338 0.005066 0.057105 0.030636 0.060194 0.088819 0.053095 0.101741 0.066696 0.013544 0.047140,0.4789008074542525,359.605524069604,179.60552406960397
WT,0.1,0.001,8,1249765968,0.0392411883923562,0.018863 0.032851 0.044568 0.049595 0.041586 0.054242 0.062461 0.024882 0.056942 0.048382 0.007153 0.059712 0.044611 0.045260 0.061092 0.051316 0.063241 0.076133 0.034567 0.059830 0.008637 0.040623 0.061723 0.029890 0.039241,0.49466370983419977,106.83273916324022,73.16726083675978
WT,0.1,0.001,42,1762120781,0.040402705085996145,0.021934 0.021637 0.039174 0.020764 0.061709 0.056026 0.090465 0.075858 0.099710 0.065451 0.004000 0.031421 0.063894 0.050955 0.047390 0.020192 0.048872 0.029589 0.076329 0.058537 0.014781 0.098087 0.039737 0.041633 0.040403,0.4438500978245595,27.645564421873626,152.35443557812638
WT,0.1,0.001,16,1976297044,0.05009318766796054,0.080808 0.058225 0.033020 0.049841 0.035380 0.052553 0.047991 0.061166 0.082092 0.043306 0.031015 0.029049 0.040268 0.047771 0.016572 0.015653 0.066262 0.082730 0.054497 0.033414 0.080217 0.074709 0.062170 0.067017 0.050093,0.6690080332193711,96.92188576620907,83.07811423379093
WT,0.1,0.001,41,1312343691,0.028613708847638673,0.066988 0.077372 0.067940 0.070884 0.042945 0.052886 0.056122 0.087762 0.072421 0.069118 0.094632 0.015277 0.052360 0.033407 0.047461 0.067806 0.029208 0.022721 0.051776 0.086395 0.032277 0.031877 0.025634 0.045738 0.028614,0.5184585629264873,1.8479751977212369,178.15202480227876
WT,0.1,0.001,36,885327366,0.056240761863253254,0.043038 0.031412 0.048910 0.037481 0.076022 0.040549 0.032978 0.051415 0.040382 0.026726 0.055670 0.031162 0.035020 0.032299 0.041712 0.076355 0.032747 0.059424 0.035034 0.051270 0.008976 0.038201 0.068350 0.015437 0.056241,0.6135860312476761,245.13428582003422,65.13428582003422
WT,0.1,0.001,30,1094264184,0.036381266307033915,0.035428 0.028654 0.052499 0.039568 0.036034 0.049479 0.015083 0.040639 0.074794 0.037573 0.032015 0.058378 0.043333 0.063558 0.031166 0.098971 0.075408 0.006865 0.012087 0.011426 0.070780 0.016229 0.053545 0.053772 0.036381,0.4883813185905259,13.681886496227335,166.31811350377268
WT,0.1,0.001,11,794319243,0.038929418332924945,0.046672 0.060807 0.023587 0.032451 0.034642 0.021358 0.124207 0.034439 0.030215 0.011038 0.028589 0.071426 0.095745 0.061367 0.064538 0.022208 0.065306 0.032597 0.074197 0.043923 0.012451 0.085886 0.075490 0.070650 0.038929,0.5725564570863504,298.90190364860536,118.90190364860536
WT,0.1,0.001,20,527842052,0.04592700140239412,0.083987 0.024687 0.055800 0.025534 0.060412 0.030407 0.017279 0.095005 0.054353 0.049263 0.042144 0.034295 0.090490 0.060914 0.062527 0.069390 0.008731 0.011236 0.060770 0.049558 0.045739 0.029942 0.011051 0.048996 0.045927,0.45134751169388904,247.10054883616678,67.10054883616678
WT,0.1,0.001,24,1492822048,0.08000082426601599,0.020707 0.071670 0.082956 0.035046 0.064849 0.016242 0.057384 0.072225 0.032168 0.032091 0.021040 0.052130 0.096963 0.035076 0.045783 0.015872 0.023254 0.034110 0.030406 0.033035 0.087979 0.017954 0.047683 0.072303 0.080001,0.4723588859453758,330.0436927071445,150.0436927071445
WT,0.1,0.001,12,204008863,0.055987582269967764,0.118316 0.083347 0.098509 0.016821 0.044901 0.066587 0.024100 0.052020 0.038105 0.024338 0.013714 0.045703 0.027221 0.008970 0.043077 0.032830 0.019014 0.032230 0.017068 0.017133 0.007861 0.069013 0.032917 0.035737 0.055988,0.5103926423083698,277.5420393872559,97.5420393872559
