condition,w_inter,trial_idx,seed,A_hat,cap_hit,noise_percentile,noise_threshold
WT,0.001,0,452,0.06860359003,0,95,0.08339722995
WT,0.001,1,453,0.08032530547,0,95,0.08339722995
WT,0.001,2,454,0.04635943688,0,95,0.08339722995
WT,0.001,3,455,0.05162285444,0,95,0.08339722995
WT,0.001,4,456,0.06880092173,0,95,0.08339722995
WT,0.001,5,457,0.05888058657,0,95,0.08339722995
WT,0.001,6,458,0.02275456754,0,95,0.08339722995
WT,0.001,7,459,0.031772236,0,95,0.08339722995
WT,0.001,8,460,0.06639631437,0,95,0.08339722995
WT,0.001,9,461,0.06125063537,0,95,0.08339722995
WT,0.001,10,462,0.05287225225,0,95,0.08339722995
WT,0.001,11,463,0.04433060472,0,95,0.08339722995
WT,0.001,12,464,0.032965258,0,95,0.08339722995
WT,0.001,13,465,0.06991457685,0,95,0.08339722995
WT,0.001,14,466,0.05559008745,0,95,0.08339722995
WT,0.001,15,467,0.06749053534,0,95,0.08339722995
WT,0.001,16,468,0.02354165289,0,95,0.08339722995
WT,0.001,17,469,0.03479515557,0,95,0.08339722995
WT,0.001,18,470,0.1179977267,0,95,0.08339722995
WT,0.001,19,471,0.04619272382,0,95,0.08339722995
WT,0.001,20,472,0.04773376891,0,95,0.08339722995
WT,0.001,21,473,0.03062102321,0,95,0.08339722995
WT,0.001,22,474,0.04171082266,0,95,0.08339722995
WT,0.001,23,475,0.03382557944,0,95,0.08339722995
WT,0.001,24,476,0.07363982633,0,95,0.08339722995
WT,0.001,25,477,0.03023813182,0,95,0.08339722995
WT,0.001,26,478,0.05230213551,0,95,0.08339722995
WT,0.001,27,479,0.09087105031,0,95,0.08339722995
WT,0.001,28,480,0.09686593391,0,95,0.08339722995
WT,0.001,29,481,0.03240559485,0,95,0.08339722995
WT,0.001,30,482,0.07483574296,0,95,0.08339722995
WT,0.001,31,483,0.04155876918,0,95,0.08339722995
WT,0.001,32,484,0.06805594801,0,95,0.08339722995
WT,0.001,33,485,0.01651767961,0,95,0.08339722995
WT,0.001,34,486,0.03392135655,0,95,0.08339722995
WT,0.001,35,487,0.05560699146,0,95,0.08339722995
WT,0.001,36,488,0.03047801735,0,95,0.08339722995
WT,0.001,37,489,0.06031668944,0,95,0.08339722995
WT,0.001,38,490,0.05827698118,0,95,0.08339722995
WT,0.001,39,491,0.05480209348,0,95,0.08339722995
WT,0.001,40,492,0.06387667622,0,95,0.08339722995
WT,0.001,41,493,0.07329497071,0,95,0.08339722995
WT,0.001,42,494,0.08062752748,0,95,0.08339722995
WT,0.001,43,495,0.04732122075,0,95,0.08339722995
WT,0.001,44,496,0.03679107503,0,95,0.08339722995
WT,0.001,45,497,0.0389459996,0,95,0.08339722995
WT,0.001,46,498,0.03158022488,0,95,0.08339722995
WT,0.001,47,499,0.04489785717,0,95,0.08339722995
WT,0.001,48,500,0.03916419318,0,95,0.08339722995
WT,0.001,49,501,0.0147564455,0,95,0.08339722995
WT,0.001,50,502,0.01895869138,0,95,0.08339722995
WT,0.001,51,503,0.05565370889,0,95,0.08339722995
WT,0.001,52,504,0.01748183569,0,95,0.08339722995
WT,0.001,53,505,0.02960786177,0,95,0.08339722995
WT,0.001,54,506,0.03961168365,0,95,0.08339722995
WT,0.001,55,507,0.04193927586,0,95,0.08339722995
WT,0.001,56,508,0.01100685592,0,95,0.08339722995
WT,0.001,57,509,0.03200222273,0,95,0.08339722995
WT,0.001,58,510,0.1531307387,0,95,0.08339722995
WT,0.001,59,511,0.06369044556,0,95,0.08339722995
WT,0.001,60,512,0.01793020464,0,95,0.08339722995
WT,0.001,61,513,0.06645200166,0,95,0.08339722995
WT,0.001,62,514,0.04493078005,0,95,0.08339722995
WT,0.001,63,515,0.076097973,0,95,0.08339722995
WT,0.001,64,516,0.07855572729,0,95,0.08339722995
WT,0.001,65,517,0.08790823589,0,95,0.08339722995
WT,0.001,66,518,0.01673982081,0,95,0.08339722995
WT,0.001,67,519,0.03657207973,0,95,0.08339722995
WT,0.001,68,520,0.02332271171,0,95,0.08339722995
WT,0.001,69,521,0.04070460416,0,95,0.08339722995
WT,0.001,70,522,0.08315980858,0,95,0.08339722995
WT,0.001,71,523,0.04152303477,0,95,0.08339722995
WT,0.001,72,524,0.02213460962,0,95,0.08339722995
WT,0.001,73,525,0.03150748393,0,95,0.08339722995
WT,0.001,74,526,0.04913595437,0,95,0.08339722995
WT,0.001,75,527,0.07495765561,0,95,0.08339722995
WT,0.001,76,528,0.05346992725,0,95,0.08339722995
WT,0.001,77,529,0.05797433264,0,95,0.08339722995
WT,0.001,78,530,0.07037084807,0,95,0.08339722995
WT,0.001,79,531,0.01601316588,0,95,0.08339722995
WT,0.001,80,532,0.03015820965,0,95,0.08339722995
WT,0.001,81,533,0.05781002846,0,95,0.08339722995
WT,0.001,82,534,0.02535943175,0,95,0.08339722995
WT,0.001,83,535,0.02794054931,0,95,0.08339722995
WT,0.001,84,536,0.01049279009,0,95,0.08339722995
WT,0.001,85,537,0.0166002306,0,95,0.08339722995
WT,0.001,86,538,0.04441543331,0,95,0.08339722995
WT,0.001,87,539,0.03788223724,0,95,0.08339722995
WT,0.001,88,540,0.03490926542,0,95,0.08339722995
WT,0.001,89,541,0.03495913864,0,95,0.08339722995
WT,0.001,90,542,0.06654070213,0,95,0.08339722995
WT,0.001,91,543,0.05974827576,0,95,0.08339722995
WT,0.001,92,544,0.06421403639,0,95,0.08339722995
WT,0.001,93,545,0.05059559527,0,95,0.08339722995
WT,0.001,94,546,0.0569070401,0,95,0.08339722995
WT,0.001,95,547,0.03254321206,0,95,0.08339722995
WT,0.001,96,548,0.01436939934,0,95,0.08339722995
WT,0.001,97,549,0.07046517549,0,95,0.08339722995
WT,0.001,98,550,0.02621327342,0,95,0.08339722995
WT,0.001,99,551,0.02315712432,0,95,0.08339722995
WT,0.0014583333,0,452,0.06861259467,0,95,0.0834045945
WT,0.0014583333,1,453,0.08035110449,0,95,0.0834045945
WT,0.0014583333,2,454,0.04630179553,0,95,0.0834045945
WT,0.0014583333,3,455,0.05165228758,0,95,0.0834045945
WT,0.0014583333,4,456,0.06881092808,0,95,0.0834045945
WT,0.0014583333,5,457,0.05887243564,0,95,0.0834045945
WT,0.0014583333,6,458,0.02276477237,0,95,0.0834045945
WT,0.0014583333,7,459,0.03177114061,0,95,0.0834045945
WT,0.0014583333,8,460,0.06638886076,0,95,0.0834045945
WT,0.0014583333,9,461,0.06124043528,0,95,0.0834045945
WT,0.0014583333,10,462,0.05288344843,0,95,0.0834045945
WT,0.0014583333,11,463,0.04431931976,0,95,0.0834045945
WT,0.0014583333,12,464,0.03298064539,0,95,0.0834045945
WT,0.0014583333,13,465,0.06989965827,0,95,0.0834045945
WT,0.0014583333,14,466,0.05558227375,0,95,0.0834045945
WT,0.0014583333,15,467,0.06751689147,0,95,0.0834045945
WT,0.0014583333,16,468,0.02353882553,0,95,0.0834045945
WT,0.0014583333,17,469,0.03481587667,0,95,0.0834045945
WT,0.0014583333,18,470,0.1180205817,0,95,0.0834045945
WT,0.0014583333,19,471,0.04620049936,0,95,0.0834045945
WT,0.0014583333,20,472,0.04774700316,0,95,0.0834045945
WT,0.0014583333,21,473,0.03061664844,0,95,0.0834045945
WT,0.0014583333,22,474,0.04169653892,0,95,0.0834045945
WT,0.0014583333,23,475,0.03383315292,0,95,0.0834045945
WT,0.0014583333,24,476,0.07364511611,0,95,0.0834045945
WT,0.0014583333,25,477,0.03025512458,0,95,0.0834045945
WT,0.0014583333,26,478,0.05231821178,0,95,0.0834045945
WT,0.0014583333,27,479,0.09090719515,0,95,0.0834045945
WT,0.0014583333,28,480,0.0968707907,0,95,0.0834045945
WT,0.0014583333,29,481,0.03239390096,0,95,0.0834045945
WT,0.0014583333,30,482,0.07485168679,0,95,0.0834045945
WT,0.0014583333,31,483,0.04156192664,0,95,0.0834045945
WT,0.0014583333,32,484,0.06806257284,0,95,0.0834045945
WT,0.0014583333,33,485,0.01648735936,0,95,0.0834045945
WT,0.0014583333,34,486,0.03389718986,0,95,0.0834045945
WT,0.0014583333,35,487,0.05564750028,0,95,0.0834045945
WT,0.0014583333,36,488,0.03050641993,0,95,0.0834045945
WT,0.0014583333,37,489,0.06036206909,0,95,0.0834045945
WT,0.0014583333,38,490,0.05829682321,0,95,0.0834045945
WT,0.0014583333,39,491,0.05480223989,0,95,0.0834045945
WT,0.0014583333,40,492,0.06388835331,0,95,0.0834045945
WT,0.0014583333,41,493,0.07330172017,0,95,0.0834045945
WT,0.0014583333,42,494,0.08065730919,0,95,0.0834045945
WT,0.0014583333,43,495,0.04730638605,0,95,0.0834045945
WT,0.0014583333,44,496,0.03679976905,0,95,0.0834045945
WT,0.0014583333,45,497,0.03895124425,0,95,0.0834045945
WT,0.0014583333,46,498,0.03158559766,0,95,0.0834045945
WT,0.0014583333,47,499,0.04491778616,0,95,0.0834045945
WT,0.0014583333,48,500,0.03917034328,0,95,0.0834045945
WT,0.0014583333,49,501,0.0147365445,0,95,0.0834045945
WT,0.0014583333,50,502,0.01893165786,0,95,0.0834045945
WT,0.0014583333,51,503,0.05565676476,0,95,0.0834045945
WT,0.0014583333,52,504,0.01747454714,0,95,0.0834045945
WT,0.0014583333,53,505,0.02961882459,0,95,0.0834045945
WT,0.0014583333,54,506,0.03964014556,0,95,0.0834045945
WT,0.0014583333,55,507,0.04194398388,0,95,0.0834045945
WT,0.0014583333,56,508,0.0109841517,0,95,0.0834045945
WT,0.0014583333,57,509,0.03198929888,0,95,0.0834045945
WT,0.0014583333,58,510,0.1531569958,0,95,0.0834045945
WT,0.0014583333,59,511,0.06368364644,0,95,0.0834045945
WT,0.0014583333,60,512,0.01793302625,0,95,0.0834045945
WT,0.0014583333,61,513,0.06644432569,0,95,0.0834045945
WT,0.0014583333,62,514,0.04491060742,0,95,0.0834045945
WT,0.0014583333,63,515,0.07608752842,0,95,0.0834045945
WT,0.0014583333,64,516,0.07856576165,0,95,0.0834045945
WT,0.0014583333,65,517,0.08789015319,0,95,0.0834045945
WT,0.0014583333,66,518,0.01674811458,0,95,0.0834045945
WT,0.0014583333,67,519,0.03658350539,0,95,0.0834045945
WT,0.0014583333,68,520,0.02332740703,0,95,0.0834045945
WT,0.0014583333,69,521,0.04068387537,0,95,0.0834045945
WT,0.0014583333,70,522,0.08316851246,0,95,0.0834045945
WT,0.0014583333,71,523,0.04152079398,0,95,0.0834045945
WT,0.0014583333,72,524,0.02213490463,0,95,0.0834045945
WT,0.0014583333,73,525,0.03148596017,0,95,0.0834045945
WT,0.0014583333,74,526,0.04910898493,0,95,0.0834045945
WT,0.0014583333,75,527,0.0749479317,0,95,0.0834045945
WT,0.0014583333,76,528,0.05346115034,0,95,0.0834045945
WT,0.0014583333,77,529,0.05797787426,0,95,0.0834045945
WT,0.0014583333,78,530,0.07035469837,0,95,0.0834045945
WT,0.0014583333,79,531,0.01604071025,0,95,0.0834045945
WT,0.0014583333,80,532,0.03014646676,0,95,0.0834045945
WT,0.0014583333,81,533,0.05780746013,0,95,0.0834045945
WT,0.0014583333,82,534,0.02538342399,0,95,0.0834045945
WT,0.0014583333,83,535,0.02793664471,0,95,0.0834045945
WT,0.0014583333,84,536,0.01050788364,0,95,0.0834045945
WT,0.0014583333,85,537,0.01659896781,0,95,0.0834045945
WT,0.0014583333,86,538,0.04442929775,0,95,0.0834045945
WT,0.0014583333,87,539,0.0378754603,0,95,0.0834045945
