condition_key,w_inter,a_hat_value
a5_KO_APP,2.0,0.026404920478414733
a5_KO_APP,2.0,0.03565082902827
a5_KO_APP,2.0,0.018784900384790425
a5_KO_APP,2.0,0.03128649425893279
a5_KO_APP,2.0,0.038445998462316354
a5_KO_APP,2.0,0.02773321785670239
a5_KO_APP,2.0,0.032605981978022204
a5_KO_APP,2.0,0.009532322757670882
a5_KO_APP,2.0,0.028844464734356288
a5_KO_APP,2.0,0.006897410590517931
a5_KO_APP,2.0,0.009397399727240924
a5_KO_APP,2.0,0.0419961286441606
a5_KO_APP,2.0,0.027113862634051387
a5_KO_APP,2.0,0.04128127431618593
a5_KO_APP,2.0,0.04839984851760749
a5_KO_APP,2.0,0.026404920478414733
a5_KO_APP,2.0,0.04610459044494295
a5_KO_APP,2.0,0.005810731352193359
a5_KO_APP,2.0,0.015918379666431337
a5_KO_APP,2.0,0.01802348385655224
a5_KO_APP,2.0,0.04448977518888207
a5_KO_APP,2.0,0.034761701336088614
a5_KO_APP,2.0,0.015842362071220337
a5_KO_APP,2.0,0.012173312328345957
a5_KO_APP,2.0,0.035691634617110245
a5_KO_APP,2.0,0.01123824410013738
a5_KO_APP,2.0,0.019388948464169855
a5_KO_APP,2.0,0.02581809504262512
a5_KO_APP,2.0,0.03173462905775692
a5_KO_APP,2.0,0.02077320444700421
a5_KO_APP,2.0,0.024870899081710342
a5_KO_APP,2.0,0.04610459044494295
a5_KO_APP,2.0,0.00928366460296728
a5_KO_APP,2.0,0.012682003117473296
a5_KO_APP,2.0,0.03820946896276058
a5_KO_APP,2.0,0.03440452803166809
a5_KO_APP,2.0,0.03772406721597873
a5_KO_APP,2.0,0.014172979064076236
a5_KO_APP,2.0,0.03433195659819694
a5_KO_APP,2.0,0.058407153811429975
a5_KO_APP,2.0,0.024475808191089264
a5_KO_APP,2.0,0.017417935712780056
a5_KO_APP,2.0,0.017514896655059554
a5_KO_APP,2.0,0.004001512706184438
a5_KO_APP,2.0,0.047316683488262026
a5_KO_APP,2.0,0.02775613790026872
a5_KO_APP,2.0,0.04330742295814089
a5_KO_APP,2.0,0.00928366460296728
a5_KO_APP,2.0,0.015611277000480848
a5_KO_APP,2.0,0.01830098822435259
a5_KO_APP,2.0,0.03761872839622769
a5_KO_APP,2.0,0.006687238138950641
a5_KO_APP,2.0,0.030548468339404798
a5_KO_APP,2.0,0.06196939250229499
a5_KO_APP,2.0,0.015984653192429393
a5_KO_APP,2.0,0.011362820966013373
a5_KO_APP,2.0,0.004165234694280705
a5_KO_APP,2.0,0.014559636597150764
a5_KO_APP,2.0,0.021211134845401918
a5_KO_APP,2.0,0.02177589668625444
a5_KO_APP,2.0,0.03206272752216504
a5_KO_APP,2.0,0.023429250452068184
a5_KO_APP,2.0,0.023469808122203985
a5_KO_APP,2.0,0.015611277000480848
a5_KO_APP,2.0,0.01432501910267194
a5_KO_APP,2.0,0.016486331168233982
a5_KO_APP,2.0,0.008728405192250906
a5_KO_APP,2.0,0.02199395289807939
a5_KO_APP,2.0,0.028551731063364484
a5_KO_APP,2.0,0.031943245545852046
a5_KO_APP,2.0,0.03159105418567746
a5_KO_APP,2.0,0.028114417354733582
a5_KO_APP,2.0,0.013597301879623255
a5_KO_APP,2.0,0.028772017430632083
a5_KO_APP,2.0,0.026520726969654455
a5_KO_APP,2.0,0.03203284461015631
a5_KO_APP,2.0,0.033237572683744734
a5_KO_APP,2.0,0.022249430722683195
a5_KO_APP,2.0,0.01583472041777829
a5_KO_APP,2.0,0.01432501910267194
a5_KO_APP,2.0,0.01783165813202141
a5_KO_APP,2.0,0.029828203906666295
a5_KO_APP,2.0,0.008825787961051256
a5_KO_APP,2.0,0.03337102943372833
a5_KO_APP,2.0,0.027717412146654463
a5_KO_APP,2.0,0.02714996035563863
a5_KO_APP,2.0,0.032284100563476546
a5_KO_APP,2.0,0.03469252229219541
a5_KO_APP,2.0,0.02585462606565797
a5_KO_APP,2.0,0.01307693531897142
a5_KO_APP,2.0,0.0006781150199199132
a5_KO_APP,2.0,0.03022246732917027
a5_KO_APP,2.0,0.007835564885165062
a5_KO_APP,2.0,0.0301637596840517
a5_KO_APP,2.0,0.031376696762952676
a5_KO_APP,2.0,0.01783165813202141
a5_KO_APP,2.0,0.010699444944282238
a5_KO_APP,2.0,0.017067466369712004
a5_KO_APP,2.0,0.00608829524459972
a5_KO_APP,2.0,0.02142798809275308
a5_KO_APP,2.0,0.02836872143399001
a5_KO_APP,2.0,0.01957921534224539
a5_KO_APP,2.0,0.04157100074116007
a5_KO_APP,2.0,0.04426206072870887
a5_KO_APP,2.0,0.03723317658833458
a5_KO_APP,2.0,0.044613712297690754
a5_KO_APP,2.0,0.013089162636208275
a5_KO_APP,2.0,0.017120341726166374
a5_KO_APP,2.0,0.019364389373089323
a5_KO_APP,2.0,0.006435461129629944
a5_KO_APP,2.0,0.025695250013270228
a5_KO_APP,2.0,0.010699444944282238
a5_KO_APP,2.0,0.02997962711752649
a5_KO_APP,2.0,0.01586802828485062
a5_KO_APP,2.0,0.035173534721473804
a5_KO_APP,2.0,0.020940416202072508
a5_KO_APP,2.0,0.02177556035257435
a5_KO_APP,2.0,0.028067059753831416
a5_KO_APP,2.0,0.044373875114229105
a5_KO_APP,2.0,0.05591903260755374
a5_KO_APP,2.0,0.033124278258342896
a5_KO_APP,2.0,0.018910555509230098
a5_KO_APP,2.0,0.044568578443913986
a5_KO_APP,2.0,0.0237010881226985
a5_KO_APP,2.0,0.010646572111577128
a5_KO_APP,2.0,0.04468828253088208
a5_KO_APP,2.0,0.022563149070365145
a5_KO_APP,2.0,0.02997962711752649
a5_KO_APP,2.0,0.05589106239147323
a5_KO_APP,2.0,0.010067830007460938
a5_KO_APP,2.0,0.025994146074063952
a5_KO_APP,2.0,0.027280161418537306
a5_KO_APP,2.0,0.026430063268497186
a5_KO_APP,2.0,0.01692565577487004
a5_KO_APP,2.0,0.023631366222138784
a5_KO_APP,2.0,0.04548762347697179
a5_KO_APP,2.0,0.03178271218109334
a5_KO_APP,2.0,0.012939746684321123
a5_KO_APP,2.0,0.017999086347827844
a5_KO_APP,2.0,0.025995345350582733
a5_KO_APP,2.0,0.04332613824369683
a5_KO_APP,2.0,0.024284970668317023
a5_KO_APP,2.0,0.010720291662983331
a5_KO_APP,2.0,0.05589106239147323
a5_KO_APP,2.0,0.02518593326063331
a5_KO_APP,2.0,0.022347713724067124
a5_KO_APP,2.0,0.013476066717694192
a5_KO_APP,2.0,0.05715178845424551
a5_KO_APP,2.0,0.04404432801685714
