delay1_ms,phase_deg,cue_peak_amp_post_mean,cue_peak_amp_post_sem,dist_peak_amp_post_mean,dist_peak_amp_post_sem,merged_fraction_post_mean,merged_fraction_post_sem,trough_depth_post_mean,trough_depth_post_sem,osc_freq_pre_hz_mean,osc_freq_pre_hz_sem,osc_freq_post_hz_mean,osc_freq_post_hz_sem
800.0,0.0,0.7663751120395284,,0.8305747956695043,,0.0,,0.049066652318767986,,4.968944099378105,,9.95024875621735,
842.4305555555623,45.00000000000007,0.7101166967062832,,0.7676505609061601,,0.0,,0.02151102710685261,,9.467455621300296,,1.9999999999996874,
884.8611111111244,90.00000000000001,0.7686540031329726,,0.8698582667061795,,0.0,,0.059184624706021594,,9.039548022597456,,5.000000000000995,
927.2916666666865,134.99999999999997,0.8144839928213251,,0.8051238315594077,,0.0,,0.018737340846647122,,5.376344086020665,,4.999999999999218,
969.7222222222488,180.00000000000003,0.7658407323014864,,0.8307926848796154,,0.0,,0.05350912304228127,,3.0927835051541557,,7.9999999999987494,
1012.152777777811,225.00000000000009,0.8135612609645722,,0.8232226786096954,,0.0,,0.05099413322138682,,1.9704433497533866,,12.999999999997968,
1054.583333333373,269.99999999999994,0.8199741984315031,,0.763451421420642,,0.0,,0.034981311332311034,,2.8436018957341527,,3.9999999999993747,
1097.0138888889353,315.0,0.8917098748651667,,0.7274044210673205,,0.0,,0.03293698971136798,,1.818181818181534,,5.999999999999062,
