condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,105,1689907231,181.40625,nan,nan,-0.05630756769677479,5000.0,30.0,0,1,1,0.17371754600675363,0.20050675573395663,nan,nan
WT,106,1675819612,181.40625,nan,nan,-0.009013402489728605,5000.0,30.0,0,1,1,0.1088939491476479,0.15373257482996408,nan,nan
WT,107,1427756341,181.40625,nan,nan,-0.024579906938296873,5000.0,30.0,0,1,1,0.1526883970224258,0.1958282521580822,nan,nan
WT,108,1012682731,181.40625,nan,nan,-0.04020051910318365,5000.0,30.0,0,1,1,0.17145589633415964,0.20590573701468184,nan,nan
WT,109,1514331118,181.40625,nan,nan,-0.02786348630160691,5000.0,30.0,0,1,1,0.17468900800174414,0.21631629585339254,nan,nan
WT,110,595114158,181.40625,nan,nan,-0.019977211134340186,5000.0,30.0,0,1,1,0.13208891828588384,0.17315614148312425,nan,nan
WT,111,1676602826,181.40625,nan,nan,-0.003915965054230274,5000.0,30.0,0,1,1,0.0737967214341155,0.11575847613362383,nan,nan
WT,112,1193242761,181.40625,nan,nan,0.002200403058286679,5000.0,30.0,0,1,1,0.13379595869901215,0.1815424314411765,nan,nan
WT,113,985514123,181.40625,nan,nan,-0.0434227138084072,5000.0,30.0,0,1,1,0.17239423185882236,0.20930532084628664,nan,nan
WT,114,1085781155,181.40625,nan,nan,0.06380021415444763,5000.0,30.0,0,1,1,0.18659375689171973,0.21272778657655894,nan,nan
WT,115,1221362417,181.40625,nan,nan,0.00127430654030337,5000.0,30.0,0,1,1,0.1451991807847678,0.18576799833198263,nan,nan
WT,116,80020205,181.40625,nan,nan,-0.05043008518809246,5000.0,30.0,0,1,1,0.19552013137480811,0.22448444202264817,nan,nan
WT,117,300211767,181.40625,nan,nan,0.030906201647708183,5000.0,30.0,0,1,1,0.15735653226069554,0.19753140212450965,nan,nan
WT,118,527166790,181.40625,nan,nan,0.0012935616490361678,5000.0,30.0,0,1,1,0.13348297531289008,0.18707041927372647,nan,nan
WT,119,245951459,181.40625,nan,nan,-0.03491376085358003,5000.0,30.0,0,1,1,0.17145895025017677,0.21003042107132186,nan,nan
WT,120,944062962,181.40625,nan,nan,0.008153437731924005,5000.0,30.0,0,1,1,0.11268932275912368,0.15875651423264128,nan,nan
WT,121,1435384429,181.40625,nan,nan,0.013358408004350052,5000.0,30.0,0,1,1,0.10189881231492078,0.15269486016385128,nan,nan
WT,122,1405375274,181.40625,nan,nan,-0.01591689088450314,5000.0,30.0,0,1,1,0.13558594430682275,0.1855159525525713,nan,nan
WT,123,1011671398,181.40625,nan,nan,-0.054664712848903625,5000.0,30.0,0,1,1,0.1849607462311058,0.21572549234318703,nan,nan
WT,124,1836270333,181.40625,nan,nan,0.03787345064036013,5000.0,30.0,0,1,1,0.14755489482170978,0.1775539213375985,nan,nan
WT,125,1213835294,181.40625,nan,nan,-0.003801170593379387,5000.0,30.0,0,1,1,0.12798241826635767,0.1691540921700906,nan,nan
WT,126,170075129,181.40625,nan,nan,-0.02722433305903295,5000.0,30.0,0,1,1,0.1454407530065501,0.17711984587184246,nan,nan
WT,127,1642822536,181.40625,nan,nan,0.025345528845848574,5000.0,30.0,0,1,1,0.1768178129784409,0.2241863501904578,nan,nan
WT,128,1233945442,181.40625,nan,nan,0.009371319790492407,5000.0,30.0,0,1,1,0.10058339143452114,0.1431405741214219,nan,nan
WT,129,1363047212,181.40625,nan,nan,-0.019902040216657462,5000.0,30.0,0,1,1,0.0826376639462167,0.11781351160202018,nan,nan
WT,130,1214129970,181.40625,nan,nan,0.0247735773377743,5000.0,30.0,0,1,1,0.15373833798504416,0.189787299285409,nan,nan
WT,131,1188802709,181.40625,nan,nan,-0.02754927862220258,5000.0,30.0,0,1,1,0.11713158952659408,0.15643797441365884,nan,nan
