condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials,ss_pyr_hz,ss_som_hz,ss_pv_hz,ss_vip_hz
WT,0.1,0.001,0.02,0.02128622688343652,2.0360879297089425,96.27342720694978,0.0441828208415,100,0.7547913475208672,3.9179415685717505,4.074431237386758,5.490405044358255
WT,0.1,0.0014583333333333334,1.0,0.02129840208221305,2.0475358397085124,96.31546911762054,0.0,100,0.7582670176260271,3.9180763455839482,4.074419405407576,5.49069892226551
WT,0.1,0.0019166666666666668,1.0,0.021310799703448274,2.059216721361236,96.35605443969351,0.0,100,0.7617885736263831,3.918212901403076,4.074407416374198,5.490996680319881
WT,0.1,0.002375,0.02,0.02132342313903904,2.0711318324791805,96.39532097520733,0.044124090101499994,100,0.7653570848714479,3.91835127752762,4.074395266599394,5.491298409074795
WT,0.1,0.0028333333333333335,1.0,0.021336276108392904,2.083288458981512,96.43338583120315,0.0,100,0.7689736573725565,3.9184915168813186,4.074382952268631,5.491604202194469
WT,0.1,0.0032916666666666667,1.0,0.021349362640176,2.0956860467773657,96.46023628094513,0.0,100,0.7726394354852903,3.918633663878697,4.074370469434211,5.491914156596946
WT,0.1,0.00375,0.03,0.021362687059814853,2.1083175668714818,96.47773698942825,0.04220716693349999,100,0.7763556036894953,3.918777764494397,4.07435781400905,5.492228372605444
WT,0.1,0.004208333333333333,1.0,0.021376253981928172,2.1211992906269783,96.4939508186544,0.0,100,0.7801233884737628,3.918923866336585,4.0743449817601025,5.492546954108598
WT,0.1,0.004666666666666666,1.0,0.0213900683070238,2.1343364459606904,96.50892807555019,0.0,100,0.7839440603318576,3.9190720187247337,4.07433196830138,5.49287000873024
WT,0.1,0.005125,0.03,0.02140413522194371,2.1477313497594555,96.52270787217134,0.04232341764849999,100,0.7878189358791603,3.9192222727720765,4.0743187690865685,5.493197648009394
WT,0.1,0.005583333333333333,1.0,0.02141846020367173,2.1613930627626528,96.53531919031113,0.0,100,0.7917493800979273,3.9193746814730988,4.074305379401178,5.49352998759125
WT,0.1,0.0060416666666666665,1.0,0.021433049026234493,2.1753474014572256,96.54678171645932,0.0,100,0.7957368087209056,3.919529299796419,4.07429179435421,5.49386714742992
WT,0.1,0.0065,0.05,0.021447907770526853,2.189622276898772,96.55710646905287,0.0405192204775,100,0.799782690763686,3.91968618478348,4.074278008869314,5.494209252003865
WT,0.1,0.006958333333333333,1.0,0.021463042836982974,2.204212887516666,96.5662962352546,0.0,100,0.8038885512171077,3.9198453956534873,4.074264017675369,5.494556430544954
WT,0.1,0.007416666666666667,1.0,0.02147846096109517,2.219114247758975,96.57434582944032,0.0,100,0.8080559739120312,3.92000699391507,4.074249815296475,5.494908817282216
WT,0.1,0.007875,0.09,0.021494169231859376,2.2343563429405533,96.581242180353,0.0383321943075,100,0.8122866045699462,3.920171043485203,4.074235396041278,5.495266551701418
WT,0.1,0.008333333333333333,1.0,0.021510175113300393,2.2499353245852545,96.58696424856376,0.0,100,0.8165821540540932,3.920337610815948,4.074220753991607,5.495629778821728
WT,0.1,0.008791666666666666,1.0,0.021526486469306442,2.2659046983942384,96.59148277040846,0.0,100,0.8209444018371884,3.9205067650296606,4.07420588299034,5.4959986494908435
WT,0.1,0.009250000000000001,1.0,0.021543111592083948,2.2822881749266637,96.59475981886926,0.0,100,0.8253751997033518,3.9206785780633266,4.074190776628457,5.496373320700064
WT,0.1,0.009708333333333333,1.0,0.021560059234633472,2.2990587067187533,96.59674816586254,0.0,100,0.8298764757035351,3.9208531248228153,4.0741754282312,5.496753955920978
WT,0.1,0.010166666666666668,1.0,0.021577338647751174,2.3162392851891433,96.59739042401333,0.0,100,0.8344502383856511,3.9210304833478395,4.074159830843272,5.497140725465552
WT,0.1,0.010624999999999999,1.0,0.021594959622182223,2.333837739120384,96.59661793932376,0.0,100,0.8390985813226854,3.9212107349885623,4.074143977212993,5.497533806871631
WT,0.1,0.011083333333333334,1.0,0.021612932536698475,2.3518734235353365,96.5943493994028,0.0,100,0.8438236879644443,3.9213939645948397,4.074127859775316,5.497933385315992
WT,0.1,0.011541666666666665,1.0,0.021631268413052174,2.370385053565942,96.59048911578421,0.0,100,0.8486278368411893,3.921580260719203,4.074111470633614,5.498339654057426
WT,0.1,0.012,0.07,0.021649978978976362,2.389387722342394,96.58492493461344,0.04049687286899999,100,0.8535134071503496,3.9217697158348033,4.074094801540127,5.498752814912439
