condition,w_inter,trial_idx,seed,A_hat,cap_hit,noise_percentile,noise_threshold
WT,0.001,0,452,0.04199520775,0,95,0.04418282084
WT,0.001,1,453,0.037880292,0,95,0.04418282084
WT,0.001,2,454,0.01376243697,0,95,0.04418282084
WT,0.001,3,455,0.03199656474,0,95,0.04418282084
WT,0.001,4,456,0.02595803301,0,95,0.04418282084
WT,0.001,5,457,0.01892705618,0,95,0.04418282084
WT,0.001,6,458,0.01621922538,0,95,0.04418282084
WT,0.001,7,459,0.01781498673,0,95,0.04418282084
WT,0.001,8,460,0.0162259942,0,95,0.04418282084
WT,0.001,9,461,0.02065984989,0,95,0.04418282084
WT,0.001,10,462,0.009541358671,0,95,0.04418282084
WT,0.001,11,463,0.02106229999,0,95,0.04418282084
WT,0.001,12,464,0.01280326175,0,95,0.04418282084
WT,0.001,13,465,0.0310441028,0,95,0.04418282084
WT,0.001,14,466,0.02002715489,0,95,0.04418282084
WT,0.001,15,467,0.02105004646,0,95,0.04418282084
WT,0.001,16,468,0.003763059841,0,95,0.04418282084
WT,0.001,17,469,0.01638867017,0,95,0.04418282084
WT,0.001,18,470,0.03941588394,0,95,0.04418282084
WT,0.001,19,471,0.04227289985,0,95,0.04418282084
WT,0.001,20,472,0.0186150315,0,95,0.04418282084
WT,0.001,21,473,0.01870604075,0,95,0.04418282084
WT,0.001,22,474,0.02473794312,0,95,0.04418282084
WT,0.001,23,475,0.03330479084,0,95,0.04418282084
WT,0.001,24,476,0.02397123354,0,95,0.04418282084
WT,0.001,25,477,0.01619991318,0,95,0.04418282084
WT,0.001,26,478,0.02770286054,0,95,0.04418282084
WT,0.001,27,479,0.04415857183,0,95,0.04418282084
WT,0.001,28,480,0.04072815204,0,95,0.04418282084
WT,0.001,29,481,0.02427303975,0,95,0.04418282084
WT,0.001,30,482,0.02402824955,0,95,0.04418282084
WT,0.001,31,483,0.00416885847,0,95,0.04418282084
WT,0.001,32,484,0.03141523452,0,95,0.04418282084
WT,0.001,33,485,0.009390532228,0,95,0.04418282084
WT,0.001,34,486,0.01381808122,0,95,0.04418282084
WT,0.001,35,487,0.03922337676,0,95,0.04418282084
WT,0.001,36,488,0.01748986795,0,95,0.04418282084
WT,0.001,37,489,0.0188638415,0,95,0.04418282084
WT,0.001,38,490,0.04867868983,0,95,0.04418282084
WT,0.001,39,491,0.007965545664,0,95,0.04418282084
WT,0.001,40,492,0.01864598419,0,95,0.04418282084
WT,0.001,41,493,0.0200186182,0,95,0.04418282084
WT,0.001,42,494,0.05159429912,0,95,0.04418282084
WT,0.001,43,495,0.002320085431,0,95,0.04418282084
WT,0.001,44,496,0.01660715571,0,95,0.04418282084
WT,0.001,45,497,0.01611465676,0,95,0.04418282084
WT,0.001,46,498,0.01647828144,0,95,0.04418282084
WT,0.001,47,499,0.0135883944,0,95,0.04418282084
WT,0.001,48,500,0.009103286811,0,95,0.04418282084
WT,0.001,49,501,0.01107483558,0,95,0.04418282084
WT,0.001,50,502,0.005125395914,0,95,0.04418282084
WT,0.001,51,503,0.02501368546,0,95,0.04418282084
WT,0.001,52,504,0.02671363067,0,95,0.04418282084
WT,0.001,53,505,0.003567279179,0,95,0.04418282084
WT,0.001,54,506,0.04464355206,0,95,0.04418282084
WT,0.001,55,507,0.03516825917,0,95,0.04418282084
WT,0.001,56,508,0.01498846135,0,95,0.04418282084
WT,0.001,57,509,0.01791109358,0,95,0.04418282084
WT,0.001,58,510,0.05729703615,0,95,0.04418282084
WT,0.001,59,511,0.01606246197,0,95,0.04418282084
WT,0.001,60,512,0.0150208461,0,95,0.04418282084
WT,0.001,61,513,0.03049285689,0,95,0.04418282084
WT,0.001,62,514,0.006599418288,0,95,0.04418282084
WT,0.001,63,515,0.03748077216,0,95,0.04418282084
WT,0.001,64,516,0.04617012321,0,95,0.04418282084
WT,0.001,65,517,0.02282046389,0,95,0.04418282084
WT,0.001,66,518,0.0257135814,0,95,0.04418282084
WT,0.001,67,519,0.01479990548,0,95,0.04418282084
WT,0.001,68,520,0.009262017729,0,95,0.04418282084
WT,0.001,69,521,0.01246837096,0,95,0.04418282084
WT,0.001,70,522,0.03886253201,0,95,0.04418282084
WT,0.001,71,523,0.01771032805,0,95,0.04418282084
WT,0.001,72,524,0.01769558998,0,95,0.04418282084
WT,0.001,73,525,0.004707820487,0,95,0.04418282084
WT,0.001,74,526,0.0252568558,0,95,0.04418282084
WT,0.001,75,527,0.01798825532,0,95,0.04418282084
WT,0.001,76,528,0.02456351398,0,95,0.04418282084
WT,0.001,77,529,0.01240134538,0,95,0.04418282084
WT,0.001,78,530,0.03387175929,0,95,0.04418282084
WT,0.001,79,531,0.01564550298,0,95,0.04418282084
WT,0.001,80,532,0.02600196953,0,95,0.04418282084
WT,0.001,81,533,0.03787068012,0,95,0.04418282084
WT,0.001,82,534,0.01591794776,0,95,0.04418282084
WT,0.001,83,535,0.01877395867,0,95,0.04418282084
WT,0.001,84,536,0.0257061434,0,95,0.04418282084
WT,0.001,85,537,0.01908659312,0,95,0.04418282084
WT,0.001,86,538,0.02805491695,0,95,0.04418282084
WT,0.001,87,539,0.009834921299,0,95,0.04418282084
WT,0.001,88,540,0.01075012987,0,95,0.04418282084
WT,0.001,89,541,0.01822477399,0,95,0.04418282084
WT,0.001,90,542,0.01613067895,0,95,0.04418282084
WT,0.001,91,543,0.03349392861,0,95,0.04418282084
WT,0.001,92,544,0.03655673022,0,95,0.04418282084
WT,0.001,93,545,0.0172974618,0,95,0.04418282084
WT,0.001,94,546,0.01803774915,0,95,0.04418282084
WT,0.001,95,547,0.03123800207,0,95,0.04418282084
WT,0.001,96,548,0.02330564761,0,95,0.04418282084
WT,0.001,97,549,0.03931625826,0,95,0.04418282084
WT,0.001,98,550,0.01513653829,0,95,0.04418282084
WT,0.001,99,551,0.01394992463,0,95,0.04418282084
WT,0.0014583333,0,452,0.04201302363,0,95,0.0441634087
WT,0.0014583333,1,453,0.03786193291,0,95,0.0441634087
WT,0.0014583333,2,454,0.01386352048,0,95,0.0441634087
WT,0.0014583333,3,455,0.03208851147,0,95,0.0441634087
WT,0.0014583333,4,456,0.02597847361,0,95,0.0441634087
WT,0.0014583333,5,457,0.01882312629,0,95,0.0441634087
WT,0.0014583333,6,458,0.01628602106,0,95,0.0441634087
WT,0.0014583333,7,459,0.017825021,0,95,0.0441634087
WT,0.0014583333,8,460,0.0162228009,0,95,0.0441634087
WT,0.0014583333,9,461,0.02063167342,0,95,0.0441634087
WT,0.0014583333,10,462,0.009485740225,0,95,0.0441634087
WT,0.0014583333,11,463,0.02099697096,0,95,0.0441634087
WT,0.0014583333,12,464,0.01276286717,0,95,0.0441634087
WT,0.0014583333,13,465,0.03101726227,0,95,0.0441634087
WT,0.0014583333,14,466,0.01999428336,0,95,0.0441634087
WT,0.0014583333,15,467,0.02110745791,0,95,0.0441634087
WT,0.0014583333,16,468,0.003730831574,0,95,0.0441634087
WT,0.0014583333,17,469,0.01641101536,0,95,0.0441634087
WT,0.0014583333,18,470,0.03940059756,0,95,0.0441634087
WT,0.0014583333,19,471,0.0423433027,0,95,0.0441634087
WT,0.0014583333,20,472,0.01866414423,0,95,0.0441634087
WT,0.0014583333,21,473,0.01869632008,0,95,0.0441634087
WT,0.0014583333,22,474,0.02478361361,0,95,0.0441634087
WT,0.0014583333,23,475,0.03335233556,0,95,0.0441634087
WT,0.0014583333,24,476,0.02396839445,0,95,0.0441634087
WT,0.0014583333,25,477,0.01626117916,0,95,0.0441634087
WT,0.0014583333,26,478,0.02775655371,0,95,0.0441634087
WT,0.0014583333,27,479,0.04413592307,0,95,0.0441634087
WT,0.0014583333,28,480,0.0406901356,0,95,0.0441634087
WT,0.0014583333,29,481,0.02430336493,0,95,0.0441634087
WT,0.0014583333,30,482,0.02404414202,0,95,0.0441634087
WT,0.0014583333,31,483,0.004111319292,0,95,0.0441634087
WT,0.0014583333,32,484,0.03136129083,0,95,0.0441634087
WT,0.0014583333,33,485,0.00934478097,0,95,0.0441634087
WT,0.0014583333,34,486,0.01378655095,0,95,0.0441634087
WT,0.0014583333,35,487,0.03928535612,0,95,0.0441634087
WT,0.0014583333,36,488,0.01749293787,0,95,0.0441634087
WT,0.0014583333,37,489,0.01886160288,0,95,0.0441634087
WT,0.0014583333,38,490,0.04868729374,0,95,0.0441634087
WT,0.0014583333,39,491,0.007966468867,0,95,0.0441634087
WT,0.0014583333,40,492,0.01867874697,0,95,0.0441634087
WT,0.0014583333,41,493,0.02007765286,0,95,0.0441634087
WT,0.0014583333,42,494,0.05162340649,0,95,0.0441634087
WT,0.0014583333,43,495,0.002295832726,0,95,0.0441634087
WT,0.0014583333,44,496,0.01670744706,0,95,0.0441634087
WT,0.0014583333,45,497,0.01614930392,0,95,0.0441634087
WT,0.0014583333,46,498,0.01651563514,0,95,0.0441634087
WT,0.0014583333,47,499,0.01361483442,0,95,0.0441634087
WT,0.0014583333,48,500,0.009054339626,0,95,0.0441634087
WT,0.0014583333,49,501,0.01109325096,0,95,0.0441634087
WT,0.0014583333,50,502,0.005106717527,0,95,0.0441634087
WT,0.0014583333,51,503,0.02503750616,0,95,0.0441634087
WT,0.0014583333,52,504,0.02675494161,0,95,0.0441634087
WT,0.0014583333,53,505,0.00358085311,0,95,0.0441634087
WT,0.0014583333,54,506,0.04468563576,0,95,0.0441634087
WT,0.0014583333,55,507,0.03516235817,0,95,0.0441634087
WT,0.0014583333,56,508,0.01505963484,0,95,0.0441634087
WT,0.0014583333,57,509,0.01795048498,0,95,0.0441634087
WT,0.0014583333,58,510,0.05731793155,0,95,0.0441634087
WT,0.0014583333,59,511,0.01603694199,0,95,0.0441634087
WT,0.0014583333,60,512,0.01504668105,0,95,0.0441634087
WT,0.0014583333,61,513,0.0305031964,0,95,0.0441634087
WT,0.0014583333,62,514,0.00652204901,0,95,0.0441634087
WT,0.0014583333,63,515,0.03747394277,0,95,0.0441634087
WT,0.0014583333,64,516,0.04619079187,0,95,0.0441634087
WT,0.0014583333,65,517,0.02273551976,0,95,0.0441634087
WT,0.0014583333,66,518,0.0257471697,0,95,0.0441634087
WT,0.0014583333,67,519,0.01487447567,0,95,0.0441634087
WT,0.0014583333,68,520,0.009299111611,0,95,0.0441634087
WT,0.0014583333,69,521,0.01244915857,0,95,0.0441634087
WT,0.0014583333,70,522,0.03883237133,0,95,0.0441634087
WT,0.0014583333,71,523,0.01769386158,0,95,0.0441634087
WT,0.0014583333,72,524,0.01772380879,0,95,0.0441634087
WT,0.0014583333,73,525,0.004695146746,0,95,0.0441634087
WT,0.0014583333,74,526,0.02521726962,0,95,0.0441634087
WT,0.0014583333,75,527,0.01794225007,0,95,0.0441634087
WT,0.0014583333,76,528,0.02455740433,0,95,0.0441634087
WT,0.0014583333,77,529,0.01238159983,0,95,0.0441634087
WT,0.0014583333,78,530,0.03394075933,0,95,0.0441634087
WT,0.0014583333,79,531,0.01566377079,0,95,0.0441634087
WT,0.0014583333,80,532,0.02592608223,0,95,0.0441634087
WT,0.0014583333,81,533,0.03785342962,0,95,0.0441634087
WT,0.0014583333,82,534,0.0159618194,0,95,0.0441634087
WT,0.0014583333,83,535,0.01885442714,0,95,0.0441634087
WT,0.0014583333,84,536,0.02575020981,0,95,0.0441634087
WT,0.0014583333,85,537,0.01901687736,0,95,0.0441634087
WT,0.0014583333,86,538,0.02808939423,0,95,0.0441634087
WT,0.0014583333,87,539,0.009893179866,0,95,0.0441634087
WT,0.0014583333,88,540,0.01067294004,0,95,0.0441634087
WT,0.0014583333,89,541,0.01826172297,0,95,0.0441634087
WT,0.0014583333,90,542,0.0160882979,0,95,0.0441634087
WT,0.0014583333,91,543,0.03352455108,0,95,0.0441634087
WT,0.0014583333,92,544,0.03657236483,0,95,0.0441634087
WT,0.0014583333,93,545,0.01728309584,0,95,0.0441634087
WT,0.0014583333,94,546,0.01798667085,0,95,0.0441634087
WT,0.0014583333,95,547,0.03126054678,0,95,0.0441634087
WT,0.0014583333,96,548,0.0233111318,0,95,0.0441634087
WT,0.0014583333,97,549,0.03940092552,0,95,0.0441634087
WT,0.0014583333,98,550,0.01513650085,0,95,0.0441634087
WT,0.0014583333,99,551,0.01394128597,0,95,0.0441634087
WT,0.0019166667,0,462,0.009429975374,0,95,0.04414383157
WT,0.0019166667,1,463,0.02093113902,0,95,0.04414383157
WT,0.0019166667,2,464,0.01272163967,0,95,0.04414383157
WT,0.0019166667,3,465,0.0309906598,0,95,0.04414383157
WT,0.0019166667,4,466,0.01996099098,0,95,0.04414383157
WT,0.0019166667,5,467,0.02116594012,0,95,0.04414383157
WT,0.0019166667,6,468,0.003698313843,0,95,0.04414383157
WT,0.0019166667,7,469,0.01643386259,0,95,0.04414383157
WT,0.0019166667,8,470,0.03938503907,0,95,0.04414383157
WT,0.0019166667,9,471,0.04241448152,0,95,0.04414383157
WT,0.0019166667,10,472,0.01871356235,0,95,0.04414383157
WT,0.0019166667,11,473,0.01868651642,0,95,0.04414383157
WT,0.0019166667,12,474,0.02482976239,0,95,0.04414383157
WT,0.0019166667,13,475,0.03340069998,0,95,0.04414383157
WT,0.0019166667,14,476,0.02396595356,0,95,0.04414383157
WT,0.0019166667,15,477,0.01632421953,0,95,0.04414383157
WT,0.0019166667,16,478,0.02781091895,0,95,0.04414383157
WT,0.0019166667,17,479,0.04411308587,0,95,0.04414383157
WT,0.0019166667,18,480,0.04065180997,0,95,0.04414383157
WT,0.0019166667,19,481,0.02433453718,0,95,0.04414383157
WT,0.0019166667,20,482,0.02406047886,0,95,0.04414383157
WT,0.0019166667,21,483,0.004053354485,0,95,0.04414383157
WT,0.0019166667,22,484,0.03130674506,0,95,0.04414383157
WT,0.0019166667,23,485,0.009298318185,0,95,0.04414383157
WT,0.0019166667,24,486,0.01375492492,0,95,0.04414383157
WT,0.0019166667,25,487,0.03934781049,0,95,0.04414383157
WT,0.0019166667,26,488,0.0174955783,0,95,0.04414383157
WT,0.0019166667,27,489,0.01885908059,0,95,0.04414383157
WT,0.0019166667,28,490,0.04869606758,0,95,0.04414383157
WT,0.0019166667,29,491,0.007967543903,0,95,0.04414383157
WT,0.0019166667,30,492,0.01871255005,0,95,0.04414383157
WT,0.0019166667,31,493,0.0201375896,0,95,0.04414383157
WT,0.0019166667,32,494,0.05165246842,0,95,0.04414383157
WT,0.0019166667,33,495,0.002271562873,0,95,0.04414383157
WT,0.0019166667,34,496,0.01680916551,0,95,0.04414383157
WT,0.0019166667,35,497,0.01618484884,0,95,0.04414383157
WT,0.0019166667,36,498,0.01655324719,0,95,0.04414383157
WT,0.0019166667,37,499,0.01364168699,0,95,0.04414383157
WT,0.0019166667,38,500,0.009004942277,0,95,0.04414383157
WT,0.0019166667,39,501,0.01111163567,0,95,0.04414383157
WT,0.0019166667,40,502,0.005088694254,0,95,0.04414383157
WT,0.0019166667,41,503,0.02506144567,0,95,0.04414383157
WT,0.0019166667,42,504,0.02679665832,0,95,0.04414383157
WT,0.0019166667,43,505,0.003594593835,0,95,0.04414383157
WT,0.0019166667,44,506,0.04472799984,0,95,0.04414383157
WT,0.0019166667,45,507,0.03515658584,0,95,0.04414383157
WT,0.0019166667,46,508,0.01513158801,0,95,0.04414383157
WT,0.0019166667,47,509,0.01799023556,0,95,0.04414383157
WT,0.0019166667,48,510,0.05733964048,0,95,0.04414383157
WT,0.0019166667,49,511,0.01601117829,0,95,0.04414383157
WT,0.0019166667,50,512,0.0150732719,0,95,0.04414383157
WT,0.0019166667,51,513,0.03051354603,0,95,0.04414383157
WT,0.0019166667,52,514,0.006443904967,0,95,0.04414383157
WT,0.0019166667,53,515,0.03746696242,0,95,0.04414383157
WT,0.0019166667,54,516,0.04621149341,0,95,0.04414383157
WT,0.0019166667,55,517,0.02264996045,0,95,0.04414383157
WT,0.0019166667,56,518,0.02578091501,0,95,0.04414383157
WT,0.0019166667,57,519,0.01495043817,0,95,0.04414383157
WT,0.0019166667,58,520,0.009337024805,0,95,0.04414383157
WT,0.0019166667,59,521,0.01242969277,0,95,0.04414383157
WT,0.0019166667,60,522,0.03880257968,0,95,0.04414383157
WT,0.0019166667,61,523,0.01767706436,0,95,0.04414383157
WT,0.0019166667,62,524,0.01775214375,0,95,0.04414383157
WT,0.0019166667,63,525,0.004683712726,0,95,0.04414383157
WT,0.0019166667,64,526,0.02517757897,0,95,0.04414383157
WT,0.0019166667,65,527,0.01789580717,0,95,0.04414383157
WT,0.0019166667,66,528,0.02455129851,0,95,0.04414383157
WT,0.0019166667,67,529,0.01236165032,0,95,0.04414383157
WT,0.0019166667,68,530,0.03401094821,0,95,0.04414383157
WT,0.0019166667,69,531,0.01568245764,0,95,0.04414383157
WT,0.0019166667,70,532,0.02584919199,0,95,0.04414383157
WT,0.0019166667,71,533,0.03783630281,0,95,0.04414383157
WT,0.0019166667,72,534,0.01600640299,0,95,0.04414383157
WT,0.0019166667,73,535,0.01893554894,0,95,0.04414383157
WT,0.0019166667,74,536,0.02579492951,0,95,0.04414383157
WT,0.0019166667,75,537,0.01894605704,0,95,0.04414383157
WT,0.0019166667,76,538,0.02812467804,0,95,0.04414383157
WT,0.0019166667,77,539,0.009952016962,0,95,0.04414383157
WT,0.0019166667,78,540,0.01059455277,0,95,0.04414383157
WT,0.0019166667,79,541,0.01829940526,0,95,0.04414383157
WT,0.0019166667,80,542,0.01604617879,0,95,0.04414383157
WT,0.0019166667,81,543,0.03355577043,0,95,0.04414383157
WT,0.0019166667,82,544,0.03658813614,0,95,0.04414383157
WT,0.0019166667,83,545,0.01726909236,0,95,0.04414383157
WT,0.0019166667,84,546,0.01793507017,0,95,0.04414383157
WT,0.0019166667,85,547,0.03128330053,0,95,0.04414383157
WT,0.0019166667,86,548,0.02331609098,0,95,0.04414383157
WT,0.0019166667,87,549,0.03948685663,0,95,0.04414383157
WT,0.0019166667,88,550,0.01513641167,0,95,0.04414383157
WT,0.0019166667,89,551,0.01393222796,0,95,0.04414383157
WT,0.0019166667,90,552,0.02050290795,0,95,0.04414383157
WT,0.0019166667,91,553,0.01041600955,0,95,0.04414383157
WT,0.0019166667,92,554,0.02106864253,0,95,0.04414383157
WT,0.0019166667,93,555,0.03447175852,0,95,0.04414383157
WT,0.0019166667,94,556,0.01334841168,0,95,0.04414383157
WT,0.0019166667,95,557,0.01304187675,0,95,0.04414383157
WT,0.0019166667,96,558,0.02252907023,0,95,0.04414383157
WT,0.0019166667,97,559,0.01325843977,0,95,0.04414383157
WT,0.0019166667,98,560,0.02025292213,0,95,0.04414383157
WT,0.0019166667,99,561,0.008625225418,0,95,0.04414383157
WT,0.002375,0,462,0.00937407748,0,95,0.0441240901
WT,0.002375,1,463,0.02086479916,0,95,0.0441240901
WT,0.002375,2,464,0.01267955648,0,95,0.0441240901
WT,0.002375,3,465,0.03096430791,0,95,0.0441240901
WT,0.002375,4,466,0.01992726347,0,95,0.0441240901
WT,0.002375,5,467,0.02122552132,0,95,0.0441240901
WT,0.002375,6,468,0.003665510351,0,95,0.0441240901
WT,0.002375,7,469,0.01645722674,0,95,0.0441240901
WT,0.002375,8,470,0.03936920217,0,95,0.0441240901
WT,0.002375,9,471,0.04248645934,0,95,0.0441240901
WT,0.002375,10,472,0.01876328986,0,95,0.0441240901
WT,0.002375,11,473,0.0186766292,0,95,0.0441240901
WT,0.002375,12,474,0.02487639571,0,95,0.0441240901
WT,0.002375,13,475,0.03344990443,0,95,0.0441240901
WT,0.002375,14,476,0.02396392239,0,95,0.0441240901
WT,0.002375,15,477,0.01638908784,0,95,0.0441240901
WT,0.002375,16,478,0.02786597227,0,95,0.0441240901
WT,0.002375,17,479,0.04409006073,0,95,0.0441240901
WT,0.002375,18,480,0.04061317002,0,95,0.0441240901
WT,0.002375,19,481,0.02436657998,0,95,0.0441240901
WT,0.002375,20,482,0.02407727157,0,95,0.0441240901
WT,0.002375,21,483,0.003994967897,0,95,0.0441240901
WT,0.002375,22,484,0.03125158349,0,95,0.0441240901
WT,0.002375,23,485,0.009251125231,0,95,0.0441240901
WT,0.002375,24,486,0.01372320333,0,95,0.0441240901
WT,0.002375,25,487,0.03941074726,0,95,0.0441240901
WT,0.002375,26,488,0.01749777596,0,95,0.0441240901
WT,0.002375,27,489,0.0188562664,0,95,0.0441240901
WT,0.002375,28,490,0.04870501558,0,95,0.0441240901
WT,0.002375,29,491,0.007968777783,0,95,0.0441240901
WT,0.002375,30,492,0.01874743284,0,95,0.0441240901
WT,0.002375,31,493,0.02019845038,0,95,0.0441240901
WT,0.002375,32,494,0.0516814804,0,95,0.0441240901
WT,0.002375,33,495,0.002247276119,0,95,0.0441240901
WT,0.002375,34,496,0.01691233805,0,95,0.0441240901
