offset_deg,amp_factor,trial_idx,displacement_deg,pre_amp,post_amp
30.0,1.5,3,-6.15781581693492,0.3135190313898682,0.1561743679592648
30.0,1.5,5,-17.57991551046531,0.327596243186111,0.13890721134687237
30.0,1.5,4,-16.55720368499934,0.3786308716202599,0.15866592417924447
30.0,1.5,6,-34.414438844636386,0.312751996050056,0.16201023858719557
30.0,1.5,7,-10.030697948987132,0.30064608080875965,0.17334193013914762
30.0,1.5,9,-19.494738099127346,0.35466624771712657,0.14903471597003562
30.0,1.5,8,-16.683762132761334,0.35050866056334906,0.16184545024830035
40.0,0.5,0,7.691361666508609,0.3334814202961932,0.2825367709499583
40.0,0.5,1,2.6245668912262587,0.3319547427044478,0.3244022367619822
40.0,0.5,2,4.578691676143189,0.33149778983500455,0.32784898969667464
40.0,0.5,3,8.716046565561685,0.3135190313898682,0.32287696737740973
40.0,0.5,4,3.7623139817960163,0.3786308716202599,0.3189724060490635
40.0,0.5,5,-0.8459722626122929,0.327596243186111,0.271643371962002
40.0,0.5,6,-5.950508761798554,0.312751996050056,0.267318513611808
40.0,0.5,7,3.4183551251817725,0.30064608080875965,0.3175314114329224
40.0,0.5,8,-0.689121113744516,0.35050866056334906,0.29718415793244796
40.0,0.5,9,5.413380774607733,0.35466624771712657,0.3021905754576717
40.0,0.75,0,3.1234897001955906,0.3334814202961932,0.2424611173808026
40.0,0.75,1,-2.5163540009778362,0.3319547427044478,0.2885504462367254
40.0,0.75,2,0.20936964220786702,0.33149778983500455,0.2983378780914735
40.0,0.75,3,3.1046242758269886,0.3135190313898682,0.2721629370747577
40.0,0.75,4,-3.5545542315959313,0.3786308716202599,0.2691487279784035
40.0,0.75,5,-6.692966288380017,0.327596243186111,0.2335140661594878
