condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
WT_APP,5.0,5.0,0,1168784116,0.022216550110299094,0.190160 0.165543 0.239501 0.173679 0.119423 0.127065 0.094748 0.133347 0.091415 0.056395 0.055597 0.045430 0.031875 0.023965 0.062333 0.081496 0.024311 0.024666 0.031724 0.099035 0.058619 0.039752 0.112426 0.041549 0.022217,6.020231994049367,88.58169089327977,91.41830910672023
WT_APP,5.0,5.0,1,921289450,0.08433781964561025,0.187682 0.146990 0.134905 0.131359 0.135633 0.069284 0.121022 0.082080 0.040585 0.076446 0.026552 0.066018 0.006953 0.010584 0.017685 0.052121 0.036258 0.066583 0.037349 0.044917 0.047312 0.041260 0.060821 0.054281 0.084338,5.703663639459932,131.8505049320144,48.14949506798561
WT_APP,5.0,5.0,2,1293255992,0.04282771541334082,0.202898 0.190122 0.224573 0.132075 0.107293 0.195922 0.113065 0.080224 0.045010 0.078012 0.060717 0.039076 0.057680 0.042154 0.065950 0.013077 0.058043 0.062838 0.020947 0.021761 0.020690 0.032833 0.031672 0.066629 0.042828,5.71259591870599,255.08365110472093,75.08365110472093
WT_APP,5.0,5.0,3,1702858716,0.050879961662155776,0.282490 0.192397 0.221521 0.143626 0.065703 0.102795 0.148776 0.070719 0.109455 0.031462 0.062864 0.063024 0.106926 0.022601 0.045085 0.096348 0.073532 0.026460 0.007700 0.048623 0.027795 0.064551 0.025940 0.089470 0.050880,5.835213433497579,274.15929753311167,94.15929753311167
WT_APP,5.0,5.0,4,1895310323,0.03290203070200992,0.117038 0.184363 0.188791 0.103809 0.080084 0.089634 0.150398 0.076410 0.056048 0.057301 0.027410 0.091249 0.048599 0.046950 0.059954 0.091742 0.046803 0.028027 0.025190 0.017934 0.046216 0.021615 0.051408 0.056281 0.032902,5.821688493666729,97.08652215469512,82.91347784530488
WT_APP,5.0,5.0,5,211694680,0.033030364073153656,0.260759 0.122469 0.234139 0.127117 0.138881 0.078404 0.050324 0.065325 0.071657 0.101130 0.039287 0.044715 0.053757 0.018727 0.055072 0.002510 0.017786 0.111572 0.046665 0.029514 0.069833 0.019733 0.027832 0.007681 0.033030,5.845471308769429,185.97956713150396,5.979567131503956
WT_APP,5.0,5.0,6,280584697,0.041414781028762386,0.211279 0.161257 0.171414 0.118967 0.176870 0.060416 0.103266 0.128705 0.078557 0.138100 0.021130 0.032526 0.119154 0.037648 0.082175 0.023232 0.044515 0.101593 0.052962 0.073655 0.038189 0.131397 0.045297 0.020629 0.041415,5.608770343252173,249.17906699224812,69.17906699224812
WT_APP,5.0,5.0,7,617447500,0.07562048921020545,0.188742 0.136603 0.165517 0.162088 0.144155 0.067896 0.078567 0.086693 0.052193 0.055426 0.061866 0.045708 0.010629 0.044658 0.021493 0.060463 0.035220 0.022554 0.042357 0.037227 0.069101 0.034738 0.068454 0.011513 0.075620,5.753584360601923,268.4189850565715,88.4189850565715
WT_APP,5.0,5.0,8,1249765968,0.10036910171452404,0.167283 0.170898 0.198437 0.150892 0.097606 0.150881 0.082937 0.071265 0.078643 0.136876 0.090900 0.031689 0.061527 0.029901 0.006889 0.067431 0.061323 0.059602 0.034216 0.091657 0.064775 0.065445 0.089854 0.032000 0.100369,5.713890194426188,62.44913300281128,117.55086699718872
WT_APP,5.0,5.0,9,1504658074,0.009044365819985198,0.247174 0.164502 0.131738 0.103956 0.167767 0.066702 0.069936 0.059657 0.038935 0.061290 0.065256 0.019200 0.079552 0.070970 0.024298 0.033051 0.074487 0.019536 0.066525 0.016471 0.028836 0.022191 0.017310 0.060349 0.009044,5.623538226493323,167.54475686554653,12.455243134453468
WT_APP,5.0,5.0,10,1008898872,0.03920366338746446,0.210352 0.120765 0.130725 0.186321 0.108583 0.075962 0.113323 0.083197 0.072930 0.052026 0.104869 0.041291 0.114155 0.038492 0.026765 0.057969 0.027188 0.031530 0.041818 0.083681 0.027437 0.058925 0.087281 0.026943 0.039204,5.687609896196035,154.5873071494196,25.412692850580413
WT_APP,5.0,5.0,11,794319243,0.0473226249371118,0.215374 0.161342 0.232150 0.144817 0.098742 0.096376 0.086037 0.095211 0.104630 0.042201 0.143386 0.099294 0.036196 0.057307 0.024282 0.011370 0.070097 0.065555 0.034246 0.059890 0.034923 0.049385 0.058300 0.026857 0.047323,5.686484296321433,97.26116457282984,82.73883542717016
WT_APP,5.0,5.0,12,204008863,0.00197872774261651,0.163473 0.220769 0.249046 0.163769 0.118734 0.071913 0.081521 0.071573 0.091896 0.084108 0.068502 0.070179 0.056947 0.071353 0.089055 0.062816 0.041677 0.069347 0.033520 0.049573 0.010938 0.079883 0.026067 0.082962 0.001979,5.539048711199099,311.31401204488503,131.31401204488503
WT_APP,5.0,5.0,13,1880439445,0.06973155433276948,0.197858 0.185361 0.155276 0.158627 0.079810 0.091032 0.122096 0.079715 0.119269 0.050121 0.038789 0.085737 0.079843 0.072100 0.068432 0.047234 0.057311 0.069313 0.049901 0.034955 0.049266 0.063561 0.043759 0.037559 0.069732,5.592172370922332,96.81341886173087,83.18658113826913
WT_APP,5.0,5.0,14,1306372712,0.036943282358076826,0.245556 0.257163 0.160378 0.144884 0.163005 0.093607 0.002714 0.104374 0.106913 0.073493 0.096446 0.012871 0.056707 0.026684 0.062938 0.036527 0.012509 0.053370 0.049035 0.022732 0.044381 0.030452 0.061591 0.061584 0.036943,5.7902328134908005,44.75956040380047,135.24043959619954
WT_APP,5.0,5.0,15,2122084012,0.06722614867559215,0.224093 0.188390 0.171645 0.112188 0.178812 0.130850 0.094439 0.064425 0.158101 0.039983 0.091827 0.015736 0.031671 0.074973 0.049268 0.046149 0.054731 0.019414 0.013787 0.085775 0.095736 0.068516 0.051070 0.009277 0.067226,6.513713200938476,214.14600216956603,34.14600216956603
WT_APP,5.0,5.0,16,1976297044,0.0536402389580867,0.204398 0.205234 0.145156 0.161310 0.083921 0.134674 0.141549 0.092155 0.083335 0.040650 0.014420 0.029288 0.009191 0.056208 0.029505 0.050601 0.079986 0.099943 0.022365 0.024871 0.029801 0.025067 0.030478 0.052627 0.053640,5.396975949400687,90.17162135730338,89.82837864269662
WT_APP,5.0,5.0,17,784548992,0.07454512380358885,0.245357 0.143187 0.208875 0.159387 0.127534 0.186834 0.101175 0.120845 0.064034 0.085585 0.029834 0.098464 0.049745 0.083102 0.037171 0.068778 0.043908 0.071173 0.007402 0.071226 0.015092 0.035532 0.019838 0.044643 0.074545,5.775412596030196,161.83061667556194,18.16938332443806
WT_APP,5.0,5.0,18,2121403537,0.016745935523683905,0.148164 0.196979 0.205692 0.108271 0.146938 0.093752 0.074696 0.080193 0.062245 0.119938 0.098748 0.015465 0.074847 0.044706 0.033305 0.066575 0.088244 0.016794 0.080618 0.055420 0.053132 0.074913 0.080324 0.049718 0.016746,5.480286071357279,205.82934717987678,25.829347179876777
WT_APP,5.0,5.0,19,347016859,0.03219083257488208,0.183446 0.237211 0.189898 0.095739 0.123499 0.150886 0.076827 0.141365 0.042411 0.053631 0.033088 0.053785 0.042775 0.051399 0.025384 0.048229 0.007265 0.040555 0.030199 0.045146 0.012396 0.018717 0.005099 0.041868 0.032191,5.747344721572203,308.46409507990643,128.46409507990643
WT_APP,5.0,5.0,20,527842052,0.05040654555069777,0.190696 0.191268 0.238694 0.156114 0.154520 0.101183 0.074055 0.121604 0.097449 0.043201 0.074058 0.088686 0.056584 0.052591 0.045376 0.017289 0.005065 0.031690 0.065327 0.067387 0.009426 0.032472 0.030284 0.048935 0.050407,5.883152570316848,305.7907059013672,125.79070590136718
