condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT_APP,5.0,5.0,0.04,0.04265748054851296,5.744353732327524,82.99357111077494,0.09135110087,50
WT_APP,5.0,5.5,0.06,0.04317753085432683,6.02389169784051,77.04595244948372,0.08570948025,50
WT_APP,5.0,6.0,0.06,0.045203444836775825,6.3363327601972275,66.91072621237853,0.08666442023,50
WT_APP,5.0,6.5,0.16,0.056273239514561195,6.68806800906039,43.10160808590594,0.08365336432,50
WT_APP,5.0,7.0,0.94,0.14904046806488436,7.08881569384293,11.887294689798587,0.09452510109,50
WT_APP,5.0,7.5,1.0,0.4393899435931627,8.410095256200735,3.5531841777915485,0.07366059279,50
WT_APP,5.0,8.0,1.0,0.6395912803127469,20.026980128037938,9.234781742233848,0.111420211,50
WT_APP,5.0,8.5,0.98,0.7032327481980526,31.378132255784607,15.254221946107714,0.2611930375,50
WT_APP,7.5,5.0,0.04,0.043256023808571714,7.936825144149739,73.89942338662216,0.09135110087,50
WT_APP,7.5,5.5,0.08,0.04602817960830286,8.305186220967997,61.70351408132282,0.08570948025,50
WT_APP,7.5,6.0,0.16,0.061936943090983784,8.723549690480674,35.45742815424768,0.08666442023,50
WT_APP,7.5,6.5,1.0,0.16538916669297837,9.19951501592294,10.349887446907102,0.08365336432,50
WT_APP,7.5,7.0,1.0,0.4697053541867425,9.74378256222085,3.0553118789736162,0.09452510109,50
WT_APP,7.5,7.5,1.0,0.5516616230538408,14.618223137232382,6.496214720703413,0.07366059279,50
WT_APP,7.5,8.0,1.0,0.665114817602505,25.44933182347444,12.204576400808405,0.111420211,50
WT_APP,7.5,8.5,1.0,0.6773146717303233,35.69745859112677,22.65978089640026,0.2611930375,50
WT_APP,10.0,5.0,0.06,0.045431442019827524,10.250062087335971,63.02672400615429,0.09135110087,50
WT_APP,10.0,5.5,0.1,0.056840779881339884,10.650789728532143,40.05367931104135,0.08570948025,50
WT_APP,10.0,6.0,0.92,0.12699796939947874,11.103563899087982,13.871425562179127,0.08666442023,50
WT_APP,10.0,6.5,1.0,0.4183586293826957,11.640535040761899,3.004513641681714,0.08365336432,50
WT_APP,10.0,7.0,1.0,0.5348191815112611,12.293787206336019,2.79055613953205,0.09452510109,50
WT_APP,10.0,7.5,1.0,0.6660384430284697,17.81133775005345,7.040347363918483,0.07366059279,50
WT_APP,10.0,8.0,1.0,0.6630775865537715,29.660838855854404,11.421595864774996,0.111420211,50
WT_APP,10.0,8.5,1.0,0.6712465042771371,39.32965973759752,24.082445539618107,0.2611930375,50
WT_APP,12.5,5.0,0.04,0.05132430811359887,12.620666702428055,47.952428185684795,0.09135110087,50
WT_APP,12.5,5.5,0.48,0.0856148677254786,13.105293550207714,22.178997436485005,0.08570948025,50
WT_APP,12.5,6.0,1.0,0.2569658266878956,13.624989236645966,5.74608266499534,0.08666442023,50
WT_APP,12.5,6.5,1.0,0.5190708026761217,14.196058720948379,2.251577845475725,0.08365336432,50
