condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT_APP,5,42,150484,0.04540089143,95,0.09135110087
WT_APP,5,43,150485,0.0245738581,95,0.09135110087
WT_APP,5,44,150486,0.01601231912,95,0.09135110087
WT_APP,5,45,150487,0.06293961578,95,0.09135110087
WT_APP,5,46,150488,0.01791718308,95,0.09135110087
WT_APP,5,47,150489,0.01843699493,95,0.09135110087
WT_APP,5,48,150490,0.01701541831,95,0.09135110087
WT_APP,5,49,150491,0.05228322504,95,0.09135110087
WT_APP,5,50,150492,0.01777714873,95,0.09135110087
WT_APP,5,51,150493,0.07950973879,95,0.09135110087
WT_APP,5,52,150494,0.07573558395,95,0.09135110087
WT_APP,5,53,150495,0.03359570084,95,0.09135110087
WT_APP,5,54,150496,0.05515286715,95,0.09135110087
WT_APP,5,55,150497,0.09337161352,95,0.09135110087
WT_APP,5,56,150498,0.02632193696,95,0.09135110087
WT_APP,5,57,150499,0.02929759374,95,0.09135110087
WT_APP,5,58,150500,0.09267672755,95,0.09135110087
WT_APP,5,59,150501,0.03935663079,95,0.09135110087
WT_APP,5,60,150502,0.04055068214,95,0.09135110087
WT_APP,5,61,150503,0.09128133104,95,0.09135110087
WT_APP,5,62,150504,0.04590025282,95,0.09135110087
WT_APP,5,63,150505,0.06153616051,95,0.09135110087
WT_APP,5,64,150506,0.007152170662,95,0.09135110087
WT_APP,5,65,150507,0.02554761619,95,0.09135110087
WT_APP,5,66,150508,0.03917744068,95,0.09135110087
WT_APP,5,67,150509,0.01264825536,95,0.09135110087
WT_APP,5,68,150510,0.06598486262,95,0.09135110087
WT_APP,5,69,150511,0.05207098183,95,0.09135110087
WT_APP,5,70,150512,0.08308457105,95,0.09135110087
WT_APP,5,71,150513,0.01287666812,95,0.09135110087
WT_APP,5,72,150514,0.02636127316,95,0.09135110087
WT_APP,5,73,150515,0.0788157356,95,0.09135110087
WT_APP,5,74,150516,0.03960193129,95,0.09135110087
WT_APP,5,75,150517,0.05099487779,95,0.09135110087
WT_APP,5,76,150518,0.03442049693,95,0.09135110087
WT_APP,5,77,150519,0.03231876877,95,0.09135110087
WT_APP,5,78,150520,0.05648101843,95,0.09135110087
WT_APP,5,79,150521,0.02775970433,95,0.09135110087
WT_APP,5,80,150522,0.03895342047,95,0.09135110087
WT_APP,5,81,150523,0.0437495319,95,0.09135110087
WT_APP,5,82,150524,0.06428500515,95,0.09135110087
WT_APP,5,83,150525,0.0532157988,95,0.09135110087
WT_APP,5,84,150526,0.03855612108,95,0.09135110087
WT_APP,5,85,150527,0.06076262156,95,0.09135110087
WT_APP,5,86,150528,0.03034597498,95,0.09135110087
WT_APP,5,87,150529,0.03534809644,95,0.09135110087
WT_APP,5,88,150530,0.04833923968,95,0.09135110087
WT_APP,5,89,150531,0.02427377617,95,0.09135110087
WT_APP,5,90,150532,0.01661197124,95,0.09135110087
WT_APP,5,91,150533,0.01541247102,95,0.09135110087
WT_APP,5,92,150534,0.03083562633,95,0.09135110087
WT_APP,5,93,150535,0.05811354928,95,0.09135110087
WT_APP,5,94,150536,0.05520736642,95,0.09135110087
WT_APP,5,95,150537,0.08708565509,95,0.09135110087
WT_APP,5,96,150538,0.05803156015,95,0.09135110087
WT_APP,5,97,150539,0.03176043614,95,0.09135110087
WT_APP,5,98,150540,0.01274395432,95,0.09135110087
WT_APP,5,99,150541,0.03342136691,95,0.09135110087
WT_APP,5.5,0,155442,0.01930361532,95,0.08570948025
WT_APP,5.5,1,155443,0.03145411426,95,0.08570948025
WT_APP,5.5,2,155444,0.04916743302,95,0.08570948025
WT_APP,5.5,3,155445,0.006473693454,95,0.08570948025
