condition,w_inter,trial_idx,seed,A_hat,cap_hit,noise_percentile,noise_threshold
WT,0.001,37,489,0.7364481367,0,95,0.9278336824
WT,0.001,38,490,0.4201993099,0,95,0.9278336824
WT,0.001,39,491,0.8712818062,0,95,0.9278336824
WT,0.001,40,492,0.7565917451,0,95,0.9278336824
WT,0.001,41,493,0.8402750871,0,95,0.9278336824
WT,0.001,42,494,0.7162734214,0,95,0.9278336824
WT,0.001,43,495,0.6478999078,0,95,0.9278336824
WT,0.001,44,496,0.2775003117,0,95,0.9278336824
WT,0.001,45,497,0.3841805619,0,95,0.9278336824
WT,0.001,46,498,0.7992948032,0,95,0.9278336824
WT,0.001,47,499,0.2415029548,0,95,0.9278336824
WT,0.001,48,500,0.4509704357,0,95,0.9278336824
WT,0.001,49,501,0.1681730506,0,95,0.9278336824
WT,0.001,50,502,0.6239526727,0,95,0.9278336824
WT,0.001,51,503,0.4932025961,0,95,0.9278336824
WT,0.001,52,504,0.443042063,0,95,0.9278336824
WT,0.001,53,505,0.3225198228,0,95,0.9278336824
WT,0.001,54,506,0.825647736,0,95,0.9278336824
WT,0.001,55,507,0.893160409,0,95,0.9278336824
WT,0.001,56,508,0.5263966958,0,95,0.9278336824
WT,0.001,57,509,0.6430512055,0,95,0.9278336824
WT,0.001,58,510,0.442014556,0,95,0.9278336824
WT,0.001,59,511,0.4335334562,0,95,0.9278336824
WT,0.001,60,512,0.1253601838,0,95,0.9278336824
WT,0.001,61,513,0.9453701735,0,95,0.9278336824
WT,0.001,62,514,0.5031983096,0,95,0.9278336824
WT,0.001,63,515,0.3091456102,0,95,0.9278336824
WT,0.001,64,516,0.658101672,0,95,0.9278336824
WT,0.001,65,517,0.3932262834,0,95,0.9278336824
WT,0.001,66,518,0.503151442,0,95,0.9278336824
WT,0.001,67,519,0.8057615417,0,95,0.9278336824
WT,0.001,68,520,0.5467038594,0,95,0.9278336824
WT,0.001,69,521,0.2607217073,0,95,0.9278336824
WT,0.001,70,522,0.6134840808,0,95,0.9278336824
WT,0.001,71,523,0.9671996574,0,95,0.9278336824
WT,0.001,72,524,0.1384622747,0,95,0.9278336824
WT,0.001,73,525,0.8470634646,0,95,0.9278336824
WT,0.001,74,526,0.4708938862,0,95,0.9278336824
WT,0.001,75,527,0.9495611772,0,95,0.9278336824
WT,0.001,76,528,0.6606485317,0,95,0.9278336824
WT,0.001,77,529,0.6874160388,0,95,0.9278336824
WT,0.001,78,530,0.3763959279,0,95,0.9278336824
WT,0.001,79,531,0.8174426621,0,95,0.9278336824
WT,0.001,80,532,0.2963440508,0,95,0.9278336824
WT,0.001,81,533,0.2538484642,0,95,0.9278336824
WT,0.001,82,534,0.4746980421,0,95,0.9278336824
WT,0.001,83,535,0.08555088525,0,95,0.9278336824
WT,0.001,84,536,0.7658633177,0,95,0.9278336824
WT,0.001,85,537,0.3626996186,0,95,0.9278336824
WT,0.001,86,538,0.41891232,0,95,0.9278336824
WT,0.001,87,539,0.8189108967,0,95,0.9278336824
WT,0.001,88,540,0.510138466,0,95,0.9278336824
WT,0.001,89,541,0.6390862378,0,95,0.9278336824
WT,0.001,90,542,0.8890777116,0,95,0.9278336824
WT,0.001,91,543,0.4597464936,0,95,0.9278336824
WT,0.001,92,544,0.5949156267,0,95,0.9278336824
WT,0.001,93,545,0.4410106252,0,95,0.9278336824
WT,0.001,94,546,0.4872193902,0,95,0.9278336824
WT,0.001,95,547,0.3295387723,0,95,0.9278336824
WT,0.001,96,548,0.4786200746,0,95,0.9278336824
WT,0.001,97,549,0.2120715164,0,95,0.9278336824
WT,0.001,98,550,0.2849242897,0,95,0.9278336824
WT,0.001,99,551,0.4669159164,0,95,0.9278336824
WT,0.0014583333,0,452,0.564482772,0,95,0.9278336811
WT,0.0014583333,1,453,0.06347933255,0,95,0.9278336811
WT,0.0014583333,2,454,0.5922245323,0,95,0.9278336811
WT,0.0014583333,3,455,0.5894605398,0,95,0.9278336811
WT,0.0014583333,4,456,0.7393243977,0,95,0.9278336811
WT,0.0014583333,5,457,0.1165664292,0,95,0.9278336811
WT,0.0014583333,6,458,0.2841750602,0,95,0.9278336811
WT,0.0014583333,7,459,0.9269107083,0,95,0.9278336811
WT,0.0014583333,8,460,0.6293378162,0,95,0.9278336811
WT,0.0014583333,9,461,0.04790229057,0,95,0.9278336811
WT,0.0014583333,10,462,0.3528279892,0,95,0.9278336811
WT,0.0014583333,11,463,0.2100668696,0,95,0.9278336811
WT,0.0014583333,12,464,0.2762848862,0,95,0.9278336811
WT,0.0014583333,13,465,0.3600070172,0,95,0.9278336811
WT,0.0014583333,14,466,0.964621947,0,95,0.9278336811
WT,0.0014583333,15,467,0.6299854091,0,95,0.9278336811
WT,0.0014583333,16,468,0.6914034433,0,95,0.9278336811
WT,0.0014583333,17,469,0.2478185761,0,95,0.9278336811
WT,0.0014583333,18,470,0.7740406245,0,95,0.9278336811
WT,0.0014583333,19,471,0.4291395887,0,95,0.9278336811
WT,0.0014583333,20,472,0.7362631323,0,95,0.9278336811
WT,0.0014583333,21,473,0.6240889597,0,95,0.9278336811
WT,0.0014583333,22,474,0.7234938873,0,95,0.9278336811
WT,0.0014583333,23,475,0.3389240945,0,95,0.9278336811
WT,0.0014583333,24,476,0.8310962663,0,95,0.9278336811
WT,0.0014583333,25,477,0.3830034106,0,95,0.9278336811
WT,0.0014583333,26,478,0.6329282023,0,95,0.9278336811
WT,0.0014583333,27,479,0.8121172907,0,95,0.9278336811
WT,0.0014583333,28,480,0.4774863617,0,95,0.9278336811
WT,0.0014583333,29,481,0.3287159493,0,95,0.9278336811
WT,0.0014583333,30,482,0.4942372126,0,95,0.9278336811
WT,0.0014583333,31,483,0.484746224,0,95,0.9278336811
WT,0.0014583333,32,484,0.961815659,0,95,0.9278336811
WT,0.0014583333,33,485,0.2390012044,0,95,0.9278336811
WT,0.0014583333,34,486,0.8050996858,0,95,0.9278336811
WT,0.0014583333,35,487,0.7569057373,0,95,0.9278336811
WT,0.0014583333,36,488,0.8478158523,0,95,0.9278336811
WT,0.0014583333,37,489,0.7364481499,0,95,0.9278336811
WT,0.0014583333,38,490,0.4201993117,0,95,0.9278336811
WT,0.0014583333,39,491,0.8712818432,0,95,0.9278336811
WT,0.0014583333,40,492,0.7565917528,0,95,0.9278336811
WT,0.0014583333,41,493,0.8402750764,0,95,0.9278336811
WT,0.0014583333,42,494,0.7162734207,0,95,0.9278336811
WT,0.0014583333,43,495,0.647899913,0,95,0.9278336811
WT,0.0014583333,44,496,0.277500305,0,95,0.9278336811
WT,0.0014583333,45,497,0.3841805257,0,95,0.9278336811
WT,0.0014583333,46,498,0.7992947981,0,95,0.9278336811
WT,0.0014583333,47,499,0.2415029499,0,95,0.9278336811
WT,0.0014583333,48,500,0.4509704205,0,95,0.9278336811
WT,0.0014583333,49,501,0.1681730825,0,95,0.9278336811
WT,0.0014583333,50,502,0.623952671,0,95,0.9278336811
WT,0.0014583333,51,503,0.4932025804,0,95,0.9278336811
WT,0.0014583333,52,504,0.4430421772,0,95,0.9278336811
WT,0.0014583333,53,505,0.3225198326,0,95,0.9278336811
WT,0.0014583333,54,506,0.8256477425,0,95,0.9278336811
WT,0.0014583333,55,507,0.8931604074,0,95,0.9278336811
WT,0.0014583333,56,508,0.5263967245,0,95,0.9278336811
WT,0.0014583333,57,509,0.6430512341,0,95,0.9278336811
WT,0.0014583333,58,510,0.4420145606,0,95,0.9278336811
WT,0.0014583333,59,511,0.4335334564,0,95,0.9278336811
WT,0.0014583333,60,512,0.1253601898,0,95,0.9278336811
WT,0.0014583333,61,513,0.9453701639,0,95,0.9278336811
WT,0.0014583333,62,514,0.5031983057,0,95,0.9278336811
WT,0.0014583333,63,515,0.3091458683,0,95,0.9278336811
WT,0.0014583333,64,516,0.658101686,0,95,0.9278336811
WT,0.0014583333,65,517,0.3932262932,0,95,0.9278336811
WT,0.0014583333,66,518,0.5031514488,0,95,0.9278336811
WT,0.0014583333,67,519,0.8057615681,0,95,0.9278336811
WT,0.0014583333,68,520,0.546703861,0,95,0.9278336811
WT,0.0014583333,69,521,0.2607217339,0,95,0.9278336811
WT,0.0014583333,70,522,0.6134840686,0,95,0.9278336811
WT,0.0014583333,71,523,0.9671996573,0,95,0.9278336811
WT,0.0014583333,72,524,0.1384622201,0,95,0.9278336811
WT,0.0014583333,73,525,0.8470634625,0,95,0.9278336811
WT,0.0014583333,74,526,0.470893885,0,95,0.9278336811
WT,0.0014583333,75,527,0.9495611851,0,95,0.9278336811
WT,0.0014583333,76,528,0.660648531,0,95,0.9278336811
WT,0.0014583333,77,529,0.6874160365,0,95,0.9278336811
WT,0.0014583333,78,530,0.3763959528,0,95,0.9278336811
WT,0.0014583333,79,531,0.8174426693,0,95,0.9278336811
WT,0.0014583333,80,532,0.2963440627,0,95,0.9278336811
WT,0.0014583333,81,533,0.2538484681,0,95,0.9278336811
WT,0.0014583333,82,534,0.4746980478,0,95,0.9278336811
WT,0.0014583333,83,535,0.0855507978,0,95,0.9278336811
WT,0.0014583333,84,536,0.7658633282,0,95,0.9278336811
WT,0.0014583333,85,537,0.3626996292,0,95,0.9278336811
WT,0.0014583333,86,538,0.4189123233,0,95,0.9278336811
WT,0.0014583333,87,539,0.8189109286,0,95,0.9278336811
WT,0.0014583333,88,540,0.5101384817,0,95,0.9278336811
WT,0.0014583333,89,541,0.63908624,0,95,0.9278336811
WT,0.0014583333,90,542,0.8890777144,0,95,0.9278336811
WT,0.0014583333,91,543,0.4597465472,0,95,0.9278336811
WT,0.0014583333,92,544,0.5949156372,0,95,0.9278336811
WT,0.0014583333,93,545,0.4410106511,0,95,0.9278336811
WT,0.0014583333,94,546,0.4872193628,0,95,0.9278336811
WT,0.0014583333,95,547,0.3295388605,0,95,0.9278336811
WT,0.0014583333,96,548,0.4786200775,0,95,0.9278336811
WT,0.0014583333,97,549,0.2120714239,0,95,0.9278336811
WT,0.0014583333,98,550,0.2849242879,0,95,0.9278336811
WT,0.0014583333,99,551,0.4669159094,0,95,0.9278336811
WT,0.0019166667,0,462,0.3528280233,0,95,0.8957708932
WT,0.0019166667,1,463,0.2100668625,0,95,0.8957708932
WT,0.0019166667,2,464,0.2762848822,0,95,0.8957708932
WT,0.0019166667,3,465,0.3600069922,0,95,0.8957708932
WT,0.0019166667,4,466,0.9646219464,0,95,0.8957708932
WT,0.0019166667,5,467,0.629985423,0,95,0.8957708932
WT,0.0019166667,6,468,0.6914034412,0,95,0.8957708932
WT,0.0019166667,7,469,0.247818578,0,95,0.8957708932
WT,0.0019166667,8,470,0.7740406284,0,95,0.8957708932
WT,0.0019166667,9,471,0.4291395806,0,95,0.8957708932
WT,0.0019166667,10,472,0.736263184,0,95,0.8957708932
WT,0.0019166667,11,473,0.6240889929,0,95,0.8957708932
WT,0.0019166667,12,474,0.7234938864,0,95,0.8957708932
WT,0.0019166667,13,475,0.338924114,0,95,0.8957708932
WT,0.0019166667,14,476,0.8310962679,0,95,0.8957708932
WT,0.0019166667,15,477,0.3830033986,0,95,0.8957708932
WT,0.0019166667,16,478,0.6329282166,0,95,0.8957708932
WT,0.0019166667,17,479,0.8121172935,0,95,0.8957708932
WT,0.0019166667,18,480,0.4774863579,0,95,0.8957708932
WT,0.0019166667,19,481,0.3287159695,0,95,0.8957708932
WT,0.0019166667,20,482,0.4942372361,0,95,0.8957708932
WT,0.0019166667,21,483,0.4847462398,0,95,0.8957708932
WT,0.0019166667,22,484,0.9618156587,0,95,0.8957708932
WT,0.0019166667,23,485,0.2390012041,0,95,0.8957708932
WT,0.0019166667,24,486,0.8050996822,0,95,0.8957708932
WT,0.0019166667,25,487,0.7569056949,0,95,0.8957708932
WT,0.0019166667,26,488,0.8478158393,0,95,0.8957708932
WT,0.0019166667,27,489,0.7364481632,0,95,0.8957708932
WT,0.0019166667,28,490,0.4201993136,0,95,0.8957708932
WT,0.0019166667,29,491,0.8712818802,0,95,0.8957708932
WT,0.0019166667,30,492,0.7565917605,0,95,0.8957708932
WT,0.0019166667,31,493,0.8402750657,0,95,0.8957708932
WT,0.0019166667,32,494,0.7162734201,0,95,0.8957708932
WT,0.0019166667,33,495,0.6478999182,0,95,0.8957708932
WT,0.0019166667,34,496,0.2775002982,0,95,0.8957708932
WT,0.0019166667,35,497,0.3841804896,0,95,0.8957708932
WT,0.0019166667,36,498,0.7992947929,0,95,0.8957708932
WT,0.0019166667,37,499,0.2415029451,0,95,0.8957708932
WT,0.0019166667,38,500,0.4509704054,0,95,0.8957708932
WT,0.0019166667,39,501,0.1681731145,0,95,0.8957708932
WT,0.0019166667,40,502,0.6239526693,0,95,0.8957708932
WT,0.0019166667,41,503,0.4932025647,0,95,0.8957708932
WT,0.0019166667,42,504,0.4430422913,0,95,0.8957708932
WT,0.0019166667,43,505,0.3225198424,0,95,0.8957708932
WT,0.0019166667,44,506,0.8256477489,0,95,0.8957708932
WT,0.0019166667,45,507,0.8931604058,0,95,0.8957708932
WT,0.0019166667,46,508,0.5263967532,0,95,0.8957708932
WT,0.0019166667,47,509,0.6430512628,0,95,0.8957708932
WT,0.0019166667,48,510,0.4420145653,0,95,0.8957708932
WT,0.0019166667,49,511,0.4335334567,0,95,0.8957708932
WT,0.0019166667,50,512,0.1253601957,0,95,0.8957708932
WT,0.0019166667,51,513,0.9453701542,0,95,0.8957708932
WT,0.0019166667,52,514,0.5031983018,0,95,0.8957708932
WT,0.0019166667,53,515,0.3091461264,0,95,0.8957708932
WT,0.0019166667,54,516,0.6581016999,0,95,0.8957708932
WT,0.0019166667,55,517,0.3932263029,0,95,0.8957708932
WT,0.0019166667,56,518,0.5031514556,0,95,0.8957708932
WT,0.0019166667,57,519,0.8057615944,0,95,0.8957708932
WT,0.0019166667,58,520,0.5467038627,0,95,0.8957708932
WT,0.0019166667,59,521,0.2607217605,0,95,0.8957708932
WT,0.0019166667,60,522,0.6134840564,0,95,0.8957708932
WT,0.0019166667,61,523,0.9671996571,0,95,0.8957708932
WT,0.0019166667,62,524,0.1384621654,0,95,0.8957708932
WT,0.0019166667,63,525,0.8470634604,0,95,0.8957708932
WT,0.0019166667,64,526,0.4708938838,0,95,0.8957708932
WT,0.0019166667,65,527,0.9495611931,0,95,0.8957708932
WT,0.0019166667,66,528,0.6606485302,0,95,0.8957708932
WT,0.0019166667,67,529,0.6874160343,0,95,0.8957708932
WT,0.0019166667,68,530,0.3763959778,0,95,0.8957708932
WT,0.0019166667,69,531,0.8174426766,0,95,0.8957708932
WT,0.0019166667,70,532,0.2963440746,0,95,0.8957708932
WT,0.0019166667,71,533,0.253848472,0,95,0.8957708932
WT,0.0019166667,72,534,0.4746980536,0,95,0.8957708932
WT,0.0019166667,73,535,0.08555071035,0,95,0.8957708932
WT,0.0019166667,74,536,0.7658633387,0,95,0.8957708932
WT,0.0019166667,75,537,0.3626996398,0,95,0.8957708932
WT,0.0019166667,76,538,0.4189123267,0,95,0.8957708932
WT,0.0019166667,77,539,0.8189109606,0,95,0.8957708932
WT,0.0019166667,78,540,0.5101384974,0,95,0.8957708932
WT,0.0019166667,79,541,0.6390862422,0,95,0.8957708932
WT,0.0019166667,80,542,0.8890777172,0,95,0.8957708932
WT,0.0019166667,81,543,0.4597466008,0,95,0.8957708932
WT,0.0019166667,82,544,0.5949156476,0,95,0.8957708932
WT,0.0019166667,83,545,0.441010677,0,95,0.8957708932
WT,0.0019166667,84,546,0.4872193354,0,95,0.8957708932
WT,0.0019166667,85,547,0.3295389486,0,95,0.8957708932
WT,0.0019166667,86,548,0.4786200803,0,95,0.8957708932
WT,0.0019166667,87,549,0.2120713315,0,95,0.8957708932
WT,0.0019166667,88,550,0.2849242861,0,95,0.8957708932
WT,0.0019166667,89,551,0.4669159024,0,95,0.8957708932
WT,0.0019166667,90,552,0.7297283883,0,95,0.8957708932
WT,0.0019166667,91,553,0.1424306869,0,95,0.8957708932
WT,0.0019166667,92,554,0.3160289957,0,95,0.8957708932
WT,0.0019166667,93,555,0.8462314753,0,95,0.8957708932
WT,0.0019166667,94,556,0.5759270371,0,95,0.8957708932
WT,0.0019166667,95,557,0.7861546233,0,95,0.8957708932
WT,0.0019166667,96,558,0.552103159,0,95,0.8957708932
WT,0.0019166667,97,559,0.8310446579,0,95,0.8957708932
WT,0.0019166667,98,560,0.4524329334,0,95,0.8957708932
WT,0.0019166667,99,561,0.7593770435,0,95,0.8957708932
WT,0.002375,0,462,0.3528280574,0,95,0.8957708912
WT,0.002375,1,463,0.2100668554,0,95,0.8957708912
WT,0.002375,2,464,0.2762848781,0,95,0.8957708912
WT,0.002375,3,465,0.3600069673,0,95,0.8957708912
WT,0.002375,4,466,0.9646219458,0,95,0.8957708912
WT,0.002375,5,467,0.6299854368,0,95,0.8957708912
WT,0.002375,6,468,0.6914034391,0,95,0.8957708912
WT,0.002375,7,469,0.24781858,0,95,0.8957708912
WT,0.002375,8,470,0.7740406323,0,95,0.8957708912
WT,0.002375,9,471,0.4291395724,0,95,0.8957708912
WT,0.002375,10,472,0.7362632358,0,95,0.8957708912
WT,0.002375,11,473,0.624089026,0,95,0.8957708912
WT,0.002375,12,474,0.7234938854,0,95,0.8957708912
WT,0.002375,13,475,0.3389241336,0,95,0.8957708912
WT,0.002375,14,476,0.8310962695,0,95,0.8957708912
WT,0.002375,15,477,0.3830033866,0,95,0.8957708912
WT,0.002375,16,478,0.6329282308,0,95,0.8957708912
WT,0.002375,17,479,0.8121172964,0,95,0.8957708912
WT,0.002375,18,480,0.4774863541,0,95,0.8957708912
WT,0.002375,19,481,0.3287159897,0,95,0.8957708912
WT,0.002375,20,482,0.4942372597,0,95,0.8957708912
WT,0.002375,21,483,0.4847462555,0,95,0.8957708912
WT,0.002375,22,484,0.9618156585,0,95,0.8957708912
WT,0.002375,23,485,0.2390012038,0,95,0.8957708912
WT,0.002375,24,486,0.8050996786,0,95,0.8957708912
WT,0.002375,25,487,0.7569056526,0,95,0.8957708912
WT,0.002375,26,488,0.8478158262,0,95,0.8957708912
WT,0.002375,27,489,0.7364481764,0,95,0.8957708912
WT,0.002375,28,490,0.4201993155,0,95,0.8957708912
WT,0.002375,29,491,0.8712819172,0,95,0.8957708912
WT,0.002375,30,492,0.7565917682,0,95,0.8957708912
WT,0.002375,31,493,0.840275055,0,95,0.8957708912
WT,0.002375,32,494,0.7162734195,0,95,0.8957708912
WT,0.002375,33,495,0.6478999234,0,95,0.8957708912
WT,0.002375,34,496,0.2775002914,0,95,0.8957708912
WT,0.002375,35,497,0.3841804535,0,95,0.8957708912
WT,0.002375,36,498,0.7992947877,0,95,0.8957708912
WT,0.002375,37,499,0.2415029402,0,95,0.8957708912
WT,0.002375,38,500,0.4509703902,0,95,0.8957708912
WT,0.002375,39,501,0.1681731465,0,95,0.8957708912
WT,0.002375,40,502,0.6239526676,0,95,0.8957708912
WT,0.002375,41,503,0.493202549,0,95,0.8957708912
WT,0.002375,42,504,0.4430424055,0,95,0.8957708912
WT,0.002375,43,505,0.3225198522,0,95,0.8957708912
WT,0.002375,44,506,0.8256477554,0,95,0.8957708912
WT,0.002375,45,507,0.8931604042,0,95,0.8957708912
WT,0.002375,46,508,0.5263967819,0,95,0.8957708912
WT,0.002375,47,509,0.6430512914,0,95,0.8957708912
WT,0.002375,48,510,0.4420145699,0,95,0.8957708912
WT,0.002375,49,511,0.433533457,0,95,0.8957708912
WT,0.002375,50,512,0.1253602017,0,95,0.8957708912
WT,0.002375,51,513,0.9453701446,0,95,0.8957708912
WT,0.002375,52,514,0.503198298,0,95,0.8957708912
WT,0.002375,53,515,0.3091463845,0,95,0.8957708912
WT,0.002375,54,516,0.6581017139,0,95,0.8957708912
WT,0.002375,55,517,0.3932263127,0,95,0.8957708912
WT,0.002375,56,518,0.5031514624,0,95,0.8957708912
WT,0.002375,57,519,0.8057616208,0,95,0.8957708912
WT,0.002375,58,520,0.5467038643,0,95,0.8957708912
WT,0.002375,59,521,0.2607217871,0,95,0.8957708912
WT,0.002375,60,522,0.6134840442,0,95,0.8957708912
WT,0.002375,61,523,0.967199657,0,95,0.8957708912
WT,0.002375,62,524,0.1384621108,0,95,0.8957708912
WT,0.002375,63,525,0.8470634583,0,95,0.8957708912
WT,0.002375,64,526,0.4708938826,0,95,0.8957708912
WT,0.002375,65,527,0.949561201,0,95,0.8957708912
WT,0.002375,66,528,0.6606485294,0,95,0.8957708912
WT,0.002375,67,529,0.687416032,0,95,0.8957708912
WT,0.002375,68,530,0.3763960027,0,95,0.8957708912
WT,0.002375,69,531,0.8174426838,0,95,0.8957708912
WT,0.002375,70,532,0.2963440865,0,95,0.8957708912
WT,0.002375,71,533,0.2538484759,0,95,0.8957708912
WT,0.002375,72,534,0.4746980593,0,95,0.8957708912
WT,0.002375,73,535,0.08555062289,0,95,0.8957708912
WT,0.002375,74,536,0.7658633493,0,95,0.8957708912
WT,0.002375,75,537,0.3626996504,0,95,0.8957708912
WT,0.002375,76,538,0.41891233,0,95,0.8957708912
WT,0.002375,77,539,0.8189109926,0,95,0.8957708912
WT,0.002375,78,540,0.5101385131,0,95,0.8957708912
WT,0.002375,79,541,0.6390862444,0,95,0.8957708912
WT,0.002375,80,542,0.88907772,0,95,0.8957708912
WT,0.002375,81,543,0.4597466544,0,95,0.8957708912
WT,0.002375,82,544,0.594915658,0,95,0.8957708912
WT,0.002375,83,545,0.4410107029,0,95,0.8957708912
WT,0.002375,84,546,0.487219308,0,95,0.8957708912
WT,0.002375,85,547,0.3295390368,0,95,0.8957708912
WT,0.002375,86,548,0.4786200832,0,95,0.8957708912
WT,0.002375,87,549,0.2120712391,0,95,0.8957708912
WT,0.002375,88,550,0.2849242842,0,95,0.8957708912
WT,0.002375,89,551,0.4669158954,0,95,0.8957708912
WT,0.002375,90,552,0.7297283921,0,95,0.8957708912
WT,0.002375,91,553,0.1424306883,0,95,0.8957708912
WT,0.002375,92,554,0.3160290173,0,95,0.8957708912
WT,0.002375,93,555,0.8462314953,0,95,0.8957708912
WT,0.002375,94,556,0.5759270495,0,95,0.8957708912
WT,0.002375,95,557,0.7861546587,0,95,0.8957708912
WT,0.002375,96,558,0.5521031678,0,95,0.8957708912
WT,0.002375,97,559,0.8310446687,0,95,0.8957708912
WT,0.002375,98,560,0.4524329395,0,95,0.8957708912
WT,0.002375,99,561,0.7593770468,0,95,0.8957708912
WT,0.0028333333,0,472,0.7362632876,0,95,0.8892818567
WT,0.0028333333,1,473,0.6240890592,0,95,0.8892818567
WT,0.0028333333,2,474,0.7234938845,0,95,0.8892818567
WT,0.0028333333,3,475,0.3389241531,0,95,0.8892818567
WT,0.0028333333,4,476,0.831096271,0,95,0.8892818567
WT,0.0028333333,5,477,0.3830033746,0,95,0.8892818567
WT,0.0028333333,6,478,0.6329282451,0,95,0.8892818567
WT,0.0028333333,7,479,0.8121172993,0,95,0.8892818567
WT,0.0028333333,8,480,0.4774863503,0,95,0.8892818567
WT,0.0028333333,9,481,0.3287160099,0,95,0.8892818567
WT,0.0028333333,10,482,0.4942372832,0,95,0.8892818567
WT,0.0028333333,11,483,0.4847462713,0,95,0.8892818567
WT,0.0028333333,12,484,0.9618156582,0,95,0.8892818567
WT,0.0028333333,13,485,0.2390012034,0,95,0.8892818567
WT,0.0028333333,14,486,0.8050996751,0,95,0.8892818567
WT,0.0028333333,15,487,0.7569056102,0,95,0.8892818567
WT,0.0028333333,16,488,0.8478158132,0,95,0.8892818567
WT,0.0028333333,17,489,0.7364481897,0,95,0.8892818567
WT,0.0028333333,18,490,0.4201993174,0,95,0.8892818567
WT,0.0028333333,19,491,0.8712819542,0,95,0.8892818567
WT,0.0028333333,20,492,0.7565917759,0,95,0.8892818567
WT,0.0028333333,21,493,0.8402750443,0,95,0.8892818567
WT,0.0028333333,22,494,0.7162734188,0,95,0.8892818567
WT,0.0028333333,23,495,0.6478999286,0,95,0.8892818567
WT,0.0028333333,24,496,0.2775002847,0,95,0.8892818567
WT,0.0028333333,25,497,0.3841804174,0,95,0.8892818567
WT,0.0028333333,26,498,0.7992947825,0,95,0.8892818567
WT,0.0028333333,27,499,0.2415029354,0,95,0.8892818567
WT,0.0028333333,28,500,0.4509703751,0,95,0.8892818567
WT,0.0028333333,29,501,0.1681731785,0,95,0.8892818567
WT,0.0028333333,30,502,0.6239526659,0,95,0.8892818567
WT,0.0028333333,31,503,0.4932025333,0,95,0.8892818567
WT,0.0028333333,32,504,0.4430425197,0,95,0.8892818567
WT,0.0028333333,33,505,0.322519862,0,95,0.8892818567
WT,0.0028333333,34,506,0.8256477619,0,95,0.8892818567
WT,0.0028333333,35,507,0.8931604027,0,95,0.8892818567
WT,0.0028333333,36,508,0.5263968107,0,95,0.8892818567
WT,0.0028333333,37,509,0.6430513201,0,95,0.8892818567
WT,0.0028333333,38,510,0.4420145746,0,95,0.8892818567
WT,0.0028333333,39,511,0.4335334572,0,95,0.8892818567
WT,0.0028333333,40,512,0.1253602076,0,95,0.8892818567
WT,0.0028333333,41,513,0.945370135,0,95,0.8892818567
WT,0.0028333333,42,514,0.5031982941,0,95,0.8892818567
WT,0.0028333333,43,515,0.3091466426,0,95,0.8892818567
WT,0.0028333333,44,516,0.6581017278,0,95,0.8892818567
WT,0.0028333333,45,517,0.3932263224,0,95,0.8892818567
WT,0.0028333333,46,518,0.5031514691,0,95,0.8892818567
WT,0.0028333333,47,519,0.8057616472,0,95,0.8892818567
WT,0.0028333333,48,520,0.5467038659,0,95,0.8892818567
WT,0.0028333333,49,521,0.2607218137,0,95,0.8892818567
WT,0.0028333333,50,522,0.613484032,0,95,0.8892818567
