condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,94,1928628490,181.40625,nan,nan,-0.048811594684819284,5000.0,35.0,0,1,1,0.2247294021046341,0.26656620945533716,nan,nan
WT,95,619179887,181.40625,nan,nan,-0.05307754619600392,5000.0,35.0,0,1,1,0.20038651002997507,0.2327321940507416,nan,nan
WT,96,514446424,181.40625,nan,nan,-0.061231580643449385,5000.0,35.0,0,1,1,0.17742964284646845,0.2098460165085993,nan,nan
WT,97,1465647933,181.40625,nan,nan,0.059709371123380144,5000.0,35.0,0,1,1,0.22821492416869787,0.2628607499113767,nan,nan
WT,98,1367435607,181.40625,nan,nan,-0.05148498311235924,5000.0,35.0,0,1,1,0.21624093233991662,0.25112960803860024,nan,nan
WT,99,300116172,181.40625,nan,nan,0.06744613786442799,5000.0,35.0,0,1,1,0.22681712430533157,0.2568023068103031,nan,nan
WT,100,1788288545,181.40625,nan,nan,0.052908024526366886,5000.0,35.0,0,1,1,0.2130552760833997,0.25156385933322495,nan,nan
WT,101,429299595,181.40625,nan,nan,0.016252540141755763,5000.0,35.0,0,1,1,0.1633321997215991,0.21398114425644846,nan,nan
WT,102,1728507682,181.40625,nan,nan,-0.042681449081829206,5000.0,35.0,0,1,1,0.21312537080180852,0.2506749685104916,nan,nan
WT,103,15810353,181.40625,nan,nan,-0.01071380286624614,5000.0,35.0,0,1,1,0.17730283444324466,0.2288019315496273,nan,nan
WT,104,1711206423,181.40625,nan,nan,-0.053223267887127425,5000.0,35.0,0,1,1,0.18564991938617995,0.2225407363586633,nan,nan
WT,105,1689907231,181.40625,nan,nan,-0.05106609914472417,5000.0,35.0,0,1,1,0.1957290176793751,0.22873391087206568,nan,nan
WT,106,1675819612,181.40625,nan,nan,-0.061044110075560355,5000.0,35.0,0,1,1,0.23252407558984362,0.2625707590221869,nan,nan
WT,107,1427756341,181.40625,nan,nan,-0.031675490811019044,5000.0,35.0,0,1,1,0.20593431933784828,0.2518555703087913,nan,nan
WT,108,1012682731,181.40625,nan,nan,-0.06010696696347352,5000.0,35.0,0,1,1,0.22263921511925963,0.25638506266982464,nan,nan
WT,109,1514331118,181.40625,nan,nan,0.03053192154016079,5000.0,35.0,0,1,1,0.18362133521073637,0.23472224054338783,nan,nan
WT,110,595114158,181.40625,nan,nan,-0.041643828534614215,5000.0,35.0,0,1,1,0.20845945552719694,0.2460027162786644,nan,nan
WT,111,1676602826,181.40625,nan,nan,-0.012470859159283063,5000.0,35.0,0,1,1,0.14090723985230635,0.18562459104411613,nan,nan
WT,112,1193242761,181.40625,nan,nan,-0.02845236589005213,5000.0,35.0,0,1,1,0.1596540462493498,0.2019843848942904,nan,nan
WT,113,985514123,181.40625,nan,nan,-0.06089726042737819,5000.0,35.0,0,1,1,0.22995945846047525,0.2652978139942104,nan,nan
WT,114,1085781155,181.40625,nan,nan,0.06605149721650082,5000.0,35.0,0,1,1,0.22723959794784548,0.2597758263748985,nan,nan
WT,115,1221362417,181.40625,nan,nan,-0.06512016229354967,5000.0,35.0,0,1,1,0.1846300651401877,0.2126851484618129,nan,nan
WT,116,80020205,181.40625,nan,nan,-0.06312003930481579,5000.0,35.0,0,1,1,0.2369566494169839,0.2672755217449514,nan,nan
WT,117,300211767,181.40625,nan,nan,-0.007843274629167462,5000.0,35.0,0,1,1,0.16348124644668133,0.20608825978404546,nan,nan
WT,118,527166790,181.40625,nan,nan,-0.013256027495927076,5000.0,35.0,0,1,1,0.17456946012669403,0.21925493370037652,nan,nan
WT,119,245951459,181.40625,nan,nan,-0.04668253267445334,5000.0,35.0,0,1,1,0.20605378756012094,0.2423604251200678,nan,nan
WT,120,944062962,181.40625,nan,nan,0.0379082477703698,5000.0,35.0,0,1,1,0.1844322523878264,0.22952128690396464,nan,nan
WT,121,1435384429,181.40625,nan,nan,-0.024539312684873523,5000.0,35.0,0,1,1,0.1745553627600709,0.22496162046505142,nan,nan
WT,122,1405375274,181.40625,nan,nan,-0.052183592952845935,5000.0,35.0,0,1,1,0.1931465041754164,0.23315805632105588,nan,nan
WT,123,1011671398,181.40625,nan,nan,-0.05748395153218593,5000.0,35.0,0,1,1,0.23904894366283586,0.27411509887428,nan,nan
WT,124,1836270333,181.40625,nan,nan,0.04118313145310045,5000.0,35.0,0,1,1,0.20011843938807652,0.24075844867647753,nan,nan
WT,125,1213835294,181.40625,nan,nan,0.06586241172180503,5000.0,35.0,0,1,1,0.2275304782221549,0.25575986987632554,nan,nan
WT,126,170075129,181.40625,nan,nan,-0.01903045324755922,5000.0,35.0,0,1,1,0.20094775901044984,0.24728147513048518,nan,nan
WT,127,1642822536,181.40625,nan,nan,-0.022031935670766258,5000.0,35.0,0,1,1,0.17923991135764977,0.23309091386309058,nan,nan
WT,128,1233945442,181.40625,nan,nan,0.04517521149740911,5000.0,35.0,0,1,1,0.1866098645356329,0.2276472423334448,nan,nan
WT,129,1363047212,181.40625,nan,nan,0.008433218982074518,5000.0,35.0,0,1,1,0.16489556881548453,0.21102638328933118,nan,nan
WT,130,1214129970,181.40625,nan,nan,0.0015276923447917355,5000.0,35.0,0,1,1,0.1722719789639675,0.22231291719433835,nan,nan
WT,131,1188802709,181.40625,nan,nan,-0.06708518124699794,5000.0,35.0,0,1,1,0.21968396529844703,0.24967085913351958,nan,nan
WT,132,194489917,181.40625,nan,nan,-0.028525303499362383,5000.0,35.0,0,1,1,0.19682886093138022,0.24137602959323984,nan,nan
WT,133,1200888232,181.40625,nan,nan,0.06422382241185084,5000.0,35.0,0,1,1,0.21479603056051744,0.2461364247790804,nan,nan
WT,134,1707061844,181.40625,nan,nan,-0.04600406165653795,5000.0,35.0,0,1,1,0.1747910107722911,0.21201264564480524,nan,nan
WT,135,652727864,181.40625,nan,nan,0.028703708528236747,5000.0,35.0,0,1,1,0.19829504585745594,0.24135955377870652,nan,nan
WT,136,1294585270,181.40625,nan,nan,-0.052219378504564706,5000.0,35.0,0,1,1,0.2312346800936415,0.26928440249272095,nan,nan
WT,137,66180795,181.40625,nan,nan,-0.034268336103359776,5000.0,35.0,0,1,1,0.17890816268570503,0.2251569863456617,nan,nan
WT,138,746248853,181.40625,nan,nan,-0.03593798913346196,5000.0,35.0,0,1,1,0.1892513735818097,0.23238006946485576,nan,nan
WT,139,937843451,181.40625,nan,nan,-0.01927683891334011,5000.0,35.0,0,1,1,0.17424639752438723,0.22505455364783877,nan,nan
WT,140,2110414630,181.40625,nan,nan,0.03876187025173976,5000.0,35.0,0,1,1,0.2089744513925973,0.2454613889979738,nan,nan
WT,141,460817075,181.40625,nan,nan,0.03223016458288294,5000.0,35.0,0,1,1,0.16471301841223168,0.20889407800755935,nan,nan
WT,142,593883018,181.40625,nan,nan,-0.06453742281921901,5000.0,35.0,0,1,1,0.24961014997925765,0.2789658496913353,nan,nan
WT,143,877308581,181.40625,nan,nan,-0.04085973355933724,5000.0,35.0,0,1,1,0.17514926195993055,0.21948016150150548,nan,nan
WT,144,2131733183,181.40625,nan,nan,-0.055051046390934964,5000.0,35.0,0,1,1,0.21317483976749496,0.24901411611983723,nan,nan
WT,145,1832669143,181.40625,nan,nan,0.01658114142736662,5000.0,35.0,0,1,1,0.13853375984592928,0.19369380634541872,nan,nan
WT,146,74502574,181.40625,nan,nan,0.06796724713094122,5000.0,35.0,0,1,1,0.1999312354934162,0.24112806998251218,nan,nan
WT,147,502381220,181.40625,nan,nan,-0.024721902919345104,5000.0,35.0,0,1,1,0.17577698368619793,0.2238489221770706,nan,nan
WT,148,1764532444,181.40625,nan,nan,-0.03197178965598881,5000.0,35.0,0,1,1,0.12426817520725918,0.1655119987603082,nan,nan
WT,149,125204183,181.40625,nan,nan,0.05537073996809602,5000.0,35.0,0,1,1,0.21684973563920115,0.25428586939580394,nan,nan
WT,150,1837539164,181.40625,nan,nan,0.015081770260292844,5000.0,35.0,0,1,1,0.14482319819302786,0.20610726085904504,nan,nan
WT,151,604267306,181.40625,nan,nan,0.0109386169740109,5000.0,35.0,0,1,1,0.10905510868272511,0.17093352180144517,nan,nan
WT,152,1970642945,181.40625,nan,nan,-0.03213333247849639,5000.0,35.0,0,1,1,0.13884565426422005,0.18256397648423878,nan,nan
WT,153,630487793,181.40625,nan,nan,0.04870832432826615,5000.0,35.0,0,1,1,0.22189205930093986,0.2604935946687575,nan,nan
WT,154,932688237,181.40625,nan,nan,-0.0020321401711075257,5000.0,35.0,0,1,1,0.15086017282496786,0.20523795183205226,nan,nan
WT,155,1421454890,181.40625,nan,nan,-0.03134335421434384,5000.0,35.0,0,1,1,0.19299028274289035,0.23915199493863556,nan,nan
WT,156,271185813,181.40625,nan,nan,-0.058550501149095595,5000.0,35.0,0,1,1,0.22275236701731985,0.2575720462405118,nan,nan
WT,157,1196217437,181.40625,nan,nan,0.029808398727697288,5000.0,35.0,0,1,1,0.15978465448757115,0.21007767156064192,nan,nan
WT,158,1084512517,181.40625,nan,nan,-0.01230983537797406,5000.0,35.0,0,1,1,0.10842332930117803,0.16430143027443192,nan,nan
WT,159,1683408584,181.40625,nan,nan,-0.01986829815260284,5000.0,35.0,0,1,1,0.18993506041581323,0.23783208230140737,nan,nan
WT,160,2139123293,181.40625,nan,nan,-0.0038413331733531337,5000.0,35.0,0,1,1,0.10019051204008202,0.14435964785324706,nan,nan
WT,161,1426602463,181.40625,nan,nan,-0.0451418969587573,5000.0,35.0,0,1,1,0.20402809488191567,0.2456491236381814,nan,nan
WT,162,878721193,181.40625,nan,nan,0.02754193062392902,5000.0,35.0,0,1,1,0.1717795050834922,0.22347816394560552,nan,nan
WT,163,872709139,181.40625,nan,nan,-0.04149672777298016,5000.0,35.0,0,1,1,0.20521713331963348,0.24558556212210977,nan,nan
WT,164,897559571,181.40625,nan,nan,-0.029019618646603896,5000.0,35.0,0,1,1,0.1783841400005648,0.22613318410198177,nan,nan
WT,165,1748095464,181.40625,nan,nan,0.0120488853110414,5000.0,35.0,0,1,1,0.15455813441428104,0.19963217730271954,nan,nan
WT,166,689805532,181.40625,nan,nan,0.06253801272315494,5000.0,35.0,0,1,1,0.2240111529636808,0.2541563951907826,nan,nan
WT,167,358571614,181.40625,nan,nan,0.04050530563606748,5000.0,35.0,0,1,1,0.14787552903700074,0.19701898184108305,nan,nan
WT,168,717885406,181.40625,nan,nan,-0.05662956588609362,5000.0,35.0,0,1,1,0.1804597227696224,0.21427687679529814,nan,nan
WT,169,48773805,181.40625,nan,nan,0.05326430048628061,5000.0,35.0,0,1,1,0.21842454930684888,0.2591581934904584,nan,nan
WT,170,227939460,181.40625,nan,nan,-0.0520024257007293,5000.0,35.0,0,1,1,0.22672884294446222,0.25989728025714515,nan,nan
WT,171,193376308,181.40625,nan,nan,0.009931457944157777,5000.0,35.0,0,1,1,0.13505217277915565,0.18488266557625246,nan,nan
WT,172,1656896191,181.40625,nan,nan,0.02465872079624877,5000.0,35.0,0,1,1,0.16913809949358946,0.21674678646174975,nan,nan
WT,173,1551254892,181.40625,nan,nan,0.04800110275669018,5000.0,35.0,0,1,1,0.2120270865011225,0.24912451470814212,nan,nan
WT,174,1496303881,181.40625,nan,nan,0.0568202251883526,5000.0,35.0,0,1,1,0.20827585078165006,0.24450005820297713,nan,nan
WT,175,991873798,181.40625,nan,nan,-0.03622141669643196,5000.0,35.0,0,1,1,0.17955615684012555,0.22077704562453382,nan,nan
WT,176,1539871429,181.40625,nan,nan,0.06492116054870403,5000.0,35.0,0,1,1,0.22129678040361475,0.2546863671750826,nan,nan
WT,177,346328507,181.40625,nan,nan,-0.05733212441634603,5000.0,35.0,0,1,1,0.22255667820241423,0.25428555393239455,nan,nan
WT,178,1934070332,181.40625,nan,nan,-0.04102073672619559,5000.0,35.0,0,1,1,0.17443966369413882,0.21577627937379176,nan,nan
WT,179,1075985460,181.40625,nan,nan,0.0026579950311662547,5000.0,35.0,0,1,1,0.15608564129956873,0.20636205474890487,nan,nan
WT,180,2014450023,181.40625,nan,nan,0.027414800631034752,5000.0,35.0,0,1,1,0.18316232620070813,0.22864367045764472,nan,nan
