condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT_APP,20.0,4.0,0.2,0.06815458243996869,1.4846011279214295,48.18428072243111,0.10107778125861279,50
WT_APP,20.0,5.0,0.28,0.07685748758160271,1.6037776228899159,40.04956423421232,0.10145401860894512,50
WT_APP,20.0,6.0,0.46,0.09285215308171813,1.864225292334603,29.575476810862014,0.1016141197396764,50
WT_APP,20.0,7.0,0.78,0.13931159072776564,6.093497325084246,14.867851763212926,0.1029238653165305,50
WT_APP,20.0,8.0,1.0,0.5055678871767341,11.498027321331694,2.770918238226047,0.10622077027371321,50
WT_APP,20.0,9.0,0.22,0.5171549433251755,20.061410154762847,9.25751988191882,0.7051141870945224,50
WT_APP,20.0,10.0,0.18,0.6444514804596047,33.158479181345974,50.323261908196955,0.7496548867805037,50
WT_APP,25.0,4.0,0.32,0.08358450384509979,1.5047618227186297,34.21668886768497,0.10107778125861279,50
WT_APP,25.0,5.0,0.5,0.09881369622269107,1.6295063164047139,24.45119415112507,0.10145401860894512,50
WT_APP,25.0,6.0,0.72,0.12608567193318757,1.9288996063984334,16.634263813440025,0.1016141197396764,50
WT_APP,25.0,7.0,1.0,0.2224792404513996,8.703036473673535,8.1981423595211,0.1029238653165305,50
WT_APP,25.0,8.0,1.0,0.6222157618006829,14.132038440514673,1.92745184942185,0.10622077027371321,50
WT_APP,25.0,9.0,0.28,0.5418286039563169,23.572081495770753,7.0186056442285505,0.7051141870945224,50
WT_APP,25.0,10.0,0.22,0.6390047334016864,35.845395659221225,45.45341961890273,0.7496548867805037,50
WT_APP,30.0,4.0,0.5,0.10011404554498998,1.5183005267131426,23.77685285416295,0.10107778125861279,50
WT_APP,30.0,5.0,0.68,0.12097565158038907,1.650359412396693,17.601906284189038,0.10145401860894512,50
WT_APP,30.0,6.0,0.88,0.15652439687568542,1.9802336994923067,12.399631942815901,0.1016141197396764,50
WT_APP,30.0,7.0,1.0,0.33150909517478255,11.086109844452274,5.085484751984362,0.1029238653165305,50
WT_APP,30.0,8.0,1.0,0.6095088047568613,16.660895000041652,2.1169768245008287,0.10622077027371321,50
WT_APP,30.0,9.0,0.28,0.5330587265757053,26.233809296758036,9.025230772322697,0.7051141870945224,50
WT_APP,30.0,10.0,0.1,0.593987155228072,39.131728260436596,48.88460910336838,0.7496548867805037,50
WT_APP,35.0,4.0,0.62,0.1145181609336566,1.528953819538816,19.105117551027,0.10107778125861279,50
WT_APP,35.0,5.0,0.8,0.13921394917089808,1.6658036745038765,14.452314193940952,0.10145401860894512,50
WT_APP,35.0,6.0,0.96,0.1814623594732057,2.0228819377739953,10.30464776047594,0.1016141197396764,50
WT_APP,35.0,7.0,1.0,0.48938533163905523,13.225341713214576,3.020748640135852,0.1029238653165305,50
WT_APP,35.0,8.0,1.0,0.6107991144246444,19.045430881040858,2.079329280896796,0.10622077027371321,50
WT_APP,35.0,9.0,0.42,0.5791982948791975,29.093281152029753,8.581536241476684,0.7051141870945224,50
WT_APP,35.0,10.0,0.14,0.5868075450632828,43.165465323343916,43.5026993752832,0.7496548867805037,50
WT_APP,40.0,4.0,0.72,0.1260003132756273,1.5374890464599529,16.621814357753937,0.10107778125861279,50
WT_APP,40.0,5.0,0.86,0.1535980715930484,1.6782952836258027,12.692810946339552,0.10145401860894512,50
WT_APP,40.0,6.0,0.98,0.20147419226572652,2.058822062485255,9.082164398419728,0.1016141197396764,50
WT_APP,40.0,7.0,1.0,0.608878780609578,15.242420257122902,1.947752637218132,0.1029238653165305,50
WT_APP,40.0,8.0,1.0,0.6272173084410858,21.409296446431544,1.9323190031009272,0.10622077027371321,50
WT_APP,40.0,9.0,0.46,0.6059159999196312,31.4126203242055,7.681080384135132,0.7051141870945224,50
WT_APP,40.0,10.0,0.12,0.5625684894378522,45.92038178848725,39.114046947655986,0.7496548867805037,50
WT_APP,45.0,4.0,0.78,0.13505281212438539,1.5437778978935055,15.099189492269815,0.10107778125861279,50
WT_APP,45.0,5.0,0.94,0.16501944600995233,1.6896601376079143,11.601087110730672,0.10145401860894512,50
WT_APP,45.0,6.0,1.0,0.21783588555039185,2.0941918759787215,8.282732841759438,0.1016141197396764,50
WT_APP,45.0,7.0,1.0,0.6696454138371806,17.159619945573137,1.578774777691043,0.1029238653165305,50
WT_APP,45.0,8.0,1.0,0.6207028258181571,23.766277510708175,2.130595472214491,0.10622077027371321,50
WT_APP,45.0,9.0,0.26,0.5498141647056282,34.166441741706016,8.77090606693018,0.7051141870945224,50
WT_APP,45.0,10.0,0.32,0.6338510838662164,49.84032717887896,41.239647591914576,0.7496548867805037,50
WT_APP,50.0,4.0,0.82,0.14239577003433873,1.5503292549393755,14.074527416682072,0.10107778125861279,50
WT_APP,50.0,5.0,0.96,0.17428083900290622,1.7001078172689057,10.85192299457971,0.10145401860894512,50
WT_APP,50.0,6.0,1.0,0.23152331285266836,2.1267963206324554,7.711425132428749,0.1016141197396764,50
WT_APP,50.0,7.0,1.0,0.7062481375801601,19.053663672406394,1.366250782480766,0.1029238653165305,50
WT_APP,50.0,8.0,1.0,0.6190517728371308,26.060745065297578,2.3706808527883796,0.10622077027371321,50
WT_APP,50.0,9.0,0.32,0.5850071671873655,36.7306551520544,9.61685986257971,0.7051141870945224,50
WT_APP,50.0,10.0,0.3,0.6077824826446839,52.52447567678909,45.831917508285834,0.7496548867805037,50
