condition_key,amplitude,trial_idx,seed,eval_time_ms,center_mean_deg,center_std_deg,amplitude_mean,width_mean_deg,drift_rate_deg_per_s,diffusion_deg2_per_s,error_from_cue_deg
a5_KO,8.0,3,942484272,11350.0,214.9538113869219,48.7723518709832,0.03409030487187626,54.16364294201954,-329.5562009567733,29349.622671274563,34.9538113869219
a5_KO,8.0,3,942484272,11550.0,201.2897949021243,76.82933754269565,0.026814189460550465,54.1938904189527,184.202029251489,84381.15495908925,21.2897949021243
a5_KO,8.0,3,942484272,11750.0,148.9870937854746,95.51017362123197,0.024289243785670777,54.15941288550666,-76.96881663826133,181630.32591051166,31.0129062145254
a5_KO,8.0,3,942484272,11950.0,202.4823539323048,89.66677588407059,0.02279131520459879,54.35784576317335,1411.0257375979443,127085.32106969343,22.48235393230479
a5_KO,8.0,3,942484272,12150.0,317.2792787405462,70.68143592238961,0.023478002527662946,54.163123012397975,1277.125736211467,87129.65903766334,137.2792787405462
a5_KO,8.0,3,942484272,12350.0,5.531484349132317,97.55845487909579,0.02500287895129296,54.56658840000408,-1307.8836262451355,257290.5813688955,174.4685156508677
a5_KO,8.0,3,942484272,12550.0,92.20338103423524,94.24305421587935,0.0312851256630969,54.375156751935286,360.97474541130225,131720.85602650055,87.79661896576476
a5_KO,8.0,3,942484272,12750.0,194.17968563854524,52.058289296759824,0.036671993072361825,54.249679114815116,473.1380045702868,44246.87324900108,14.179685638545237
a5_KO,8.0,3,942484272,12950.0,179.92127137028928,90.19281095551725,0.02249254960414467,54.74433076528656,-100.0370572072319,324436.6797841569,0.07872862971072436
a5_KO,8.0,3,942484272,13150.0,264.79851587165984,58.5674559072637,0.0210350416810592,54.49886584205207,2439.2020181529288,352925.2363590111,84.79851587165984
a5_KO,8.0,3,942484272,13350.0,234.42742471022456,75.36164589073334,0.029414914175817413,54.857953568444145,-1463.5294147463144,84490.7068797714,54.42742471022456
a5_KO,8.0,3,942484272,13550.0,146.91782889646052,83.30764389069829,0.023909231712745796,54.43446238398049,-12.82121364175822,357470.3152309029,33.08217110353948
a5_KO,8.0,3,942484272,13750.0,323.2243714842084,34.209800906710136,0.0384234014724639,53.71819360374142,-1199.812924569393,71977.55269818801,143.2243714842084
a5_KO,8.0,3,942484272,full_delay,216.64885835196148,92.7070389558798,0.027672484904221285,54.4985460850742,60.08725761710419,152447.05638225473,36.64885835196148
a5_KO,8.0,4,929893137,10950.0,186.4565379888246,49.775009138694855,0.03158694577993797,54.95182829528775,226.81684509858093,38130.17983378168,6.456537988824607
a5_KO,8.0,4,929893137,11150.0,168.09390475077356,54.88797775378017,0.032866819869810056,54.30546060798552,-135.6693197302245,26592.672192122747,11.90609524922644
a5_KO,8.0,4,929893137,11350.0,230.57869670683888,88.10477075434446,0.029474831603377792,54.38883444818473,4403.828960235093,859630.5197306713,50.57869670683888
a5_KO,8.0,4,929893137,11550.0,30.448365453843092,95.91673546427546,0.03585426376846936,54.309578077576475,2099.0419013406868,355556.0036142571,149.55163454615692
a5_KO,8.0,4,929893137,11750.0,186.13615614995192,77.93763567455535,0.031121877881794276,54.32054289468117,-1159.2974123413596,86349.27835266481,6.1361561499519155
a5_KO,8.0,4,929893137,11950.0,173.7181446707312,66.04533555674712,0.0283999388807727,54.26441123653664,-756.4402238152436,45239.95709970199,6.281855329268808
a5_KO,8.0,4,929893137,12150.0,103.40015326248636,72.35982829060109,0.026831999095495232,54.65010562858405,556.2611749729206,66129.01172027797,76.59984673751364
a5_KO,8.0,4,929893137,12350.0,91.92474779733847,122.97640644744091,0.0279760667585183,54.67717766654944,468.4455606598044,170442.49660411186,88.07525220266153
a5_KO,8.0,4,929893137,12550.0,174.8133030820662,99.34911461820548,0.02575924420571838,54.48837147009799,356.13326354207555,306444.85430165695,5.186696917933801
a5_KO,8.0,4,929893137,12750.0,256.81027931246325,61.9962142787934,0.024997763032028296,54.7585248338273,-3064.019086500624,308215.4299395502,76.81027931246325
a5_KO,8.0,4,929893137,12950.0,142.7213303396538,77.42164675540447,0.027174889291008874,54.19022470508222,-578.8557125907262,248416.18599763772,37.278669660346196
a5_KO,8.0,4,929893137,13150.0,288.9046979268297,56.74358467188439,0.026573016536580625,54.7342176402178,626.8297997106425,36882.734000749384,108.90469792682973
a5_KO,8.0,4,929893137,13350.0,118.72716574837175,119.2809538470561,0.0301598036697671,53.92551594972559,440.1488582293232,168275.6195186606,61.272834251628254
a5_KO,8.0,4,929893137,13550.0,52.839788586471386,65.154219346424,0.024613409810334066,54.06994097078139,-316.29864799434966,578684.7633731938,127.16021141352861
a5_KO,8.0,4,929893137,13750.0,55.91788009169176,70.56154127582684,0.02161409909730987,54.66311942828709,74.95748075389642,280.9311960485376,124.08211990830824
a5_KO,8.0,4,929893137,full_delay,171.83268215359442,108.52188318472311,0.028557451794143526,54.19210237186471,220.99342766852052,232193.43080684988,8.167317846405581
