condition_key,offset_deg,trial_idx,seed,displacement_rad,pre_amp,post_amp
WT,20.0,11,2095133045,0.124323483536533,0.5353909046444012,0.578647847545397
WT,20.0,12,1580016183,0.17401825671214066,0.515774386730722,0.5714554994121707
WT,20.0,15,1688060240,0.16280718346197087,0.4964368779495777,0.5803412718831022
WT,20.0,14,1540770719,0.08895505521734925,0.5334047341698281,0.5927507779867361
WT,20.0,16,1102145672,0.13712673281006493,0.5258279482649704,0.5938186088507342
WT,20.0,17,275121930,0.1576659564019831,0.5085797755022634,0.5984588330064756
WT,20.0,18,1803345590,0.1684899326566094,0.5263172604014847,0.5791165672306978
WT,20.0,19,967196436,0.13421044792416215,0.5139816181562187,0.599789681820784
WT,20.0,20,1074497555,0.10329525265351291,0.5389980287788505,0.5969836849543207
WT,20.0,21,796282693,0.11512845393231519,0.5112143402106102,0.5806263740905067
WT,20.0,22,392022359,0.14086527582717423,0.5121976200361353,0.5936827965697917
WT,20.0,25,1382689815,0.19119062788693153,0.5281876341581666,0.5853117505209288
WT,20.0,23,1990212658,0.08686289511769152,0.5150167222113089,0.5758015951280087
WT,20.0,24,1678403330,0.12469984823087188,0.5151023695053871,0.5796373806472983
WT,20.0,26,864178266,0.14445485752244025,0.4767868949118742,0.579508363252473
WT,20.0,27,1766867109,0.19937535917905524,0.5023437638332254,0.5729088664326806
WT,20.0,28,1171300112,0.16739977729094502,0.5018553499377189,0.5748889866666611
WT,20.0,29,952224740,0.12110894641926251,0.5275582009378268,0.588010863774831
WT,20.0,30,967354524,0.181963829202199,0.5343081410443027,0.5742202623661155
WT,20.0,32,197860368,0.1621753662843437,0.5264817324814315,0.5803684615796503
WT,20.0,31,487991438,0.15200049380830194,0.5361818775874729,0.5777091586052271
WT,20.0,34,1906728918,0.15019029450298138,0.5056464305114061,0.5766999591288362
WT,20.0,33,1190961760,0.13645034261664213,0.4963144185165779,0.5714528985845427
WT,20.0,35,137046513,0.1722131416664956,0.5299115967266979,0.5886335382025959
WT,20.0,36,1843166518,0.13588990288046476,0.473960524329574,0.5711706610788079
WT,20.0,37,1777324407,0.1778676595903388,0.5175392836876904,0.6069749783577323
WT,20.0,38,594336917,0.16395790055656523,0.5149977331499704,0.5904285216465094
WT,20.0,39,1356488967,0.1572978591919436,0.48963847773151264,0.5587741102308242
WT,20.0,40,354826746,0.1482944818636338,0.5239337526590032,0.5969641034602763
WT,20.0,41,1627981024,0.15161417918921716,0.501811640283299,0.5635246901403765
WT,20.0,44,145857092,0.12618209427728821,0.5186553700023712,0.5572768525107475
WT,20.0,43,761338718,0.1405380742514608,0.5040141888351903,0.5783659287493063
WT,20.0,42,1504361614,0.10335129519744246,0.4988135103385483,0.5916132051904069
WT,20.0,45,2084558133,0.1200489226534791,0.5091069029268691,0.6073914849598441
WT,20.0,46,957106589,0.13920586803607016,0.5210535204461739,0.5756042324439926
WT,20.0,47,1917963002,0.17931285812385278,0.5083881462943084,0.5635773622205752
WT,20.0,48,1455819991,0.19249781404780286,0.5085446034404363,0.5680646967541648
WT,20.0,49,1671565830,0.13340783152953906,0.5088999480608863,0.568939357408451
WT,30.0,0,191664963,0.2518004024462517,0.5182962470159815,0.5933323978314967
WT,30.0,1,1662057957,0.21203988840254828,0.4750662335451242,0.5918732671215073
WT,30.0,4,929893137,0.2478301224310373,0.5236884830692613,0.5814544355739422
WT,30.0,5,1843824992,0.20156883211248378,0.5454978325723651,0.5828798636857409
WT,30.0,6,184566854,0.1714993961787643,0.5254586691083867,0.5628490099783959
WT,30.0,2,1405681631,0.21264903793009182,0.5342575407741381,0.5825820223726423
WT,30.0,3,942484272,0.21209724081895143,0.5109077881638422,0.5756006815756953
WT,30.0,7,1497586438,0.270012558286874,0.5101725206975773,0.5697485756664921
WT,30.0,8,432652533,0.19829919561443443,0.5232250169374014,0.5959893440682374
WT,30.0,9,202244314,0.22125175634531802,0.534581412194509,0.5629983592127054
WT,30.0,10,1130604997,0.19801028519534425,0.49203180310810085,0.5497109437885142
WT,30.0,11,2095133045,0.1988310240923541,0.5353909046444012,0.5666498936440332
WT,30.0,15,1688060240,0.2360487402025777,0.4964368779495777,0.5686727855185855
WT,30.0,12,1580016183,0.24819034628894254,0.515774386730722,0.5597927103460008
WT,30.0,14,1540770719,0.1608199232366223,0.5334047341698281,0.5815475115269181
WT,30.0,13,1634535062,0.20400803146312763,0.49581217603929856,0.5719452859867888
WT,30.0,17,275121930,0.22894561701031169,0.5085797755022634,0.5871969577630383
WT,30.0,16,1102145672,0.2105133617002819,0.5258279482649704,0.5822472803618924
WT,30.0,18,1803345590,0.2445746606477872,0.5263172604014847,0.5691860768181323
WT,30.0,19,967196436,0.2070633664557615,0.5139816181562187,0.5877686011954707
WT,30.0,20,1074497555,0.17118473628754804,0.5389980287788505,0.5859188155960606
WT,30.0,21,796282693,0.18836246426331638,0.5112143402106102,0.5691730145098721
WT,30.0,22,392022359,0.20939042572484157,0.5121976200361353,0.5829417576045063
WT,30.0,24,1678403330,0.19778820473831038,0.5151023695053871,0.5685544807387883
WT,30.0,23,1990212658,0.1565708964221728,0.5150167222113089,0.561242820133825
WT,30.0,26,864178266,0.21149538228576859,0.4767868949118742,0.5666400877891064
WT,30.0,25,1382689815,0.2609844065547131,0.5281876341581666,0.5758618564757422
WT,30.0,27,1766867109,0.2712055624829417,0.5023437638332254,0.5638530408630537
WT,30.0,28,1171300112,0.24263358624221532,0.5018553499377189,0.5659746520892894
WT,30.0,29,952224740,0.19023888257196386,0.5275582009378268,0.5765850327609681
WT,30.0,30,967354524,0.25333516234915,0.5343081410443027,0.5638488673732733
WT,30.0,31,487991438,0.2269343133142807,0.5361818775874729,0.5671893153505364
WT,30.0,33,1190961760,0.20805820052599522,0.4963144185165779,0.5611131803260776
WT,30.0,32,197860368,0.23655811738551957,0.5264817324814315,0.5670950474196729
WT,30.0,34,1906728918,0.2190804425460482,0.5056464305114061,0.5662807396170675
WT,30.0,36,1843166518,0.20688676928956218,0.473960524329574,0.5596229009322956
WT,30.0,35,137046513,0.2461992027933939,0.5299115967266979,0.5770630556397369
WT,30.0,37,1777324407,0.25335879535421,0.5175392836876904,0.595477385786208
WT,30.0,38,594336917,0.23799776378784676,0.5149977331499704,0.5796844022383163
WT,30.0,39,1356488967,0.2332713184466697,0.48963847773151264,0.5512027323555619
WT,30.0,40,354826746,0.21855078464915323,0.5239337526590032,0.5840961090424714
WT,30.0,41,1627981024,0.22774869462866487,0.501811640283299,0.5531414999022203
WT,30.0,42,1504361614,0.1758638067838847,0.4988135103385483,0.5787009827109934
WT,30.0,43,761338718,0.2156223009673579,0.5040141888351903,0.5664921295328761
WT,30.0,44,145857092,0.20144887660924304,0.5186553700023712,0.5434879153206822
WT,30.0,45,2084558133,0.18778363934048503,0.5091069029268691,0.597371757871566
WT,30.0,46,957106589,0.21032143931747482,0.5210535204461739,0.5659073276667428
WT,30.0,47,1917963002,0.2541195581537874,0.5083881462943084,0.5518905502977645
WT,30.0,48,1455819991,0.2666209242446169,0.5085446034404363,0.5570727854205304
WT,30.0,49,1671565830,0.20749185941071202,0.5088999480608863,0.5572400230640716
WT,40.0,0,191664963,0.32273007411951093,0.5182962470159815,0.580864823304494
WT,40.0,1,1662057957,0.28337280179827573,0.4750662335451242,0.5781702985642203
WT,40.0,2,1405681631,0.28054633468561807,0.5342575407741381,0.5695393649511393
WT,40.0,3,942484272,0.28125631280970387,0.5109077881638422,0.5631459973524608
WT,40.0,6,184566854,0.24058986604247012,0.5254586691083867,0.5495365893106056
WT,40.0,4,929893137,0.3195410077813894,0.5236884830692613,0.5703085875837388
WT,40.0,5,1843824992,0.2705310605353719,0.5454978325723651,0.5677621964289675
WT,40.0,7,1497586438,0.3400930584558006,0.5101725206975773,0.5570145094308875
WT,40.0,8,432652533,0.2678377825079985,0.5232250169374014,0.5798971591657833
WT,40.0,9,202244314,0.29687535589797776,0.534581412194509,0.5480314355469366
WT,40.0,10,1130604997,0.27080941926999413,0.49203180310810085,0.5357750404750374
WT,40.0,11,2095133045,0.2711480202740115,0.5353909046444012,0.5523157672557412
WT,40.0,12,1580016183,0.3202692470715842,0.515774386730722,0.545598623213267
WT,40.0,13,1634535062,0.27239735715407765,0.49581217603929856,0.5600425254074116
WT,40.0,14,1540770719,0.23108132862906405,0.5334047341698281,0.5673098320547195
WT,40.0,15,1688060240,0.30679458890955225,0.4964368779495777,0.5535162512777013
WT,40.0,16,1102145672,0.28185413099628676,0.5258279482649704,0.5681277333508341
WT,40.0,17,275121930,0.30032338792432345,0.5085797755022634,0.5743671855628091
WT,40.0,18,1803345590,0.31892715024570073,0.5263172604014847,0.5580325638600521
WT,40.0,19,967196436,0.27791581026696743,0.5139816181562187,0.5728760911126111
WT,40.0,20,1074497555,0.23678082383866217,0.5389980287788505,0.5713141265614179
WT,40.0,21,796282693,0.2607600503882086,0.5112143402106102,0.5539261815725672
WT,40.0,22,392022359,0.2758905091354702,0.5121976200361353,0.5678927136683908
WT,40.0,23,1990212658,0.22503828738748544,0.5150167222113089,0.5442694406726855
WT,40.0,27,1766867109,0.3423924296842795,0.5023437638332254,0.5523061585344301
WT,40.0,26,864178266,0.276759723657487,0.4767868949118742,0.5522526747247087
WT,40.0,25,1382689815,0.32772430091322,0.5281876341581666,0.5641646886295807
WT,40.0,24,1678403330,0.26847609809715856,0.5151023695053871,0.5547187041131025
WT,40.0,28,1171300112,0.31386840591056053,0.5018553499377189,0.5549950826239293
WT,40.0,29,952224740,0.25824087077132063,0.5275582009378268,0.5616554444137761
WT,40.0,30,967354524,0.3241088229723701,0.5343081410443027,0.5507599995650706
WT,40.0,31,487991438,0.29973559270216876,0.5361818775874729,0.5537680116291019
WT,40.0,32,197860368,0.30902202170533233,0.5264817324814315,0.551014238365706
WT,40.0,33,1190961760,0.2782010639333179,0.4963144185165779,0.5478516916285072
WT,40.0,37,1777324407,0.32824596553189167,0.5175392836876904,0.5827200419940279
WT,40.0,34,1906728918,0.2854289347484493,0.5056464305114061,0.5535700169192184
WT,40.0,35,137046513,0.31760448160401245,0.5299115967266979,0.5647901323630466
WT,40.0,38,594336917,0.30919231913733203,0.5149977331499704,0.5666861564369787
WT,40.0,36,1843166518,0.2780233130327572,0.473960524329574,0.5456799281479567
WT,40.0,39,1356488967,0.3070407107133497,0.48963847773151264,0.5419094228507962
WT,40.0,40,354826746,0.2878581169440677,0.5239337526590032,0.5679176131376719
WT,40.0,41,1627981024,0.30055360755355265,0.501811640283299,0.5404850227271515
WT,40.0,42,1504361614,0.247037805451773,0.4988135103385483,0.5631682067776501
WT,40.0,44,145857092,0.27480723776603444,0.5186553700023712,0.5295638178592172
WT,40.0,47,1917963002,0.3287631408276379,0.5083881462943084,0.5343759360389898
WT,40.0,45,2084558133,0.2539371312048173,0.5091069029268691,0.582569044842503
WT,40.0,43,761338718,0.28738655548350556,0.5040141888351903,0.5532626919721468
WT,40.0,46,957106589,0.2809243828247654,0.5210535204461739,0.5531706212552852
WT,40.0,48,1455819991,0.3379696463248454,0.5085446034404363,0.5454934674547964
WT,40.0,49,1671565830,0.280692450253079,0.5088999480608863,0.5443857751238548
WT,50.0,0,191664963,0.3927533801909977,0.5182962470159815,0.5643872402397637
WT,50.0,1,1662057957,0.3501040044849546,0.4750662335451242,0.5607104785980462
WT,50.0,3,942484272,0.34817437261883866,0.5109077881638422,0.5463569851671962
WT,50.0,2,1405681631,0.3439119707157898,0.5342575407741381,0.5515260526320674
WT,50.0,4,929893137,0.390597565112059,0.5236884830692613,0.552727696706065
WT,50.0,7,1497586438,0.40807686580374636,0.5101725206975773,0.5410156073350161
WT,50.0,5,1843824992,0.339097548248704,0.5454978325723651,0.5488977215373027
WT,50.0,6,184566854,0.307805179732207,0.5254586691083867,0.5323987013628815
WT,50.0,8,432652533,0.33752089622997383,0.5232250169374014,0.559149676168918
WT,50.0,9,202244314,0.3706770667995416,0.534581412194509,0.5296916803336057
WT,50.0,10,1130604997,0.34364957720063893,0.49203180310810085,0.5188996764562247
WT,50.0,11,2095133045,0.3413571616163207,0.5353909046444012,0.5343944947085661
WT,50.0,12,1580016183,0.3911940816781043,0.515774386730722,0.5279037825471407
WT,50.0,13,1634535062,0.3390454700001011,0.49581217603929856,0.5434955904160272
WT,50.0,14,1540770719,0.29901565600039204,0.5334047341698281,0.5480353097243783
WT,50.0,16,1102145672,0.3520815029766675,0.5258279482649704,0.5511625206879835
WT,50.0,15,1688060240,0.3748769668596932,0.4964368779495777,0.5360327088045033
WT,50.0,17,275121930,0.37116336527456717,0.5085797755022634,0.5579626839958429
WT,50.0,18,1803345590,0.38950263940761287,0.5263172604014847,0.5403445309742019
WT,50.0,19,967196436,0.3458386171123218,0.5139816181562187,0.5548154505142042
WT,50.0,20,1074497555,0.29884121008954967,0.5389980287788505,0.5525180334580602
WT,50.0,21,796282693,0.33209739449526854,0.5112143402106102,0.5337059503565165
WT,50.0,22,392022359,0.3405977840811518,0.5121976200361353,0.5491555736563599
WT,50.0,24,1678403330,0.3357489290996698,0.5151023695053871,0.5359873422039004
WT,50.0,25,1382689815,0.39084690317716486,0.5281876341581666,0.5451854940572858
WT,50.0,28,1171300112,0.38021985220580223,0.5018553499377189,0.5396236863397672
WT,50.0,23,1990212658,0.2925291557164478,0.5150167222113089,0.5232792211411503
WT,50.0,27,1766867109,0.41093683569028805,0.5023437638332254,0.5342707286820131
WT,50.0,26,864178266,0.3375287777056881,0.4767868949118742,0.5322105725464769
WT,50.0,29,952224740,0.3261176145161997,0.5275582009378268,0.541153936984286
WT,50.0,30,967354524,0.3934935055892561,0.5343081410443027,0.5335043628248429
WT,50.0,31,487991438,0.3682503253824434,0.5361818775874729,0.5373061835844555
WT,50.0,32,197860368,0.3803251986948899,0.5264817324814315,0.5319448055508422
WT,50.0,33,1190961760,0.3479226803352775,0.4963144185165779,0.5305938913322344
WT,50.0,35,137046513,0.3864051574439986,0.5299115967266979,0.5495101981608392
WT,50.0,34,1906728918,0.3485108574147997,0.5056464305114061,0.5348297114230076
WT,50.0,36,1843166518,0.34990235059724295,0.473960524329574,0.5285432732756457
WT,50.0,37,1777324407,0.3999323933320076,0.5175392836876904,0.5663113071907737
WT,50.0,38,594336917,0.3777029155072751,0.5149977331499704,0.5507829829866875
WT,50.0,39,1356488967,0.3802578569191528,0.48963847773151264,0.525815296861988
WT,50.0,40,354826746,0.3557741883347574,0.5239337526590032,0.5484459844848139
WT,50.0,41,1627981024,0.36890913601129105,0.501811640283299,0.5241642051809906
WT,50.0,42,1504361614,0.31521821308935793,0.4988135103385483,0.5431674568394521
WT,50.0,43,761338718,0.3546830445447453,0.5040141888351903,0.5346386668540423
WT,50.0,45,2084558133,0.3185110951982253,0.5091069029268691,0.5624699032271877
WT,50.0,44,145857092,0.3464873394842751,0.5186553700023712,0.5122799323608719
WT,50.0,48,1455819991,0.40556134459679116,0.5085446034404363,0.530199612675898
WT,50.0,46,957106589,0.34830992082477863,0.5210535204461739,0.5358497644712645
WT,50.0,47,1917963002,0.4013030110065725,0.5083881462943084,0.5132582463985887
WT,50.0,49,1671565830,0.35330969824679004,0.5088999480608863,0.5277625733667743
WT,60.0,0,191664963,0.4578745525217731,0.5182962470159815,0.5430002714499256
WT,60.0,1,1662057957,0.41146458165863375,0.4750662335451242,0.5395372582276633
WT,60.0,2,1405681631,0.40209925387717416,0.5342575407741381,0.5276382435491039
WT,60.0,3,942484272,0.41140205976433997,0.5109077881638422,0.5255095285814949
WT,60.0,4,929893137,0.4591685350739443,0.5236884830692613,0.5296502955723684
WT,60.0,7,1497586438,0.4737645601073357,0.5101725206975773,0.5224544415483062
WT,60.0,5,1843824992,0.4079430802187556,0.5454978325723651,0.5262003755301172
WT,60.0,8,432652533,0.405942061605189,0.5232250169374014,0.5339081177503618
WT,60.0,6,184566854,0.3726820374975839,0.5254586691083867,0.5117713676442169
WT,60.0,9,202244314,0.44336102758742735,0.534581412194509,0.5074752230818154
WT,60.0,10,1130604997,0.4171420780332773,0.49203180310810085,0.49735067130701094
WT,60.0,11,2095133045,0.4098991174355455,0.5353909046444012,0.5118375071408933
WT,60.0,12,1580016183,0.461590952614249,0.515774386730722,0.5054066497253152
WT,60.0,13,1634535062,0.40194666183744054,0.49581217603929856,0.5217304669067323
WT,60.0,14,1540770719,0.36284782946709493,0.5334047341698281,0.5235930279272822
WT,60.0,15,1688060240,0.43792678560025156,0.4964368779495777,0.5133687208363856
WT,60.0,17,275121930,0.43793455568623374,0.5085797755022634,0.5366416840249395
WT,60.0,16,1102145672,0.4206120991796394,0.5258279482649704,0.5297366961863229
WT,60.0,18,1803345590,0.45561241060844404,0.5263172604014847,0.5170573478978148
WT,60.0,19,967196436,0.40849895412904536,0.5139816181562187,0.5316166808347974
WT,60.0,20,1074497555,0.35561726654874803,0.5389980287788505,0.5296965769362441
WT,60.0,21,796282693,0.40148916785237443,0.5112143402106102,0.5085464794519284
WT,60.0,22,392022359,0.40198484857397654,0.5121976200361353,0.5255709200098392
WT,60.0,23,1990212658,0.3593259378436282,0.5150167222113089,0.49793066184080426
WT,60.0,24,1678403330,0.3995067489894968,0.5151023695053871,0.5122831148366567
WT,60.0,25,1382689815,0.4506669702075179,0.5281876341581666,0.5211103267529804
WT,60.0,26,864178266,0.39473962474660995,0.4767868949118742,0.5071312096817394
WT,60.0,28,1171300112,0.4421039531095148,0.5018553499377189,0.5195433407257577
WT,60.0,27,1766867109,0.47568261860105165,0.5023437638332254,0.5101908211617285
WT,60.0,29,952224740,0.39436383294874,0.5275582009378268,0.5165699212233175
WT,60.0,30,967354524,0.4605292247086954,0.5343081410443027,0.5114021579026028
WT,60.0,31,487991438,0.4305873395358004,0.5361818775874729,0.515579611824803
WT,60.0,32,197860368,0.4493477324848767,0.5264817324814315,0.5084319667975293
WT,60.0,33,1190961760,0.4165905600037476,0.4963144185165779,0.5072952918190933
WT,60.0,34,1906728918,0.40802429049773936,0.5056464305114061,0.5116845800702412
WT,60.0,35,137046513,0.4517196984426377,0.5299115967266979,0.5290977609774885
WT,60.0,38,594336917,0.4439949393487832,0.5149977331499704,0.5310119133131422
WT,60.0,37,1777324407,0.46584615703291865,0.5175392836876904,0.5455139514382955
WT,60.0,36,1843166518,0.4182502727913824,0.473960524329574,0.50590767026836
WT,60.0,39,1356488967,0.4498008014036716,0.48963847773151264,0.5045982605855078
WT,60.0,40,354826746,0.41863340161230767,0.5239337526590032,0.5241857751204354
WT,60.0,41,1627981024,0.4325016758818476,0.501811640283299,0.5030363040549657
WT,60.0,42,1504361614,0.3809149931351765,0.4988135103385483,0.5181390679519112
WT,60.0,43,761338718,0.418154023937924,0.5040141888351903,0.5089878070874306
