condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,peak_pyr_rate,center_final_deg,error_from_cue_deg
WT,5.0,2.0,24,1678403330,0.05932272135690315,2.2161115621078387,95.53493606354517,84.46506393645483
WT,5.0,2.0,25,1382689815,0.06047892000642802,2.023372029573834,249.67908525744676,69.67908525744676
WT,5.0,2.0,26,864178266,0.026722431289770608,2.0099257852922343,116.97598437800978,63.024015621990216
WT,5.0,2.0,27,1766867109,0.07935868597156638,2.0252778146788857,336.52829701187244,156.52829701187244
WT,5.0,2.0,28,1171300112,0.024541637691642228,2.1072396573666627,41.246277868096904,138.7537221319031
WT,5.0,2.0,29,952224740,0.020907387273485373,2.028344579284488,17.985082034588626,162.01491796541137
WT,5.0,2.0,30,967354524,0.028566270471561222,2.0216452345369555,72.4018350853402,107.5981649146598
WT,5.0,2.0,31,487991438,0.02530309084808809,2.1379833681106946,88.55813756536047,91.44186243463953
WT,5.0,2.0,32,197860368,0.039394484428247646,2.0600500186041577,127.11416273247727,52.88583726752273
WT,5.0,2.0,33,1190961760,0.053353180370248866,1.9144509062857897,222.1972059820696,42.19720598206959
WT,5.0,2.0,34,1906728918,0.016863523025888897,2.0758241603689918,169.988449694191,10.01155030580901
WT,5.0,2.0,35,137046513,0.015238038366757847,2.060052502234143,254.44965305160292,74.44965305160292
WT,5.0,2.0,36,1843166518,0.02869525708837894,1.9817414367897508,266.72432253205295,86.72432253205295
WT,5.0,2.0,37,1777324407,0.009078441834485997,2.0292079209757232,298.1581008696286,118.15810086962858
WT,5.0,2.0,38,594336917,0.042678751601840335,1.9183115772151313,114.29066372024745,65.70933627975255
WT,5.0,2.0,39,1356488967,0.05769203449086227,2.0971422709845813,39.355034331563154,140.64496566843684
WT,5.0,2.0,40,354826746,0.06333826640925255,2.1086319410109806,354.04796054279916,174.04796054279916
WT,5.0,2.0,41,1627981024,0.06341062527276006,2.1067277587460307,195.89371434062227,15.893714340622267
WT,5.0,2.0,42,1504361614,0.05963327730108374,2.171815107935733,358.54638719052275,178.54638719052275
WT,5.0,2.0,43,761338718,0.03981432341678207,2.141808619320091,18.355059173026927,161.64494082697308
WT,5.0,2.0,44,145857092,0.054298590463419824,1.9873598403805006,346.3061136439336,166.3061136439336
WT,5.0,2.0,45,2084558133,0.042924016906885284,2.2407887855812643,248.56612753515515,68.56612753515515
WT,5.0,2.0,46,957106589,0.025418157296757393,1.991942132433883,148.5197386700824,31.480261329917596
WT,5.0,2.0,47,1917963002,0.027625175316485773,1.932621171792057,152.4103171865581,27.589682813441897
WT,5.0,2.0,49,1671565830,0.025223706023602778,2.0127668427453465,258.29232440275575,78.29232440275575
WT,5.0,2.0,48,1455819991,0.04623679197992173,2.054000338803569,115.27392136678752,64.72607863321248
WT,5.0,3.0,0,191664963,0.10916173772685044,2.348267424580341,225.4484599032061,45.4484599032061
WT,5.0,3.0,1,1662057957,0.02768467536752315,2.355384820835898,121.41268719410492,58.58731280589508
WT,5.0,3.0,2,1405681631,0.07009078936227885,2.333409741822666,225.0585472281164,45.058547228116396
WT,5.0,3.0,3,942484272,0.025645722573686993,2.5107332811270533,278.0488752182469,98.0488752182469
WT,5.0,3.0,4,929893137,0.008247927013310176,2.2126925229658667,0.12255598307055697,179.87744401692945
WT,5.0,3.0,5,1843824992,0.06382541772790204,2.2464174020954326,182.62761952401343,2.6276195240134257
WT,5.0,3.0,7,1497586438,0.008478287198709654,2.532303582464862,160.89993097238403,19.100069027615973
WT,5.0,3.0,6,184566854,0.02386507697711066,2.2665729098347898,64.7741304268304,115.2258695731696
WT,5.0,3.0,8,432652533,0.025583641634480583,2.545499530863165,122.33656104039584,57.663438959604164
WT,5.0,3.0,9,202244314,0.04464461043083653,2.5205671510075796,177.37278687992654,2.6272131200734634
WT,5.0,3.0,10,1130604997,0.06385881197003347,2.312474604270902,134.05139728288745,45.94860271711255
WT,5.0,3.0,11,2095133045,0.03864276431522415,2.3687831652606572,281.42302127353287,101.42302127353287
WT,5.0,3.0,12,1580016183,0.06017050354707344,2.2457512757958145,258.72347276450927,78.72347276450927
WT,5.0,3.0,13,1634535062,0.07140963240901611,2.4959879390937343,148.40146273639587,31.59853726360413
WT,5.0,3.0,14,1540770719,0.028487089644651197,2.370682827418914,38.00996778791436,141.99003221208562
WT,5.0,3.0,15,1688060240,0.051432434565050665,2.3125221723982667,346.11829743620746,166.11829743620746
WT,5.0,3.0,16,1102145672,0.03390994954998358,2.353113615782568,195.24762644233803,15.247626442338031
WT,5.0,3.0,17,275121930,0.042875432315859725,2.478600655145982,278.27515263905684,98.27515263905684
WT,5.0,3.0,18,1803345590,0.06866989706222312,2.375647965986141,194.10934496667164,14.109344966671642
WT,5.0,3.0,19,967196436,0.01040602175923746,2.383010409061588,235.43417758300387,55.43417758300387
WT,5.0,3.0,20,1074497555,0.04934792437208001,2.393687283703368,286.7079305165051,106.70793051650509
WT,5.0,3.0,21,796282693,0.03857896690501711,2.234293117617773,157.4913793356268,22.50862066437321
WT,5.0,3.0,22,392022359,0.02471356954389445,2.32179011100209,170.00003557167656,9.999964428323437
WT,5.0,3.0,23,1990212658,0.02418195458985384,2.2959367258700776,247.71817007576027,67.71817007576027
WT,5.0,3.0,24,1678403330,0.05945889998839899,2.428442798666749,97.33780192519315,82.66219807480685
WT,5.0,3.0,25,1382689815,0.05958205808781996,2.416910394420513,248.0369151185243,68.03691511852429
WT,5.0,3.0,26,864178266,0.030332990033294368,2.315411043593704,122.64990597751232,57.35009402248768
WT,5.0,3.0,27,1766867109,0.07469683532595332,2.253183425434253,335.9647411326326,155.96474113263258
WT,5.0,3.0,28,1171300112,0.02388842798408468,2.3818066945601433,50.06281086174464,129.93718913825535
WT,5.0,3.0,29,952224740,0.011793417690451356,2.2924051301023343,23.86640523824179,156.13359476175822
WT,5.0,3.0,30,967354524,0.021781997176752835,2.239585899856851,81.05607325307632,98.94392674692368
WT,5.0,3.0,32,197860368,0.04086669434247961,2.225373120945696,132.65044074059347,47.34955925940653
WT,5.0,3.0,31,487991438,0.027485221706889076,2.3788612916451184,101.24872688350646,78.75127311649354
WT,5.0,3.0,33,1190961760,0.05384280611916087,2.1573207079065693,220.05383054663352,40.05383054663352
WT,5.0,3.0,34,1906728918,0.01958494030007652,2.318476770034081,180.63449329102642,0.6344932910264163
WT,5.0,3.0,35,137046513,0.01492661477547792,2.368620151550565,238.86392655264615,58.86392655264615
WT,5.0,3.0,36,1843166518,0.02455392505268901,2.2855412312354666,257.2062775885448,77.20627758854482
WT,5.0,3.0,37,1777324407,0.008321856926099071,2.3060323567107646,265.99653087532664,85.99653087532664
WT,5.0,3.0,38,594336917,0.044971582741145856,2.2808568643969864,119.87937665147545,60.120623348524546
WT,5.0,3.0,39,1356488967,0.05532486386839089,2.3567678174259608,41.326398918149444,138.67360108185056
WT,5.0,3.0,40,354826746,0.059226827860542716,2.3731186453190007,357.1098291461529,177.1098291461529
WT,5.0,3.0,41,1627981024,0.07009892296471977,2.3866918054574344,192.92389508685665,12.923895086856646
WT,5.0,3.0,42,1504361614,0.05470412436174158,2.4028895440098195,356.9619599778813,176.9619599778813
WT,5.0,3.0,43,761338718,0.03859171440410473,2.315982025692713,18.79216355824531,161.2078364417547
WT,5.0,3.0,44,145857092,0.04902391031202206,2.2410777724483038,342.3617293412306,162.3617293412306
WT,5.0,3.0,45,2084558133,0.043437272565299945,2.478289204413732,244.3372228137269,64.3372228137269
WT,5.0,3.0,46,957106589,0.03405047258888132,2.2284694951832633,151.84900757641037,28.150992423589628
WT,5.0,3.0,47,1917963002,0.02905022754842545,2.2028379337217974,156.5332778524323,23.466722147567708
WT,5.0,3.0,48,1455819991,0.04827859305967425,2.2980910523269498,123.52474152199169,56.475258478008314
WT,5.0,3.0,49,1671565830,0.0243424163490333,2.3140318137381546,253.53262012103198,73.53262012103198
WT,5.0,4,0,191664963,0.11541114395202501,2.882717118097436,223.0834273390761,43.08342733907611
WT,5.0,4,1,1662057957,0.030669231499774564,2.7083130517424454,133.08584627807642,46.91415372192358
WT,5.0,4,2,1405681631,0.07679804321377917,2.786340622474811,223.9326811433946,43.9326811433946
WT,5.0,4,3,942484272,0.025306308135031836,3.024185861391758,262.2621795779812,82.26217957798121
WT,5.0,4,4,929893137,0.004189952605669408,2.691859621685213,167.65506117295834,12.34493882704166
WT,5.0,4,5,1843824992,0.07140079055746025,2.7489064092176534,182.56441556455476,2.564415564554764
WT,5.0,4,6,184566854,0.02072295198927173,2.653384512288466,92.8365160667231,87.1634839332769
WT,5.0,4,7,1497586438,0.016997241577287034,2.8935737070364627,186.32805222555123,6.328052225551232
WT,5.0,4,8,432652533,0.0316254333477747,3.0368351264923046,134.6212207208558,45.3787792791442
WT,5.0,4,9,202244314,0.05329502301379382,2.8478997434613653,178.42621556496653,1.573784435033474
WT,5.0,4,10,1130604997,0.07065143503339147,2.5669140850486665,138.68963410438118,41.310365895618816
WT,5.0,4,11,2095133045,0.031008211200664073,2.7404682964193863,276.2417380980667,96.24173809806672
WT,5.0,4,12,1580016183,0.05980767349693862,2.6508053723990943,250.96180574060858,70.96180574060858
WT,5.0,4,13,1634535062,0.07799549651784636,2.8177970288810874,149.77770855964675,30.222291440353246
WT,5.0,4,14,1540770719,0.016892849170251883,2.7127068403401795,51.180353346267935,128.81964665373206
WT,5.0,4,15,1688060240,0.04422734185323221,2.663395169140515,344.98754254395874,164.98754254395874
WT,5.0,4,16,1102145672,0.04134054586883051,2.744054153119964,186.35927650921383,6.359276509213828
WT,5.0,4,17,275121930,0.04362645685904029,2.7659757765624944,266.703313093429,86.70331309342902
WT,5.0,4,18,1803345590,0.0785158115488177,2.7851664525442845,189.49903623129933,9.499036231299328
WT,5.0,4,19,967196436,0.01850902324296897,2.764465570175697,231.234597748263,51.23459774826301
WT,5.0,4,20,1074497555,0.04914269972458076,2.720398115560621,274.96614695015336,94.96614695015336
WT,5.0,4,21,796282693,0.047532355942603126,2.6306912704259,159.62742823122252,20.372571768777476
WT,5.0,4,22,392022359,0.0332266128780593,2.688667789567266,164.4969489350934,15.5030510649066
WT,5.0,4,23,1990212658,0.03208197284132507,2.786140308867393,229.03544531538273,49.03544531538273
WT,5.0,4,24,1678403330,0.05953782331192658,2.784018795679725,103.95961145018144,76.04038854981856
WT,5.0,4,25,1382689815,0.06046152033843075,2.853633523022872,242.05003630456167,62.05003630456167
WT,5.0,4,26,864178266,0.03741753760277107,2.7478920402572484,132.48319243416452,47.51680756583548
WT,5.0,4,27,1766867109,0.06447205166074893,2.6401224460243604,333.5251949946611,153.5251949946611
WT,5.0,4,28,1171300112,0.02302431628336545,2.735622914674899,69.80268380985363,110.19731619014637
WT,5.0,4,29,952224740,0.00490318515503125,2.8843039374026773,151.90502097712402,28.094979022875975
WT,5.0,4,30,967354524,0.016107183894331578,2.59585541390555,110.1080751543213,69.8919248456787
WT,5.0,4,31,487991438,0.0335694993771987,2.7105768817886995,119.19829406710433,60.80170593289567
WT,5.0,4,32,197860368,0.04540953503008329,2.5807624513991403,140.58053491318373,39.419465086816274
WT,5.0,4,33,1190961760,0.0570657438439509,2.656926486450192,214.6196740881153,34.61967408811529
WT,5.0,4,34,1906728918,0.026984665278253932,2.785680022582206,187.12965898508332,7.129658985083324
WT,5.0,4,35,137046513,0.020407311308003283,2.8588839311041547,214.95970433316384,34.95970433316384
WT,5.0,4,37,1777324407,0.012406091723218087,2.7545638647346964,220.18243541618648,40.18243541618648
WT,5.0,4,36,1843166518,0.023683691913699942,2.810642862691301,235.49971744027832,55.49971744027832
WT,5.0,4,38,594336917,0.04976452620124718,2.854591543383069,128.9876960677942,51.01230393220581
WT,5.0,4,39,1356488967,0.04981066516868459,2.633385251283511,46.191647682437036,133.80835231756296
WT,5.0,4,40,354826746,0.05005685290986841,2.73256343444009,359.7411821454581,179.74118214545808
WT,5.0,4,41,1627981024,0.08216331063056045,2.8154035736368628,189.47718775024057,9.477187750240574
WT,5.0,4,42,1504361614,0.043546166190839376,2.896582805037645,352.95728142246224,172.95728142246224
WT,5.0,4,43,761338718,0.032244510134806864,2.5926099132358265,20.8856448693166,159.1143551306834
WT,5.0,4,44,145857092,0.03880085703389667,2.724020412801525,334.72007843472795,154.72007843472795
WT,5.0,4,45,2084558133,0.04590737628320567,2.812827076507251,234.26029983555566,54.26029983555566
WT,5.0,4,46,957106589,0.046854863141121236,2.697885077056699,155.25771380668425,24.74228619331575
WT,5.0,4,47,1917963002,0.03395746690314696,2.6437739719501403,163.36570409276226,16.634295907237743
WT,5.0,4,49,1671565830,0.025624378921897686,2.6235909493923626,237.81307218966137,57.81307218966137
WT,5.0,4,48,1455819991,0.05460483329781763,2.633629346745341,136.21576862875742,43.78423137124258
WT,5.0,5.0,0,191664963,0.13033210083313004,3.369907426787602,216.31765635227302,36.31765635227302
WT,5.0,5.0,1,1662057957,0.044374909908070526,3.517087964651525,151.3645418405512,28.635458159448802
WT,5.0,5.0,2,1405681631,0.09460711435636122,3.365690975207315,217.25439381767274,37.254393817672735
WT,5.0,5.0,3,942484272,0.03458605486127075,3.8220856223879016,223.5968230707676,43.59682307076761
WT,5.0,5.0,4,929893137,0.03419364191429969,3.422436979858396,176.28800859213422,3.7119914078657814
WT,5.0,5.0,5,1843824992,0.09209793659903652,3.6165471745171556,183.04642918817243,3.046429188172425
WT,5.0,5.0,6,184566854,0.036877447157581615,3.4513852839940395,149.75806240492025,30.241937595079747
WT,5.0,5.0,8,432652533,0.052335040659715615,3.817571098605832,154.52528774217578,25.474712257824223
WT,5.0,5.0,7,1497586438,0.04147402984399263,3.4964380302789597,192.5726839591018,12.572683959101795
WT,5.0,5.0,9,202244314,0.07571823737885786,3.513058581506742,180.4382975171265,0.4382975171265002
WT,5.0,5.0,11,2095133045,0.027204578905147356,3.202452893297467,233.67040347790345,53.67040347790345
WT,5.0,5.0,10,1130604997,0.08994628929016825,3.2198336690112837,148.4785226246737,31.5214773753263
WT,5.0,5.0,12,1580016183,0.06830974090790166,3.357661505869139,232.64951901439497,52.64951901439497
WT,5.0,5.0,13,1634535062,0.09599220660475724,3.4373651425589102,156.1041641715533,23.895835828446707
WT,5.0,5.0,14,1540770719,0.019540885870178996,3.5175210296359,156.3432937725401,23.656706227459892
WT,5.0,5.0,15,1688060240,0.022651658718688444,3.243959170355398,334.8330822528898,154.83308225288982
WT,5.0,5.0,16,1102145672,0.06551246222280438,3.3829705913013037,180.6818442552146,0.6818442552145996
WT,5.0,5.0,17,275121930,0.050651172358764,3.6156741235297947,238.02761099161089,58.027610991610885
WT,5.0,5.0,19,967196436,0.039569820425068084,3.910384913754727,216.41637463863768,36.41637463863768
WT,5.0,5.0,18,1803345590,0.1037318671157138,3.199891915425868,184.01762267358353,4.017622673583531
WT,5.0,5.0,20,1074497555,0.05372346663972056,3.455487519294882,248.7052569978673,68.70525699786731
WT,5.0,5.0,21,796282693,0.0703421483462867,3.5550733657360825,165.48995726881557,14.510042731184427
WT,5.0,5.0,22,392022359,0.05735892806810708,3.569665981175663,165.00364076326383,14.996359236736168
WT,5.0,5.0,23,1990212658,0.05555783628310359,3.5455332854450194,209.51954420172726,29.519544201727257
WT,5.0,5.0,24,1678403330,0.06567808062572135,3.3622940826620096,121.69957792409544,58.300422075904564
WT,5.0,5.0,25,1382689815,0.07102376106351363,3.6886714255459268,224.47213592607892,44.47213592607892
WT,5.0,5.0,26,864178266,0.05654041355531536,3.283887745397248,147.64792562771774,32.35207437228226
WT,5.0,5.0,27,1766867109,0.040162147632411396,3.300139513782953,320.4778609757415,140.47786097574152
WT,5.0,5.0,28,1171300112,0.02835369753875827,3.4004314280392323,119.42335490481577,60.57664509518423
WT,5.0,5.0,29,952224740,0.03822265093012542,3.6727670338868252,182.53229924533713,2.5322992453371285
WT,5.0,5.0,30,967354524,0.02846705147037117,3.250617752235114,163.36748839838117,16.63251160161883
WT,5.0,5.0,31,487991438,0.0537903099905594,3.375905615848589,144.13422117047165,35.86577882952835
WT,5.0,5.0,32,197860368,0.06574096058851485,3.4398773340610402,155.5899923208421,24.4100076791579
WT,5.0,5.0,33,1190961760,0.07329448125366053,3.4158937017865845,203.932500072375,23.932500072375007
WT,5.0,5.0,34,1906728918,0.04710962711692342,3.3282617332694135,186.49125671441888,6.491256714418881
WT,5.0,5.0,35,137046513,0.04401595839320107,3.53144569779718,196.6024697504354,16.602469750435404
WT,5.0,5.0,36,1843166518,0.0372290734080282,3.9344792056217304,201.86735444275774,21.867354442757744
WT,5.0,5.0,37,1777324407,0.036086968096526804,3.562891751647849,190.7096398323599,10.709639832359898
WT,5.0,5.0,38,594336917,0.06615326185736697,3.835606414448034,145.33338796735833,34.666612032641666
WT,5.0,5.0,39,1356488967,0.03469573496279166,3.331514039818396,70.39097518729949,109.60902481270051
WT,5.0,5.0,40,354826746,0.02301860050292207,3.4118595631887514,6.90290746417536,173.09709253582463
WT,5.0,5.0,41,1627981024,0.10989360143888566,3.3907867745802416,185.64245259656047,5.642452596560474
WT,5.0,5.0,42,1504361614,0.016732627989341376,3.4722173345206317,326.68932426444695,146.68932426444695
WT,5.0,5.0,43,761338718,0.009390234165161907,3.458980858176325,52.56441432485508,127.43558567514492
WT,5.0,5.0,44,145857092,0.016304236290990422,3.744789373032876,292.55888722184824,112.55888722184824
WT,5.0,5.0,45,2084558133,0.06015342320860186,3.3484243472695367,213.7737382290073,33.77373822900731
WT,5.0,5.0,46,957106589,0.07122115815633832,3.241689016982452,161.43847001447048,18.561529985529518
WT,5.0,5.0,47,1917963002,0.054400769696773404,3.625612312796594,172.42854078410707,7.571459215892929
WT,5.0,5.0,48,1455819991,0.07834451654040869,3.3738206785621183,153.89549573902323,26.104504260976768
WT,5.0,5.0,49,1671565830,0.041616111022616455,3.2303120730079296,206.38147165749749,26.381471657497485
WT,5.0,6.0,0,191664963,0.21058527010974395,5.114895634654719,197.4405276610741,17.4405276610741
WT,5.0,6.0,1,1662057957,0.13113740448936778,5.260579049351669,172.0584884834463,7.941511516553703
WT,5.0,6.0,2,1405681631,0.1815113448116307,4.677843879807221,197.498387227968,17.49838722796801
WT,5.0,6.0,3,942484272,0.12743099079355608,5.199576133743928,186.08335984658223,6.083359846582226
WT,5.0,6.0,4,929893137,0.14703251600398978,5.1331818421247,178.90441666091323,1.0955833390867724
WT,5.0,6.0,5,1843824992,0.18015602019392454,5.438085492100062,185.0452598837941,5.0452598837941025
WT,5.0,6.0,6,184566854,0.1564295429416995,5.077456038177727,176.20848032591041,3.791519674089585
WT,5.0,6.0,7,1497586438,0.14625737891608112,5.109226684661067,189.70054407700547,9.700544077005475
WT,5.0,6.0,8,432652533,0.15726330067107142,5.389808395866633,172.69266912142146,7.30733087857854
WT,5.0,6.0,9,202244314,0.1604428519977409,5.181232664033795,183.29096868132962,3.290968681329616
WT,5.0,6.0,10,1130604997,0.1817630231788973,5.295849474173895,164.71392057971823,15.286079420281766
WT,5.0,6.0,11,2095133045,0.12154855941036535,5.21899815062029,181.36428414257784,1.3642841425778442
WT,5.0,6.0,12,1580016183,0.14342012030100176,5.241323201511134,200.34959776467096,20.34959776467096
WT,5.0,6.0,13,1634535062,0.18289741924188782,5.133491466036545,169.75926948426255,10.240730515737454
WT,5.0,6.0,14,1540770719,0.12645960326647238,5.2171368565987795,178.45508474377348,1.544915256226517
WT,5.0,6.0,15,1688060240,0.09629716065819352,4.816298252771783,183.3953322935504,3.3953322935504104
WT,5.0,6.0,16,1102145672,0.17259112057586362,5.179516887271053,178.79757946847238,1.202420531527622
WT,5.0,6.0,18,1803345590,0.20919646586352483,5.145841037677266,178.17923863563306,1.8207613643669447
WT,5.0,6.0,17,275121930,0.1417370043022617,5.41922121055809,196.0309068695132,16.03090686951319
WT,5.0,6.0,19,967196436,0.13268066069864562,5.525766431512107,195.9289902230093,15.928990223009293
WT,5.0,6.0,20,1074497555,0.12792417742947543,5.468329245456666,201.57347420874325,21.57347420874325
WT,5.0,6.0,21,796282693,0.1738598314557372,5.570780672916882,175.70069891756415,4.299301082435846
WT,5.0,6.0,22,392022359,0.14539774987249818,5.315779105169914,172.96830627706603,7.031693722933966
WT,5.0,6.0,23,1990212658,0.16123098190320928,5.0908405421697465,190.7167724758682,10.716772475868197
WT,5.0,6.0,24,1678403330,0.14353990521590754,4.9827170623775885,158.60093916786286,21.39906083213714
WT,5.0,6.0,25,1382689815,0.15281684978967378,5.533727102388581,196.18976282831142,16.189762828311416
WT,5.0,6.0,26,864178266,0.14284816858187185,5.215690011731291,166.27027233482846,13.729727665171538
WT,5.0,6.0,27,1766867109,0.07659974327163961,5.159870597747094,192.33641011517705,12.336410115177046
WT,5.0,6.0,28,1171300112,0.11820175396428131,5.117686307286281,167.79022410796594,12.20977589203406
WT,5.0,6.0,29,952224740,0.15942305901567316,5.3830816914106645,183.2171851541987,3.2171851541986882
WT,5.0,6.0,30,967354524,0.12276239481985363,5.023372679848759,182.2341511723573,2.2341511723572864
WT,5.0,6.0,31,487991438,0.15896339039747562,5.096783546796428,167.66392303918224,12.336076960817763
WT,5.0,6.0,32,197860368,0.16738158919938925,5.180476438292636,171.473536141686,8.526463858314003
WT,5.0,6.0,33,1190961760,0.17121714605932606,5.550506308102183,188.6162489831192,8.616248983119192
WT,5.0,6.0,34,1906728918,0.1346321652321923,4.894499962236889,183.95972989100582,3.9597298910058214
WT,5.0,6.0,35,137046513,0.1432877689627888,5.030700064489413,188.92071525459423,8.920715254594228
WT,5.0,6.0,36,1843166518,0.13810654193335692,5.2506815018424415,181.6080827888336,1.608082788833599
WT,5.0,6.0,37,1777324407,0.145442076131557,5.114449081174081,181.6732725634399,1.6732725634398946
WT,5.0,6.0,38,594336917,0.15916339144858427,5.357509487033912,168.61826297237113,11.381737027628873
WT,5.0,6.0,39,1356488967,0.10041083762447926,5.434094152056747,168.44508584722888,11.554914152771119
WT,5.0,6.0,40,354826746,0.10153976728539046,5.043598388819881,179.47342542578545,0.5265745742145498
WT,5.0,6.0,42,1504361614,0.09264148973477276,5.038259013686258,185.4612288901993,5.461228890199294
WT,5.0,6.0,41,1627981024,0.21562804955648907,4.916775071953648,181.28540393106692,1.2854039310669236
WT,5.0,6.0,43,761338718,0.11983349006954794,5.228461589239761,181.20911781890496,1.2091178189049572
WT,5.0,6.0,44,145857092,0.10764875255356733,5.237265764526371,184.2163189513524,4.216318951352406
WT,5.0,6.0,46,957106589,0.15854032997906456,5.391741116186397,171.12871423907066,8.87128576092934
WT,5.0,6.0,45,2084558133,0.16018358503197253,5.067830702087287,187.71909044629064,7.719090446290636
WT,5.0,6.0,47,1917963002,0.16207780566056187,5.406357380142116,179.3686983035556,0.6313016964444103
WT,5.0,6.0,48,1455819991,0.1797980321065316,5.291610394878762,172.58341281777624,7.416587182223765
WT,10.0,2.0,0,191664963,0.11493741690563888,2.850458788535481,221.33471397652502,41.33471397652502
WT,5.0,6.0,49,1671565830,0.14986545672201265,4.99162389238835,183.17038951051748,3.170389510517481
WT,10.0,2.0,1,1662057957,0.035160849099369125,2.742445868979516,136.3797243653609,43.620275634639114
WT,10.0,2.0,2,1405681631,0.07704272534622861,2.971400377018653,216.6491221537799,36.6491221537799
WT,10.0,2.0,3,942484272,0.02669816221485501,3.028648764980367,255.67336928231987,75.67336928231987
WT,10.0,2.0,4,929893137,0.0011592878373295182,2.9058949682245228,333.6521932628176,153.6521932628176
WT,10.0,2.0,5,1843824992,0.07327323876591384,2.861055594880443,181.79556112963206,1.7955611296320626
WT,10.0,2.0,7,1497586438,0.01924166886094738,2.7602777153763345,162.9854205624251,17.014579437574895
WT,10.0,2.0,6,184566854,0.021073354637488273,2.9604763549234936,87.3760517645156,92.6239482354844
WT,10.0,2.0,8,432652533,0.030701480759425262,2.8189923350663824,137.88263544906667,42.11736455093333
WT,10.0,2.0,9,202244314,0.05229753948175069,3.076757893800041,177.5923634928709,2.407636507129098
WT,10.0,2.0,10,1130604997,0.07014354055776613,3.006874035293835,141.35389766841732,38.64610233158268
WT,10.0,2.0,11,2095133045,0.04307320851390512,2.8126047736277604,263.00643087058745,83.00643087058745
WT,10.0,2.0,12,1580016183,0.06458930192425084,2.9473112042867,249.69492250740575,69.69492250740575
WT,10.0,2.0,13,1634535062,0.08054372502815665,3.039047826211628,153.17857163724636,26.821428362753636
WT,10.0,2.0,14,1540770719,0.02620759355952194,2.822503020780355,54.235903962540604,125.7640960374594
WT,10.0,2.0,15,1688060240,0.04243892030784169,2.802777636042652,343.09292745624026,163.09292745624026
WT,10.0,2.0,16,1102145672,0.04367589052942675,2.920899841823356,197.20249505733045,17.202495057330452
WT,10.0,2.0,17,275121930,0.0405017271646918,3.0273085277244207,266.7217717075124,86.7217717075124
WT,10.0,2.0,18,1803345590,0.07711047596943273,3.110334751302099,194.45319362862003,14.453193628620028
WT,10.0,2.0,20,1074497555,0.045328711478894605,2.833020174233806,279.92236600165074,99.92236600165074
WT,10.0,2.0,19,967196436,0.017803234834374893,3.0081109846385976,191.04068964723842,11.040689647238423
WT,10.0,2.0,21,796282693,0.04710572723237406,2.765417267746389,163.4818381430397,16.51816185696029
WT,10.0,2.0,22,392022359,0.03463210398680396,2.9181537657258345,178.42027810243127,1.5797218975687315
