condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,0,191664963,181.40625,0.009198131667863393,0.018655801510954338,0.006305664016153737,5000.0,25.0,0,1,1,0.03480152729920651,0.04442517097232994,0.04801335442823804,0.05989934834303054
WT,1,1662057957,181.40625,0.0036897406632875563,0.037701777114208815,0.0008551401523090557,5000.0,25.0,0,1,1,0.03652936261641059,0.04858327493525608,0.05683246352614251,0.06608765837784102
WT,2,1405681631,181.40625,0.004562687151781972,0.01590357178772394,-0.012041589711836626,5000.0,25.0,0,1,1,0.04210339484452564,0.05763838138530773,0.04272075006218795,0.05350176514045453
WT,3,942484272,181.40625,0.03913880620205133,0.1022915249087505,0.002333923587090569,5000.0,25.0,0,1,1,0.03236560342722772,0.0440399473909739,0.04429608458100302,0.05212883374336203
WT,4,929893137,181.40625,0.02599630525678095,0.03819485280040063,-0.004203098986049384,5000.0,25.0,0,1,1,0.03289183702777951,0.045283400972215955,0.05183862374534136,0.061745255859372926
WT,5,1843824992,181.40625,-0.00829548506550523,0.03697390434773161,0.0024790648018417163,5000.0,25.0,0,1,1,0.03138710072796204,0.042188474007146655,0.03506174758133068,0.0421905707017101
WT,6,184566854,181.40625,0.0650452603153343,0.07319069304371241,0.005459427112992592,5000.0,25.0,0,1,1,0.03983138397962746,0.055682645638288154,0.06126912842978613,0.07105801868362971
WT,7,1497586438,181.40625,0.017067343791002703,-0.07858119320067415,-0.0066070378446332085,5000.0,25.0,0,1,1,0.03149656183962045,0.04014384219714744,0.04932841272297961,0.06007150510014868
WT,8,432652533,181.40625,0.057226963047199056,0.17607344568861877,0.006639532468066826,5000.0,25.0,0,1,1,0.03752630333610586,0.05142877991386663,0.070999176951889,0.07590629128405131
WT,9,202244314,181.40625,-0.0014063045606698898,-0.035122380578897425,0.010575874777957144,5000.0,25.0,0,1,1,0.03588753902411827,0.04592125506819756,0.0445087223975275,0.056815462534273435
WT,10,1130604997,181.40625,-0.025895676228705557,-0.10553232662391217,-0.00953148500174997,5000.0,25.0,0,1,1,0.04187985095956278,0.053018163171850465,0.03293720202780863,0.03615636579337361
WT,11,2095133045,181.40625,0.03234965643257344,0.008928406416846307,0.0020614180631635206,5000.0,25.0,0,1,1,0.04514445359983595,0.058633952921603845,0.05180747212208691,0.054331990558843
WT,12,1580016183,181.40625,0.0029918182254616166,-0.02597921790455672,0.016437577598392945,5000.0,25.0,0,1,1,0.04278022593329965,0.05321096589347119,0.04359023450300689,0.05451708087232977
WT,13,1634535062,181.40625,-0.040262554115161046,-0.0306419390154512,0.004877814829255058,5000.0,25.0,0,1,1,0.04039449674904142,0.05321895659852027,0.04620931918463188,0.052098802642936703
WT,14,1540770719,181.40625,-0.04964013144346847,-0.10685546639086138,0.004385562781619894,5000.0,25.0,0,1,1,0.03766687593658902,0.055453805994814004,0.04964989202208042,0.05219407738019979
WT,15,1688060240,181.40625,0.033594289137725934,0.030238533467479244,0.00253207782320431,5000.0,25.0,0,1,1,0.03166605476946537,0.041336972845634624,0.056496277498382194,0.05709328617262422
WT,16,1102145672,181.40625,0.001168569217308144,0.00389434813856053,-0.00463779303971941,5000.0,25.0,0,1,1,0.035460677494492096,0.04679922906052167,0.043939440911355127,0.056296360991240364
WT,17,275121930,181.40625,-0.025869986802061942,-0.006218356792218323,-0.0028791259767537124,5000.0,25.0,0,1,1,0.03541597845126742,0.04889063726119961,0.05235596178177892,0.06390797816382834
WT,18,1803345590,181.40625,-0.01916668874670093,-0.10887283851931284,-0.0010768876928062834,5000.0,25.0,0,1,1,0.03963880439175764,0.05233924599084735,0.04302231878742298,0.05351528203323723
WT,19,967196436,181.40625,-0.010936950912870983,0.008805931806666664,-0.0020052264026139124,5000.0,25.0,0,1,1,0.02756644234802001,0.038869086885172294,0.02854729368060989,0.0342749354061946
WT,20,1074497555,181.40625,0.021177868672568174,0.04006429022887914,0.012096173019380397,5000.0,25.0,0,1,1,0.039374014237073436,0.04852063423210133,0.03846564021580035,0.04560028509957471
WT,21,796282693,181.40625,0.005431719764686807,-0.03520067049772463,-0.00045337557142861406,5000.0,25.0,0,1,1,0.03183491601573374,0.04438811929576248,0.036585638204901655,0.044375860782763586
WT,22,392022359,181.40625,0.022342398507528716,-0.038669227136138754,-0.002261666552200589,5000.0,25.0,0,1,1,0.03644965590292813,0.050607251067214615,0.035063706437358545,0.04596326831803668
WT,23,1990212658,181.40625,-0.010326514394001444,-0.03477692510242532,0.005868668630663156,5000.0,25.0,0,1,1,0.04247892760757164,0.05481517599531412,0.038324478875627864,0.04712652769789579
WT,24,1678403330,181.40625,-0.013301780194713638,0.027649991608213402,0.0032751845509265682,5000.0,25.0,0,1,1,0.03555154107530174,0.047936144664636055,0.04977762102640936,0.05952092709049597
WT,25,1382689815,181.40625,-0.0441632184843018,0.001409906168004933,0.0015567578690644534,5000.0,25.0,0,1,1,0.03172759471417029,0.041408346156581385,0.05467977373160208,0.06718322755158646
WT,26,864178266,181.40625,0.01490487043235244,0.12325331613505881,-0.000823375077959254,5000.0,25.0,0,1,1,0.036016572069304954,0.04658158368630618,0.044536609732513,0.05860917172664167
WT,27,1766867109,181.40625,-0.010664008324527869,0.05073345639191332,0.00032555113528920447,5000.0,25.0,0,1,1,0.037130309916925126,0.0485361954592654,0.047452994993397286,0.06256424071657786
WT,28,1171300112,181.40625,0.04743011494007743,0.0713269327076578,-0.0033927868241995377,5000.0,25.0,0,1,1,0.04108313407390727,0.05762925510612814,0.04617711079415455,0.04490665770349791
WT,29,952224740,181.40625,0.0025057965863629693,-0.005905580531846945,0.009474842381452837,5000.0,25.0,0,1,1,0.04390867744334493,0.05754935053592813,0.039948237752102427,0.05096616627993115
WT,30,967354524,181.40625,0.03914501858576905,0.13128885128307255,0.003884492455023794,5000.0,25.0,0,1,1,0.032129702488261906,0.04279926604722158,0.0376085241112771,0.04704848184697118
WT,31,487991438,181.40625,-0.004856058171196483,-0.11350482057348016,-0.0019663317372524878,5000.0,25.0,0,1,1,0.03862141904621767,0.05173970493247459,0.044377879418660136,0.05480971241631041
WT,32,197860368,181.40625,-0.012685274667738455,0.03542864011964312,0.011924463161106206,5000.0,25.0,0,1,1,0.03940916554041498,0.04973712425482921,0.039935164518044505,0.049000828596877266
WT,33,1190961760,181.40625,-0.010990304849616205,-0.025259866036357485,-0.014681007715450717,5000.0,25.0,0,1,1,0.03976599099149597,0.0512271673365001,0.043359736188732914,0.04966636289586984
WT,34,1906728918,181.40625,0.010632660621077194,0.11680173665489196,0.013539721006199679,5000.0,25.0,0,1,1,0.039168564717477566,0.048449833950666134,0.0470452212097922,0.055352196264352393
WT,35,137046513,181.40625,-0.033198244439361306,-0.026524203371857503,0.006896289039185843,5000.0,25.0,0,1,1,0.042070657521871016,0.05232313712490098,0.03828686521349663,0.03618607426050666
WT,36,1843166518,181.40625,0.0007773076120754093,-0.01810011215844746,-0.0006662276250346211,5000.0,25.0,0,1,1,0.028187316042272467,0.03755279276250909,0.043336356109467296,0.05283260703643989
