condition_key,offset_deg,amp_factor,n_trials,drift_mean_deg,drift_sd_deg,drift_sem_deg,collapse_prob,pre_amp_mean,post_amp_mean,distractor_duration_ms,delay1_ms,delay2_ms,cue_amp_factor
WT,30,0.75,1,17.90954434512065,0.0,0.0,0.0,0.772204439247549,0.8374401027568074,250.0,1000.0,2500.0,45.0
WT,30,1.0,1,24.879270021210043,0.0,0.0,0.0,0.772204439247549,0.8438019625598834,250.0,1000.0,2500.0,45.0
WT,90,0.75,1,57.46890862437209,0.0,0.0,0.0,0.772204439247549,0.679246555088169,250.0,1000.0,2500.0,45.0
WT,90,1.0,1,68.6307348904309,0.0,0.0,0.0,0.772204439247549,0.7289566062088689,250.0,1000.0,2500.0,45.0
WT,120,0.75,1,100.35772685569214,0.0,0.0,0.0,0.772204439247549,0.6114249646800535,250.0,1000.0,2500.0,45.0
WT,120,1.0,1,113.69194694433183,0.0,0.0,0.0,0.772204439247549,0.7316433775458493,250.0,1000.0,2500.0,45.0
WT,170,0.75,1,16.233653382260687,0.0,0.0,0.0,0.772204439247549,0.24456719857098969,250.0,1000.0,2500.0,45.0
WT,170,1.0,1,9.71435991897343,0.0,0.0,0.0,0.772204439247549,0.35001472480607787,250.0,1000.0,2500.0,45.0
