condition_key,t_s,amp_mean,amp_sem,survival_frac,noise_threshold
WT,0.838,0.6042193845810242,0.0040385694351233025,1.0,
WT,0.839,0.6041983711501812,0.004065119715546468,1.0,
WT,0.84,0.6041844754230781,0.004107218501861736,1.0,
WT,0.841,0.6043325041773775,0.00413710102035255,1.0,
WT,0.842,0.6038230318071828,0.004176582733348614,1.0,
WT,0.843,0.6037522164147349,0.004236796491571436,1.0,
WT,0.844,0.6036545342124807,0.0042929520376078735,1.0,
WT,0.845,0.6039442041848391,0.004349589807800506,1.0,
WT,0.846,0.6044573295564034,0.004397996436327048,1.0,
WT,0.847,0.6050968619058956,0.0044444843118753305,1.0,
WT,0.848,0.6060723608746019,0.004508413281176035,1.0,
WT,0.849,0.6066286261545211,0.004583642990836736,1.0,
WT,0.85,0.6075433254531142,0.004648725152133353,1.0,
WT,0.851,0.6085491389769374,0.004713133504392273,1.0,
WT,0.852,0.6098282793441463,0.004758509732030115,1.0,
WT,0.853,0.6113782014512632,0.004816414754641417,1.0,
WT,0.854,0.612614745365144,0.004882191947987538,1.0,
WT,0.855,0.6136696896818308,0.004943452451136635,1.0,
WT,0.856,0.6152422552087923,0.005010175752120069,1.0,
WT,0.857,0.6166238377191693,0.005061495649080276,1.0,
WT,0.858,0.618360091779527,0.005098916533876278,1.0,
WT,0.859,0.6192198280939625,0.005161313937402372,1.0,
WT,0.86,0.6212477781366399,0.0051940241816726,1.0,
WT,0.861,0.6232546047471877,0.0052312128794709915,1.0,
WT,0.862,0.6254611430274652,0.005276456670196775,1.0,
WT,0.863,0.627360352970345,0.005346572479740795,1.0,
WT,0.864,0.6289795375216995,0.005408419791205327,1.0,
WT,0.865,0.6307608766987614,0.005453311118390384,1.0,
WT,0.866,0.6330241503166679,0.0054804946502246404,1.0,
WT,0.867,0.6350715799911036,0.005530056945088446,1.0,
WT,0.868,0.6370571073540018,0.005575704872381645,1.0,
WT,0.869,0.6397658338657408,0.005600525048145622,1.0,
WT,0.87,0.6424680204494058,0.005621745483190251,1.0,
WT,0.871,0.6449171015303969,0.005640160820736987,1.0,
WT,0.872,0.6470329838775822,0.005677535741221893,1.0,
WT,0.873,0.6493734424862603,0.00569842846577949,1.0,
WT,0.874,0.6519393783227299,0.00572526863972873,1.0,
WT,0.875,0.6540590508248539,0.005741705994915048,1.0,
WT,0.876,0.6565563083012278,0.005745265203642221,1.0,
WT,0.877,0.6591000894027567,0.005725171056129208,1.0,
WT,0.878,0.6614697323210655,0.0057086373574010175,1.0,
WT,0.879,0.6638149515858575,0.005692519035036696,1.0,
WT,0.88,0.6658763703655628,0.005704136079240667,1.0,
WT,0.881,0.6681168239342098,0.0056892470176471924,1.0,
WT,0.882,0.670840362703024,0.005656253131491215,1.0,
WT,0.883,0.6730410368674761,0.0056369199470694305,1.0,
WT,0.884,0.6754894833112662,0.005601292168561171,1.0,
WT,0.885,0.6778233023685836,0.005548098057841877,1.0,
WT,0.886,0.6799707593788427,0.00550502157741371,1.0,
WT,0.887,0.6821650113564939,0.005465420927304078,1.0,
WT,0.888,0.684371519226487,0.005415245027268675,1.0,
WT,0.889,0.6866211794713507,0.005370817808948929,1.0,
WT,0.89,0.6884355534901002,0.005335902445683474,1.0,
WT,0.891,0.6909678525100393,0.005250018126435635,1.0,
WT,0.892,0.6932802833402586,0.005171434485285295,1.0,
WT,0.893,0.6955160246030846,0.005101401459794246,1.0,
WT,0.894,0.6976710291359691,0.005042478733152594,1.0,
WT,0.895,0.699599001980214,0.005007978979601045,1.0,
WT,0.896,0.7013521562873217,0.004957776214086058,1.0,
WT,0.897,0.7031938801074834,0.004870999431518263,1.0,
WT,0.898,0.7050779238472142,0.004801299055435012,1.0,
WT,0.899,0.7071661984992512,0.0047237262032775095,1.0,
WT,0.9,0.7087280706411342,0.004654361380158597,1.0,
WT,0.901,0.7104544434442452,0.0045822496871840085,1.0,
WT,0.902,0.7121193385307695,0.004524293192830183,1.0,
WT,0.903,0.7134206901373515,0.004452774898980221,1.0,
WT,0.904,0.7148494717666487,0.0043705513357138355,1.0,
WT,0.905,0.715946827841967,0.004306866002973435,1.0,
WT,0.906,0.7170498517930233,0.004246785230686934,1.0,
WT,0.907,0.7180651944119045,0.004200067526214648,1.0,
WT,0.908,0.718900457994907,0.004158190373960837,1.0,
WT,0.909,0.7199203228504877,0.004108110374749856,1.0,
WT,0.91,0.7205523824571703,0.004053032111257949,1.0,
WT,0.911,0.7212971261514053,0.004003531975712284,1.0,
WT,0.912,0.7220969754522075,0.003950872283697351,1.0,
WT,0.913,0.7223566810723744,0.003946078377760566,1.0,
WT,0.914,0.722771603482323,0.003933274791252385,1.0,
WT,0.915,0.7229464893744627,0.003911394343793067,1.0,
WT,0.916,0.7228254905474744,0.003913720541321984,1.0,
WT,0.917,0.7226720916351002,0.00391668821972495,1.0,
WT,0.918,0.7228349465108639,0.003895297276836498,1.0,
WT,0.919,0.7225494954023569,0.003893952691488527,1.0,
WT,0.92,0.722365172054976,0.003920249631882926,1.0,
WT,0.921,0.7222259403126453,0.003938366971293542,1.0,
WT,0.922,0.7218073370469236,0.0039329757036336045,1.0,
WT,0.923,0.7214646559539346,0.003947453318519064,1.0,
WT,0.924,0.7207003437978233,0.003960355164114558,1.0,
WT,0.925,0.7199359924094253,0.003985526519650681,1.0,
WT,0.926,0.7190312353248018,0.0040216657032287415,1.0,
WT,0.927,0.7180150679853177,0.004068990625764648,1.0,
WT,0.928,0.7170526819157292,0.0041094633210975815,1.0,
WT,0.929,0.715910914614511,0.00414345375385944,1.0,
WT,0.93,0.7145986313585376,0.004180037673441452,1.0,
WT,0.931,0.7132675451899598,0.004205860726484017,1.0,
WT,0.932,0.7119471517640603,0.004236958370406189,1.0,
WT,0.933,0.7101821251034912,0.004251808744018105,1.0,
WT,0.934,0.7088145084418684,0.004275113957794129,1.0,
WT,0.935,0.7072194552940233,0.004298385231137979,1.0,
WT,0.936,0.7052929297316973,0.004330365726788678,1.0,
WT,0.937,0.7034539633627263,0.004373841191841593,1.0,
WT,0.938,0.7018609057160232,0.004382882704383624,1.0,
WT,0.939,0.6999941101096384,0.004388305000674207,1.0,
WT,0.94,0.6980376240484637,0.004404774232563369,1.0,
WT,0.941,0.6960293388767705,0.004444422333973648,1.0,
WT,0.942,0.6942239889156748,0.00445367331987298,1.0,
WT,0.943,0.6922311088735911,0.004478484110813282,1.0,
WT,0.944,0.690354347180595,0.004502977622289164,1.0,
WT,0.945,0.6878911280072257,0.004522998754419264,1.0,
WT,0.946,0.6855205828244859,0.004535078023205018,1.0,
WT,0.947,0.6834504846987787,0.004557264955504964,1.0,
WT,0.948,0.6813545119724543,0.0045817784313213206,1.0,
WT,0.949,0.6791190015896195,0.004589952982745057,1.0,
WT,0.95,0.6769261280962434,0.0045847497832718995,1.0,
WT,0.951,0.6743893598616005,0.0045980427527265175,1.0,
WT,0.952,0.6720533333431378,0.004611110753019934,1.0,
WT,0.953,0.6698711057437747,0.0046011099004635864,1.0,
WT,0.954,0.6673046137579969,0.004593943341302196,1.0,
WT,0.955,0.6651293308455503,0.004578017163661634,1.0,
WT,0.956,0.6628249579461848,0.004575920686958711,1.0,
WT,0.957,0.6607059234836068,0.004550909476536162,1.0,
WT,0.958,0.6585764081988059,0.004521007097275551,1.0,
WT,0.959,0.6563007575595656,0.0045046459814343,1.0,
WT,0.96,0.6539787885484529,0.004488069433229243,1.0,
WT,0.961,0.6515768327530734,0.004469233009579646,1.0,
WT,0.962,0.6492281294055297,0.004459016337766186,1.0,
WT,0.963,0.6474289871130664,0.004413648264921277,1.0,
WT,0.964,0.6453128705986622,0.004387148541461397,1.0,
WT,0.965,0.6430796499291409,0.004373361088507531,1.0,
WT,0.966,0.6414232672100358,0.00435471406330784,1.0,
WT,0.967,0.6395168672138283,0.0043264359455373325,1.0,
WT,0.968,0.6378441869966847,0.004277398938193021,1.0,
WT,0.969,0.6359637396376454,0.0042424228420475645,1.0,
WT,0.97,0.6346853548986225,0.004224972033582204,1.0,
WT,0.971,0.6333029340904507,0.004197660703928461,1.0,
WT,0.972,0.6317025613584895,0.004146257792760209,1.0,
WT,0.973,0.6303672797659975,0.004108237855715774,1.0,
WT,0.974,0.6288240076385054,0.0040770427863432435,1.0,
WT,0.975,0.6275822275248409,0.004064367458448264,1.0,
WT,0.976,0.6261236485210951,0.004049397292212008,1.0,
WT,0.977,0.6251557549779571,0.004036588196800707,1.0,
WT,0.978,0.6243284265110776,0.004019056308886445,1.0,
WT,0.979,0.6230299908022694,0.004002221020346434,1.0,
WT,0.98,0.6223875743851067,0.004005362738962632,1.0,
WT,0.981,0.6217467323571968,0.0039981051701579885,1.0,
WT,0.982,0.6212593743988261,0.003980067579539272,1.0,
WT,0.983,0.6204589248058672,0.003964263520117982,1.0,
WT,0.984,0.6198332344084235,0.0039817076221638084,1.0,
WT,0.985,0.618868847617161,0.004011469537971625,1.0,
WT,0.986,0.6183447316013632,0.004038209573774976,1.0,
WT,0.987,0.6177963408167901,0.004062054503466718,1.0,
WT,0.988,0.6174594590240599,0.004080383352716887,1.0,
WT,0.989,0.616804539245309,0.004119617342693811,1.0,
WT,0.99,0.6166540845790514,0.004158469439059914,1.0,
WT,0.991,0.6166357562851594,0.0041987773327404505,1.0,
WT,0.992,0.6166979736062743,0.004229225501582837,1.0,
WT,0.993,0.6171305567843232,0.0042655878491444895,1.0,
WT,0.994,0.6169031182876299,0.004323504076694263,1.0,
WT,0.995,0.617204529872668,0.00437005811701062,1.0,
WT,0.996,0.6176185353180021,0.004419825159689823,1.0,
WT,0.997,0.6180910603112132,0.004468597163316161,1.0,
WT,0.998,0.6186942482974919,0.004500915398345602,1.0,
WT,0.999,0.6189694272062934,0.004559108812858284,1.0,
WT,1.0,0.6200380833119313,0.004605644575202596,1.0,
WT,1.001,0.6206159088951242,0.004669948508461728,1.0,
WT,1.002,0.6215974423882951,0.00471548833573931,1.0,
WT,1.003,0.6224008888515891,0.004781848992279591,1.0,
WT,1.004,0.6239899194839607,0.004817983571191022,1.0,
WT,1.005,0.6251677028153642,0.004879651661266259,1.0,
WT,1.006,0.6262421539778016,0.004932316613031468,1.0,
WT,1.007,0.6273986217422457,0.0049833069110115195,1.0,
WT,1.008,0.6286094827559419,0.005033909631149899,1.0,
WT,1.009,0.6301098805428917,0.005068202801681647,1.0,
WT,1.01,0.6320640082457284,0.005103258804635067,1.0,
WT,1.011,0.6335721472850949,0.005150301273262702,1.0,
WT,1.012,0.6355065135748199,0.005179771648619431,1.0,
WT,1.013,0.6368952205649424,0.005233265936615896,1.0,
WT,1.014,0.6385422352807034,0.005264970156428166,1.0,
WT,1.015,0.6408350416593537,0.005282782621019517,1.0,
WT,1.016,0.6429397282001124,0.00530531973830807,1.0,
WT,1.017,0.6454264224535654,0.005323714817984627,1.0,
WT,1.018,0.6470323861987203,0.005364108085618277,1.0,
