condition_key,t_s,amp_mean,amp_sem,survival_frac,noise_threshold
WT,0.153,0.6844935788414492,0.005576338686909807,1.0,
WT,0.154,0.6900243855584767,0.005563145697142072,1.0,
WT,0.155,0.6954462795007039,0.005542450464631522,1.0,
WT,0.156,0.7009440714480261,0.005500216221363175,1.0,
WT,0.157,0.7063489915097204,0.005463015846345819,1.0,
WT,0.158,0.7118153918433606,0.005400371177440537,1.0,
WT,0.159,0.7170786873966645,0.00533827419363688,1.0,
WT,0.16,0.722278022063185,0.005274502858968917,1.0,
WT,0.161,0.7274045637587104,0.0052057904828428925,1.0,
WT,0.162,0.7324425493900145,0.005119819107195179,1.0,
WT,0.163,0.7373074021425762,0.00503882303210128,1.0,
WT,0.164,0.7423284946592669,0.004954065044574613,1.0,
WT,0.165,0.7469443621182738,0.004865223956282914,1.0,
WT,0.166,0.7516298834238757,0.004774389085366172,1.0,
WT,0.167,0.7559468006925253,0.004668931639477449,1.0,
WT,0.168,0.760255144666682,0.004576145815346773,1.0,
WT,0.169,0.764498442609027,0.004464814011292397,1.0,
WT,0.17,0.7684099854704242,0.004353742482924549,1.0,
WT,0.171,0.7723507030201527,0.004227536658160038,1.0,
WT,0.172,0.7760866000609099,0.004103276935509956,1.0,
WT,0.173,0.7793709553614804,0.00398232063531209,1.0,
WT,0.174,0.7826152383169427,0.0038514523782192853,1.0,
WT,0.175,0.7855632603151895,0.003731158092230724,1.0,
WT,0.176,0.7883071047029683,0.003616351101742095,1.0,
WT,0.177,0.7908766612958974,0.0034755305206183628,1.0,
WT,0.178,0.7934106325747692,0.003344739550363856,1.0,
WT,0.179,0.7955508312867688,0.003225946550471298,1.0,
WT,0.18,0.7977238145641289,0.0030979019795181256,1.0,
WT,0.181,0.7996733481046554,0.0029802937573037776,1.0,
WT,0.182,0.8013920442255786,0.0028518897185330037,1.0,
WT,0.183,0.8029143349953062,0.0027276896780411165,1.0,
WT,0.184,0.8041883338950441,0.0026082721442770396,1.0,
WT,0.185,0.8054201334368092,0.002488795128199999,1.0,
WT,0.186,0.8063372627952388,0.002395879057946794,1.0,
WT,0.187,0.8069847262309904,0.002309820484554218,1.0,
WT,0.188,0.8074362902836203,0.0022240685977662745,1.0,
WT,0.189,0.8077954094818945,0.0021413533784119363,1.0,
WT,0.19,0.8080628060509165,0.0020752597577525156,1.0,
WT,0.191,0.8080777986447294,0.0020115149605986786,1.0,
WT,0.192,0.8081470350062652,0.0019658028145395157,1.0,
WT,0.193,0.8077938309076672,0.0019306835445162156,1.0,
WT,0.194,0.8073443938817126,0.0019071926887202358,1.0,
WT,0.195,0.8067024274194043,0.001890342040213565,1.0,
WT,0.196,0.805985396530732,0.0018857947359226968,1.0,
WT,0.197,0.8050998006949242,0.0018866046508596713,1.0,
WT,0.198,0.8042503349013063,0.0018849130669722416,1.0,
WT,0.199,0.8034631891528141,0.0018894064841478513,1.0,
WT,0.2,0.802438642553748,0.0019202016652960234,1.0,
WT,0.201,0.8012792687586563,0.0019520809200507879,1.0,
WT,0.202,0.7998359634219383,0.0020003842615212335,1.0,
WT,0.203,0.7983124095359094,0.0020730607159804965,1.0,
WT,0.204,0.7967584777243517,0.0021170641953056533,1.0,
WT,0.205,0.7953133453478864,0.0021481558574926248,1.0,
WT,0.206,0.7935139720062186,0.0022024513519804776,1.0,
WT,0.207,0.7916804199956647,0.002262653969763467,1.0,
WT,0.208,0.7897537694411834,0.002303842372363075,1.0,
WT,0.209,0.7874312662588977,0.0023807688593979978,1.0,
WT,0.21,0.7853516676993003,0.0024302158988868745,1.0,
WT,0.211,0.7831433645929518,0.0024928173034817953,1.0,
WT,0.212,0.7806895326392391,0.002561830699403383,1.0,
WT,0.213,0.7784367027973721,0.002617602652018875,1.0,
WT,0.214,0.7759379341543118,0.0026898292664271706,1.0,
WT,0.215,0.7731255305172411,0.0027642405677290854,1.0,
WT,0.216,0.7705466068628816,0.002824970665691902,1.0,
WT,0.217,0.7677348114779375,0.002878841474003774,1.0,
WT,0.218,0.7648127146323647,0.002948283457880155,1.0,
WT,0.219,0.7620500513229883,0.003001117646878455,1.0,
WT,0.22,0.7588155318463998,0.0030635321105100533,1.0,
WT,0.221,0.7555622729245819,0.003114190913104888,1.0,
WT,0.222,0.7523070169704597,0.0031619442619975446,1.0,
WT,0.223,0.7490876178397923,0.003206891867942723,1.0,
WT,0.224,0.7459236397334986,0.0032635044844190105,1.0,
WT,0.225,0.7426510573782622,0.00330433077038286,1.0,
WT,0.226,0.7392588890834009,0.003349779303876916,1.0,
WT,0.227,0.7357043249032691,0.003375107331308333,1.0,
WT,0.228,0.732055252204295,0.003391223168017885,1.0,
WT,0.229,0.7281063149382732,0.0034448931945281073,1.0,
WT,0.23,0.7243351924880068,0.003491270305214219,1.0,
WT,0.231,0.7207234459853822,0.0035534742880202136,1.0,
WT,0.232,0.7168445082118174,0.00358185160015548,1.0,
WT,0.233,0.7129997896403918,0.003618243581133012,1.0,
WT,0.234,0.7091806688429294,0.003639585441764382,1.0,
WT,0.235,0.7055165616105338,0.003682109566227437,1.0,
WT,0.236,0.7012985845174816,0.0037078589472186686,1.0,
WT,0.237,0.6973461838698682,0.003721280488432996,1.0,
WT,0.238,0.6935993722432215,0.003757290175656985,1.0,
WT,0.239,0.6898255837110929,0.0037737363980769353,1.0,
WT,0.24,0.6859079717658441,0.003803460709147513,1.0,
WT,0.241,0.6818814753746668,0.003806405111155613,1.0,
WT,0.242,0.6777391468505094,0.0038236430109659155,1.0,
WT,0.243,0.673892245937133,0.0038376467329963135,1.0,
WT,0.244,0.6699104055334248,0.0038434414354339345,1.0,
WT,0.245,0.6658402201189451,0.0038483015648024406,1.0,
WT,0.246,0.6619268537219675,0.0038239474421412987,1.0,
WT,0.247,0.6579581450736999,0.0038172951955763616,1.0,
WT,0.248,0.6538227059165542,0.0038096337143092764,1.0,
WT,0.249,0.6496553740580152,0.003792901856717188,1.0,
WT,0.25,0.645803041122314,0.0037856828381510575,1.0,
WT,0.251,0.6416236161638008,0.003773583233599705,1.0,
WT,0.252,0.6380635953325035,0.003739288215006694,1.0,
WT,0.253,0.6344362048251317,0.0037062986513949304,1.0,
WT,0.254,0.6305960209787664,0.0036859866241471724,1.0,
WT,0.255,0.6267652651258343,0.003660380876519386,1.0,
WT,0.256,0.6231317027199952,0.003627019863550602,1.0,
WT,0.257,0.6195107905116461,0.003587240196005663,1.0,
WT,0.258,0.6157801308443889,0.0035733516692311364,1.0,
WT,0.259,0.6126083771420153,0.0035248797417241377,1.0,
WT,0.26,0.6094932821740553,0.0035075810918902845,1.0,
WT,0.261,0.6060951421761196,0.0034995642122975104,1.0,
WT,0.262,0.6031209562002335,0.003469090115304081,1.0,
WT,0.263,0.6003308318304544,0.0034526184577123517,1.0,
WT,0.264,0.5973789842692366,0.0034199217662607374,1.0,
WT,0.265,0.5944709165306737,0.0034212302137012623,1.0,
WT,0.266,0.5918602762476246,0.0034160275204031133,1.0,
WT,0.267,0.5892762475405751,0.0033993942643374612,1.0,
WT,0.268,0.5869112735089999,0.0033866028542816062,1.0,
WT,0.269,0.5849759344535378,0.003355942736654416,1.0,
WT,0.27,0.582979916120095,0.0033505944487255673,1.0,
