condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT,10.0,3.0,0.08,0.03467154672137791,3.4467580999038545,84.41356808348475,0.06262530720362425,50
WT,10.0,4.0,0.1,0.03608251843489921,4.0144503500811215,66.33058287209832,0.05994385758171969,50
WT,10.0,5.0,0.66,0.06718964521961751,4.768182582636494,22.10093503409996,0.05724545995965083,50
WT,10.0,5.5,1.0,0.1388633059781907,5.414642784911807,7.8197740933810636,0.05617304042202175,50
WT,10.0,6.0,1.0,0.265916439099602,6.899652148587819,4.271096562487351,0.0587093539340369,50
WT,10.0,7.0,0.28,0.22843260220087636,38.442039482822786,73.49122207160875,0.28942734020961053,50
WT,10.0,8.0,0.08,0.47373196929424294,184.79727992124873,90.74912990378414,0.5652960469344127,50
WT,15.0,3.0,0.08,0.035475797925230194,4.696838253274855,74.95000477295316,0.06262530720362425,50
WT,15.0,4.0,0.22,0.044213778144483816,5.544101245223991,42.64941549202126,0.05994385758171969,50
WT,15.0,5.0,0.98,0.12553433927429108,6.592401419356369,8.534184124727936,0.05724545995965083,50
WT,15.0,5.5,1.0,0.2494558931879317,7.577652061120283,3.915679898147234,0.05617304042202175,50
WT,15.0,6.0,1.0,0.34452898225333556,9.67588207368793,4.112176257932974,0.0587093539340369,50
WT,15.0,7.0,0.32,0.23184311497650598,40.30356039246899,70.95889677752771,0.28942734020961053,50
WT,15.0,8.0,0.02,0.43486701595592403,187.253886396945,78.70107949347798,0.5652960469344127,50
WT,20.0,3.0,0.1,0.03775393983667172,6.0054919747659765,62.5814882575563,0.06262530720362425,50
WT,20.0,4.0,0.54,0.061234482447248995,7.146424991141763,25.317470926957768,0.05994385758171969,50
WT,20.0,5.0,1.0,0.20000884186485934,8.556753384886333,4.936484971965595,0.05724545995965083,50
WT,20.0,5.5,1.0,0.3527031065742815,10.081806237040986,2.4635693680773407,0.05617304042202175,50
WT,20.0,6.0,1.0,0.3577580115275414,12.279637151760339,6.7597028328139155,0.0587093539340369,50
WT,20.0,7.0,0.34,0.2646686377738247,44.58674572964832,60.80198682447063,0.28942734020961053,50
WT,20.0,8.0,0.02,0.42664177216517574,183.40070947520522,95.69732936325136,0.5652960469344127,50
WT,25.0,3.0,0.18,0.04223203721061556,7.337888297411137,49.85893472290743,0.06262530720362425,50
WT,25.0,4.0,0.82,0.08595750294473918,8.789858666206264,13.79171720985991,0.05994385758171969,50
WT,25.0,5.0,1.0,0.27935607001029256,10.622845998530522,3.2745266122677044,0.05724545995965083,50
WT,25.0,5.5,1.0,0.4238609749577503,12.528895078839572,1.935625978156603,0.05617304042202175,50
WT,25.0,6.0,1.0,0.4043104052884327,14.724700813945908,7.97227566104361,0.0587093539340369,50
WT,25.0,7.0,0.52,0.3019733944908247,46.221655496231435,46.04753039094112,0.28942734020961053,50
WT,25.0,8.0,0.08,0.4208791114829328,186.85066004331554,97.45535391342621,0.5652960469344127,50
WT,30.0,3.0,0.26,0.049791492890708514,8.689817461966143,34.27755217534447,0.06262530720362425,50
WT,30.0,4.0,0.98,0.11659861140389326,10.452428633284299,9.42511538748323,0.05994385758171969,50
WT,30.0,5.0,1.0,0.35393261742874205,12.730004215021463,2.4126872096280465,0.05724545995965083,50
WT,30.0,5.5,1.0,0.4510891109040122,14.810619570507729,1.6698464945394016,0.05617304042202175,50
WT,30.0,6.0,1.0,0.44675881850371046,17.033597850427515,7.874110594827024,0.0587093539340369,50
WT,30.0,7.0,0.5,0.29546442866906314,49.84711737644514,41.57237312898541,0.28942734020961053,50
WT,30.0,8.0,0.02,0.4278407842731973,192.2733007388158,84.4573000059323,0.5652960469344127,50
WT,35.0,3.0,0.5,0.06003255900553846,10.108191259515182,26.44885141054716,0.06262530720362425,50
WT,35.0,4.0,1.0,0.1511272364882586,12.124561885502239,6.900118007416556,0.05994385758171969,50
WT,35.0,5.0,1.0,0.41692176548399457,14.828641292383637,1.911584252181135,0.05724545995965083,50
WT,35.0,5.5,1.0,0.4680601831925809,17.12118004403377,1.7512777751792032,0.05617304042202175,50
WT,35.0,6.0,1.0,0.5197997721129599,19.317173374628222,9.851524147054352,0.0587093539340369,50
WT,35.0,7.0,0.66,0.3305127614006412,52.51652631888892,35.13346274387044,0.28942734020961053,50
WT,35.0,8.0,0.0,0.43326687228502353,189.4964773044471,87.64850499718688,0.5652960469344127,50
WT,40.0,3.0,0.6,0.07241760185140574,11.556204296530092,19.503766577335345,0.06262530720362425,50
WT,40.0,4.0,1.0,0.1882226710741121,13.787799553681378,5.280348166655785,0.05994385758171969,50
WT,40.0,5.0,1.0,0.46632970298126514,16.896936632597736,1.569821849570913,0.05724545995965083,50
WT,40.0,5.5,1.0,0.4789982408979509,19.307384858716976,2.287543149666371,0.05617304042202175,50
WT,40.0,6.0,1.0,0.5379302073916568,21.60390051000723,8.50483059557084,0.0587093539340369,50
WT,40.0,7.0,0.74,0.3615835488590376,55.655864794437754,33.8279173279886,0.28942734020961053,50
WT,40.0,8.0,0.08,0.4795903832965305,189.44405544009803,91.96910296006921,0.5652960469344127,50
WT,45.0,3.0,0.78,0.08712543738163532,12.92086795547028,13.565630508117613,0.06262530720362425,50
WT,45.0,4.0,1.0,0.22664899541242078,15.45729508763266,4.176039312336773,0.05994385758171969,50
WT,45.0,5.0,1.0,0.5043194238039264,18.891012727503078,1.3765084001406802,0.05724545995965083,50
WT,45.0,5.5,1.0,0.5029049983099241,21.429050685761794,2.4552929636564933,0.05617304042202175,50
WT,45.0,6.0,1.0,0.5749887610018148,23.866072312331244,6.998273574427825,0.0587093539340369,50
WT,45.0,7.0,0.82,0.36501699077524136,58.498873379875924,41.77991249729851,0.28942734020961053,50
WT,45.0,8.0,0.04,0.4320401888053586,190.9698713962725,89.34059889900087,0.5652960469344127,50
