condition_key,w_inter,trial_idx,seed,a_hat_value
WT,2.0,3,942484272,0.03252637934101043
WT,2.0,3,942484272,0.016949999410249286
WT,2.0,3,942484272,0.04281142079545662
WT,2.0,3,942484272,0.05218317826295932
WT,2.0,4,929893137,0.04697408961134858
WT,2.0,4,929893137,0.017321390683301158
WT,2.0,4,929893137,0.006652739874631638
WT,2.0,4,929893137,0.02547156466544543
WT,2.0,4,929893137,0.04311032084713791
WT,2.0,4,929893137,0.04966349538936071
WT,2.0,4,929893137,0.03887963023178738
WT,2.0,4,929893137,0.03391795774972466
WT,2.0,4,929893137,0.01898722450683778
WT,2.0,4,929893137,0.0379407999694977
WT,2.0,4,929893137,0.03866208679631445
WT,2.0,4,929893137,0.04225501143354952
WT,2.0,4,929893137,0.037708975568997494
WT,2.0,4,929893137,0.028496422636493535
WT,2.0,4,929893137,0.020542654149701217
WT,2.0,4,929893137,0.0195144477736741
WT,2.0,4,929893137,0.0314905209715706
WT,2.0,4,929893137,0.03950351095851286
WT,2.0,4,929893137,0.023301250587889517
WT,2.0,4,929893137,0.02199117645863292
WT,2.0,4,929893137,0.01840984432296893
WT,2.0,4,929893137,0.037150663578982765
WT,2.0,4,929893137,0.01768596851588295
WT,2.0,4,929893137,0.02143554407750811
WT,2.0,4,929893137,0.03854317601978205
WT,2.0,4,929893137,0.04697408961134858
WT,2.0,5,1843824992,0.019336353328684892
WT,2.0,5,1843824992,0.046367124097029554
WT,2.0,5,1843824992,0.014604154785868392
WT,2.0,5,1843824992,0.039634498180692854
WT,2.0,5,1843824992,0.03376398445917896
WT,2.0,5,1843824992,0.04560485756041015
WT,2.0,5,1843824992,0.04544140637305699
WT,2.0,5,1843824992,0.047926709608390905
WT,2.0,5,1843824992,0.031146138299341212
WT,2.0,5,1843824992,0.02325900394974111
WT,2.0,5,1843824992,0.008994058739400998
WT,2.0,5,1843824992,0.04440988690125383
WT,2.0,5,1843824992,0.014971421496315066
WT,2.0,5,1843824992,0.044916092342241684
WT,2.0,5,1843824992,0.03809613923543942
WT,2.0,5,1843824992,0.02464404965981525
WT,2.0,5,1843824992,0.025895928904022595
WT,2.0,5,1843824992,0.05950725200993053
WT,2.0,5,1843824992,0.03645171317377098
WT,2.0,5,1843824992,0.03369978922517636
WT,2.0,5,1843824992,0.03742839719243995
WT,2.0,5,1843824992,0.024732329958926304
WT,2.0,5,1843824992,0.040957259385130215
WT,2.0,5,1843824992,0.017498423862532843
WT,2.0,5,1843824992,0.04883132363169325
WT,2.0,5,1843824992,0.019336353328684892
WT,2.0,6,184566854,0.03682026793303282
WT,2.0,6,184566854,0.03201060276222996
WT,2.0,6,184566854,0.013501439007621385
WT,2.0,6,184566854,0.026063035947139712
WT,2.0,6,184566854,0.03415701217113957
WT,2.0,6,184566854,0.03358710709746385
WT,2.0,6,184566854,0.06382927441039746
WT,2.0,6,184566854,0.06171396342676977
