condition,amplitude,distractor_factor,offset_deg,trial_idx,seed,cue_freq_median_hz,cue_power_median,dist_freq_median_hz,dist_power_median,plv_median_delay2
WT,25.0,1.0,170.0,39,20360091,6.013861593240213,0.9861547917793823,5.013930604653673,0.4928918360307842,0.24623833422178332
WT,25.0,1.0,170.0,40,1806363173,5.3884567721428995,1.5947158862277993,4.791988656184174,0.8122427587699281,0.37013496979671356
WT,25.0,1.0,170.0,41,1312343691,5.824317087164368,1.4560426115664309,4.711273302866162,0.38497033650706647,0.3387473167959131
WT,25.0,1.0,170.0,42,1762120781,5.8738481794755435,0.6547273784311713,4.856560670221935,0.46753468371639206,0.2926933190354846
WT,25.0,1.0,170.0,43,1700607009,5.0394526158073205,1.4349876082753785,5.00510844536631,0.8526644659980741,0.4898046989107786
WT,25.0,1.0,170.0,44,1634649145,5.3910434023623885,1.9104415604635387,5.132775350393097,0.7564477574509441,0.5458628450694984
WT,25.0,1.0,170.0,45,1036024353,5.021019544795569,1.1983067799895695,4.937496668876942,0.5428153350814557,0.49528862454994016
WT,25.0,1.0,170.0,46,261494503,5.5255610118283505,1.9625178764570022,5.215188717677354,0.7369772960230794,0.3303767200067765
WT,25.0,1.0,170.0,47,2001682155,5.41157643321963,1.6493482464507538,4.794306101363504,0.9797961790851072,0.5602031573079171
WT,25.0,1.0,170.0,48,1311960750,5.270919995461864,1.6857825853122375,4.5407763589148145,0.7344151281213257,0.4517104509130716
WT,25.0,1.0,170.0,49,295114914,5.5704829366093875,1.1053388136651678,4.851520314995933,0.9241893784568825,0.4851840691814833
WT,25.0,1.0,30.0,0,1168784116,5.449116750328121,10.554976914060372,5.372840874507597,13.469117089866447,0.9887337140969796
WT,25.0,1.0,30.0,1,921289450,5.569193110845556,10.523280269697748,5.562868233411262,14.668593984875846,0.9868237505563073
WT,25.0,1.0,30.0,2,1293255992,5.500135179889527,10.953136103858125,5.481178122483672,14.027036915297785,0.9852118980025727
WT,25.0,1.0,30.0,3,1702858716,5.499295131878695,10.267126639136999,5.467939871745389,13.732758793833602,0.989507329700664
WT,25.0,1.0,30.0,4,1895310323,5.41371672356931,12.242784499810941,5.426746469109847,15.649994377391005,0.994279136697104
WT,25.0,1.0,30.0,5,211694680,5.422091126690175,12.092378024019084,5.375083223397337,14.275931776469118,0.9908685220713365
WT,25.0,1.0,30.0,6,280584697,5.484270237124927,11.171014810457468,5.359037318120342,13.691996914267264,0.99053882359002
WT,25.0,1.0,30.0,7,617447500,5.603747035272394,9.98980677504602,5.558671173339315,12.898600107339568,0.9911720029772995
WT,25.0,1.0,30.0,8,1249765968,5.785675800126157,9.468862392666729,5.645938109333138,13.722718007121587,0.9872371358548211
WT,25.0,1.0,30.0,9,1504658074,5.452499180812152,10.943014519947084,5.331892956804988,13.288341430073862,0.9902217792373964
WT,25.0,1.0,30.0,10,1008898872,5.620393723183231,10.70145750161695,5.573135133463668,14.721571976743082,0.9903709701905387
WT,25.0,1.0,30.0,11,794319243,5.333463499662894,12.748734606841952,5.3327255851635575,13.538884611578204,0.9891899020763131
WT,25.0,1.0,30.0,12,204008863,5.664183314334976,10.043611533175042,5.541845273977559,14.32109638351183,0.9826292919254381
WT,25.0,1.0,30.0,13,1880439445,5.6356587596122605,9.446557141465703,5.536572117337215,12.809673139795981,0.9887746627299823
WT,25.0,1.0,30.0,14,1306372712,5.707750183500328,10.479996917104977,5.536879050191296,14.575811134319824,0.9872143655302403
WT,25.0,1.0,30.0,15,2122084012,5.764773596993676,9.336978780583143,5.7537012855655325,13.177473118412173,0.9909133596751165
WT,25.0,1.0,30.0,16,1976297044,5.530796571246594,14.700277735878984,5.481073717048975,13.095315506394446,0.9940195803749496
WT,25.0,1.0,30.0,17,784548992,5.608658964247953,10.100256800672724,5.512030778152699,15.030996444864048,0.9900125817006095
WT,25.0,1.0,30.0,18,2121403537,5.612864037290394,9.617729592080595,5.5746866301678875,14.55482295815688,0.993913377084765
WT,25.0,1.0,30.0,19,347016859,5.6646702695848195,8.58669497239763,5.682356153957814,12.429180163564784,0.9880747693212949
WT,25.0,1.0,30.0,20,527842052,5.5151420515559195,10.81229584469978,5.443534187067684,14.458146836806678,0.990661651614972
WT,25.0,1.0,30.0,21,215409799,5.91520821704347,9.194854627396527,5.836618505884885,12.000238886484446,0.9856900745851163
WT,25.0,1.0,30.0,22,350632298,5.640520810504039,9.436583937211891,5.650299135945392,12.552045909364114,0.9901244574170691
WT,25.0,1.0,30.0,23,2071774379,5.749977671108162,9.229401671686025,5.710217084590413,13.122725724725465,0.9858814761127355
WT,25.0,1.0,30.0,24,1492822048,5.189845643815204,13.82335982196023,5.182385017535838,14.43805705582035,0.9935283134524342
WT,25.0,1.0,30.0,25,199233221,5.444100006849928,10.474866616102544,5.370872576806876,14.395963351984946,0.9837565352477275
WT,25.0,1.0,30.0,26,1395966768,5.4946421816116615,12.924323747259871,5.202977266172578,11.82433665890397,0.9943546098277148
WT,25.0,1.0,30.0,27,786556690,5.55747831177555,9.6522365550045,5.51438364020261,13.364980454959218,0.9824876930432489
WT,25.0,1.0,30.0,28,649984770,5.6805505157,8.614972763410279,5.587352909677449,12.140478474843704,0.981660996435981
WT,25.0,1.0,30.0,29,337723248,5.49478634457148,11.282494289450868,5.440754961654335,14.438964966499281,0.9925990584636117
WT,25.0,1.0,30.0,30,1094264184,5.748491688876147,9.562461679647178,5.682632124890512,12.768242103291767,0.9895040661767349
WT,25.0,1.0,30.0,31,2089154132,5.453047495451767,14.765273137946451,5.444347283697461,12.398468650873513,0.9957121700229858
WT,25.0,1.0,30.0,32,1584690825,5.414354239631287,11.274799505028136,5.3949546115154785,14.581066064655667,0.9934278739735104
WT,25.0,1.0,30.0,33,795962858,5.765095687290863,9.304898282488715,5.569234508956407,13.102174946237055,0.9946513613485903
WT,25.0,1.0,30.0,34,827737825,5.601555024972691,10.262233772458124,5.530284018841464,14.585426946355675,0.9820037096015124
WT,25.0,1.0,30.0,35,234713593,5.713421089410714,9.965313153643535,5.420677062100567,13.316427887879572,0.9926666324098636
WT,25.0,1.0,30.0,36,885327366,5.367998492953774,12.890083332425363,5.350363275890741,14.222122401782485,0.9970730595846662
WT,25.0,1.0,30.0,37,928832081,5.915534305402155,8.909998369979151,5.837287922732987,12.576700648888195,0.9899854602009606
WT,25.0,1.0,30.0,38,1947615286,5.671064438688683,9.603053200640806,5.668200704008335,13.451978833784363,0.987815932927554
WT,25.0,1.0,30.0,39,20360091,5.667811106814781,9.843688973303411,5.586203954160877,14.417433949060975,0.9895236438822828
WT,25.0,1.0,30.0,40,1806363173,5.6399148263999255,10.47997137676216,5.60203204203029,13.566583976118885,0.9931981882086391
WT,25.0,1.0,30.0,41,1312343691,5.667966228763625,9.756027186985246,5.5801227253583,13.518991210681428,0.9799659030739326
WT,25.0,1.0,30.0,42,1762120781,5.695774250240245,9.29035078645721,5.702054020196902,12.452038633290224,0.992299237515184
WT,25.0,1.0,30.0,43,1700607009,5.547978599551142,13.666554694923244,5.517725559164392,11.15465706868568,0.9929078469365222
WT,25.0,1.0,30.0,44,1634649145,5.817029877029089,8.96402985750576,5.766026590406835,13.09918732624022,0.9876690432929343
WT,25.0,1.0,30.0,45,1036024353,5.407445244640036,12.9608148807319,5.335895183220455,12.803240711892665,0.9948846443813169
WT,25.0,1.0,30.0,46,261494503,5.777364692600546,9.15523548310625,5.716365927347199,11.677177933805702,0.9885026310127554
WT,25.0,1.0,30.0,47,2001682155,5.53494713658469,11.112124077232444,5.482689881092245,13.991868656523666,0.9899493370514181
WT,25.0,1.0,30.0,48,1311960750,5.6304341239008,9.335809720958126,5.589292298514475,12.656902027185085,0.9805276581156874
WT,25.0,1.0,30.0,49,295114914,5.8260839346944335,8.479217421193175,5.737377927182161,12.675594867130076,0.9883127786898285
WT,25.0,1.0,70.0,0,1168784116,5.5697455834093486,5.860722877357538,5.497265272448065,6.6113587738244775,0.9776348079341963
WT,25.0,1.0,70.0,1,921289450,5.714799088534337,6.0970316414377255,5.6625593054655,6.6077641249907915,0.975818088378227
WT,25.0,1.0,70.0,2,1293255992,5.560575688098589,6.346052199147387,5.499337905528315,6.970968787134269,0.9831579036752214
WT,25.0,1.0,70.0,3,1702858716,5.63173782003307,6.063791057185945,5.442915299934219,6.7937881337724235,0.9758634668443613
WT,25.0,1.0,70.0,4,1895310323,5.689640085538702,5.763447382558566,5.530591914665738,6.644628467260393,0.9833506696224643
WT,25.0,1.0,70.0,5,211694680,5.903476772277305,5.740558535514911,5.842124632695561,6.1507290294661265,0.9485835775693747
WT,25.0,1.0,70.0,6,280584697,5.660454933948498,5.924482168519106,5.496729015207922,7.247138179093747,0.9788671869927672
WT,25.0,1.0,70.0,7,617447500,5.65784803570771,5.726722964886639,5.538051402988284,6.09662537975657,0.9811942476272902
WT,25.0,1.0,70.0,8,1249765968,5.702501874245769,5.845692941418896,5.557946787910708,6.934084497683216,0.9736392157111388
WT,25.0,1.0,70.0,9,1504658074,5.654996088999705,5.274193693198299,5.580721167126295,6.74693770275928,0.970434266597288
WT,25.0,1.0,70.0,10,1008898872,5.672288101778561,5.643503798797591,5.581199337174741,6.849861688858734,0.9743268562747047
WT,25.0,1.0,70.0,11,794319243,5.656877616843085,5.62974016587405,5.585575783777609,6.180669366523745,0.9538593845978885
WT,25.0,1.0,70.0,12,204008863,5.7357943366354815,5.832493060591605,5.538651223864163,6.6263386185373205,0.9638421388748959
WT,25.0,1.0,70.0,13,1880439445,5.690919336963291,5.782807958841928,5.602040498887838,6.792212237317369,0.9727188319162146
WT,25.0,1.0,70.0,14,1306372712,5.630822640718772,5.835646416258495,5.541452451385663,6.782320554609736,0.9806792722978713
WT,25.0,1.0,70.0,15,2122084012,5.665976394624242,5.950658975975878,5.592700671269274,6.608676510833817,0.9645738636661263
WT,25.0,1.0,70.0,16,1976297044,5.684793009575992,5.9640263867724315,5.526284208211779,7.1542986594841125,0.9790968011175779
WT,25.0,1.0,70.0,17,784548992,5.744363155969697,5.398033863805602,5.509911479360412,7.015833199282275,0.979067736871369
WT,25.0,1.0,70.0,18,2121403537,5.558170396112261,6.174914743095731,5.451218598297,6.590334913168374,0.9811696621933078
WT,25.0,1.0,70.0,19,347016859,5.663409938288345,5.841791560951557,5.463984548290262,6.961381133792323,0.9663500144162417
WT,25.0,1.0,70.0,20,527842052,5.76592702947768,5.632918557172268,5.509095825187608,6.516611195021425,0.9150844479348434
WT,25.0,1.0,70.0,21,215409799,5.6868346521498365,5.639656606750639,5.528189144410813,6.320200905683364,0.9716457394258442
WT,25.0,1.0,70.0,22,350632298,5.773125298524194,5.689942775239759,5.669047866207395,6.299019819431228,0.9726619726753476
WT,25.0,1.0,70.0,23,2071774379,5.775775119042584,5.891994316067096,5.613451226134476,6.827644277847696,0.9526592301583452
WT,25.0,1.0,70.0,24,1492822048,5.628244468602248,5.767850044667034,5.5526039162967376,6.581822629644678,0.9658443764896882
WT,25.0,1.0,70.0,25,199233221,5.5755824581429065,6.347063007984863,5.370615337796222,6.968805647236959,0.9795012037290877
WT,25.0,1.0,70.0,26,1395966768,5.628673733728025,6.188316231507532,5.491420422267409,6.487440474686524,0.9749656835688506
WT,25.0,1.0,70.0,27,786556690,5.5827456810285865,5.7964771223906455,5.511810373619918,6.670419144659514,0.9591670005836791
WT,25.0,1.0,70.0,28,649984770,5.621987436019173,5.388093632639335,5.538548342544007,6.155002195518986,0.9817690575091578
WT,25.0,1.0,70.0,29,337723248,5.731192762378634,5.303945693942596,5.597578312435792,5.957270326150501,0.9695422630867523
WT,25.0,1.0,70.0,30,1094264184,5.692162306551435,5.6647818619199715,5.513386660224023,6.337341202216305,0.9706344142794392
WT,25.0,1.0,70.0,31,2089154132,5.669913567386478,6.0666727572728725,5.53309322570837,6.838365614029544,0.9764325318007253
WT,25.0,1.0,70.0,32,1584690825,5.757341036896104,5.824167824123179,5.689170323407253,6.514377237783685,0.9567668374957667
WT,25.0,1.0,70.0,33,795962858,5.732253567249042,5.072976052269973,5.574087223116009,6.424568999430155,0.966764153002863
WT,25.0,1.0,70.0,34,827737825,5.718276196241195,5.714870246020795,5.6064042098120845,7.025183740398427,0.9611912723001964
WT,25.0,1.0,70.0,35,234713593,5.763033147430978,5.266007784821583,5.601304056453615,7.21958042852973,0.9773896314021085
WT,25.0,1.0,70.0,36,885327366,5.676478668795853,5.32026406564085,5.5787037604690815,6.437500745510583,0.9708326811840955
WT,25.0,1.0,70.0,37,928832081,5.867110012991589,5.305865362119364,5.661418057837629,6.494200250560575,0.9405117284540349
WT,25.0,1.0,70.0,38,1947615286,5.658534166281061,5.885189993542861,5.479488435721294,6.90301842551234,0.9745717519046975
WT,25.0,1.0,70.0,39,20360091,5.859280121726723,5.784449267322589,5.646343790682427,6.169218865153969,0.961504544878036
WT,25.0,1.0,70.0,40,1806363173,5.57349757831257,5.9975714408131235,5.533849552038421,6.095285929685823,0.9818129604979668
WT,25.0,1.0,70.0,41,1312343691,5.825102465395142,5.6748607912925015,5.764020445422201,6.469504572305704,0.9352866048177111
WT,25.0,1.0,70.0,42,1762120781,5.7399006224073315,5.978662787770078,5.498780483287306,6.452984243710227,0.9692058018503993
WT,25.0,1.0,70.0,43,1700607009,5.6993931887278375,5.712339687772394,5.486086936982081,6.407632148441892,0.9833774100959475
WT,25.0,1.0,70.0,44,1634649145,5.687034452436103,6.079810343329538,5.597348357611266,6.719215316870221,0.9664309866390545
WT,25.0,1.0,70.0,45,1036024353,5.63939426101629,5.447121568685891,5.584547763372706,6.937248575388361,0.9726597013128194
WT,25.0,1.0,70.0,46,261494503,5.714337688308238,5.79225054159419,5.565430965149854,6.7854830415623955,0.982288792296589
WT,25.0,1.0,70.0,47,2001682155,5.70210354072646,5.684021079653395,5.515484887403062,6.62056649131203,0.9737904540669386
WT,25.0,1.0,70.0,48,1311960750,5.675764260607519,5.631972713586156,5.605551718311545,6.634630958286155,0.962164743985231
WT,25.0,1.0,70.0,49,295114914,5.664195523112244,5.490350957194262,5.461578956624367,6.536886135851668,0.9879601763014287
WT,25.0,1.0,90.0,0,1168784116,5.9168501910367155,3.701711090216813,5.823038991469488,3.6870838350454562,0.9324894320762698
WT,25.0,1.0,90.0,1,921289450,5.870110497512248,3.5981204207066226,5.759820607016327,3.7666304075249406,0.9377133688366401
WT,25.0,1.0,90.0,2,1293255992,5.692739632597723,3.771710691979683,5.436040299478688,4.479340549797355,0.9708780970464478
WT,25.0,1.0,90.0,3,1702858716,5.941309613509779,3.533471000284099,5.778976209248803,3.4215047336120876,0.9038298631481037
WT,25.0,1.0,90.0,4,1895310323,5.905957067284211,3.6407377295293353,5.776378487300335,3.6689585869321695,0.9303771024876023
WT,25.0,1.0,90.0,5,211694680,6.00952322469727,3.721378991517402,5.7337397097861675,3.5204322234264778,0.9361929687191213
WT,25.0,1.0,90.0,6,280584697,5.9797876323894865,3.340245424602389,5.8763740547125956,3.5561025288419783,0.9376064431543574
WT,25.0,1.0,90.0,7,617447500,5.930071601636439,3.057192683401788,5.839130562655307,3.094721979115847,0.8888758673940256
WT,25.0,1.0,90.0,8,1249765968,5.929735553831755,3.6458578855660897,5.7989609415633705,4.134500033267283,0.9626358921859374
WT,25.0,1.0,90.0,9,1504658074,6.00582411840481,3.289916123960817,5.717267972940809,3.525247924050277,0.9235610538601695
WT,25.0,1.0,90.0,10,1008898872,6.0043287878071006,3.8668123870521334,5.951442333437342,3.832336077253835,0.8955631811244003
WT,25.0,1.0,90.0,11,794319243,5.891656042536519,4.09036964352744,5.7541023276705205,3.690239411972735,0.9610924796762661
WT,25.0,1.0,90.0,12,204008863,5.931687029907586,4.264531002762768,5.991875078519866,3.6648683941567097,0.9082215708632615
WT,25.0,1.0,90.0,13,1880439445,5.9279531746475085,3.2764042563087967,5.842201169258395,3.983122523716733,0.9175214844572304
WT,25.0,1.0,90.0,14,1306372712,5.892269479639676,3.916576573184321,5.752991755613022,3.4464971022642383,0.9622508998162294
WT,25.0,1.0,90.0,15,2122084012,5.943889869986038,3.117047804412962,5.776716338774436,3.7651048834165572,0.8756865575997919
WT,25.0,1.0,90.0,16,1976297044,5.946171080752467,3.6811579942499035,5.794220629987412,4.336764146137735,0.8939458581195501
WT,25.0,1.0,90.0,17,784548992,6.0242213083907945,3.279791252038078,6.036400047401596,3.5801099707816473,0.9455908120343883
WT,25.0,1.0,90.0,18,2121403537,5.893772373038727,3.1780011930365464,5.845164999134062,3.61753908283629,0.8660645866777081
WT,25.0,1.0,90.0,19,347016859,5.972153659346999,2.921137614387553,5.678829041514256,2.634591807875946,0.6329174355673488
WT,25.0,1.0,90.0,20,527842052,5.92483667150421,3.4752143784447074,5.902930409243006,3.78256982765882,0.8613311018834717
WT,25.0,1.0,90.0,21,215409799,5.853827542168645,3.7440836853762853,5.779065093898035,3.67743448396341,0.9346688776158092
WT,25.0,1.0,90.0,22,350632298,6.004943118203061,3.484948206847447,5.808388663371225,3.658218176196988,0.8949354709682326
WT,25.0,1.0,90.0,23,2071774379,5.914694341887398,3.7409786464639807,5.80774749758293,4.031025436114594,0.8596497786267984
WT,25.0,1.0,90.0,24,1492822048,6.012689492927606,3.3389250333202796,5.898648716236223,3.8616644944122314,0.9074854884819477
WT,25.0,1.0,90.0,25,199233221,5.859253251944334,3.137276174407289,5.6977622395916985,2.62108937808722,0.8390249027277031
WT,25.0,1.0,90.0,26,1395966768,5.88204912042492,3.440141117369758,5.694971466675323,3.5768613601193002,0.9222644259584148
WT,25.0,1.0,90.0,27,786556690,5.824092618521535,3.2902561512783377,5.814845294588061,3.3585547785521164,0.903918987233596
WT,25.0,1.0,90.0,28,649984770,5.866828981335448,3.289756990957988,5.780746697000666,4.1940336869641985,0.9460851032412158
WT,25.0,1.0,90.0,29,337723248,5.903567913203612,3.1797834806015177,5.851572411316149,3.780480416419832,0.9157401579746905
WT,25.0,1.0,90.0,30,1094264184,5.953204757428645,3.87351690271159,5.784855506579863,3.750173679835053,0.9255162119300391
WT,25.0,1.0,90.0,31,2089154132,5.943146238575943,3.3209332009428545,5.797178288495388,3.9195355778895475,0.9256022507687334
WT,25.0,1.0,90.0,32,1584690825,6.05379366366221,3.4817343385742245,5.852079188716013,3.218596199765348,0.8994217193924154
WT,25.0,1.0,90.0,33,795962858,5.958433409754736,3.0243087939391353,5.904328555751179,3.1476041801408146,0.9194594374457314
WT,25.0,1.0,90.0,34,827737825,5.82036317715397,3.581550069693087,5.7263623291487304,3.634387896418139,0.8895679466848052
WT,25.0,1.0,90.0,35,234713593,5.848760383540013,3.3942640100599575,5.785412190471007,3.5574473005863525,0.9074803613758303
WT,25.0,1.0,90.0,36,885327366,5.973294352834724,3.8741352862288823,5.794497003608958,3.8159279772606878,0.9288827363699652
WT,25.0,1.0,90.0,37,928832081,5.98210382097247,3.9067484058158413,5.874781385570351,3.7709886285867684,0.8975885948778125
WT,25.0,1.0,90.0,38,1947615286,5.868742296465804,3.6957492371594434,5.814458445668685,3.8113631237494006,0.8767551127347801
WT,25.0,1.0,90.0,39,20360091,5.931089364579706,3.7258837712179456,5.872491365825283,3.6252946354698063,0.9477768966168925
WT,25.0,1.0,90.0,40,1806363173,5.935391399968094,3.642780201100063,5.8495777607646895,4.1099978335686655,0.959628312470609
WT,25.0,1.0,90.0,41,1312343691,5.903716659241389,3.181658718381385,5.690748805551971,3.2639775289311435,0.8666684257727607
WT,25.0,1.0,90.0,42,1762120781,5.899693147992581,3.3550269912358375,5.804767017018555,4.133040609957314,0.9339583927344624
WT,25.0,1.0,90.0,43,1700607009,5.848913343676142,3.674218708866704,5.704342759981286,3.9762474579467635,0.9610297356171122
WT,25.0,1.0,90.0,44,1634649145,5.955858520372032,3.6963285143734352,5.857731103874422,3.5747553211828467,0.9180178868497946
WT,25.0,1.0,90.0,45,1036024353,5.914911690940683,3.0259961495194685,5.9083937685878,3.8253524785872295,0.9150076178186459
WT,25.0,1.0,90.0,46,261494503,5.829026966511915,3.493725046028312,5.856992490331667,3.7381310881357526,0.9342090516527417
WT,25.0,1.0,90.0,47,2001682155,5.847988885666682,3.3891299684947045,5.753215772480091,3.822011142725016,0.9708676026006433
WT,25.0,1.0,90.0,48,1311960750,5.891598627905615,3.260812245453396,5.715097179945951,3.68013864555886,0.90844731716566
WT,25.0,1.0,90.0,49,295114914,5.921527681521816,3.5632608111616206,5.710430969825178,3.978245218240863,0.9620582811771119
WT,25.0,1.0,,0,1168784116,6.2360047812801795,4.469883743305872,6.2360047812801795,4.469883743305872,1.0
WT,25.0,1.0,,1,921289450,6.114748064045901,4.89811558588962,6.114748064045901,4.89811558588962,1.0
WT,25.0,1.0,,2,1293255992,6.081210932136974,5.202002975447224,6.081210932136974,5.202002975447224,1.0
WT,25.0,1.0,,3,1702858716,6.185991856138276,4.913574027809594,6.185991856138276,4.913574027809594,1.0
WT,25.0,1.0,,4,1895310323,6.154664001302234,5.0116787566519045,6.154664001302234,5.0116787566519045,1.0
WT,25.0,1.0,,5,211694680,6.171785969058083,5.37723176671905,6.171785969058083,5.37723176671905,1.0
WT,25.0,1.0,,6,280584697,6.199060167342593,4.642526108860554,6.199060167342593,4.642526108860554,1.0
WT,25.0,1.0,,7,617447500,6.221338841328105,4.745586734539613,6.221338841328105,4.745586734539613,1.0
WT,25.0,1.0,,8,1249765968,6.1713529363605195,5.062378938663534,6.1713529363605195,5.062378938663534,1.0
WT,25.0,1.0,,9,1504658074,6.143292522866925,5.066041084521732,6.143292522866925,5.066041084521732,1.0
WT,25.0,1.0,,10,1008898872,6.233250219987983,5.197450605405437,6.233250219987983,5.197450605405437,1.0
WT,25.0,1.0,,11,794319243,6.241368980134495,5.137740205549524,6.241368980134495,5.137740205549524,1.0
WT,25.0,1.0,,12,204008863,6.015898374086408,4.902731311341824,6.015898374086408,4.902731311341824,1.0
WT,25.0,1.0,,13,1880439445,6.1396994234714235,4.894067161844398,6.1396994234714235,4.894067161844398,1.0
WT,25.0,1.0,,14,1306372712,6.113809506022822,4.966006587501787,6.113809506022822,4.966006587501787,1.0
WT,25.0,1.0,,15,2122084012,6.189729509411881,4.973001969176665,6.189729509411881,4.973001969176665,1.0
WT,25.0,1.0,,16,1976297044,6.1351384186305085,4.728845797384018,6.1351384186305085,4.728845797384018,1.0
WT,25.0,1.0,,17,784548992,6.1771403608884325,4.453477496485495,6.1771403608884325,4.453477496485495,1.0
WT,25.0,1.0,,18,2121403537,6.2915963732906155,4.88864954682804,6.2915963732906155,4.88864954682804,1.0
WT,25.0,1.0,,19,347016859,6.1475915237702115,5.052732300464003,6.1475915237702115,5.052732300464003,1.0
WT,25.0,1.0,,20,527842052,6.008532817632286,5.046057304193281,6.008532817632286,5.046057304193281,1.0
WT,25.0,1.0,,21,215409799,6.171885831374515,4.918868433585038,6.171885831374515,4.918868433585038,1.0
WT,25.0,1.0,,22,350632298,6.194770431762408,4.858423687036462,6.194770431762408,4.858423687036462,1.0
WT,25.0,1.0,,23,2071774379,6.181325465321977,5.133748487635967,6.181325465321977,5.133748487635967,1.0
WT,25.0,1.0,,24,1492822048,6.272995727486352,4.9941037084200035,6.272995727486352,4.9941037084200035,1.0
WT,25.0,1.0,,25,199233221,6.20496710938605,4.921834352465987,6.20496710938605,4.921834352465987,1.0
WT,25.0,1.0,,26,1395966768,6.06763579583852,4.767775785588164,6.06763579583852,4.767775785588164,1.0
WT,25.0,1.0,,27,786556690,6.166703692625894,4.908934455154413,6.166703692625894,4.908934455154413,1.0
WT,25.0,1.0,,28,649984770,6.189196033936901,4.578520474374034,6.189196033936901,4.578520474374034,1.0
WT,25.0,1.0,,29,337723248,6.2518144010597645,5.045262589079187,6.2518144010597645,5.045262589079187,1.0
WT,25.0,1.0,,30,1094264184,6.149847319932676,5.164309291229163,6.149847319932676,5.164309291229163,1.0
WT,25.0,1.0,,31,2089154132,6.155176751454657,4.913837454051556,6.155176751454657,4.913837454051556,1.0
WT,25.0,1.0,,32,1584690825,6.15282643812323,5.0015910295479244,6.15282643812323,5.0015910295479244,1.0
WT,25.0,1.0,,33,795962858,6.189826323492624,4.493586891844581,6.189826323492624,4.493586891844581,1.0
WT,25.0,1.0,,34,827737825,6.164083114485184,5.165370368058771,6.164083114485184,5.165370368058771,1.0
WT,25.0,1.0,,35,234713593,6.1932898789839745,4.964742361129484,6.1932898789839745,4.964742361129484,1.0
WT,25.0,1.0,,36,885327366,6.285121557619785,4.576724456689177,6.285121557619785,4.576724456689177,1.0
WT,25.0,1.0,,37,928832081,6.133233239502431,4.780138963763551,6.133233239502431,4.780138963763551,1.0
WT,25.0,1.0,,38,1947615286,6.301801786607037,4.916884770931805,6.301801786607037,4.916884770931805,1.0
WT,25.0,1.0,,39,20360091,6.184106874509519,4.694634806410065,6.184106874509519,4.694634806410065,1.0
WT,25.0,1.0,,40,1806363173,6.192709910716162,4.829798988334614,6.192709910716162,4.829798988334614,1.0
WT,25.0,1.0,,41,1312343691,6.172893476353679,4.7043366929961605,6.172893476353679,4.7043366929961605,1.0
WT,25.0,1.0,,42,1762120781,6.291041055774356,4.697011833886454,6.291041055774356,4.697011833886454,1.0
WT,25.0,1.0,,43,1700607009,6.060229674856256,5.439616666950574,6.060229674856256,5.439616666950574,1.0
WT,25.0,1.0,,44,1634649145,6.144300281188863,4.774300023281273,6.144300281188863,4.774300023281273,1.0
WT,25.0,1.0,,45,1036024353,6.218887628917412,4.344612895620265,6.218887628917412,4.344612895620265,1.0
WT,25.0,1.0,,46,261494503,6.200551880608352,4.82663724021083,6.200551880608352,4.82663724021083,1.0
WT,25.0,1.0,,47,2001682155,6.1982529448603865,5.4261095330946265,6.1982529448603865,5.4261095330946265,1.0
WT,25.0,1.0,,48,1311960750,6.130320790815161,4.653427404631166,6.130320790815161,4.653427404631166,1.0
WT,25.0,1.0,,49,295114914,6.262624807935643,4.513757183497272,6.262624807935643,4.513757183497272,1.0
WT,30.0,0.75,120.0,0,1168784116,6.704856434891502,3.1998820385530258,4.693924583399975,0.24251981071739737,0.39428414450452326
WT,30.0,0.75,120.0,1,921289450,6.6674438457354945,3.246106469087935,5.418997870672465,0.5424013768840202,0.38094003788847297
WT,30.0,0.75,120.0,2,1293255992,6.4892347153823104,3.5792010200231026,6.511485303314132,0.46275323575104405,0.6740742180564615
WT,30.0,0.75,120.0,3,1702858716,6.47974977129882,3.253538623778037,6.031655921330654,0.4604030803677881,0.7072991754529601
WT,30.0,0.75,120.0,4,1895310323,6.552214349652649,3.5318422069088866,5.064152257172751,0.3547331577348834,0.3348229456276372
WT,30.0,0.75,120.0,5,211694680,6.431178305895628,3.094856450671382,5.905778346789633,0.4628565330854632,0.6341132055872365
WT,30.0,0.75,120.0,6,280584697,6.773382581013891,3.0522401594780924,5.167927756610531,0.41077532542424045,0.4021585628868892
WT,30.0,0.75,120.0,7,617447500,6.723958431061128,2.7729981080385295,5.358296157557056,0.42857313304444367,0.4385432327703161
WT,30.0,0.75,120.0,8,1249765968,6.696923915674488,3.7078705418858733,5.81915860365797,0.6013931213205236,0.4381742327591547
WT,30.0,0.75,120.0,9,1504658074,6.820330462915202,3.135998164464108,5.392824237825552,0.5277982891502535,0.5085702890340854
WT,30.0,0.75,120.0,10,1008898872,6.706950030960344,3.409564451623814,4.951454770323845,0.47041013339234117,0.5110444858289386
WT,30.0,0.75,120.0,11,794319243,6.481480092077992,3.2069009838740783,5.964427258055388,0.33110726904991256,0.5466088277665041
WT,30.0,0.75,120.0,12,204008863,6.588513888787624,3.408815344469085,5.195305560308683,0.5717369702970567,0.6456244479794664
WT,30.0,0.75,120.0,13,1880439445,6.422445172228227,3.2449147919842227,5.834188421660286,0.29356504130247274,0.44500653606293755
WT,30.0,0.75,120.0,14,1306372712,6.396695091956125,3.482595653002235,5.997622404340117,0.49581402752018744,0.5995209452322997
