condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT,5.0,2.0,0.04,0.04629085895127666,1.711427758955592,87.75704473683682,0.09042937179344937,50
WT,5.0,3.0,0.04,0.04632228076177383,1.8829764822263173,85.43692308879572,0.08824808439481137,50
WT,5.0,4,0.04,0.04657941060757559,2.1412961709446923,81.2490699717775,0.08669577344107608,50
WT,5.0,5.0,0.02,0.04792788735471323,2.5613206932819366,73.11247131590801,0.08623874347110247,50
WT,5.0,6.0,0.14,0.059292713815099846,3.3865130157895242,47.41550461076823,0.08404983798690044,50
WT,10.0,2.0,0.02,0.047143552068987994,2.286234318478735,78.47909742625099,0.09042937179344937,50
WT,10.0,3.0,0.02,0.04830748980739407,2.681082331164108,71.94047049130249,0.08824808439481137,50
WT,10.0,4,0.1,0.05204453491685758,3.3351803230935233,60.13843045258289,0.08669577344107608,50
WT,10.0,5.0,0.22,0.06745008941936331,4.274068861279623,40.03764576571399,0.08623874347110247,50
WT,10.0,6.0,0.94,0.15376400639781904,5.850006646966721,9.51168947283888,0.08404983798690044,50
WT,15.0,2.0,0.04,0.05137023527826224,2.575811224071698,62.119852783189614,0.09042937179344937,50
WT,15.0,3.0,0.12,0.0570150840544692,3.22348862799947,50.7038296572956,0.08824808439481137,50
WT,15.0,4,0.36,0.07288287503597994,4.67150977997574,34.394120414331105,0.08669577344107608,50
WT,15.0,5.0,0.86,0.13134649794771444,6.367928208547073,11.639809509987009,0.08623874347110247,50
WT,15.0,6.0,1.0,0.32280321192334166,8.468066291573189,3.746197888041562,0.08404983798690044,50
WT,20.0,2.0,0.18,0.06369394359999792,2.719882527397098,42.603230822781114,0.09042937179344937,50
WT,20.0,3.0,0.42,0.07780140489451204,3.5807500059573183,28.630267989856705,0.08824808439481137,50
WT,20.0,4,0.8,0.11722365014686797,6.121098120498474,13.673932214729952,0.08669577344107608,50
WT,20.0,5.0,1.0,0.23072518148090906,8.532540116927406,5.624357152912332,0.08623874347110247,50
WT,20.0,6.0,1.0,0.48991159571563814,11.025181824301587,2.049905533613722,0.08404983798690044,50
WT,25.0,2.0,0.5,0.0881641443361803,2.8155966252658686,20.605944613095097,0.09042937179344937,50
WT,25.0,3.0,0.76,0.1142384466618635,3.826621176554508,14.091777760701138,0.08824808439481137,50
WT,25.0,4,1.0,0.17624584619434777,7.707295270589495,7.94919686960644,0.08669577344107608,50
WT,25.0,5.0,1.0,0.3417812292764227,10.721615117802287,3.347864841016175,0.08623874347110247,50
WT,25.0,6.0,1.0,0.6006860059706635,13.475638970787891,1.4429775005194683,0.08404983798690044,50
WT,30.0,2.0,0.8,0.1241388734841518,2.8666048022336295,12.394584475143283,0.09042937179344937,50
WT,30.0,3.0,0.98,0.15873136068680932,4.0124112696865515,9.045846881632386,0.08824808439481137,50
WT,30.0,4,1.0,0.24176583105056398,9.362418649536144,5.268598472069931,0.08669577344107608,50
WT,30.0,5.0,1.0,0.4469787336282426,12.865054683030165,2.2744220844033873,0.08623874347110247,50
WT,30.0,6.0,1.0,0.6617637997626524,15.957630164219713,1.1307978525842657,0.08404983798690044,50
