offset_deg,amp_factor,trial_idx,displacement_deg,pre_amp,post_amp
90.0,0.75,0,29.804380630611497,0.6841548961097186,0.589425024130589
90.0,1.0,0,68.53149556864612,0.6841548961097186,0.6844950578230682
30.0,0.75,0,14.356457666565316,0.6841548961097186,0.8185504955618857
120.0,0.75,0,33.25822286196409,0.6841548961097186,0.46090074227928884
170.0,0.75,0,5.897823455314933,0.6841548961097186,0.3786653208701682
30.0,1.0,0,13.680401990183867,0.6841548961097186,0.8363727440185132
120.0,1.0,0,94.82043586213257,0.6841548961097186,0.5432092478700115
170.0,1.0,0,153.19815171100478,0.6841548961097186,0.24821140503436348
