condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
a7_KO,10.0,4.0,0.84,0.0849623101025364,4.21258738233102,15.590860216306096,0.061433367657181236,50
a7_KO,10.0,5.0,1.0,0.21386914005997973,5.548812040530002,5.097707998641467,0.059816762025852024,50
a7_KO,10.0,6.0,1.0,0.5401200415504325,8.078048392755933,1.575367183333405,0.07264452235781399,50
a7_KO,10.0,7.0,0.82,0.5763991247689166,19.327789471754212,19.443701505014587,0.5027449096456985,50
a7_KO,10.0,8.0,0.08,0.5894303236618272,84.50413075979642,65.11303416549731,0.7875543390124464,50
a7_KO,10.0,9.0,0.0,0.5416923242594306,156.86651753919975,159.10994401773763,0.5958081552843947,50
a7_KO,10.0,10.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,3.293287376618479e-17,50
a7_KO,15.0,4.0,1.0,0.14752026996465292,5.834253446164351,7.852624364150277,0.061433367657181236,50
a7_KO,15.0,5.0,1.0,0.351850721109865,7.616847720699914,2.8136453240537884,0.059816762025852024,50
a7_KO,15.0,6.0,1.0,0.5966744174067385,11.043358861421218,1.5994383283542823,0.07264452235781399,50
a7_KO,15.0,7.0,0.84,0.6266837027579225,22.87355791569226,16.05126883773889,0.5027449096456985,50
a7_KO,15.0,8.0,0.1,0.5906100419344276,86.01335331501778,64.2477448258768,0.7875543390124464,50
a7_KO,15.0,9.0,0.42,0.5864977924538588,168.585949663621,78.36398151351838,0.5958081552843947,50
a7_KO,15.0,10.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,3.293287376618479e-17,50
a7_KO,20.0,4.0,1.0,0.21812246510114736,7.583667492189508,4.987208994232654,0.061433367657181236,50
a7_KO,20.0,5.0,1.0,0.47132770523074397,9.71475924400583,1.8541690754961626,0.059816762025852024,50
a7_KO,20.0,6.0,1.0,0.6082587209273265,13.85643773512851,1.6167637664627625,0.07264452235781399,50
a7_KO,20.0,7.0,0.82,0.626333584533963,26.275698174146168,18.009056134708928,0.5027449096456985,50
a7_KO,20.0,8.0,0.16,0.5881539037905557,87.14404022760165,64.91490995341358,0.7875543390124464,50
a7_KO,20.0,9.0,0.44,0.5811318262906522,167.1199786161046,82.58246243523055,0.5958081552843947,50
a7_KO,20.0,10.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,3.293287376618479e-17,50
a7_KO,25.0,4.0,1.0,0.29030012983979836,9.398802026224267,3.555457157884052,0.061433367657181236,50
a7_KO,25.0,5.0,1.0,0.5627118815730607,11.886693154917957,1.3855510327021425,0.059816762025852024,50
a7_KO,25.0,6.0,1.0,0.6504045362855584,16.44213975949987,1.798404224368354,0.07264452235781399,50
a7_KO,25.0,7.0,0.9,0.6731917821485162,29.509571462532495,18.70517123190617,0.5027449096456985,50
a7_KO,25.0,8.0,0.04,0.5619247405003511,85.31401681379958,43.39049685940271,0.7875543390124464,50
a7_KO,25.0,9.0,0.62,0.604896720240268,179.92905239615646,83.1013942757106,0.5958081552843947,50
a7_KO,25.0,10.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,3.293287376618479e-17,50
a7_KO,30.0,4.0,1.0,0.3599276449889646,11.25002067291486,2.7200913114174754,0.061433367657181236,50
a7_KO,30.0,5.0,1.0,0.6309477157090988,14.050646458106435,1.1070843986778232,0.059816762025852024,50
a7_KO,30.0,6.0,1.0,0.6445640042811259,18.9323646467652,2.36085507030209,0.07264452235781399,50
a7_KO,30.0,7.0,0.9,0.6909657031236672,32.417218765702835,12.280541388153017,0.5027449096456985,50
a7_KO,30.0,8.0,0.14,0.6179588645756977,89.18233871904931,59.8247395958249,0.7875543390124464,50
a7_KO,30.0,9.0,0.66,0.621077958434596,183.28547896031878,73.38721161648226,0.5958081552843947,50
a7_KO,30.0,10.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,3.293287376618479e-17,50
a7_KO,35.0,4.0,1.0,0.42437992948007397,13.137301886386847,2.180875668805633,0.061433367657181236,50
a7_KO,35.0,5.0,1.0,0.6817082878131591,16.21489789815814,0.9113464024303971,0.059816762025852024,50
a7_KO,35.0,6.0,1.0,0.6825740705971114,21.377608227275704,3.3759921650391402,0.07264452235781399,50
a7_KO,35.0,7.0,0.94,0.6923691085810408,35.57458068240451,12.287548825867924,0.5027449096456985,50
a7_KO,35.0,8.0,0.1,0.5871662023484526,94.92006721887948,55.81607794681931,0.7875543390124464,50
a7_KO,35.0,9.0,0.3,0.5643647408562801,173.7806819982037,103.16325662837116,0.5958081552843947,50
a7_KO,35.0,10.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,3.293287376618479e-17,50
