condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,111,1676602826,181.40625,nan,nan,0.007811203513931252,5000.0,10.0,0,1,1,0.03747811473890909,0.047407660741246554,nan,nan
WT,112,1193242761,181.40625,nan,nan,-0.0050038429275665215,5000.0,10.0,0,1,1,0.03896128783581201,0.0492287608887691,nan,nan
WT,113,985514123,181.40625,nan,nan,0.008158805193747133,5000.0,10.0,0,1,1,0.03565288144850097,0.044394614120394624,nan,nan
WT,114,1085781155,181.40625,nan,nan,0.012007497762819853,5000.0,10.0,0,1,1,0.03627535413716151,0.04570148313739243,nan,nan
WT,115,1221362417,181.40625,nan,nan,-0.004639907276123896,5000.0,10.0,0,1,1,0.03796621172140578,0.04752227405828239,nan,nan
WT,116,80020205,181.40625,nan,nan,0.006760154447062237,5000.0,10.0,0,1,1,0.03968340614271803,0.05238727980782977,nan,nan
WT,117,300211767,181.40625,nan,nan,0.00047301950052548627,5000.0,10.0,0,1,1,0.03902010512562804,0.04849353767388995,nan,nan
WT,118,527166790,181.40625,nan,nan,0.018004703839041073,5000.0,10.0,0,1,1,0.041052001891553724,0.05021635512371201,nan,nan
WT,119,245951459,181.40625,nan,nan,0.002578673184060025,5000.0,10.0,0,1,1,0.03812513337067822,0.048928935009798905,nan,nan
WT,120,944062962,181.40625,nan,nan,0.004446629539657484,5000.0,10.0,0,1,1,0.03896392242130663,0.048421378867186865,nan,nan
WT,121,1435384429,181.40625,nan,nan,0.008766705820068655,5000.0,10.0,0,1,1,0.038787810924732054,0.04719624432235466,nan,nan
WT,122,1405375274,181.40625,nan,nan,-0.00042795996268063204,5000.0,10.0,0,1,1,0.03997708623268809,0.05149106964975441,nan,nan
WT,123,1011671398,181.40625,nan,nan,0.0035660336688484087,5000.0,10.0,0,1,1,0.03648298203678215,0.045449980940979566,nan,nan
WT,124,1836270333,181.40625,nan,nan,-0.00725655257856712,5000.0,10.0,0,1,1,0.03661102540869623,0.04544220589130964,nan,nan
WT,125,1213835294,181.40625,nan,nan,-0.00015228940493427855,5000.0,10.0,0,1,1,0.042916740581183985,0.052487479964364064,nan,nan
WT,126,170075129,181.40625,nan,nan,0.007295644658806325,5000.0,10.0,0,1,1,0.03531162833733988,0.04472322736145021,nan,nan
WT,127,1642822536,181.40625,nan,nan,-0.0025359726301692675,5000.0,10.0,0,1,1,0.03924141226200079,0.05042267516295313,nan,nan
WT,128,1233945442,181.40625,nan,nan,0.0048850617676979525,5000.0,10.0,0,1,1,0.03539183457102774,0.04527963912689864,nan,nan
WT,129,1363047212,181.40625,nan,nan,-0.004092251610802446,5000.0,10.0,0,1,1,0.03363157807843739,0.04273274991193901,nan,nan
WT,130,1214129970,181.40625,nan,nan,-0.0004415752986858898,5000.0,10.0,0,1,1,0.040642704092212996,0.05204466542820498,nan,nan
WT,131,1188802709,181.40625,nan,nan,0.0006274647074941435,5000.0,10.0,0,1,1,0.039389130953587544,0.050188261966819143,nan,nan
WT,132,194489917,181.40625,nan,nan,0.011340297667614093,5000.0,10.0,0,1,1,0.0435501508478392,0.05339549418772217,nan,nan
WT,133,1200888232,181.40625,nan,nan,0.004021975706631146,5000.0,10.0,0,1,1,0.04449443784702693,0.05389715626560618,nan,nan
WT,134,1707061844,181.40625,nan,nan,-0.00217731439595943,5000.0,10.0,0,1,1,0.03669316604846596,0.04594310991423152,nan,nan
WT,135,652727864,181.40625,nan,nan,-0.0142686906179046,5000.0,10.0,0,1,1,0.040785042364931315,0.04998850460098475,nan,nan
WT,136,1294585270,181.40625,nan,nan,0.004694515817536308,5000.0,10.0,0,1,1,0.03646585024666258,0.046794767302098826,nan,nan
WT,137,66180795,181.40625,nan,nan,-0.011204682869006905,5000.0,10.0,0,1,1,0.03726040576811507,0.04679794139846339,nan,nan
WT,138,746248853,181.40625,nan,nan,-0.0011045247414418972,5000.0,10.0,0,1,1,0.03605210698215309,0.044946103852196745,nan,nan
WT,139,937843451,181.40625,nan,nan,0.0008408121893507253,5000.0,10.0,0,1,1,0.040567557115611934,0.05072719641652509,nan,nan
WT,140,2110414630,181.40625,nan,nan,-0.012526148645076613,5000.0,10.0,0,1,1,0.043125253054810894,0.05383350709620808,nan,nan
WT,141,460817075,181.40625,nan,nan,0.010246666152980513,5000.0,10.0,0,1,1,0.04275288075077369,0.05249796769909249,nan,nan
WT,142,593883018,181.40625,nan,nan,-0.0025766364020968157,5000.0,10.0,0,1,1,0.03994311064069068,0.051457957701747443,nan,nan
