condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
a7_KO_APP,10.0,4.0,0,191664963,0.11240175708695253,0.239246 0.305389 0.285661 0.260298 0.260904 0.191866 0.229450 0.166806 0.179387 0.156188 0.159820 0.150379 0.128909 0.066281 0.112402,4.306721103811802,184.4830244125313,4.483024412531307
a7_KO_APP,10.0,4.0,1,1662057957,0.09955388076680655,0.187062 0.297829 0.316595 0.227860 0.213508 0.244440 0.233365 0.148630 0.175326 0.184036 0.133005 0.104175 0.104037 0.071088 0.099554,4.190358926736086,145.428059947003,34.57194005299701
a7_KO_APP,10.0,4.0,2,1405681631,0.08993234360098287,0.259596 0.293397 0.315123 0.269841 0.245338 0.235754 0.156180 0.177915 0.141492 0.148357 0.147997 0.115710 0.138855 0.100594 0.089932,4.5022336755152415,184.57615412430397,4.576154124303969
a7_KO_APP,10.0,4.0,3,942484272,0.07445391652553499,0.218141 0.308453 0.256136 0.266381 0.218297 0.206006 0.206896 0.177905 0.151243 0.142519 0.150153 0.167283 0.099848 0.088059 0.074454,4.35328961875608,176.1620888040943,3.83791119590569
a7_KO_APP,10.0,4.0,4,929893137,0.07051824343772037,0.248331 0.264242 0.289863 0.221727 0.221976 0.206388 0.193590 0.205489 0.150350 0.143295 0.166008 0.107746 0.127605 0.097931 0.070518,4.388525174810212,174.8699256935451,5.130074306454901
a7_KO_APP,10.0,4.0,5,1843824992,0.07865648658024395,0.260455 0.250802 0.312059 0.278473 0.246566 0.206589 0.177018 0.214908 0.189032 0.155171 0.179865 0.123573 0.100241 0.126226 0.078656,4.089119879123501,200.24699756144045,20.246997561440452
a7_KO_APP,10.0,4.0,6,184566854,0.08790111175689132,0.253997 0.267744 0.276754 0.232197 0.268326 0.267635 0.206761 0.150143 0.142507 0.165236 0.164069 0.134789 0.120242 0.119729 0.087901,4.5462015977718675,183.3020454126667,3.3020454126667005
a7_KO_APP,10.0,4.0,7,1497586438,0.06726883719138518,0.219306 0.235596 0.280443 0.267549 0.280073 0.297088 0.157117 0.210670 0.151012 0.196992 0.110812 0.116931 0.065470 0.073686 0.067269,4.826561611678446,164.36886707681262,15.63113292318738
a7_KO_APP,10.0,4.0,8,432652533,0.13036745603395167,0.207094 0.290425 0.271614 0.255082 0.273869 0.265246 0.255930 0.162960 0.151154 0.158563 0.135370 0.163128 0.090674 0.096699 0.130367,4.2142571747337145,154.6653872292238,25.334612770776204
a7_KO_APP,10.0,4.0,9,202244314,0.07862750625299789,0.223217 0.270629 0.328346 0.233118 0.286481 0.234023 0.236419 0.199648 0.190531 0.167670 0.197680 0.124241 0.104234 0.103689 0.078628,4.35697800018624,156.99974302833326,23.000256971666744
a7_KO_APP,10.0,4.0,10,1130604997,0.07423248430339913,0.246923 0.282066 0.250780 0.248958 0.222443 0.257329 0.226733 0.195889 0.190728 0.142945 0.139845 0.097724 0.096310 0.078852 0.074232,4.162953282357437,173.1518058271552,6.8481941728448135
a7_KO_APP,10.0,4.0,11,2095133045,0.047980053948003615,0.232862 0.273710 0.301063 0.274975 0.266810 0.203510 0.203752 0.193773 0.153271 0.128574 0.164242 0.099848 0.046781 0.092349 0.047980,4.4374706903579675,142.42100896178678,37.57899103821322
a7_KO_APP,10.0,4.0,12,1580016183,0.09036304613821693,0.187727 0.301666 0.307405 0.262052 0.262763 0.155338 0.265995 0.193693 0.231957 0.137238 0.163835 0.141304 0.095620 0.078947 0.090363,4.398685847121958,200.87342048587735,20.873420485877347
a7_KO_APP,10.0,4.0,13,1634535062,0.07207053095499165,0.313046 0.295801 0.299238 0.228920 0.252903 0.227279 0.220433 0.210193 0.160898 0.163877 0.140550 0.119346 0.156170 0.137326 0.072071,4.362741399485212,203.27317065145112,23.273170651451125
a7_KO_APP,10.0,4.0,14,1540770719,0.027760722282687156,0.252405 0.277905 0.270596 0.238941 0.183109 0.219061 0.231895 0.170449 0.190199 0.146207 0.099785 0.119013 0.117939 0.120841 0.027761,4.508289339469911,214.70138986973518,34.70138986973518
a7_KO_APP,10.0,4.0,15,1688060240,0.04649106435739161,0.167473 0.290333 0.292111 0.277147 0.272434 0.257020 0.203914 0.212044 0.196422 0.124180 0.185695 0.110229 0.077783 0.108313 0.046491,4.363229046687022,139.0390203503738,40.96097964962621
a7_KO_APP,10.0,4.0,16,1102145672,0.11900157280235082,0.229800 0.280831 0.280954 0.279254 0.270248 0.250176 0.215411 0.185390 0.170266 0.157952 0.143859 0.101358 0.109099 0.087931 0.119002,4.121673756253581,194.06817096221747,14.068170962217465
a7_KO_APP,10.0,4.0,17,275121930,0.10824007640679084,0.170429 0.301920 0.322618 0.259383 0.230317 0.213038 0.203697 0.253898 0.136084 0.180840 0.150728 0.144961 0.085557 0.080971 0.108240,4.797658697246619,164.02089933649606,15.979100663503942
a7_KO_APP,10.0,4.0,18,1803345590,0.10969195942567708,0.263813 0.301615 0.291678 0.259373 0.270107 0.219046 0.218534 0.215897 0.173936 0.219438 0.143321 0.128993 0.107533 0.119749 0.109692,4.371447979289203,201.01214991876253,21.012149918762532
a7_KO_APP,10.0,4.0,19,967196436,0.06401784565257365,0.257543 0.285921 0.274965 0.262732 0.269057 0.248815 0.200276 0.189114 0.208767 0.180252 0.146658 0.140350 0.092105 0.095346 0.064018,4.144934405234129,162.31657759408577,17.68342240591423
a7_KO_APP,10.0,4.0,20,1074497555,0.09908577956133252,0.214526 0.289071 0.309196 0.274776 0.208647 0.213686 0.222585 0.180699 0.140093 0.168428 0.137981 0.127067 0.144485 0.119599 0.099086,4.126888904717155,181.22555595094371,1.2255559509437148
a7_KO_APP,10.0,4.0,21,796282693,0.046608011464056964,0.192178 0.263608 0.280488 0.273462 0.230344 0.240395 0.205023 0.182408 0.162815 0.104594 0.153471 0.102500 0.098700 0.092542 0.046608,4.204431411386521,129.50642362818786,50.49357637181214
a7_KO_APP,10.0,4.0,22,392022359,0.0889009029177806,0.165211 0.293550 0.274260 0.264902 0.260010 0.245311 0.207957 0.191763 0.199876 0.133066 0.126010 0.099276 0.118722 0.092147 0.088901,4.067696218503269,156.513357275906,23.486642724093997
a7_KO_APP,10.0,4.0,23,1990212658,0.10077877866034272,0.250823 0.288436 0.299337 0.267821 0.232351 0.211393 0.209511 0.167631 0.181314 0.118348 0.089562 0.116884 0.084487 0.078352 0.100779,4.452809423275337,179.76803880237588,0.23196119762411627
a7_KO_APP,10.0,4.0,24,1678403330,0.09477328523280917,0.196944 0.287110 0.264031 0.288267 0.247768 0.235837 0.223148 0.219996 0.165418 0.184251 0.158262 0.116226 0.126094 0.085997 0.094773,4.347303002662593,169.32390081375615,10.676099186243846
a7_KO_APP,10.0,4.0,25,1382689815,0.05791659220165441,0.229580 0.287846 0.307555 0.258970 0.247302 0.235231 0.204971 0.228882 0.182145 0.145997 0.129701 0.159770 0.089145 0.114094 0.057917,4.385994512042732,210.11219324361272,30.112193243612722
a7_KO_APP,10.0,4.0,26,864178266,0.10957048016604914,0.200827 0.282665 0.278373 0.282575 0.197534 0.233327 0.220502 0.185811 0.195077 0.181919 0.116750 0.154643 0.124407 0.093311 0.109570,4.238252879669508,169.24843172176793,10.751568278232071
a7_KO_APP,10.0,4.0,27,1766867109,0.07114987438139572,0.234955 0.265384 0.261487 0.280739 0.241088 0.302272 0.229574 0.201416 0.190339 0.193746 0.118291 0.119033 0.140751 0.076624 0.071150,4.349482046009634,174.9303548242726,5.069645175727402
a7_KO_APP,10.0,4.0,28,1171300112,0.07124003007915561,0.219195 0.274083 0.274147 0.246066 0.270324 0.229744 0.195527 0.214293 0.139088 0.165638 0.174704 0.161709 0.129670 0.116636 0.071240,4.465957858201557,203.12058592578475,23.120585925784752
a7_KO_APP,10.0,4.0,29,952224740,0.07814939983801024,0.273340 0.289129 0.248812 0.272779 0.217550 0.243340 0.222908 0.200050 0.197026 0.175487 0.161133 0.163049 0.122646 0.103506 0.078149,4.409623715601124,178.86553296129844,1.1344670387015583
a7_KO_APP,10.0,4.0,30,967354524,0.09706413767984726,0.174532 0.316061 0.258264 0.284459 0.272016 0.202838 0.223553 0.223748 0.197952 0.159186 0.134308 0.136463 0.180978 0.132242 0.097064,4.431469733779627,173.545415253241,6.4545847467589965
a7_KO_APP,10.0,4.0,31,487991438,0.13912408247017516,0.267804 0.315261 0.306561 0.247333 0.238282 0.187525 0.199410 0.198078 0.187951 0.140725 0.160022 0.127607 0.101018 0.078565 0.139124,4.3261103019199165,162.4713266154799,17.52867338452009
a7_KO_APP,10.0,4.0,32,197860368,0.09519504726281348,0.205496 0.288894 0.274823 0.240898 0.224665 0.217732 0.198907 0.165131 0.148083 0.164747 0.101455 0.151147 0.148977 0.064676 0.095195,4.16923901971161,193.37231039291294,13.372310392912937
a7_KO_APP,10.0,4.0,33,1190961760,0.07424169789816869,0.190052 0.314365 0.260857 0.245936 0.265792 0.193765 0.184569 0.187543 0.164506 0.145955 0.136031 0.129392 0.116375 0.076894 0.074242,4.301712418692209,182.13887638037045,2.138876380370448
a7_KO_APP,10.0,4.0,34,1906728918,0.05996130499296191,0.280162 0.298979 0.306336 0.298043 0.278698 0.290989 0.250823 0.188993 0.169725 0.182732 0.127878 0.100059 0.131519 0.128126 0.059961,4.066045605067932,160.34515111327198,19.65484888672802
a7_KO_APP,10.0,4.0,35,137046513,0.07836287321064664,0.251451 0.301010 0.277587 0.275834 0.221137 0.270354 0.230491 0.193649 0.156678 0.161959 0.147307 0.118298 0.135007 0.106326 0.078363,4.240342882153857,176.5527418313291,3.4472581686709134
a7_KO_APP,10.0,4.0,36,1843166518,0.0933453533938475,0.212610 0.290231 0.298875 0.248415 0.257565 0.199684 0.226102 0.216414 0.176771 0.133445 0.136484 0.124196 0.114888 0.118546 0.093345,4.372772702612107,161.25403763483087,18.745962365169135
a7_KO_APP,10.0,4.0,37,1777324407,0.11268795291194393,0.241278 0.256783 0.278500 0.245885 0.273687 0.186956 0.210182 0.161065 0.176882 0.150045 0.142611 0.145490 0.140880 0.108430 0.112688,4.093240501390355,187.287870429002,7.287870429001998
a7_KO_APP,10.0,4.0,38,594336917,0.11441109191233165,0.223963 0.299961 0.286437 0.258421 0.250048 0.218967 0.198989 0.205175 0.180661 0.128378 0.160738 0.123903 0.118400 0.104799 0.114411,4.345272706144605,176.7667151246012,3.2332848753987946
a7_KO_APP,10.0,4.0,39,1356488967,0.1130129156299161,0.179788 0.281057 0.271810 0.270714 0.276404 0.237557 0.263565 0.274198 0.188792 0.173017 0.133328 0.126435 0.137453 0.135770 0.113013,4.29599068436898,171.7540168325315,8.245983167468495
a7_KO_APP,10.0,4.0,40,354826746,0.08209988379351604,0.254173 0.317748 0.266367 0.288028 0.268776 0.198377 0.213363 0.207958 0.171435 0.122754 0.147328 0.110546 0.129845 0.109552 0.082100,4.200035982720672,192.8612923283682,12.861292328368194
a7_KO_APP,10.0,4.0,41,1627981024,0.057919868940608306,0.218275 0.295555 0.207315 0.243574 0.256795 0.252141 0.218514 0.237423 0.154944 0.153328 0.172262 0.106598 0.104170 0.080518 0.057920,3.929966741682491,189.3444406764485,9.3444406764485
a7_KO_APP,10.0,4.0,42,1504361614,0.1110057613456422,0.209440 0.331206 0.268943 0.264119 0.261514 0.266229 0.205358 0.199398 0.221827 0.153367 0.137953 0.114955 0.143148 0.095165 0.111006,4.431683215155379,192.84679115153418,12.846791151534177
a7_KO_APP,10.0,4.0,43,761338718,0.11240965270688638,0.176331 0.267902 0.240194 0.211614 0.204092 0.218574 0.211795 0.197023 0.164195 0.115560 0.141848 0.130366 0.185337 0.139020 0.112410,4.2515981663987885,185.62977864512933,5.629778645129335
a7_KO_APP,10.0,4.0,44,145857092,0.09967627421345826,0.270038 0.284321 0.300450 0.236479 0.268536 0.200717 0.242269 0.155448 0.122998 0.175505 0.118136 0.084445 0.069962 0.113934 0.099676,4.2869002105394545,184.61270468502593,4.612704685025932
a7_KO_APP,10.0,4.0,45,2084558133,0.09495199281166067,0.219333 0.262814 0.261353 0.275179 0.228541 0.238296 0.275545 0.152270 0.138938 0.152198 0.136372 0.125732 0.145527 0.090181 0.094952,4.102997775781205,179.00540154903373,0.9945984509662651
a7_KO_APP,10.0,4.0,46,957106589,0.08781465732189533,0.253829 0.259317 0.295852 0.220509 0.284128 0.191102 0.213863 0.226704 0.144890 0.162300 0.189886 0.105693 0.114843 0.093465 0.087815,4.271296342994034,188.46088855355634,8.460888553556345
a7_KO_APP,10.0,4.0,47,1917963002,0.10414515850587809,0.242848 0.313133 0.289541 0.248382 0.236328 0.232385 0.209121 0.174949 0.188170 0.162798 0.142360 0.087177 0.118847 0.121622 0.104145,4.534092091952063,159.1854631851069,20.814536814893103
a7_KO_APP,10.0,4.0,48,1455819991,0.11105010028527332,0.238555 0.290773 0.233319 0.300991 0.244717 0.272777 0.216711 0.245476 0.209176 0.200129 0.159851 0.129987 0.120406 0.118807 0.111050,4.2851630384124615,186.34986009703601,6.349860097036014
a7_KO_APP,10.0,4.0,49,1671565830,0.1222875851682517,0.178979 0.240406 0.295235 0.289404 0.234866 0.225201 0.189603 0.205656 0.168188 0.195450 0.150772 0.144925 0.121924 0.105106 0.122288,4.333512687479118,176.00674480854053,3.9932551914594683
