condition_key,amplitude,trial_idx,seed,eval_time_ms,center_mean_deg,center_std_deg,amplitude_mean,width_mean_deg,drift_rate_deg_per_s,diffusion_deg2_per_s,error_from_cue_deg
a5_KO_APP,15.0,57,331334160,full_delay,180.63497915019687,6.265346919189877,0.16236554932422223,57.44834105884637,-38.571505271922945,212.1831143115901,0.6349791501968696
a5_KO_APP,15.0,58,1596387604,10950.0,174.52173768791963,31.118607035992124,0.13110028591573242,56.75824385511625,899.7664792497832,17258.367181441117,5.478262312080375
a5_KO_APP,15.0,58,1596387604,11150.0,178.51396695914133,7.88318049886795,0.1628393983635042,57.55260292378566,9.365590197871683,138.780749735068,1.486033040858672
a5_KO_APP,15.0,58,1596387604,11350.0,181.50608915238226,4.490457920521378,0.17239174087809203,57.87458738888729,7.126111540339366,233.36489803957878,1.506089152382259
a5_KO_APP,15.0,58,1596387604,11550.0,180.42276788532234,2.219464358795389,0.17024898637135383,58.33291686431488,2.3369516767952803,16.474955637687405,0.4227678853223438
a5_KO_APP,15.0,58,1596387604,11750.0,180.1283641343329,3.8718790107598933,0.18044321155222048,57.91538209921826,4.580124866929367,109.16708903208475,0.12836413433291227
a5_KO_APP,15.0,58,1596387604,11950.0,180.93427132091801,4.843819088210054,0.18155835744959756,57.73018668385619,43.68381444161429,77.4737345946189,0.9342713209180147
a5_KO_APP,15.0,58,1596387604,12150.0,180.08135027848044,4.999085974648518,0.17446890260091766,57.84760282967659,-45.962946600517114,297.985541271006,0.08135027848044274
a5_KO_APP,15.0,58,1596387604,12350.0,181.6458941131503,4.78185510487484,0.1778417050057065,57.68890147707636,3.9434759485703808,67.36270980811781,1.645894113150291
a5_KO_APP,15.0,58,1596387604,12550.0,182.28590374753617,5.2051958085830705,0.1592583955803638,57.713448613610204,33.22089930878164,104.06989983744171,2.2859037475361674
a5_KO_APP,15.0,58,1596387604,12750.0,180.49332499719574,7.24360466291645,0.1693996185066089,57.694413731640864,-33.1278693319463,198.90524784453592,0.4933249971957423
a5_KO_APP,15.0,58,1596387604,12950.0,178.5809600983883,2.355088538444587,0.17614564021660584,57.491450215518434,-21.170878375909297,64.81491736360607,1.4190399016117112
a5_KO_APP,15.0,58,1596387604,13150.0,178.7696206830014,4.47120751571517,0.1662310181291371,57.58626997198174,4.3059518535253005,139.41675758703553,1.230379316998608
a5_KO_APP,15.0,58,1596387604,13350.0,178.09493732281655,7.308476915208043,0.16628867090213,57.01099193015731,35.331169079107525,134.6688746368377,1.9050626771834516
a5_KO_APP,15.0,58,1596387604,13550.0,179.32763983347078,6.045522066391305,0.15095122265760563,57.23233577159359,-22.873338871742703,374.3898596272471,0.6723601665292165
a5_KO_APP,15.0,58,1596387604,13750.0,177.09408417385197,6.559377746826219,0.15843173018903106,57.09419043770379,-62.72908757007656,196.74692136871664,2.905915826148032
a5_KO_APP,15.0,58,1596387604,full_delay,179.60749547476655,9.658689132019234,0.16678377297586963,57.333481709011664,61.32144766883892,789.5591746457254,0.3925045252334485
a5_KO_APP,15.0,59,1466836456,10950.0,177.4110474278439,11.04951279272781,0.1426475904882622,57.17820395616876,576.972220752228,1171.624563628987,2.588952572156103
a5_KO_APP,15.0,59,1466836456,11150.0,179.08657868474117,3.8080365647257737,0.17427908539510967,57.96079347100584,44.3667680412878,189.69901471836332,0.9134213152588302
a5_KO_APP,15.0,59,1466836456,11350.0,178.84009979354468,3.000589452043399,0.16330718608464734,58.0621775988977,-5.751817119700746,70.82891661445203,1.159900206455319
a5_KO_APP,15.0,59,1466836456,11550.0,176.51193053348194,6.45160653175969,0.1613886615034877,57.91328299552849,-2.4570938110754525,144.48479538595564,3.4880694665180556
a5_KO_APP,15.0,59,1466836456,11750.0,179.61124158944529,3.93805507924055,0.16159220847748396,57.41841795965878,14.917587959913305,139.94726040385277,0.38875841055471483
a5_KO_APP,15.0,59,1466836456,11950.0,182.28427502322884,6.027167056499811,0.1601131619861041,57.70446328439404,-37.25938556133656,126.74808085819517,2.284275023228844
a5_KO_APP,15.0,59,1466836456,12150.0,178.05981618404493,8.600373240393884,0.1520682738248944,57.29018527293765,-60.7717928805053,131.80148284393638,1.9401838159550664
a5_KO_APP,15.0,59,1466836456,12350.0,178.94437339544095,6.673500378831177,0.1630963705823671,57.668938311262785,61.68714384646378,253.35512757818378,1.0556266045590519
a5_KO_APP,15.0,59,1466836456,12550.0,178.56155810917184,3.8585397801944,0.16145839634587944,57.65478920063383,-7.4775761712723465,246.86049792391162,1.4384418908281589
a5_KO_APP,15.0,59,1466836456,12750.0,179.62535169182092,2.893805049193434,0.16389272499661395,57.72911790987071,17.275977348197955,89.77405381301391,0.3746483081790757
a5_KO_APP,15.0,59,1466836456,12950.0,181.22865872939116,5.328205376288013,0.15932659038427116,57.58365253299472,-21.386913172327695,239.36719864765695,1.2286587293911566
a5_KO_APP,15.0,59,1466836456,13150.0,178.96038971008974,5.491287760725525,0.16814860950167052,57.627318411373906,76.89753998500649,511.1242446399613,1.0396102899102573
a5_KO_APP,15.0,59,1466836456,13350.0,181.80168034696663,6.3556752135906605,0.16806265389332187,57.48382202721113,1.2351975211019806,367.8829673943001,1.8016803469666343
a5_KO_APP,15.0,59,1466836456,13550.0,178.3492557332003,6.5944460414086015,0.1592337259742671,57.354105416824794,-45.31928223122122,88.81437202212106,1.6507442667997054
a5_KO_APP,15.0,59,1466836456,13750.0,179.49208281982933,1.435597522793104,0.16717504122454585,57.39547996612127,-21.147334345556033,22.36048749613669,0.507917180170665
a5_KO_APP,15.0,59,1466836456,full_delay,179.24825685084568,6.197000085918238,0.16151337070180236,57.72760410000576,41.54171774717118,232.20133081652065,0.751743149154322
a5_KO_APP,15.0,60,1981113449,10950.0,182.0518234874226,24.241875436113098,0.1352213648544987,57.14389518073152,-727.075516117747,9023.877600491169,2.0518234874226096
a5_KO_APP,15.0,60,1981113449,11150.0,179.65186436309483,5.299915569135671,0.16596439208982838,57.69850430419058,-11.393243156456805,202.48460079800242,0.3481356369051696
a5_KO_APP,15.0,60,1981113449,11350.0,179.74164222276838,3.5341282251285837,0.16559579040056557,57.67335400219791,-47.46838864289742,201.4192518084907,0.25835777723162323
a5_KO_APP,15.0,60,1981113449,11550.0,180.17602602495464,4.28638518784151,0.14992702240553146,57.315124658570994,66.03196839618235,172.98945522638022,0.1760260249546377
a5_KO_APP,15.0,60,1981113449,11750.0,177.7453944592662,6.771601692649632,0.15612735322791746,57.58906308112821,-15.49321919088996,47.287553605665494,2.2546055407337917
a5_KO_APP,15.0,60,1981113449,11950.0,183.21684389496198,6.277256011067536,0.15072876744199457,57.29289951940683,-14.645786110525165,405.7621750481903,3.2168438949619826
a5_KO_APP,15.0,60,1981113449,12150.0,180.67904402817481,6.3492999604934255,0.15914285736663078,57.34508766487956,-20.35277625628254,154.33991083378447,0.6790440281748147
a5_KO_APP,15.0,60,1981113449,12350.0,181.33282239372963,5.329884156156433,0.16208437194130243,57.47611964340323,46.851908232834205,365.07828465858455,1.3328223937296286
a5_KO_APP,15.0,60,1981113449,12550.0,179.87604451586844,2.0587414252477907,0.15050628679969455,57.41979401249755,-2.2437692522670716,44.11966398607715,0.12395548413155666
a5_KO_APP,15.0,60,1981113449,12750.0,181.29288905560625,3.4393744531534716,0.1613579294272583,57.649769936403004,-40.75294557830077,61.70959873145194,1.2928890556062527
a5_KO_APP,15.0,60,1981113449,12950.0,179.61669629406276,5.470288436625755,0.15335692964116016,57.70288714551657,14.469864585653056,88.05805432825099,0.3833037059372373
a5_KO_APP,15.0,60,1981113449,13150.0,180.17192258154873,3.192085353448282,0.15929063081937858,57.87046721851475,34.05516784136438,120.98064679114543,0.17192258154872775
a5_KO_APP,15.0,60,1981113449,13350.0,181.80958985571274,5.349239136894684,0.16530794754885816,57.24381116045713,-50.496341570456735,69.06380585738529,1.809589855712744
a5_KO_APP,15.0,60,1981113449,13550.0,179.85117104485533,5.5769065232693364,0.1495548173599107,57.47351098450984,77.34834122460171,385.7815977141583,0.14882895514466554
a5_KO_APP,15.0,60,1981113449,13750.0,181.1322532448513,5.652455432540869,0.16248761885023083,57.3193271502555,-113.95696305604986,649.3094714478955,1.132253244851313
a5_KO_APP,15.0,60,1981113449,full_delay,180.53345009068386,8.037370875898016,0.1562295482875047,57.6152719219314,-51.596083939531916,491.8897676431479,0.5334500906838571
a5_KO_APP,15.0,61,1599364550,10950.0,179.7923196626418,10.861652569161858,0.15089538769280147,57.3050320437712,394.5544325470006,667.0391637943557,0.20768033735819813
a5_KO_APP,15.0,61,1599364550,11150.0,179.1944697802334,4.289650203891254,0.1709614570470287,58.04782943135159,-14.854203341858891,125.57288614181398,0.8055302197666094
a5_KO_APP,15.0,61,1599364550,11350.0,178.04386467034786,5.4112557779009185,0.15424788438378295,57.36052336597095,-81.09541659294507,232.1799971713462,1.9561353296521418
a5_KO_APP,15.0,61,1599364550,11550.0,178.83054106540473,8.134852139629078,0.1600252299518631,57.55212270116251,53.85061404474385,313.6791018936297,1.1694589345952693
a5_KO_APP,15.0,61,1599364550,11750.0,179.08562764362648,2.287264192829125,0.16085761312443386,57.91889705133578,0.928534266979284,49.154607193578975,0.9143723563735193
a5_KO_APP,15.0,61,1599364550,11950.0,181.2011307264684,3.3350847730365443,0.16893864969579664,57.93260581659371,6.3511118278266565,76.91578956778496,1.2011307264683921
a5_KO_APP,15.0,61,1599364550,12150.0,179.77615348916933,4.697428355332436,0.14883889976405554,57.95100548164578,8.908849946442245,424.1125498324457,0.22384651083066842
a5_KO_APP,15.0,61,1599364550,12350.0,180.94930275018928,3.8689104199977753,0.16260361606698862,57.758460651377945,15.010802095264069,149.7770264650911,0.9493027501892755
a5_KO_APP,15.0,61,1599364550,12550.0,180.8675783012079,3.392848407744437,0.1644988212130406,57.75194212062286,-26.136817215741814,153.60075187606373,0.8675783012079137
a5_KO_APP,15.0,61,1599364550,12750.0,181.22316681538925,3.5908626752241557,0.1631437990405214,57.821166174474875,-2.459143778562094,60.993786794217655,1.2231668153892485
a5_KO_APP,15.0,61,1599364550,12950.0,179.86779272137719,5.2110791618351024,0.16472833528336547,57.4901242698726,-3.3529144218626072,183.54299768427452,0.13220727862281478
a5_KO_APP,15.0,61,1599364550,13150.0,180.62466822260032,4.3299124475963335,0.15998960253314765,57.66971363717862,0.2103971433295726,145.10761903210172,0.6246682226003202
a5_KO_APP,15.0,61,1599364550,13350.0,179.66677616505723,3.800627631762689,0.16464058028041756,57.5354995988032,10.012686073203412,53.38131357003922,0.3332238349427712
a5_KO_APP,15.0,61,1599364550,13550.0,180.06882079101536,3.660551233262962,0.1618624089005887,57.566995777522834,30.62791204042739,158.75956632558837,0.0688207910153551
a5_KO_APP,15.0,61,1599364550,13750.0,180.58046551322906,5.120995680791044,0.14925696675124459,57.28444460498444,-0.3394408370832025,0.005761004093987261,0.5804655132290577
a5_KO_APP,15.0,61,1599364550,full_delay,179.9684415211548,5.305390837255483,0.16077173405660752,57.58987816760545,27.061180980393452,158.1134809439342,0.03155847884519858
a5_KO_APP,15.0,62,787359109,10950.0,178.83833038357147,15.175085123525642,0.13269389685666527,56.91882268453173,605.8136791104039,1836.2254451579443,1.1616696164285258
a5_KO_APP,15.0,62,787359109,11150.0,179.23885724811984,6.455872143723098,0.15608228670466914,57.62624109236392,26.444734973623554,136.39731398717723,0.7611427518801577
a5_KO_APP,15.0,62,787359109,11350.0,180.49033148147126,2.357825633769391,0.16538714133591617,58.07156597044658,-44.275380812868406,77.23093077672016,0.4903314814712587
a5_KO_APP,15.0,62,787359109,11550.0,177.9447573817956,2.062575566858256,0.15924255724931416,57.79538725187935,7.051729744982964,32.71365120879462,2.055242618204403
a5_KO_APP,15.0,62,787359109,11750.0,179.75295328370774,4.732514438708668,0.17047735711859405,58.108719185181904,59.31490716685573,201.58629135653896,0.24704671629226027
a5_KO_APP,15.0,62,787359109,11950.0,180.2687743381384,6.169521641762627,0.17266918319416444,57.87967889901712,-33.05483282373885,53.50190615014445,0.26877433813839957
a5_KO_APP,15.0,62,787359109,12150.0,178.98907895717133,5.223696768147023,0.16786694008042327,58.019100209457406,-41.83562640967608,200.98300609326182,1.0109210428286701
a5_KO_APP,15.0,62,787359109,12350.0,180.0823479934283,2.9051480777098804,0.17311155683992477,58.00587860983825,4.673552854113581,29.582777400439277,0.08234799342830001
a5_KO_APP,15.0,62,787359109,12550.0,181.39070396440184,2.905209127241361,0.16848215779173767,58.01441121954783,28.280251591159242,67.59533768172933,1.3907039644018369
a5_KO_APP,15.0,62,787359109,12750.0,181.80751762280573,4.4441081574394765,0.15655264626111082,57.46953336620671,9.443900827110241,253.6380220383527,1.807517622805733
a5_KO_APP,15.0,62,787359109,12950.0,178.88780625990432,3.9491068481833884,0.16759017636057086,57.7483237244114,-37.25797146027503,96.42229544577778,1.1121937400956767
a5_KO_APP,15.0,62,787359109,13150.0,180.16765317058065,5.794660172485034,0.16119802043206335,57.29637681002684,-9.478866345671406,115.52304477027323,0.16765317058064966
a5_KO_APP,15.0,62,787359109,13350.0,180.04522558709567,5.258639843929626,0.16247771703012137,57.46148608165843,51.96535055410408,352.519951374273,0.045225587095671926
a5_KO_APP,15.0,62,787359109,13550.0,179.37785891739475,6.040721869311854,0.1531919181756407,57.34834365604716,-16.15468561836721,70.45978106845328,0.6221410826052534
a5_KO_APP,15.0,62,787359109,13750.0,183.5485210077383,6.9332941177079,0.1561913528485798,57.507900523329475,-125.14168467912384,783.0220622164628,3.5485210077382874
a5_KO_APP,15.0,62,787359109,full_delay,179.93397871933828,6.227145319711627,0.1618014465022702,57.45400422917088,37.81792420773754,204.5163620243968,0.06602128066171531
a5_KO_APP,15.0,63,2077711328,10950.0,181.25221009463,7.333472292582945,0.1396854064548932,57.25790116047318,-306.1033562910843,556.6269344654895,1.2522100946299872
a5_KO_APP,15.0,63,2077711328,11150.0,180.63149883419402,5.257358769577242,0.1583396790705786,57.95555074366011,3.9186071883325724,99.38835282480754,0.6314988341940193
a5_KO_APP,15.0,63,2077711328,11350.0,180.5707382707972,5.587966823661837,0.16513648501240732,57.66775889328113,0.18773763284073652,467.68049273178804,0.5707382707971931
a5_KO_APP,15.0,63,2077711328,11550.0,182.91535917904008,4.867771346263976,0.15198506157359773,58.12194910187524,57.05155494700875,116.09353768343776,2.915359179040081
a5_KO_APP,15.0,63,2077711328,11750.0,180.0424603656398,7.308340889773111,0.16960207717658565,57.94819365792436,-75.61366848866797,196.34814027154846,0.042460365639811926
a5_KO_APP,15.0,63,2077711328,11950.0,178.9744677190065,6.12993756618954,0.16265786423557957,57.56210188812747,-42.42737812863609,94.69198154174816,1.0255322809935024
a5_KO_APP,15.0,63,2077711328,12150.0,181.21284100740638,7.771997040424016,0.16998629396202383,57.736040158956754,34.08671602886443,87.6058572681048,1.2128410074063822
a5_KO_APP,15.0,63,2077711328,12350.0,179.52379119783626,3.132480773245909,0.16440467292073543,57.6811769021882,-27.59353826747258,29.78947884130181,0.4762088021637396
a5_KO_APP,15.0,63,2077711328,12550.0,179.16340025316794,6.8067142665479405,0.16797338646392562,57.75028509922424,43.1754138118832,223.9299600474816,0.8365997468320643
