condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,peak_pyr_rate,center_final_deg,error_from_cue_deg
WT,5.0,2.0,40,354826746,0.027383225028769602,2.9293048161940614,347.32691641791456,167.32691641791456
WT,5.0,2.0,42,1504361614,0.03059319737692376,3.0893083683356113,345.7681864045598,165.7681864045598
WT,5.0,2.0,43,761338718,0.014360888659876178,2.9902503902137285,3.9035121470665715,176.09648785293342
WT,5.0,2.0,45,2084558133,0.04472898724719746,3.0127335705717084,226.60930221866934,46.60930221866934
WT,5.0,2.0,44,145857092,0.01420097977067874,3.248811686117578,334.3377298388701,154.33772983887008
WT,5.0,2.0,46,957106589,0.02613111156713332,2.9562849839819467,133.26127318421192,46.738726815788084
WT,5.0,2.0,47,1917963002,0.01651381586050909,2.9962236377056675,168.54748570658063,11.45251429341937
WT,5.0,2.0,48,1455819991,0.04363120854901369,2.943639132328589,142.3940364645674,37.60596353543261
WT,5.0,2.0,49,1671565830,0.018107558078906863,2.7905780696453193,222.64150214098515,42.64150214098515
WT,5.0,3.0,0,191664963,0.07446085404864436,3.388447614040501,206.5476968671357,26.5476968671357
WT,5.0,3.0,1,1662057957,0.030792017262745695,3.4482399553258056,122.71361432035326,57.28638567964674
WT,5.0,3.0,2,1405681631,0.052046710054539445,3.2450298874408743,211.0760732477044,31.076073247704386
WT,5.0,3.0,3,942484272,0.02054621181062267,3.7325885553770495,186.8701113623818,6.870111362381806
WT,5.0,3.0,4,929893137,0.017890271180421958,3.418233126812906,175.41199003814162,4.588009961858376
WT,5.0,3.0,5,1843824992,0.04085456468099043,3.625104103047028,193.46613910254487,13.466139102544872
WT,5.0,3.0,6,184566854,0.016912322095414267,3.692231128227044,143.23302937979307,36.76697062020693
WT,5.0,3.0,7,1497586438,0.029355106208857458,3.4606938428156147,203.33315056181715,23.33315056181715
WT,5.0,3.0,8,432652533,0.033873027447437906,3.6301242752977796,164.37833901154966,15.621660988450344
WT,5.0,3.0,9,202244314,0.029461619723188868,3.5441050718176417,188.79276502344453,8.792765023444531
WT,5.0,3.0,10,1130604997,0.06077390034497783,3.4836329967552637,149.62396491954274,30.376035080457257
WT,5.0,3.0,11,2095133045,0.011429712598666793,3.4640113063228504,213.88434240774643,33.88434240774643
WT,5.0,3.0,12,1580016183,0.047007693201516945,3.37363161001707,243.54266955444774,63.54266955444774
WT,5.0,3.0,13,1634535062,0.05476276850129729,3.553583429092366,152.9859890936078,27.0140109063922
WT,5.0,3.0,14,1540770719,0.012832905072749775,3.354791008634732,133.68553079992068,46.314469200079316
WT,5.0,3.0,15,1688060240,0.02190036203824749,3.362539752613332,302.265245143656,122.26524514365599
WT,5.0,3.0,16,1102145672,0.033309165448506824,3.437840080915293,166.81681070423315,13.183189295766852
WT,5.0,3.0,17,275121930,0.03364513959565718,3.668301170592012,232.51567159449016,52.51567159449016
WT,5.0,3.0,18,1803345590,0.06121491404771701,3.4123458400069566,183.4950555113624,3.495055511362409
WT,5.0,3.0,19,967196436,0.01905107151634459,4.019795189373346,255.9757660749978,75.97576607499781
WT,5.0,3.0,20,1074497555,0.035169210926465105,3.7408701304933243,246.72224941385278,66.72224941385278
WT,5.0,3.0,21,796282693,0.04193063575898529,3.692115008810023,167.3047832537249,12.695216746275094
WT,5.0,3.0,22,392022359,0.0204271968652454,3.535646703799174,132.98347040700253,47.01652959299747
WT,5.0,3.0,23,1990212658,0.032805177689953745,3.788077764007878,188.87469069042382,8.874690690423819
WT,5.0,3.0,24,1678403330,0.04225249671837586,3.3970956268649104,122.26984308493935,57.73015691506065
WT,5.0,3.0,25,1382689815,0.04511202349519764,3.8305853647356147,225.42273057193478,45.42273057193478
WT,5.0,3.0,26,864178266,0.024752734133092712,3.493792616413507,111.46741744875285,68.53258255124715
WT,5.0,3.0,29,952224740,0.029260259627954074,3.845481390629671,195.1608615037756,15.160861503775607
WT,5.0,3.0,27,1766867109,0.02832790550225504,3.5469429972733066,352.50357007967733,172.50357007967733
WT,5.0,3.0,28,1171300112,0.012988320656529901,3.558372838369272,85.0114726825702,94.9885273174298
WT,5.0,3.0,30,967354524,0.019736637789510878,3.3882681126328826,192.7994938568265,12.799493856826501
WT,5.0,3.0,32,197860368,0.039582164568138935,3.6653612842975267,147.02265147507012,32.97734852492988
WT,5.0,3.0,31,487991438,0.03754082211228921,3.3876881426834045,129.38348428009022,50.616515719909785
WT,5.0,3.0,33,1190961760,0.04884102969336644,3.7985165835258776,207.17605783698195,27.176057836981954
WT,5.0,3.0,34,1906728918,0.007853405149245379,3.4528686915020548,177.24480108401642,2.755198915983584
WT,5.0,3.0,35,137046513,0.029279967910952918,3.4552133707843002,216.12979801060123,36.129798010601235
WT,5.0,3.0,36,1843166518,0.034901435011407266,3.689432682368337,196.60295551615235,16.60295551615235
WT,5.0,3.0,37,1777324407,0.025701345857295037,3.483071586065253,188.35163027518806,8.351630275188057
WT,5.0,3.0,38,594336917,0.04349467974475362,3.6601184972445506,133.0211061097654,46.97889389023459
WT,5.0,3.0,39,1356488967,0.014965385889969662,3.6381337264415907,94.89533391609034,85.10466608390966
WT,5.0,3.0,40,354826746,0.014245540796535212,3.4558814190703044,333.86556629573306,153.86556629573306
WT,5.0,3.0,41,1627981024,0.06635743154738095,3.392955971184082,191.75747895723177,11.757478957231768
WT,5.0,3.0,42,1504361614,0.019190113158067842,3.519506161866078,337.7465124488297,157.74651244882972
WT,5.0,3.0,43,761338718,0.0019387097572721695,3.595950810069439,314.21686360235776,134.21686360235776
WT,5.0,3.0,44,145857092,0.005619918299208288,3.6933851446109167,247.04019385297212,67.04019385297212
WT,5.0,3.0,45,2084558133,0.054093712848912144,3.4862494868741867,214.377502949912,34.377502949912014
WT,5.0,3.0,46,957106589,0.02883101852410534,3.7283095446064474,141.17881418222927,38.821185817770726
WT,5.0,3.0,47,1917963002,0.021951177966370656,3.5869436197112745,173.73542957310298,6.2645704268970235
WT,5.0,3.0,48,1455819991,0.05114496615077044,3.591581303734216,152.84241964316524,27.157580356834757
WT,5.0,3.0,49,1671565830,0.025670438795492224,3.470058309716751,204.6142503990813,24.6142503990813
WT,5.0,4,0,191664963,0.08843456370276019,4.610324274578213,191.77744586299286,11.777445862992863
WT,5.0,4,2,1405681631,0.05830486284605679,4.423503417865712,190.42252934623144,10.422529346231443
WT,5.0,4,1,1662057957,0.04907943109542406,4.694937050100728,142.43236705617562,37.56763294382438
WT,5.0,4,3,942484272,0.045195444183986994,4.756538652352972,170.98406584216548,9.015934157834522
WT,5.0,4,4,929893137,0.03273567577314218,4.449078718970866,182.28261726541714,2.2826172654171444
WT,5.0,4,5,1843824992,0.04662104736490571,4.912645818726813,194.57920670168946,14.579206701689458
WT,5.0,4,6,184566854,0.035210325307923916,4.606524962967697,159.83518551128915,20.164814488710846
WT,5.0,4,7,1497586438,0.05109643954146394,4.443770206901583,186.75566056069445,6.7556605606944515
WT,5.0,4,8,432652533,0.05801430768124553,4.326043866448713,177.37661241826453,2.6233875817354715
WT,5.0,4,9,202244314,0.03982234488877162,4.576478899500845,188.36717392585223,8.367173925852228
WT,5.0,4,10,1130604997,0.07276545703765919,4.787657638798247,163.53507144375115,16.46492855624885
WT,5.0,4,11,2095133045,0.039055502455831344,4.726439683737763,192.27498205992313,12.274982059923133
WT,5.0,4,12,1580016183,0.056596992698088565,4.518182160193138,224.4323895511828,44.43238955118281
WT,5.0,4,13,1634535062,0.06781734272790596,4.5514209382457524,160.835924159541,19.16407584045899
WT,5.0,4,14,1540770719,0.03719299180613479,4.5008052054107015,167.05686182644186,12.94313817355814
WT,5.0,4,15,1688060240,0.03272869463702992,4.523534535161573,232.41372885142403,52.413728851424025
WT,5.0,4,16,1102145672,0.047642387593182164,4.616368319259047,167.4890246948215,12.510975305178505
WT,5.0,4,17,275121930,0.048844680795159134,4.756400149537292,208.28723159613494,28.287231596134944
WT,5.0,4,18,1803345590,0.07154327519858894,4.52817026623294,182.57285140698855,2.5728514069885478
WT,5.0,4,19,967196436,0.027975690762353907,4.402680655542228,213.80603193149372,33.80603193149372
WT,5.0,4,20,1074497555,0.05107226127275107,4.730670506336434,215.0184866732065,35.018486673206496
WT,5.0,4,22,392022359,0.030535475340587138,4.600484334174751,158.13602613629143,21.863973863708566
WT,5.0,4,21,796282693,0.05741382687314884,4.703272681371238,169.90016077315548,10.099839226844523
WT,5.0,4,23,1990212658,0.05957253192007586,4.90333530481212,177.72311905780816,2.2768809421918377
WT,5.0,4,24,1678403330,0.06019304273143449,4.593909378055358,149.80543989027782,30.194560109722175
WT,5.0,4,26,864178266,0.029854349556924092,4.491290499395189,142.74495884200846,37.25504115799154
WT,5.0,4,25,1382689815,0.06601083583793328,4.564002006901112,208.35306038797867,28.353060387978672
WT,5.0,4,27,1766867109,0.003664454746808874,4.644503758024732,59.09170890872147,120.90829109127853
WT,5.0,4,28,1171300112,0.025577394827868402,4.599813699293309,157.59511138276986,22.404888617230142
WT,5.0,4,29,952224740,0.05282626431594103,4.774164164709754,191.92565759886796,11.925657598867957
WT,5.0,4,31,487991438,0.053944577462659064,4.755105842845668,146.77695334372953,33.22304665627047
WT,5.0,4,30,967354524,0.042886546261085526,4.540733282790051,189.09979215751736,9.099792157517356
WT,5.0,4,32,197860368,0.04964751468845495,4.476429911876953,153.04685137917016,26.953148620829836
WT,5.0,4,33,1190961760,0.06990505290167476,4.704616708092512,196.7576916865959,16.757691686595905
WT,5.0,4,34,1906728918,0.02328762128749248,4.699314114964138,164.5656191925063,15.43438080749371
WT,5.0,4,35,137046513,0.046652126606214504,4.426076188574198,200.16405138728152,20.164051387281518
WT,5.0,4,36,1843166518,0.06940077904231157,4.576981459842301,190.5460375589058,10.546037558905795
WT,5.0,4,37,1777324407,0.04906503959619317,4.696932194456085,185.65903611729036,5.659036117290356
WT,5.0,4,38,594336917,0.06274730135698188,4.399442073308797,145.84973147233126,34.15026852766874
WT,5.0,4,39,1356488967,0.032452879903635184,4.6338663953637145,166.79818758228072,13.201812417719282
WT,5.0,4,40,354826746,0.016763772286865108,4.514945202816756,201.36044404988468,21.360444049884677
WT,5.0,4,41,1627981024,0.07534169165092784,4.647035203779233,192.43262026624706,12.432620266247056
WT,5.0,4,42,1504361614,0.005658951486455761,4.42531426454688,207.4256739764831,27.425673976483097
WT,5.0,4,43,761338718,0.020992731470966523,4.842426518554781,184.85308264789262,4.85308264789262
WT,5.0,4,44,145857092,0.03087474885851031,4.492248104904318,187.07853896119158,7.078538961191583
WT,5.0,4,45,2084558133,0.07751199192962482,4.570588306183805,199.79555915751985,19.795559157519847
WT,5.0,4,46,957106589,0.03972196640122337,5.056630161814228,157.42977881767658,22.570221182323422
WT,5.0,4,47,1917963002,0.029727277103937064,4.492048675516231,171.91527151779616,8.084728482203843
WT,5.0,4,48,1455819991,0.06632047218400715,4.686641945230797,160.8016212807808,19.198378719219193
WT,5.0,4,49,1671565830,0.04375264468255712,4.8750280445816,196.43810685423819,16.438106854238185
WT,5.0,5.0,0,191664963,0.049613922419235894,7.48660190203932,135.23913183132206,44.760868168677945
WT,5.0,5.0,1,1662057957,0.12472352986339802,7.701581429611049,177.93642809666633,2.063571903333667
WT,5.0,5.0,2,1405681631,0.06497194682227055,7.826923180634679,84.70927947130114,95.29072052869886
WT,5.0,5.0,3,942484272,0.13638884468434326,7.707784323723544,162.01924073993908,17.98075926006092
WT,5.0,5.0,5,1843824992,0.029525010757845718,7.894559701533086,240.9815859909808,60.98158599098079
WT,5.0,5.0,4,929893137,0.060860800347752354,7.447146496254898,226.18259971622638,46.18259971622638
WT,5.0,5.0,6,184566854,0.050357887645406295,7.736722827996247,90.35074225793164,89.64925774206836
WT,5.0,5.0,7,1497586438,0.10757311394725733,7.869602815423879,168.28554317803645,11.714456821963552
WT,5.0,5.0,9,202244314,0.08338631419677749,7.822072169540253,179.1345305653228,0.8654694346772089
WT,5.0,5.0,8,432652533,0.052405577955266854,7.731255504212546,122.43395365944511,57.56604634055489
WT,5.0,5.0,10,1130604997,0.03371579452970112,7.624885406709179,225.3479630866034,45.347963086603386
WT,5.0,5.0,11,2095133045,0.0696865821122579,7.721981890692879,176.4276042391875,3.5723957608124977
WT,5.0,5.0,13,1634535062,0.018902793038808447,7.59658487424407,338.04777868734755,158.04777868734755
WT,5.0,5.0,12,1580016183,0.03576124733390642,7.673137705107919,232.1945925276704,52.19459252767041
WT,5.0,5.0,14,1540770719,0.04365863965156108,7.81049648794715,42.76432852741543,137.23567147258456
WT,5.0,5.0,15,1688060240,0.015586468529001743,7.46939680355736,234.00461796777626,54.004617967776255
WT,5.0,5.0,16,1102145672,0.03930350799786129,7.822148943116546,110.18729770969438,69.81270229030562
WT,5.0,5.0,17,275121930,0.0666322494374786,7.369142528362224,178.26157992978037,1.7384200702196324
WT,5.0,5.0,18,1803345590,0.09552909909166514,7.4575150390305245,167.95743132320874,12.042568676791262
WT,5.0,5.0,19,967196436,0.026106036203913035,7.725014322989102,351.89893214250344,171.89893214250344
WT,5.0,5.0,20,1074497555,0.034428761472079426,7.629685090018084,211.9986430393003,31.998643039300305
WT,5.0,5.0,21,796282693,0.07031313269440721,7.410935109564907,196.04770098943607,16.047700989436066
WT,5.0,5.0,22,392022359,0.0949193023391691,7.725165737467191,214.9010154062736,34.90101540627359
WT,5.0,5.0,23,1990212658,0.06773329233345222,7.764216644890808,220.16575871637667,40.16575871637667
WT,5.0,5.0,24,1678403330,0.05442922572153881,7.7555037941485,76.51536642274137,103.48463357725863
WT,5.0,5.0,25,1382689815,0.0917964111724462,7.523673393174575,196.74658854755924,16.74658854755924
WT,5.0,5.0,26,864178266,0.017415442384943285,7.586086427021791,2.6492833971214274,177.35071660287858
WT,5.0,5.0,27,1766867109,0.03968491622997654,7.549397100562785,155.7143362677471,24.285663732252914
WT,5.0,5.0,28,1171300112,0.030144049513154077,7.509297405006395,145.27559666674958,34.72440333325042
WT,5.0,5.0,29,952224740,0.0848191331345623,7.758107949696083,194.55588135216345,14.555881352163453
WT,5.0,5.0,30,967354524,0.060700227677402324,7.868876679903578,180.26929655902765,0.2692965590276515
WT,5.0,5.0,31,487991438,0.030402594109414215,7.61872292711485,172.73302180706733,7.266978192932669
WT,5.0,5.0,33,1190961760,0.08062158523255347,7.713478268247905,183.57337042304715,3.5733704230471517
WT,5.0,5.0,32,197860368,0.014850979992841818,7.922461589974037,83.73250063013748,96.26749936986252
WT,5.0,5.0,34,1906728918,0.05516066811719566,7.5210538805793306,72.01169641349634,107.98830358650366
WT,5.0,5.0,35,137046513,0.03520203801418107,7.826273199255867,209.79564647795178,29.795646477951777
WT,5.0,5.0,37,1777324407,0.0893052074677198,7.662986427246535,167.37634736039794,12.623652639602057
WT,5.0,5.0,36,1843166518,0.030058682048414026,7.645915748200639,138.0466261149765,41.953373885023495
WT,5.0,5.0,38,594336917,0.025776183129802118,7.677370051347712,281.1101892262323,101.11018922623231
WT,5.0,5.0,39,1356488967,0.05720161329445685,7.842738463102555,199.6887922506017,19.688792250601693
WT,5.0,5.0,40,354826746,0.06455725145720613,7.628903524509594,169.3918166808899,10.608183319110111
WT,5.0,5.0,41,1627981024,0.06011236953852572,7.655013948979199,224.97019196358806,44.970191963588064
WT,5.0,5.0,42,1504361614,0.04580299857070518,7.350380343061748,36.57657507233252,143.4234249276675
WT,5.0,5.0,43,761338718,0.06447453019862132,7.893492596881402,173.75524604755736,6.244753952442636
WT,5.0,5.0,44,145857092,0.14161511562291193,7.602650483135149,132.9409762205225,47.05902377947751
WT,5.0,5.0,45,2084558133,0.07558629887530058,7.8431756928657,188.8940158740807,8.894015874080708
WT,5.0,5.0,46,957106589,0.08198469230032973,7.861119286621044,91.70869033179743,88.29130966820257
WT,5.0,5.0,47,1917963002,0.06415043342301992,7.387044824604751,173.42503450026967,6.574965499730325
WT,5.0,5.0,48,1455819991,0.041028969863258505,7.607528808082306,258.4762305457192,78.4762305457192
WT,5.0,5.0,49,1671565830,0.11550929599218662,7.854731515336352,172.42120056816896,7.578799431831044
WT,5.0,6.0,0,191664963,0.18059549745271974,31.590015785232488,159.95158528966056,20.048414710339443
WT,5.0,6.0,2,1405681631,0.38720547168274416,30.538003049753502,189.35097624522766,9.350976245227656
WT,5.0,6.0,1,1662057957,0.06465633561181353,32.78236433694013,157.86217558252937,22.137824417470625
WT,5.0,6.0,3,942484272,0.30282300932577433,34.40938041691787,4.52876762933907,175.47123237066094
WT,5.0,6.0,4,929893137,0.1122846521735106,30.08915319764633,258.6702894176931,78.67028941769308
WT,5.0,6.0,5,1843824992,0.16303420851387554,31.17085538867211,229.49425912737632,49.494259127376324
WT,5.0,6.0,6,184566854,0.1805126246661326,32.005334913248866,358.0211132481422,178.02111324814223
WT,5.0,6.0,7,1497586438,0.1923986006995517,30.796136162235225,307.54658173945836,127.54658173945836
WT,5.0,6.0,8,432652533,0.18022781210045616,32.23976591743635,337.47841523924467,157.47841523924467
WT,5.0,6.0,9,202244314,0.058459358544971904,32.080508985289626,89.69433255879748,90.30566744120252
WT,5.0,6.0,10,1130604997,0.14779711204567472,32.54774618502514,288.5230536864944,108.52305368649439
WT,5.0,6.0,11,2095133045,0.10985528046349702,32.6068893720465,87.37068388193408,92.62931611806592
WT,5.0,6.0,12,1580016183,0.11522490424978475,28.842789814431388,112.73641681877307,67.26358318122693
WT,5.0,6.0,13,1634535062,0.08475286153979975,30.898396523654355,40.600685853729814,139.39931414627017
WT,5.0,6.0,14,1540770719,0.07851041920114145,32.3003206777248,282.7716553972338,102.77165539723381
WT,5.0,6.0,15,1688060240,0.16321000705567348,33.24325718990606,22.759194370273452,157.24080562972654
WT,5.0,6.0,16,1102145672,0.22296556844655768,31.78987096893165,167.3254505154516,12.674549484548407
WT,5.0,6.0,17,275121930,0.09695336968697006,30.676756939124733,296.30678656641714,116.30678656641714
WT,5.0,6.0,19,967196436,0.26048706576864844,32.78728367741556,173.45842830187974,6.541571698120265
WT,5.0,6.0,18,1803345590,0.22997306213453247,32.855063395399355,145.795322017951,34.20467798204899
WT,5.0,6.0,20,1074497555,0.06139681235280989,31.172159804719044,291.6948236080854,111.69482360808541
WT,5.0,6.0,22,392022359,0.11679762954797959,30.379630663112994,211.24568688736335,31.245686887363348
WT,5.0,6.0,23,1990212658,0.2638080026635085,31.92476423078078,23.37475472986096,156.62524527013903
WT,5.0,6.0,21,796282693,0.16454557233552045,32.38397152982679,46.69327249591969,133.3067275040803
WT,5.0,6.0,24,1678403330,0.062222387019487145,31.08362156996204,126.18964241413761,53.81035758586239
WT,5.0,6.0,25,1382689815,0.09358261092658929,32.21255894846246,221.4028764186298,41.4028764186298
WT,5.0,6.0,26,864178266,0.026234096333928585,30.63241851954745,278.2906677222229,98.2906677222229
WT,5.0,6.0,27,1766867109,0.09420742647500102,30.19309781442332,343.9760483146757,163.97604831467572
WT,5.0,6.0,28,1171300112,0.013178422293181778,31.51533106623625,93.91770035105213,86.08229964894787
WT,5.0,6.0,30,967354524,0.2597992993157996,31.13155783480538,171.7978072979436,8.202192702056408
WT,5.0,6.0,29,952224740,0.10814033482905112,33.10140838418448,175.17193798844508,4.82806201155492
WT,5.0,6.0,31,487991438,0.15187005402124315,30.864082856154518,304.65484060171644,124.65484060171644
WT,5.0,6.0,32,197860368,0.3124354353498404,30.28429921916697,198.4592879608871,18.45928796088711
WT,5.0,6.0,33,1190961760,0.013384796619919656,31.244137268251542,55.92102829813533,124.07897170186467
WT,5.0,6.0,34,1906728918,0.1380197986540616,30.777127417510293,216.23498889979007,36.23498889979007
WT,5.0,6.0,35,137046513,0.1582725673558341,30.88396659561385,73.50475467247544,106.49524532752456
WT,5.0,6.0,36,1843166518,0.1604304600254238,32.36571684529399,338.535813136244,158.53581313624397
WT,5.0,6.0,37,1777324407,0.17007577238534768,31.246227432955692,254.24870506032423,74.24870506032423
WT,5.0,6.0,38,594336917,0.1744345991921412,32.06748388208844,177.25741470824076,2.742585291759241
WT,5.0,6.0,39,1356488967,0.1674008094357249,31.75505544838409,90.70316542063028,89.29683457936972
WT,5.0,6.0,40,354826746,0.19782159281592515,30.780453886096677,72.68206650159883,107.31793349840117
WT,5.0,6.0,41,1627981024,0.09373852852244186,32.75801566680489,359.4523189948127,179.45231899481269
WT,5.0,6.0,43,761338718,0.07055256087819389,31.555893779833042,234.75993978439007,54.75993978439007
WT,5.0,6.0,42,1504361614,0.24844185211992623,32.15181981643825,317.7835356727188,137.7835356727188
WT,5.0,6.0,44,145857092,0.14352835806391465,30.854397882442385,255.67582626200513,75.67582626200513
WT,5.0,6.0,45,2084558133,0.1305264880787417,32.91126735621886,341.7636029478455,161.76360294784553
WT,5.0,6.0,46,957106589,0.23986099851688672,33.78073034611976,126.62093004008145,53.37906995991855
WT,5.0,6.0,47,1917963002,0.054060609033367645,30.835946644152788,336.7854774707862,156.7854774707862
WT,5.0,6.0,48,1455819991,0.2622636701790926,32.04096154071996,128.42703064722983,51.57296935277017
WT,5.0,6.0,49,1671565830,0.2665940425499179,30.785429583585014,222.06070687211962,42.060706872119624
WT,10.0,2.0,0,191664963,0.0880312564833732,4.540794591748907,206.3397941027516,26.339794102751597
WT,10.0,2.0,1,1662057957,0.038771693783389266,4.375991042977105,139.24828264676214,40.751717353237865
WT,10.0,2.0,2,1405681631,0.06557995988868774,4.353047464141339,207.64665377835576,27.646653778355756
WT,10.0,2.0,3,942484272,0.030470266095486268,4.394601268956087,192.4925825007648,12.492582500764797
WT,10.0,2.0,4,929893137,0.029313903875756993,4.0517267839507625,173.9391167455369,6.060883254463107
WT,10.0,2.0,5,1843824992,0.05807722529752126,4.249071907406584,186.99203320088168,6.992033200881679
WT,10.0,2.0,6,184566854,0.02607703553257229,4.183273761014403,153.8337392592627,26.1662607407373
WT,10.0,2.0,7,1497586438,0.038030062597221324,4.475001049539736,193.11466391422695,13.114663914226952
WT,10.0,2.0,8,432652533,0.04170516743853262,4.420238751387446,165.5822611036665,14.417738896333503
WT,10.0,2.0,9,202244314,0.043552255672444765,4.405843021053811,183.4835394176733,3.483539417673313
WT,10.0,2.0,10,1130604997,0.07191068670756741,4.243940999939098,152.82032557383255,27.179674426167452
WT,10.0,2.0,11,2095133045,0.019695366361927865,4.2503976890635835,205.50745011014013,25.507450110140127
WT,10.0,2.0,12,1580016183,0.05515904245391068,4.072958410799165,233.8956345733217,53.8956345733217
WT,10.0,2.0,13,1634535062,0.06810328810934302,4.190050901862631,158.12364738551403,21.876352614485967
WT,10.0,2.0,14,1540770719,0.01920478950627346,4.2056231564025355,144.70419722640068,35.29580277359932
WT,10.0,2.0,15,1688060240,0.017115175883379758,3.954022451705144,295.44883807340966,115.44883807340966
WT,10.0,2.0,16,1102145672,0.044655973361864915,4.394308374532576,173.78388678351206,6.2161132164879405
WT,10.0,2.0,17,275121930,0.03991746036743248,4.244242124393451,224.29531906011061,44.295319060110614
WT,10.0,2.0,18,1803345590,0.07449654933218314,4.398353815466122,183.88807690250502,3.88807690250502
WT,10.0,2.0,19,967196436,0.024135731492290122,4.155610732930545,222.07574793614444,42.07574793614444
WT,10.0,2.0,20,1074497555,0.04004913535422854,4.326872594118185,237.52051447998187,57.52051447998187
WT,10.0,2.0,21,796282693,0.053860254717605194,4.071953024546914,170.17500658750959,9.824993412490414
WT,10.0,2.0,22,392022359,0.03261514126177641,4.304318804311173,153.26134788938472,26.738652110615277
WT,10.0,2.0,23,1990212658,0.041252976460566984,4.321191333982278,191.6346319923698,11.634631992369805
WT,10.0,2.0,24,1678403330,0.049624342082546125,4.352659526638184,130.6502408806705,49.34975911932949
