condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT,5.0,2.0,0.1,0.028758537088715026,3.0217714427562696,60.913885589583266,0.048781998693118514,50
WT,5.0,3.0,0.22,0.03212172399647288,3.557674896698233,45.15833594611199,0.04505733864496236,50
WT,5.0,4,0.62,0.04700107165365733,4.6165871270729975,20.463080720227428,0.041893369073358125,50
WT,5.0,5.0,0.24,0.060489495369749686,7.673810825266556,49.79739970918484,0.08066095045462397,50
WT,5.0,6.0,0.56,0.15499105618509265,31.638468534618482,87.81687457791668,0.13806726412276424,50
WT,10.0,2.0,0.32,0.040161877745501416,4.256676091073384,33.65187569660591,0.048781998693118514,50
WT,10.0,3.0,0.76,0.05846364241540872,5.19059486429753,15.762232728988245,0.04505733864496236,50
WT,10.0,4,1.0,0.09957778116636798,6.642774766559845,7.616141360834722,0.041893369073358125,50
WT,10.0,5.0,0.58,0.09190062184511874,9.947401406574885,44.95162473817498,0.08066095045462397,50
WT,10.0,6.0,0.6,0.17893017720250046,32.910897062290154,81.728905253618,0.13806726412276424,50
WT,15.0,2.0,0.76,0.061267799153626006,5.489522149610963,15.92367259960442,0.048781998693118514,50
WT,15.0,3.0,0.98,0.09562874645918534,6.730713386444141,8.613326398159984,0.04505733864496236,50
WT,15.0,4,1.0,0.157785618390815,8.651716405382535,4.5041451544829005,0.041893369073358125,50
WT,15.0,5.0,0.64,0.12388796000898993,12.265093977981891,35.540978842744245,0.08066095045462397,50
WT,15.0,6.0,0.42,0.14386570681224686,33.586695058373714,72.40175224337591,0.13806726412276424,50
WT,20.0,2.0,0.94,0.087748627373614,6.635902147238983,10.027412610020908,0.048781998693118514,50
WT,20.0,3.0,1.0,0.13608874769966406,8.41252780083508,5.818157187034087,0.04505733864496236,50
WT,20.0,4,1.0,0.21472873106182955,10.625615450503817,3.1561306889752867,0.041893369073358125,50
WT,20.0,5.0,0.82,0.15784058133789813,14.695539627525955,30.19421259320741,0.08066095045462397,50
WT,20.0,6.0,0.66,0.17488948568350904,35.666887294756904,75.62798163556154,0.13806726412276424,50
WT,25.0,2.0,1.0,0.11651632145744138,7.664047084493653,7.260827589638033,0.048781998693118514,50
WT,25.0,3.0,1.0,0.17752760108091503,10.025645048442163,4.302205044482309,0.04505733864496236,50
WT,25.0,4,1.0,0.2682083160754083,12.57159457103551,2.4352151225494487,0.041893369073358125,50
WT,25.0,5.0,0.84,0.19706397966817213,17.092381921459552,21.28043617807758,0.08066095045462397,50
WT,25.0,6.0,0.5,0.1642409993805618,37.0582071391826,78.21293217931353,0.13806726412276424,50
WT,30.0,2.0,1.0,0.14636024097735642,8.469617469930267,5.6069042330127346,0.048781998693118514,50
WT,30.0,3.0,1.0,0.21847804038412696,11.636341254517943,3.367460936477437,0.04505733864496236,50
WT,30.0,4,1.0,0.3171690337607386,14.58123769210747,1.9713111930653644,0.041893369073358125,50
WT,30.0,5.0,0.94,0.2392651181943492,19.415672989005248,10.135742484348834,0.08066095045462397,50
WT,30.0,6.0,0.72,0.19836850404656603,39.11010956684411,63.4145473803062,0.13806726412276424,50
