condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
a7_KO_APP,10.0,3.0,0,191664963,0.053064533339035685,0.207458 0.181239 0.185093 0.152034 0.147016 0.103366 0.116593 0.090722 0.096932 0.095203 0.101320 0.079974 0.072486 0.058211 0.077990 0.053642 0.020320 0.037205 0.065332 0.052849 0.057572 0.037359 0.035219 0.006765 0.053065,5.558733624142109,163.0180051438968,16.9819948561032
a7_KO_APP,10.0,3.0,1,1662057957,0.029260580159673262,0.208350 0.166335 0.159890 0.116534 0.126263 0.134726 0.117089 0.090667 0.091939 0.102465 0.074879 0.051510 0.063183 0.043325 0.079501 0.066182 0.058747 0.027390 0.035266 0.021214 0.048067 0.023216 0.008997 0.024172 0.029261,5.794852434662731,173.76006725561243,6.239932744387573
a7_KO_APP,10.0,3.0,2,1405681631,0.024779344664119688,0.197538 0.166175 0.168935 0.132895 0.151251 0.145042 0.071426 0.099987 0.093301 0.100639 0.081264 0.084779 0.085104 0.052380 0.052039 0.072660 0.046241 0.056107 0.045385 0.046039 0.048656 0.028936 0.017812 0.059711 0.024779,5.4863944353005865,348.4955685331376,168.4955685331376
a7_KO_APP,10.0,3.0,3,942484272,0.038918354650704076,0.211495 0.194028 0.167065 0.131200 0.118685 0.127001 0.106974 0.109300 0.099923 0.084801 0.102357 0.082442 0.073412 0.070927 0.049001 0.045475 0.071899 0.066781 0.030915 0.030753 0.041158 0.041947 0.027863 0.040199 0.038918,5.577139761141747,205.24378900222388,25.243789002223878
a7_KO_APP,10.0,3.0,4,929893137,0.03347577485656769,0.175483 0.187704 0.164970 0.137194 0.119913 0.107528 0.109589 0.103544 0.090997 0.079327 0.102298 0.059544 0.085362 0.068754 0.054598 0.063179 0.048769 0.029301 0.045153 0.032527 0.026619 0.010313 0.025337 0.004924 0.033476,5.709335138752026,225.1753953250366,45.17539532503659
a7_KO_APP,10.0,3.0,5,1843824992,0.01882749822392675,0.215797 0.165390 0.190846 0.166623 0.131850 0.116556 0.113114 0.128528 0.097127 0.091829 0.097321 0.085082 0.081857 0.075741 0.050296 0.077266 0.066580 0.047000 0.060914 0.044343 0.038091 0.034411 0.031146 0.024412 0.018827,5.526870849930711,142.95606210545256,37.04393789454744
a7_KO_APP,10.0,3.0,6,184566854,0.014509156805150117,0.204904 0.176839 0.171870 0.137119 0.152148 0.143256 0.112030 0.096789 0.076509 0.107285 0.088928 0.096828 0.063829 0.070777 0.069057 0.060013 0.051784 0.050208 0.038344 0.035356 0.049624 0.046839 0.050611 0.040344 0.014509,5.490997773180123,256.251118033547,76.25111803354702
a7_KO_APP,10.0,3.0,7,1497586438,0.037095302825131835,0.207049 0.147844 0.179611 0.146406 0.155265 0.145027 0.086883 0.105620 0.091852 0.126392 0.067567 0.075555 0.043871 0.058181 0.059181 0.029386 0.005780 0.053408 0.051587 0.023351 0.025381 0.013449 0.024015 0.029227 0.037095,5.584830161910063,186.93962191891976,6.939621918919755
a7_KO_APP,10.0,3.0,8,432652533,0.007492730001725526,0.205306 0.163878 0.149842 0.136871 0.142930 0.139797 0.145506 0.087155 0.101527 0.085943 0.083729 0.115070 0.049660 0.059380 0.088876 0.022094 0.082089 0.025648 0.028232 0.054107 0.050475 0.042062 0.014319 0.045609 0.007493,5.509137011508342,251.4089226058543,71.40892260585429
a7_KO_APP,10.0,3.0,9,202244314,0.017431259108804765,0.204418 0.170150 0.191644 0.125794 0.147397 0.137909 0.123491 0.112983 0.106655 0.071123 0.104344 0.072141 0.057818 0.072260 0.041710 0.040228 0.034872 0.015336 0.032024 0.033968 0.026776 0.029959 0.033206 0.018802 0.017431,5.257018460101395,166.08750456036898,13.912495439631016
