condition_key,offset_deg,trial_idx,seed,displacement_rad,pre_amp,post_amp
a7_KO,70.0,11,2095133045,0.28268387545437434,0.13888291650980547,0.23068154356597861
a7_KO,70.0,12,1580016183,0.1538496452795881,0.14285204134964766,0.09646168160835539
a7_KO,70.0,13,1634535062,-0.24296480587063707,0.06677582290189446,0.17157488888344008
a7_KO,70.0,14,1540770719,-1.155674149583879,0.03638037298418712,0.1340251475751313
a7_KO,70.0,15,1688060240,-2.989369045513512,0.0714847058190563,0.017645049157181555
a7_KO,70.0,16,1102145672,0.5428692259793308,0.08939788724329384,0.06368066077125821
a7_KO,70.0,17,275121930,-0.13802666622387916,0.12709803410114046,0.18875732368473205
a7_KO,70.0,18,1803345590,1.74386174951647,0.07274844047162517,0.14577640514412546
a7_KO,70.0,19,967196436,0.6467467515186138,0.032080521078483144,0.1728765937694933
a7_KO,70.0,20,1074497555,-0.5566590456856737,0.1315669367345491,0.2245251206861201
a7_KO,70.0,21,796282693,-0.14708105682860673,0.1683391040485537,0.1983570101398434
a7_KO,70.0,22,392022359,-0.6828820258478925,0.18600451300887402,0.2269323257604722
a7_KO,70.0,23,1990212658,0.052562235167574745,0.15161025935634057,0.15840366121858163
a7_KO,70.0,24,1678403330,-0.46135431880788724,0.1812809295033652,0.18699031320921633
a7_KO,70.0,25,1382689815,0.03070298642527325,0.11685992591549216,0.14583860750915154
a7_KO,70.0,26,864178266,-0.012895147592062894,0.11383329772640033,0.11644232012654158
a7_KO,70.0,27,1766867109,-0.7553781676870961,0.1337763547656235,0.1558591836301714
a7_KO,70.0,28,1171300112,-0.9541465520912569,0.10262673218929773,0.058205332577318525
a7_KO,70.0,29,952224740,-0.22207605397052088,0.1860542099122817,0.18204378863070403
a7_KO,70.0,30,967354524,0.03319561526148185,0.13825219022970417,0.193048515183245
a7_KO,70.0,31,487991438,-0.6994692909363232,0.1755388436700232,0.11754197678025399
a7_KO,70.0,32,197860368,-0.20321765241786327,0.11667335559192978,0.18160810176137243
a7_KO,70.0,33,1190961760,0.22588844806174535,0.1320558852902258,0.14703213265487597
a7_KO,70.0,34,1906728918,-0.09741796508023404,0.15632330021392998,0.11744953448325658
a7_KO,70.0,35,137046513,-0.30463376619168736,0.050365199519839615,0.03753429808184154
a7_KO,70.0,36,1843166518,-0.6019726867692063,0.06357928518969526,0.1350787140254498
a7_KO,70.0,37,1777324407,-0.729323077527094,0.19485017805033786,0.14523306171640019
a7_KO,70.0,38,594336917,0.20978683533868514,0.11560690784072859,0.03569462602384261
a7_KO,70.0,39,1356488967,-0.7329444303320649,0.11580445306017492,0.0672770606503207
a7_KO,70.0,40,354826746,0.039393095981954396,0.22452699989268932,0.18963133845763966
a7_KO,70.0,41,1627981024,-0.19220622883312366,0.17043535835977872,0.2104471789638458
a7_KO,70.0,42,1504361614,-1.2610214808861095,0.13971856874484068,0.13246717753544496
a7_KO,70.0,43,761338718,-0.17675003350666962,0.21371861631792108,0.14841405060039342
a7_KO,70.0,44,145857092,-0.17455827544503943,0.1446627022172683,0.11575316209740442
a7_KO,70.0,45,2084558133,-0.2639708367205027,0.16037612748914684,0.170477202831782
a7_KO,70.0,46,957106589,-1.246047126393286,0.11567357018638072,0.12421186564348374
a7_KO,70.0,47,1917963002,-0.31628857777121855,0.14063692693427343,0.1229637010419075
a7_KO,70.0,48,1455819991,-0.8598435651635743,0.13968061943721244,0.13032417599818072
a7_KO,70.0,49,1671565830,-0.30382782866374125,0.10730904941639656,0.09612531418736546
a7_KO,80.0,0,191664963,-0.16038407754941275,0.16033181499883178,0.11164556794407075
a7_KO,80.0,1,1662057957,-0.4085154944940381,0.17178024495435879,0.18729988022647698
a7_KO,80.0,2,1405681631,0.8280759377694351,0.07005636123777652,0.09352087793576767
a7_KO,80.0,3,942484272,1.2269598136960678,0.09953244558620011,0.031249513164135784
a7_KO,80.0,4,929893137,-0.35446564365046296,0.1257487171483741,0.12312241327538133
a7_KO,80.0,5,1843824992,-1.2716822505687584,0.14550192686572264,0.09456490716430387
a7_KO,80.0,6,184566854,-0.5825562172295142,0.12444114881035412,0.11789692543224298
a7_KO,80.0,7,1497586438,-0.5386664911200212,0.1215282849988119,0.1377029183718239
a7_KO,80.0,8,432652533,-0.6387628261346108,0.10395979241475628,0.20734965740248543
a7_KO,80.0,9,202244314,-0.02615174237450768,0.18145395077374535,0.18002938252256137
a7_KO,80.0,10,1130604997,0.18309341949591085,0.1258515638579999,0.1937230584237892
a7_KO,80.0,11,2095133045,0.4042962092534532,0.13888291650980547,0.230510696957867
a7_KO,80.0,12,1580016183,0.03185997605982527,0.14285204134964766,0.11540092303341364
a7_KO,80.0,13,1634535062,-0.37479872343852527,0.06677582290189446,0.1831461318475079
a7_KO,80.0,14,1540770719,-1.198854278635356,0.03638037298418712,0.17360316667893433
a7_KO,80.0,15,1688060240,-2.9347747548670897,0.0714847058190563,0.02540904018545468
a7_KO,80.0,16,1102145672,0.443099662512632,0.08939788724329384,0.1640264842253698
a7_KO,80.0,17,275121930,-0.10708489509536356,0.12709803410114046,0.18328452332853729
a7_KO,80.0,18,1803345590,1.9113217099580133,0.07274844047162517,0.23195760551215208
a7_KO,80.0,19,967196436,0.8808195161524983,0.032080521078483144,0.18609492626164556
a7_KO,80.0,20,1074497555,-0.4307717309967938,0.1315669367345491,0.20862630022123574
a7_KO,80.0,21,796282693,-0.06583604564036127,0.1683391040485537,0.20565152172924658
a7_KO,80.0,22,392022359,-0.5846727286847924,0.18600451300887402,0.22005856368046417
a7_KO,80.0,23,1990212658,-0.009282320352982154,0.15161025935634057,0.1825244511643705
a7_KO,80.0,24,1678403330,-0.4907949379349592,0.1812809295033652,0.17507558859921038
a7_KO,80.0,25,1382689815,-0.06559983139393344,0.11685992591549216,0.13538391922477913
a7_KO,80.0,26,864178266,0.10337697980784233,0.11383329772640033,0.11549893579168387
a7_KO,80.0,27,1766867109,-0.7473300100480746,0.1337763547656235,0.15192461980637245
a7_KO,80.0,28,1171300112,-1.2162370975017678,0.10262673218929773,0.052550614429281085
a7_KO,80.0,29,952224740,-0.18194535331399075,0.1860542099122817,0.1844468272224545
a7_KO,80.0,30,967354524,-0.03853778831874255,0.13825219022970417,0.1862308594333661
a7_KO,80.0,31,487991438,-0.6313281515012803,0.1755388436700232,0.1429313911058133
a7_KO,80.0,32,197860368,-0.16690227900013888,0.11667335559192978,0.2039072819275759
a7_KO,80.0,33,1190961760,0.175401326676071,0.1320558852902258,0.20470160933597475
a7_KO,80.0,34,1906728918,-0.20634941451990407,0.15632330021392998,0.1396490758459031
a7_KO,80.0,35,137046513,0.08484908631421506,0.050365199519839615,0.06265911256575589
a7_KO,80.0,36,1843166518,-0.2842019437801655,0.06357928518969526,0.13237281178876642
a7_KO,80.0,37,1777324407,-0.4889380977305957,0.19485017805033786,0.17102341604796703
a7_KO,80.0,38,594336917,-0.7277161243419554,0.11560690784072859,0.025320467375278394
a7_KO,80.0,39,1356488967,-0.6309211146588614,0.11580445306017492,0.1428078963931724
a7_KO,80.0,40,354826746,0.08987205978247115,0.22452699989268932,0.19632077241795043
a7_KO,80.0,41,1627981024,-0.11624948876597685,0.17043535835977872,0.2347007001299727
a7_KO,80.0,42,1504361614,-1.1315224519153637,0.13971856874484068,0.15271074390219908
a7_KO,80.0,43,761338718,-0.2927876606332598,0.21371861631792108,0.1389052534813826
a7_KO,80.0,44,145857092,-0.21499866981408333,0.1446627022172683,0.11886471456483791
a7_KO,80.0,45,2084558133,-0.33435199664483184,0.16037612748914684,0.1577735778871567
a7_KO,80.0,46,957106589,-1.1397909853345927,0.11567357018638072,0.1427433482732986
a7_KO,80.0,47,1917963002,-0.4644020679819527,0.14063692693427343,0.11765977494779119
a7_KO,80.0,48,1455819991,-0.891292173594727,0.13968061943721244,0.16911839777201348
a7_KO,80.0,49,1671565830,-0.6666705448602062,0.10730904941639656,0.10603914348579174
a7_KO,90.0,0,191664963,-0.12767582585551818,0.16033181499883178,0.13608703083123586
a7_KO,90.0,1,1662057957,-0.25481527014993954,0.17178024495435879,0.1902549809180183
a7_KO,90.0,2,1405681631,0.9736525297449852,0.07005636123777652,0.11250693786124023
a7_KO,90.0,3,942484272,0.6436641021444771,0.09953244558620011,0.029561719446484093
a7_KO,90.0,4,929893137,-0.2333712708098341,0.1257487171483741,0.11956793143537961
a7_KO,90.0,5,1843824992,-1.2972816194298327,0.14550192686572264,0.10821399711312099
a7_KO,90.0,6,184566854,-0.37754082656679744,0.12444114881035412,0.15668748254933698
a7_KO,90.0,7,1497586438,-0.5991598205182167,0.1215282849988119,0.14275972745721302
a7_KO,90.0,8,432652533,-0.4988085407096796,0.10395979241475628,0.22662111624712347
a7_KO,90.0,9,202244314,-0.08065011271093203,0.18145395077374535,0.17260448025512765
a7_KO,90.0,10,1130604997,0.1803485839982324,0.1258515638579999,0.20330276008638873
a7_KO,90.0,11,2095133045,0.3430648785942676,0.13888291650980547,0.24218646743023783
a7_KO,90.0,12,1580016183,0.023065289413167545,0.14285204134964766,0.10648050382083808
a7_KO,90.0,13,1634535062,-0.38014860994192334,0.06677582290189446,0.21940340826960053
a7_KO,90.0,14,1540770719,-1.246370178145706,0.03638037298418712,0.20126826852196317
a7_KO,90.0,15,1688060240,-2.172890678662754,0.0714847058190563,0.04246292234442319
a7_KO,90.0,16,1102145672,0.3910164016290447,0.08939788724329384,0.1929766015591059
a7_KO,90.0,17,275121930,-0.2305214747717068,0.12709803410114046,0.1519110270746041
a7_KO,90.0,18,1803345590,1.9270732377824897,0.07274844047162517,0.23338956007254005
a7_KO,90.0,19,967196436,1.092000222371551,0.032080521078483144,0.18343091907962822
a7_KO,90.0,20,1074497555,-0.40270141915434055,0.1315669367345491,0.18456450452402848
a7_KO,90.0,21,796282693,0.037113177365616146,0.1683391040485537,0.22294843106947615
a7_KO,90.0,22,392022359,-0.6295721664345804,0.18600451300887402,0.2228687714533157
a7_KO,90.0,23,1990212658,-0.0519088867946218,0.15161025935634057,0.2072763231439875
a7_KO,90.0,24,1678403330,-0.8009032191672474,0.1812809295033652,0.12346664319623533
a7_KO,90.0,25,1382689815,-0.40257796254542244,0.11685992591549216,0.13338940089694376
a7_KO,90.0,26,864178266,0.060361521801891804,0.11383329772640033,0.1408225501407912
a7_KO,90.0,27,1766867109,-0.7753709537408793,0.1337763547656235,0.1442313261469881
a7_KO,90.0,28,1171300112,-1.6561454010142718,0.10262673218929773,0.06109402500543863
a7_KO,90.0,29,952224740,-0.13524876785208217,0.1860542099122817,0.20781296084658657
a7_KO,90.0,30,967354524,-0.02918260549493512,0.13825219022970417,0.18953424593857995
a7_KO,90.0,31,487991438,-0.5989416312157365,0.1755388436700232,0.14193372681651203
a7_KO,90.0,32,197860368,-0.13866897416886825,0.11667335559192978,0.21962697394965766
a7_KO,90.0,33,1190961760,0.12114009677739945,0.1320558852902258,0.22107261969600006
a7_KO,90.0,34,1906728918,-0.34713158630011653,0.15632330021392998,0.13970480381932399
a7_KO,90.0,35,137046513,-0.016542182303632025,0.050365199519839615,0.09852882265720223
a7_KO,90.0,36,1843166518,-0.44425197508647507,0.06357928518969526,0.12082517771258022
a7_KO,90.0,37,1777324407,-0.3726017613341517,0.19485017805033786,0.21249987998697517
a7_KO,90.0,38,594336917,-1.459996551346775,0.11560690784072859,0.07156528688315372
a7_KO,90.0,39,1356488967,-0.658706604850388,0.11580445306017492,0.18707582633349965
a7_KO,90.0,40,354826746,0.07744470058406483,0.22452699989268932,0.18777741724689467
a7_KO,90.0,41,1627981024,-0.1130771074897714,0.17043535835977872,0.23438527965411923
a7_KO,90.0,42,1504361614,-1.0790983057902879,0.13971856874484068,0.19658508042196945
a7_KO,90.0,43,761338718,-0.4031005334907509,0.21371861631792108,0.155198549651101
a7_KO,90.0,44,145857092,-0.2912079853231413,0.1446627022172683,0.13168071999558328
a7_KO,90.0,45,2084558133,-0.4874199413149074,0.16037612748914684,0.14719676336171486
a7_KO,90.0,46,957106589,-1.04253195054828,0.11567357018638072,0.15713489556517882
a7_KO,90.0,47,1917963002,-0.40595680847348703,0.14063692693427343,0.12743852267856057
a7_KO,90.0,48,1455819991,-0.8804119925831246,0.13968061943721244,0.20323124192515454
a7_KO,90.0,49,1671565830,-0.7952843191966203,0.10730904941639656,0.12745988670770048
a7_KO,100.0,0,191664963,-0.13866285352293017,0.16033181499883178,0.16437706660944584
a7_KO,100.0,1,1662057957,-0.3966468011881017,0.17178024495435879,0.18445794838588228
a7_KO,100.0,2,1405681631,1.0950968976049413,0.07005636123777652,0.12781013882935727
a7_KO,100.0,3,942484272,0.44188025465704817,0.09953244558620011,0.037646845497901656
a7_KO,100.0,4,929893137,-0.2512735857513304,0.1257487171483741,0.13587640077349225
a7_KO,100.0,5,1843824992,-0.7545034087413303,0.14550192686572264,0.12991411961595598
a7_KO,100.0,6,184566854,-0.32040356953307203,0.12444114881035412,0.1835688111595531
a7_KO,100.0,7,1497586438,-0.5927190258474457,0.1215282849988119,0.1407076441250794
a7_KO,100.0,8,432652533,-0.5377826164488324,0.10395979241475628,0.22788574447447046
a7_KO,100.0,9,202244314,0.024460199680133687,0.18145395077374535,0.15611925843653104
a7_KO,100.0,10,1130604997,0.13859520899398348,0.1258515638579999,0.180111193827524
a7_KO,100.0,11,2095133045,0.3105545322596628,0.13888291650980547,0.259853055765837
a7_KO,100.0,12,1580016183,-0.006163833580811406,0.14285204134964766,0.07178134903637629
a7_KO,100.0,13,1634535062,-0.5801430510058401,0.06677582290189446,0.15245732603326284
a7_KO,100.0,14,1540770719,-1.262293512710833,0.03638037298418712,0.212753844524402
a7_KO,100.0,15,1688060240,-1.8837193442795659,0.0714847058190563,0.06873139837644751
a7_KO,100.0,16,1102145672,0.3063525554393749,0.08939788724329384,0.20827318979228585
a7_KO,100.0,17,275121930,-0.6080253305174645,0.12709803410114046,0.14323116417159554
a7_KO,100.0,18,1803345590,1.893826225679688,0.07274844047162517,0.22124702114745637
a7_KO,100.0,19,967196436,1.014436623677816,0.032080521078483144,0.1993651892724783
a7_KO,100.0,20,1074497555,-0.38211359181593707,0.1315669367345491,0.15924732928066831
a7_KO,100.0,21,796282693,0.06874906693814431,0.1683391040485537,0.18078975616548687
a7_KO,100.0,22,392022359,-0.6156092869750696,0.18600451300887402,0.236328514749397
a7_KO,100.0,23,1990212658,-0.10014676728861094,0.15161025935634057,0.19548431607257055
a7_KO,100.0,24,1678403330,-0.8195522290452586,0.1812809295033652,0.1314374831776304
a7_KO,100.0,25,1382689815,-0.32466838414752264,0.11685992591549216,0.148777223820941
a7_KO,100.0,26,864178266,0.1666972745280657,0.11383329772640033,0.2096355349300221
a7_KO,100.0,27,1766867109,-0.8345496775048926,0.1337763547656235,0.12798252294615575
a7_KO,100.0,28,1171300112,-1.292749643638148,0.10262673218929773,0.07339542805933809
a7_KO,100.0,29,952224740,-0.05182942264627277,0.1860542099122817,0.2435554376094148
a7_KO,100.0,30,967354524,-0.019748880035186822,0.13825219022970417,0.19532592375173974
a7_KO,100.0,31,487991438,-0.4931684924035289,0.1755388436700232,0.15800495982950188
a7_KO,100.0,32,197860368,-0.1477390798437237,0.11667335559192978,0.23979537087963246
a7_KO,100.0,33,1190961760,0.08665468903977169,0.1320558852902258,0.21364719154804013
a7_KO,100.0,34,1906728918,-0.47422484610426974,0.15632330021392998,0.12169417987813
a7_KO,100.0,35,137046513,-0.1859121187780155,0.050365199519839615,0.14229145604280455
a7_KO,100.0,36,1843166518,-0.24621742781768097,0.06357928518969526,0.12193513528112214
a7_KO,100.0,37,1777324407,-0.3577285300374955,0.19485017805033786,0.2271630089505192
a7_KO,100.0,38,594336917,-1.6394902520332622,0.11560690784072859,0.06229893813666904
a7_KO,100.0,39,1356488967,-0.7089709320525519,0.11580445306017492,0.19729304138111817
a7_KO,100.0,40,354826746,0.07668655598173357,0.22452699989268932,0.18653841042108163
a7_KO,100.0,41,1627981024,-0.06254992788870029,0.17043535835977872,0.22972877961895716
a7_KO,100.0,42,1504361614,-1.08895025152577,0.13971856874484068,0.23503689634266298
a7_KO,100.0,43,761338718,-0.4788315534183267,0.21371861631792108,0.1640871235851253
a7_KO,100.0,44,145857092,-0.26991241470162697,0.1446627022172683,0.14512439697248003
a7_KO,100.0,45,2084558133,-0.640051874256867,0.16037612748914684,0.14645908099000265
a7_KO,100.0,46,957106589,-0.9747140957363767,0.11567357018638072,0.17166423485252635
a7_KO,100.0,47,1917963002,-0.4607454039197125,0.14063692693427343,0.1375350013902328
a7_KO,100.0,48,1455819991,-0.7659362094621756,0.13968061943721244,0.22157814970383094
a7_KO,100.0,49,1671565830,-0.7205981892273243,0.10730904941639656,0.14543347134993717
a7_KO,110.0,0,191664963,-0.1558206533776132,0.16033181499883178,0.1991088613201726
a7_KO,110.0,1,1662057957,-0.4511098825615103,0.17178024495435879,0.19883937731843335
a7_KO,110.0,2,1405681631,1.0767692160790556,0.07005636123777652,0.1450518107544354
a7_KO,110.0,3,942484272,0.5492162761753323,0.09953244558620011,0.05255171121418443
a7_KO,110.0,4,929893137,-0.2595138277350122,0.1257487171483741,0.15982591586021488
a7_KO,110.0,5,1843824992,-0.5897499500496046,0.14550192686572264,0.15534374611125573
a7_KO,110.0,6,184566854,-0.31329899156195085,0.12444114881035412,0.20181114124398264
a7_KO,110.0,7,1497586438,-0.5876749049650964,0.1215282849988119,0.1690567138245122
a7_KO,110.0,8,432652533,-0.5816672307536446,0.10395979241475628,0.22342551908790087
a7_KO,110.0,9,202244314,0.11918530330194832,0.18145395077374535,0.15201719503133004
a7_KO,110.0,10,1130604997,0.21686659279407738,0.1258515638579999,0.18090468033148474
a7_KO,110.0,11,2095133045,0.3367022049491375,0.13888291650980547,0.2530459833971119
a7_KO,110.0,12,1580016183,0.433598868138231,0.14285204134964766,0.06017437908927494
a7_KO,110.0,13,1634535062,-0.7822198228490445,0.06677582290189446,0.16291188733077572
a7_KO,110.0,14,1540770719,-1.2433771933847764,0.03638037298418712,0.21174291044442595
a7_KO,110.0,15,1688060240,-1.659388767074606,0.0714847058190563,0.11732453188079349
a7_KO,110.0,16,1102145672,0.2948571162695033,0.08939788724329384,0.2271319338838842
a7_KO,110.0,17,275121930,-0.7127333250322456,0.12709803410114046,0.14787930208272146
a7_KO,110.0,18,1803345590,1.8701112236234225,0.07274844047162517,0.2436432105942834
a7_KO,110.0,19,967196436,1.0093268976807446,0.032080521078483144,0.2075449875914833
a7_KO,110.0,20,1074497555,-0.16639214726068063,0.1315669367345491,0.12015558885549264
a7_KO,110.0,21,796282693,-0.0790034135062303,0.1683391040485537,0.17434227815486342
a7_KO,110.0,22,392022359,-0.6297591705101073,0.18600451300887402,0.24414445321982314
a7_KO,110.0,23,1990212658,-0.13974329633011884,0.15161025935634057,0.1941370277187026
a7_KO,110.0,24,1678403330,-0.7963846494688105,0.1812809295033652,0.1422664583070736
a7_KO,110.0,25,1382689815,-0.33129762277642927,0.11685992591549216,0.15548234461803942
a7_KO,110.0,26,864178266,0.23899303761788815,0.11383329772640033,0.22971840274500133
a7_KO,110.0,27,1766867109,-0.7208377907011045,0.1337763547656235,0.12676683047699927
a7_KO,110.0,28,1171300112,-0.7471036729378628,0.10262673218929773,0.09053142960873392
a7_KO,110.0,29,952224740,0.02619380321790965,0.1860542099122817,0.2612952185081065
a7_KO,110.0,30,967354524,-0.007208854494678452,0.13825219022970417,0.18933720749307284
a7_KO,110.0,31,487991438,-0.46635128081333743,0.1755388436700232,0.1851227475125374
a7_KO,110.0,32,197860368,-0.1609931666187432,0.11667335559192978,0.24990086377983642
a7_KO,110.0,33,1190961760,0.10622200800279291,0.1320558852902258,0.19525236804727591
a7_KO,110.0,34,1906728918,-0.49799238629373166,0.15632330021392998,0.13468994071795834
a7_KO,110.0,35,137046513,-0.22610601586821755,0.050365199519839615,0.17734050104430144
a7_KO,110.0,36,1843166518,-0.07966277926886667,0.06357928518969526,0.13595995656235277
a7_KO,110.0,37,1777324407,-0.3763202936050547,0.19485017805033786,0.23160359255547902
a7_KO,110.0,38,594336917,-1.711569861000223,0.11560690784072859,0.049303435470165746
a7_KO,110.0,39,1356488967,-0.6598176513105107,0.11580445306017492,0.20736713564046358
a7_KO,110.0,40,354826746,0.05165254036174405,0.22452699989268932,0.18635664336147947
a7_KO,110.0,41,1627981024,-0.1088089401887582,0.17043535835977872,0.230195204160585
a7_KO,110.0,42,1504361614,-1.009732182078566,0.13971856874484068,0.2575256485535914
a7_KO,110.0,43,761338718,-0.39983279436445196,0.21371861631792108,0.16379494722275417
a7_KO,110.0,44,145857092,-0.2866024998328722,0.1446627022172683,0.16797486221097832
a7_KO,110.0,45,2084558133,-0.5996025281170994,0.16037612748914684,0.17216410584600772
a7_KO,110.0,46,957106589,-0.800004691549832,0.11567357018638072,0.1874836606104491
a7_KO,110.0,47,1917963002,-0.3162753466139612,0.14063692693427343,0.16190130761862193
a7_KO,110.0,48,1455819991,-0.6073935954861369,0.13968061943721244,0.2345946459659645
a7_KO,110.0,49,1671565830,-0.6280630933838833,0.10730904941639656,0.1567663404171843
a7_KO,120.0,0,191664963,-0.07294249184982426,0.16033181499883178,0.2223774946690959
a7_KO,120.0,1,1662057957,-0.40659096077748513,0.17178024495435879,0.23130330731770574
a7_KO,120.0,2,1405681631,0.9846615384687816,0.07005636123777652,0.1711111942774998
a7_KO,120.0,3,942484272,0.5125737131743557,0.09953244558620011,0.07615868765467974
a7_KO,120.0,4,929893137,-0.1530713823681289,0.1257487171483741,0.14469643721967498
a7_KO,120.0,5,1843824992,-0.49771103543378103,0.14550192686572264,0.1676834868027457
a7_KO,120.0,6,184566854,-0.23305321598886097,0.12444114881035412,0.20865299068167123
a7_KO,120.0,7,1497586438,-0.5013930749566149,0.1215282849988119,0.186941066863381
a7_KO,120.0,8,432652533,-0.5265202049275541,0.10395979241475628,0.2252082841410708
a7_KO,120.0,9,202244314,0.10733519814113457,0.18145395077374535,0.17236358493387535
a7_KO,120.0,10,1130604997,0.21770594684972977,0.1258515638579999,0.2047138759231712
a7_KO,120.0,11,2095133045,0.42433985393552165,0.13888291650980547,0.2418137548360751
a7_KO,120.0,12,1580016183,0.5936294708701269,0.14285204134964766,0.07412120932281492
a7_KO,120.0,13,1634535062,-0.7578631393453095,0.06677582290189446,0.18385206053562614
a7_KO,120.0,14,1540770719,-1.2569225140000158,0.03638037298418712,0.19714304418521736
a7_KO,120.0,15,1688060240,-1.4895414319023303,0.0714847058190563,0.1554419723515981
a7_KO,120.0,16,1102145672,0.384234438609655,0.08939788724329384,0.2355554872941596
a7_KO,120.0,17,275121930,-0.6452353859032214,0.12709803410114046,0.14778673809172407
a7_KO,120.0,18,1803345590,1.861731747426421,0.07274844047162517,0.24432626735179436
a7_KO,120.0,19,967196436,1.048893558769639,0.032080521078483144,0.2149707533226141
a7_KO,120.0,20,1074497555,-0.22619091856291984,0.1315669367345491,0.11578918064211566
a7_KO,120.0,21,796282693,-0.14858592533732873,0.1683391040485537,0.18808011851941464
a7_KO,120.0,22,392022359,-0.6328805828069815,0.18600451300887402,0.25204540451491114
a7_KO,120.0,23,1990212658,-0.006558931755972441,0.15161025935634057,0.21134972738978722
a7_KO,120.0,24,1678403330,-0.7052394540798992,0.1812809295033652,0.15811490898447028
a7_KO,120.0,25,1382689815,-0.42275519905824366,0.11685992591549216,0.18983173507695278
a7_KO,120.0,26,864178266,0.3221578588270644,0.11383329772640033,0.23563319874971783
a7_KO,120.0,27,1766867109,-0.615856326150368,0.1337763547656235,0.12629451070958786
a7_KO,120.0,28,1171300112,-0.450520941911289,0.10262673218929773,0.09552612991992365
a7_KO,120.0,29,952224740,0.009182963372496467,0.1860542099122817,0.24958860137987668
a7_KO,120.0,30,967354524,0.04247426436120616,0.13825219022970417,0.19192221813338092
a7_KO,120.0,31,487991438,-0.44946464623431925,0.1755388436700232,0.185093062756665
a7_KO,120.0,32,197860368,-0.09692506806274803,0.11667335559192978,0.24506376657856732
a7_KO,120.0,33,1190961760,0.16511917515693808,0.1320558852902258,0.198872155016082
a7_KO,120.0,34,1906728918,-0.3388301428577627,0.15632330021392998,0.14378013798622977
a7_KO,120.0,35,137046513,-0.21903565256782764,0.050365199519839615,0.1847510068915418
a7_KO,120.0,36,1843166518,-0.0042617851728721234,0.06357928518969526,0.14300325554084986
a7_KO,120.0,37,1777324407,-0.34434819215246915,0.19485017805033786,0.23339226305191058
a7_KO,120.0,38,594336917,-1.564378123909643,0.11560690784072859,0.061758128851847005
a7_KO,120.0,39,1356488967,-0.6253982358470491,0.11580445306017492,0.2140532943570984
a7_KO,120.0,40,354826746,0.12571609104882908,0.22452699989268932,0.172708820673601
a7_KO,120.0,41,1627981024,-0.15287490087360167,0.17043535835977872,0.23940390755268198
a7_KO,120.0,42,1504361614,-0.9028778015456642,0.13971856874484068,0.2669860299915011
a7_KO,120.0,43,761338718,-0.303202500644955,0.21371861631792108,0.17031181085795694
a7_KO,120.0,44,145857092,-0.1929654918941921,0.1446627022172683,0.189544757270995
a7_KO,120.0,45,2084558133,-0.49785689469654715,0.16037612748914684,0.18106302790808032
a7_KO,120.0,46,957106589,-0.7195351947822384,0.11567357018638072,0.21170919705009564
a7_KO,120.0,47,1917963002,-0.15134802089141663,0.14063692693427343,0.17220257487971116
a7_KO,120.0,48,1455819991,-0.5091267845483456,0.13968061943721244,0.24807257546060255
a7_KO,120.0,49,1671565830,-0.5230717032884593,0.10730904941639656,0.15238440688474772
a7_KO,130.0,0,191664963,0.009687565611633975,0.16033181499883178,0.24970545309410985
a7_KO,130.0,1,1662057957,-0.3289917477365836,0.17178024495435879,0.25415066502157346
a7_KO,130.0,2,1405681631,0.9876083949343428,0.07005636123777652,0.1820513215945485
a7_KO,130.0,3,942484272,0.7008909691320975,0.09953244558620011,0.08292286766781341
a7_KO,130.0,4,929893137,-0.07300440045871515,0.1257487171483741,0.15971918049917141
a7_KO,130.0,5,1843824992,-0.37785708298412723,0.14550192686572264,0.15924376901810053
a7_KO,130.0,6,184566854,-0.13586258546845809,0.12444114881035412,0.2137187474700397
a7_KO,130.0,7,1497586438,-0.5334922136825901,0.1215282849988119,0.20681703100831594
a7_KO,130.0,8,432652533,-0.5442831513766588,0.10395979241475628,0.22655392388099457
a7_KO,130.0,9,202244314,0.12503870970189102,0.18145395077374535,0.18410530388718718
a7_KO,130.0,10,1130604997,0.16424004949698157,0.1258515638579999,0.22879048538187596
a7_KO,130.0,11,2095133045,0.4493510397926985,0.13888291650980547,0.24481124545181465
a7_KO,130.0,12,1580016183,0.5587578663270327,0.14285204134964766,0.10015661655618592
a7_KO,130.0,13,1634535062,-0.7675514153552538,0.06677582290189446,0.17637173698275255
a7_KO,130.0,14,1540770719,-1.2483090453462613,0.03638037298418712,0.18105243104390056
a7_KO,130.0,15,1688060240,-1.2644659259304287,0.0714847058190563,0.18000469425987067
a7_KO,130.0,16,1102145672,0.4063848232692111,0.08939788724329384,0.24224191926825372
a7_KO,130.0,17,275121930,-0.4467142085849356,0.12709803410114046,0.1672178428995178
a7_KO,130.0,18,1803345590,1.8425756796461084,0.07274844047162517,0.2533874008255486
a7_KO,130.0,19,967196436,1.0493431202127086,0.032080521078483144,0.21820045805879099
a7_KO,130.0,20,1074497555,-0.08908388526053379,0.1315669367345491,0.12018895623755017
a7_KO,130.0,21,796282693,-0.11710790177696007,0.1683391040485537,0.19938956931063978
a7_KO,130.0,22,392022359,-0.5769836112216349,0.18600451300887402,0.24542741299459025
a7_KO,130.0,23,1990212658,0.03541851519858952,0.15161025935634057,0.2245155249095549
a7_KO,130.0,24,1678403330,-0.6458167944897837,0.1812809295033652,0.1508618645519866
a7_KO,130.0,25,1382689815,-0.33065285221416385,0.11685992591549216,0.2144610958723759
a7_KO,130.0,26,864178266,0.32987035937513864,0.11383329772640033,0.22799276093644874
