offset_deg,amp_factor,trial_idx,displacement_deg,pre_amp,post_amp
0.0,1.5,8,7.749009767589165,0.25993563534385666,0.046129524301873975
0.0,1.5,9,-3.449807165781542,0.2683220652016028,0.037421601714781205
5.0,0.5,0,-0.09348011221881272,0.2269320265889766,0.20624734948811035
5.0,0.5,1,-0.251002526873287,0.2462902270194026,0.2413476684962863
5.0,0.5,2,1.1036432300270889,0.2339444668260971,0.2640026578712453
5.0,0.5,3,5.691006375729444,0.22573188741568967,0.23097580921723873
5.0,0.5,4,0.9773154564109037,0.276026769432952,0.2233668624079676
5.0,0.5,5,-3.703430335051894,0.22638025736000467,0.19744738857003566
5.0,0.5,6,-3.743006685327704,0.23648980744937792,0.19932646075441754
5.0,0.5,7,4.247099905586353,0.22207843917679418,0.2303837426521037
5.0,0.5,8,-1.9214540638424156,0.25993563534385666,0.2184417074788044
5.0,0.5,9,-2.3726554585230573,0.2683220652016028,0.24330162669694308
5.0,0.75,1,-3.5340921158304646,0.2462902270194026,0.16292191557096078
5.0,0.75,0,-1.1878469772798608,0.2269320265889766,0.13145697824406338
5.0,0.75,2,-2.7067158602293806,0.2339444668260971,0.16948083219916388
5.0,0.75,3,7.228764934680654,0.22573188741568967,0.15681832462082493
5.0,0.75,4,0.9186701234377107,0.276026769432952,0.1496275376569947
5.0,0.75,5,-8.74665238850064,0.22638025736000467,0.12785219837524686
5.0,0.75,6,-10.356188769978658,0.23648980744937792,0.1190345541937484
5.0,0.75,7,1.560935858459735,0.22207843917679418,0.15506021220758523
5.0,0.75,9,-3.4375299620744237,0.2683220652016028,0.14399037963386166
5.0,0.75,8,-3.1884489589197567,0.25993563534385666,0.1456244675939683
5.0,1.0,0,-1.3503388513009615,0.2269320265889766,0.08922533482052415
5.0,1.0,1,-5.877128005917977,0.2462902270194026,0.11846080423233259
5.0,1.0,2,-5.770894791725473,0.2339444668260971,0.11746018214983779
5.0,1.0,4,1.8051576704319199,0.276026769432952,0.10977785231758123
5.0,1.0,3,8.221617748373733,0.22573188741568967,0.1126838019943192
5.0,1.0,5,-14.478166975289247,0.22638025736000467,0.09072698457119012
5.0,1.0,6,-18.305490132208593,0.23648980744937792,0.0757081286523188
5.0,1.0,7,-1.8226033632523981,0.22207843917679418,0.11088124987714706
5.0,1.0,8,-4.703199251081018,0.25993563534385666,0.09863839158978138
5.0,1.0,9,-5.946405982992886,0.2683220652016028,0.08794900925928838
5.0,1.25,0,-1.1100650577932583,0.2269320265889766,0.06246109327470498
5.0,1.25,1,-7.287088787101069,0.2462902270194026,0.09154728294676594
5.0,1.25,2,-8.778062985623322,0.2339444668260971,0.08611151872499416
5.0,1.25,3,8.923531552345963,0.22573188741568967,0.08335417215946525
5.0,1.25,4,3.568269217670045,0.276026769432952,0.08530450001979585
5.0,1.25,5,-20.099866504812603,0.22638025736000467,0.07073641411229879
5.0,1.25,6,-28.101602793796456,0.23648980744937792,0.049616326250635716
5.0,1.25,7,-5.984417556979824,0.22207843917679418,0.08179957483507964
5.0,1.25,9,-12.448333850187545,0.2683220652016028,0.05381587174876911
5.0,1.25,8,-6.291432218601487,0.25993563534385666,0.06777322042966814
5.0,1.5,0,-0.7474354379993395,0.2269320265889766,0.045052498980496104
5.0,1.5,1,-8.506159971916885,0.2462902270194026,0.07465781698955937
5.0,1.5,2,-11.643712393376711,0.2339444668260971,0.06590631074293297
5.0,1.5,3,9.358827665028459,0.22573188741568967,0.06354838816435522
5.0,1.5,4,5.833087222696191,0.276026769432952,0.06942320104257134
5.0,1.5,5,-24.70221988250175,0.22638025736000467,0.06003561965469959
5.0,1.5,6,-40.22538186780338,0.23648980744937792,0.034067674028081765
5.0,1.5,7,-10.758828561011006,0.22207843917679418,0.06208356894961087
5.0,1.5,8,-8.332712456137038,0.25993563534385666,0.04721979460313047
5.0,1.5,9,-24.866687927371743,0.2683220652016028,0.03363208226441805
10.0,0.5,1,0.11243140613595573,0.2462902270194026,0.24352646930556462
10.0,0.5,0,-0.49278306965860724,0.2269320265889766,0.20936562998360184
10.0,0.5,2,1.7869196905094349,0.2339444668260971,0.26981902061788177
10.0,0.5,3,5.991349692677177,0.22573188741568967,0.23728191387507433
10.0,0.5,4,1.586542028213702,0.276026769432952,0.23312612149178713
10.0,0.5,5,-4.201224210673325,0.22638025736000467,0.20164569336230512
10.0,0.5,6,-3.191419049660919,0.23648980744937792,0.2040186740598476
10.0,0.5,7,4.647481752130095,0.22207843917679418,0.2370466273089055
10.0,0.5,8,-1.7880076914087448,0.25993563534385666,0.22145864209266308
10.0,0.5,9,-1.2487778151386826,0.2683220652016028,0.2598850393565199
10.0,0.75,0,-3.7422240368897133,0.2269320265889766,0.13688235389714912
10.0,0.75,1,-3.8649747187019394,0.2462902270194026,0.17100856215096663
10.0,0.75,2,-3.0560317370552217,0.2339444668260971,0.18074950953701663
10.0,0.75,3,4.668915975166055,0.22573188741568967,0.15873117608710666
10.0,0.75,4,0.060833546344978694,0.276026769432952,0.15509989516839162
10.0,0.75,5,-10.564259246277958,0.22638025736000467,0.1348161445500542
10.0,0.75,6,-12.032249647312293,0.23648980744937792,0.12722824564388274
10.0,0.75,7,0.14393457622162575,0.22207843917679418,0.15905275823727238
10.0,0.75,8,-5.747283339654939,0.25993563534385666,0.15122043183153314
10.0,0.75,9,-5.568713289602134,0.2683220652016028,0.1590799874425185
10.0,1.0,0,-6.98926125277232,0.2269320265889766,0.0959043873172299
10.0,1.0,1,-7.097702185457648,0.2462902270194026,0.1285813819989338
10.0,1.0,2,-6.778915977807107,0.2339444668260971,0.13056720842536315
10.0,1.0,3,2.8947485259127763,0.22573188741568967,0.11406224435795827
10.0,1.0,4,-1.3855593801803898,0.276026769432952,0.11581878564514354
10.0,1.0,5,-15.913858034624578,0.22638025736000467,0.09932302881811429
10.0,1.0,6,-21.638021821494185,0.23648980744937792,0.08547455543902034
10.0,1.0,7,-5.491485167064674,0.22207843917679418,0.11442414386164897
10.0,1.0,8,-10.528223029147751,0.25993563534385666,0.10586179771635677
10.0,1.0,9,-13.092931273901772,0.2683220652016028,0.0984008445227719
10.0,1.25,0,-10.267472352372357,0.2269320265889766,0.06924022023499618
10.0,1.25,1,-10.852194186698316,0.2462902270194026,0.10153914362004104
10.0,1.25,2,-10.002807953990068,0.2339444668260971,0.09835430823424282
10.0,1.25,3,0.8702950435232374,0.22573188741568967,0.08438490449642219
10.0,1.25,4,-2.6740499759655365,0.276026769432952,0.09090793301009018
10.0,1.25,5,-20.513584024301597,0.22638025736000467,0.07809569473274117
10.0,1.25,6,-32.67204797437138,0.23648980744937792,0.06226584373656046
10.0,1.25,7,-12.099577995069883,0.22207843917679418,0.08706354909846076
10.0,1.25,8,-15.927168340745391,0.25993563534385666,0.07663922908213232
10.0,1.25,9,-24.350250126968692,0.2683220652016028,0.06323649758364207
10.0,1.5,0,-13.316454003146546,0.2269320265889766,0.05154221599951879
10.0,1.5,1,-14.809836389854183,0.2462902270194026,0.0839229438673863
10.0,1.5,2,-12.95669912565777,0.2339444668260971,0.07726523095342133
10.0,1.5,3,-1.4792298589257522,0.22573188741568967,0.06420603388829524
10.0,1.5,4,-4.057507189539754,0.276026769432952,0.07344661652767227
10.0,1.5,5,-24.684048030439556,0.22638025736000467,0.06527547008337907
10.0,1.5,6,-44.47450193105468,0.23648980744937792,0.04902713548559966
10.0,1.5,7,-18.650003029320768,0.22207843917679418,0.07028729308995274
10.0,1.5,8,-21.85565139326955,0.25993563534385666,0.056653011751199994
10.0,1.5,9,-39.67670692482266,0.2683220652016028,0.043531785285354105
15.0,0.5,0,-0.5632950259702891,0.2269320265889766,0.2172739791982896
15.0,0.5,1,1.067702133730169,0.2462902270194026,0.24912148514035778
15.0,0.5,2,3.168612690509682,0.2339444668260971,0.2794208758720664
15.0,0.5,3,6.1141042428586525,0.22573188741568967,0.2448228706006112
15.0,0.5,4,2.503586045594349,0.276026769432952,0.2479157629212822
15.0,0.5,5,-3.967401941140797,0.22638025736000467,0.21054604592656861
15.0,0.5,6,-1.9805259549386112,0.23648980744937792,0.21056127790655668
15.0,0.5,7,5.153617606174677,0.22207843917679418,0.24832327444142824
15.0,0.5,8,-1.5832305886209566,0.25993563534385666,0.22681876544039378
15.0,0.5,9,0.36636487042995847,0.2683220652016028,0.27131718295286006
15.0,0.75,1,-4.103608225638285,0.2462902270194026,0.1809597481099642
15.0,0.75,0,-5.474798627776439,0.2269320265889766,0.14529129761088658
15.0,0.75,3,2.7084246557905156,0.22573188741568967,0.163678915232833
15.0,0.75,2,-2.1264569734056833,0.2339444668260971,0.19695321340041547
15.0,0.75,4,-0.40317491347533574,0.276026769432952,0.1657084482384822
15.0,0.75,5,-10.451805124691838,0.22638025736000467,0.14712571198085053
15.0,0.75,7,-1.227574162912896,0.22207843917679418,0.17040613007534455
15.0,0.75,6,-12.150901265283688,0.23648980744937792,0.13799198626078177
15.0,0.75,9,-7.010115157939672,0.2683220652016028,0.17652070886875057
15.0,0.75,8,-7.707732909172642,0.25993563534385666,0.1578155500895423
15.0,1.0,0,-10.753961583861477,0.2269320265889766,0.10526607690532827
15.0,1.0,1,-9.431699618972072,0.2462902270194026,0.1394506342062654
15.0,1.0,2,-6.447197526366041,0.2339444668260971,0.14734062694901737
15.0,1.0,3,-1.2823246757439049,0.22573188741568967,0.11868876559581189
15.0,1.0,4,-3.9582970215363416,0.276026769432952,0.12245361923122203
15.0,1.0,5,-15.938855077399259,0.22638025736000467,0.11311051947418475
15.0,1.0,7,-7.935987843863292,0.22207843917679418,0.1250729603181014
15.0,1.0,6,-23.067026131622406,0.23648980744937792,0.09896414245689204
15.0,1.0,9,-16.713222446554326,0.2683220652016028,0.11604251479737172
15.0,1.0,8,-14.530074584869427,0.25993563534385666,0.11578211640006604
15.0,1.25,0,-16.04319727100414,0.2269320265889766,0.08043278355410957
15.0,1.25,1,-14.80242555217464,0.2462902270194026,0.11241567480922209
15.0,1.25,2,-10.329147771851494,0.2339444668260971,0.11579429972303035
15.0,1.25,3,-5.446035990087119,0.22573188741568967,0.09056032005638798
15.0,1.25,4,-8.209050252073316,0.276026769432952,0.0968336374947608
15.0,1.25,5,-21.233419150472585,0.22638025736000467,0.09178127953016248
15.0,1.25,6,-35.42621059748535,0.23648980744937792,0.07655953853379749
15.0,1.25,7,-14.679348527274843,0.22207843917679418,0.09754388183903213
15.0,1.25,8,-21.669975777795848,0.25993563534385666,0.08897718217702945
15.0,1.25,9,-28.075884559345443,0.2683220652016028,0.08143345978118711
15.0,1.5,0,-20.86904988100205,0.2269320265889766,0.06383314965754133
15.0,1.5,1,-19.59816925325453,0.2462902270194026,0.09552529029551907
15.0,1.5,2,-13.789244810747046,0.2339444668260971,0.09398215833780635
15.0,1.5,3,-9.12527351587755,0.22573188741568967,0.07159219750181947
15.0,1.5,4,-12.454942227598574,0.276026769432952,0.08024026887265068
15.0,1.5,5,-26.3565232632078,0.22638025736000467,0.07768174790560518
15.0,1.5,6,-48.19256944876963,0.23648980744937792,0.06481145364773414
15.0,1.5,7,-20.722314532925928,0.22207843917679418,0.0810287638606202
15.0,1.5,8,-28.980782583669153,0.25993563534385666,0.07099389019755767
15.0,1.5,9,-39.96270399069259,0.2683220652016028,0.06156204007648934
20.0,0.5,0,-0.13696280534340524,0.2269320265889766,0.22761127411263818
20.0,0.5,1,2.370103881343641,0.2462902270194026,0.25797185654504123
20.0,0.5,2,5.216795498118581,0.2339444668260971,0.2879609191496847
20.0,0.5,3,6.54822790358117,0.22573188741568967,0.25376782595365605
20.0,0.5,4,3.9757473608373473,0.276026769432952,0.2643474233794498
20.0,0.5,5,-2.654573685113899,0.22638025736000467,0.22508320548922975
20.0,0.5,6,-0.3452675766196698,0.23648980744937792,0.2194285959718762
20.0,0.5,7,5.848702640905864,0.22207843917679418,0.2595538394844581
20.0,0.5,8,-1.1909101870317929,0.25993563534385666,0.23500896849123956
20.0,0.5,9,2.16113796355956,0.2683220652016028,0.2758498799452525
20.0,0.75,0,-6.554827259361005,0.2269320265889766,0.1582686025560198
20.0,0.75,1,-4.763402188288609,0.2462902270194026,0.18987517572333631
20.0,0.75,2,-0.5499413876293254,0.2339444668260971,0.21672910708984916
20.0,0.75,3,1.4258646488850815,0.22573188741568967,0.17321064830350918
20.0,0.75,4,-1.0502510430480045,0.276026769432952,0.18094254336065502
20.0,0.75,5,-9.476742750939101,0.22638025736000467,0.16238420125700792
20.0,0.75,6,-11.429683433153274,0.23648980744937792,0.14980559348498498
20.0,0.75,7,-1.62763268836455,0.22207843917679418,0.18609808368752112
20.0,0.75,8,-8.789751704115414,0.25993563534385666,0.16757754549107529
20.0,0.75,9,-7.175530375017493,0.2683220652016028,0.19367460602840017
20.0,1.0,0,-12.631150064393047,0.2269320265889766,0.11796028358486664
20.0,1.0,1,-11.473194259380017,0.2462902270194026,0.1512449446302695
20.0,1.0,2,-5.5557239229360995,0.2339444668260971,0.16673778893511543
20.0,1.0,3,-3.6174492130045137,0.22573188741568967,0.1270463095064744
20.0,1.0,4,-6.657699215448284,0.276026769432952,0.13303063722532155
20.0,1.0,5,-16.038651515520947,0.22638025736000467,0.12810719855762637
20.0,1.0,6,-24.245390673623653,0.23648980744937792,0.11268425742921842
20.0,1.0,7,-8.310892954910306,0.22207843917679418,0.1431380593814548
20.0,1.0,8,-16.379112686124063,0.25993563534385666,0.12744364100033345
20.0,1.0,9,-16.82512277461027,0.2683220652016028,0.13831532145452605
20.0,1.25,0,-18.604316119185643,0.2269320265889766,0.09274966850442107
20.0,1.25,1,-17.284153057441024,0.2462902270194026,0.12711724709964084
20.0,1.25,2,-10.533797282864878,0.2339444668260971,0.1339459291614801
20.0,1.25,3,-8.685034351164916,0.22573188741568967,0.09934926294875324
20.0,1.25,4,-12.688281279625688,0.276026769432952,0.10519253499478502
20.0,1.25,5,-22.526019796877755,0.22638025736000467,0.10704887046997118
20.0,1.25,6,-37.227066794361576,0.23648980744937792,0.09345409014672479
20.0,1.25,7,-14.45987907808755,0.22207843917679418,0.11550905566985373
20.0,1.25,8,-23.988522245973048,0.25993563534385666,0.10222288305570838
20.0,1.25,9,-26.652700641973194,0.2683220652016028,0.10369268289055077
20.0,1.5,0,-24.172121662746417,0.2269320265889766,0.0766750106224159
20.0,1.5,1,-22.172934461296908,0.2462902270194026,0.11112038881609793
20.0,1.5,2,-15.713808585080166,0.2339444668260971,0.11189944200931234
20.0,1.5,3,-13.372402537950663,0.22573188741568967,0.08187965756993426
20.0,1.5,4,-19.01069905107918,0.276026769432952,0.08828522914585561
20.0,1.5,5,-28.470579442378195,0.22638025736000467,0.09307939980730781
20.0,1.5,6,-48.392562461340034,0.23648980744937792,0.08319146368760809
20.0,1.5,7,-19.88295082704823,0.22207843917679418,0.09714979683012749
20.0,1.5,8,-31.050368053096186,0.25993563534385666,0.08583657292887825
20.0,1.5,9,-37.10587702632984,0.2683220652016028,0.0827162745335389
30.0,0.5,0,2.2860050556248632,0.2269320265889766,0.2568108016552581
30.0,0.5,1,5.574725072936471,0.2462902270194026,0.2791555757011596
30.0,0.5,2,10.132373384548577,0.2339444668260971,0.2964027489304305
30.0,0.5,3,9.12271386560066,0.22573188741568967,0.2787474578616429
30.0,0.5,4,8.02637282027471,0.276026769432952,0.29776405577905746
30.0,0.5,5,1.305383764911832,0.22638025736000467,0.2573922459648288
30.0,0.5,6,3.5495294089281426,0.23648980744937792,0.23497960438912582
30.0,0.5,7,8.545258751697363,0.22207843917679418,0.2763156124886826
30.0,0.5,8,1.3909058696294043,0.25993563534385666,0.2581194254471056
30.0,0.5,9,6.343591120708781,0.2683220652016028,0.28336405085703104
30.0,0.75,0,-5.8783361958861144,0.2269320265889766,0.19065058210443261
30.0,0.75,1,-4.255961757944957,0.2462902270194026,0.2160971768871299
30.0,0.75,2,2.7357081097498823,0.2339444668260971,0.2417584914681101
30.0,0.75,3,2.034605802017107,0.22573188741568967,0.20131615284071955
30.0,0.75,4,-1.3033837754808713,0.276026769432952,0.2129160600383009
30.0,0.75,5,-7.551940724913169,0.22638025736000467,0.1969049770114535
30.0,0.75,6,-10.327294127483023,0.23648980744937792,0.17326123554705
30.0,0.75,7,0.14094729718099971,0.22207843917679418,0.2175942278582149
30.0,0.75,8,-7.267060999997774,0.25993563534385666,0.19839853976485233
30.0,0.75,9,-4.856370219368658,0.2683220652016028,0.20873059672974686
30.0,1.0,0,-13.20769944411327,0.2269320265889766,0.1531036861992436
30.0,1.0,1,-11.582032323824954,0.2462902270194026,0.18151381235258002
30.0,1.0,2,-4.550892195353345,0.2339444668260971,0.20298516917096956
30.0,1.0,3,-4.235292246596649,0.22573188741568967,0.15750868684166874
30.0,1.0,4,-10.673961179813306,0.276026769432952,0.16722648647326366
30.0,1.0,5,-15.84541139917478,0.22638025736000467,0.1618101601367677
30.0,1.0,6,-22.760089841652253,0.23648980744937792,0.14220223033495907
30.0,1.0,7,-6.450421391117049,0.22207843917679418,0.18052181410316034
30.0,1.0,8,-14.917918506913166,0.25993563534385666,0.16143007031187315
30.0,1.0,9,-15.530257870731447,0.2683220652016028,0.17217975563302262
30.0,1.25,0,-19.734358037246942,0.2269320265889766,0.12904929563199877
30.0,1.25,1,-17.062266760625057,0.2462902270194026,0.1601104865029446
30.0,1.25,2,-10.70623108544451,0.2339444668260971,0.1751592583824096
30.0,1.25,3,-9.588393454993966,0.22573188741568967,0.12986306335596481
30.0,1.25,5,-23.108903063915818,0.22638025736000467,0.14054343707598768
30.0,1.25,4,-18.845453364178,0.276026769432952,0.14017565826266065
30.0,1.25,6,-32.67181635840631,0.23648980744937792,0.12482964199087225
30.0,1.25,7,-12.091488683154003,0.22207843917679418,0.15585903806843412
30.0,1.25,8,-21.47239441015974,0.25993563534385666,0.137986251183553
30.0,1.25,9,-24.56369958208295,0.2683220652016028,0.14985323044398738
30.0,1.5,0,-25.222653432265716,0.2269320265889766,0.11224441142968523
30.0,1.5,1,-21.073854769108994,0.2462902270194026,0.14611580379896943
30.0,1.5,2,-15.677567347911248,0.2339444668260971,0.15462857858489334
30.0,1.5,3,-14.138184082098213,0.22573188741568967,0.11092652400416887
30.0,1.5,4,-25.613982080319392,0.276026769432952,0.12312182318506189
30.0,1.5,5,-29.363007807956166,0.22638025736000467,0.1269031921752732
30.0,1.5,6,-40.199045045723764,0.23648980744937792,0.11426200701987412
30.0,1.5,7,-17.047170329222332,0.22207843917679418,0.13849637573627327
30.0,1.5,8,-26.81842584604769,0.25993563534385666,0.12190956734430453
30.0,1.5,9,-32.273437005384885,0.2683220652016028,0.13426855237607288
40.0,0.5,0,5.730512982699836,0.2269320265889766,0.28046027534231305
40.0,0.5,1,10.286011716165167,0.2462902270194026,0.2879532315971703
40.0,0.5,2,14.694286899940545,0.2339444668260971,0.2987741709450794
40.0,0.5,3,13.136351781925878,0.22573188741568967,0.2993050487151191
40.0,0.5,4,12.380562453919223,0.276026769432952,0.32256181129478956
40.0,0.5,5,4.513820432816232,0.22638025736000467,0.277058166690135
40.0,0.5,6,7.976752513249258,0.23648980744937792,0.24774657146316525
40.0,0.5,7,12.995745782746491,0.22207843917679418,0.28224939926532283
40.0,0.5,8,5.842344856536632,0.25993563534385666,0.27281666079523303
40.0,0.5,9,11.744278214357964,0.2683220652016028,0.303200964636858
40.0,0.75,0,-2.867401105583248,0.2269320265889766,0.22768690275034412
40.0,0.75,1,-0.23166539715375564,0.2462902270194026,0.2421378031216061
40.0,0.75,2,6.774949469179333,0.2339444668260971,0.2531545129355665
40.0,0.75,3,6.1373115429548335,0.22573188741568967,0.23997157259966206
40.0,0.75,4,1.046643313887129,0.276026769432952,0.2496695708704216
40.0,0.75,5,-5.025945464223903,0.22638025736000467,0.2305491723609238
40.0,0.75,6,-5.298165855177642,0.23648980744937792,0.19408607685711468
40.0,0.75,7,3.449394926203868,0.22207843917679418,0.2401416704385043
40.0,0.75,8,-3.0893313212778404,0.25993563534385666,0.22514754394013617
40.0,0.75,9,-1.3236714044599749,0.2683220652016028,0.22683240104905714
40.0,1.0,0,-9.662909848400021,0.2269320265889766,0.19405670660836666
40.0,1.0,1,-7.797668850687555,0.2462902270194026,0.21550337484262289
40.0,1.0,2,-0.24377441054759832,0.2339444668260971,0.22150148795794986
40.0,1.0,3,-0.8744911816362811,0.22573188741568967,0.19668703995847042
40.0,1.0,4,-9.521770099852109,0.276026769432952,0.2038412496090086
40.0,1.0,5,-13.425821472628206,0.22638025736000467,0.2011211613204319
40.0,1.0,6,-15.928884369745248,0.23648980744937792,0.16555539350768586
40.0,1.0,7,-3.914049786047008,0.22207843917679418,0.21413341320469045
40.0,1.0,8,-10.549195346457061,0.25993563534385666,0.19496607649354367
40.0,1.0,9,-13.046783551558974,0.2683220652016028,0.18961966091746946
40.0,1.25,0,-15.217930258514622,0.2269320265889766,0.17064132849876523
40.0,1.25,1,-13.356566625343886,0.2462902270194026,0.1981733897797948
40.0,1.25,3,-7.6549439283837195,0.22573188741568967,0.16844134870712738
40.0,1.25,2,-5.499844427475895,0.2339444668260971,0.2020525783355116
40.0,1.25,4,-17.43165036143917,0.276026769432952,0.17914193421879562
40.0,1.25,5,-20.35114055507306,0.22638025736000467,0.18222739742669314
40.0,1.25,6,-23.630057209175973,0.23648980744937792,0.1507017599153402
40.0,1.25,7,-9.541863887487327,0.22207843917679418,0.19554896717133022
40.0,1.25,8,-16.464595656991833,0.25993563534385666,0.17538749784601745
40.0,1.25,9,-21.31624696537075,0.2683220652016028,0.1721962964973696
40.0,1.5,0,-19.590711372337477,0.2269320265889766,0.15357294053983256
40.0,1.5,1,-17.31166898730254,0.2462902270194026,0.18663192353177616
40.0,1.5,2,-9.47493703928433,0.2339444668260971,0.18923478949702136
40.0,1.5,3,-13.885612757987124,0.22573188741568967,0.1501652195865325
40.0,1.5,4,-23.090228044324057,0.276026769432952,0.1645831216469723
40.0,1.5,5,-25.89254356777196,0.22638025736000467,0.16942491759252182
40.0,1.5,6,-29.299386906938068,0.23648980744937792,0.1422100141963946
40.0,1.5,7,-13.798959930663136,0.22207843917679418,0.18097152478656958
40.0,1.5,8,-21.283699943697336,0.25993563534385666,0.16147193845160832
40.0,1.5,9,-26.904489474331942,0.2683220652016028,0.16298631451083034
60.0,0.5,0,13.036554611044467,0.2269320265889766,0.27525063432796515
60.0,0.5,1,16.250391285341504,0.2462902270194026,0.28096103816339446
60.0,0.5,2,23.560055801075467,0.2339444668260971,0.28296746517995275
60.0,0.5,3,20.402997132626354,0.22573188741568967,0.28148091307521494
60.0,0.5,4,17.307645619760613,0.276026769432952,0.30357924360298416
60.0,0.5,5,9.682992510450104,0.22638025736000467,0.2855120562480579
60.0,0.5,6,16.591354430450288,0.23648980744937792,0.25046377247961266
60.0,0.5,7,19.440547498882687,0.22207843917679418,0.26614110767303256
60.0,0.5,8,13.602074843505315,0.25993563534385666,0.2617795445102661
60.0,0.5,9,18.782235703362172,0.2683220652016028,0.2849392433131517
60.0,0.75,0,6.359814333922634,0.2269320265889766,0.25587933991508227
60.0,0.75,1,6.560135114923668,0.2462902270194026,0.25848715375112413
60.0,0.75,2,15.246520649311204,0.2339444668260971,0.253847161331653
60.0,0.75,3,11.866461664554535,0.22573188741568967,0.2606531343291174
60.0,0.75,4,7.918020841820306,0.276026769432952,0.2784882933182322
60.0,0.75,5,-0.7350018099944143,0.22638025736000467,0.2618474997774662
60.0,0.75,6,4.766311282905405,0.23648980744937792,0.22072974354831443
60.0,0.75,7,9.785739420808017,0.22207843917679418,0.24474780858195458
60.0,0.75,8,4.416181081225533,0.25993563534385666,0.24488413507030654
60.0,0.75,9,8.181713882146388,0.2683220652016028,0.25958849329643985
60.0,1.0,0,1.9781100105004477,0.2269320265889766,0.2438574177391745
60.0,1.0,1,0.24859115745479543,0.2462902270194026,0.24685525945820555
60.0,1.0,3,4.627821698521843,0.22573188741568967,0.2456497772995046
60.0,1.0,2,7.461106445569672,0.2339444668260971,0.23570820419265406
60.0,1.0,4,-0.22553034186982834,0.276026769432952,0.26028347882579744
60.0,1.0,5,-7.592554536777489,0.22638025736000467,0.24817400499641962
60.0,1.0,6,-5.591755414980406,0.23648980744937792,0.2045489726027422
60.0,1.0,7,3.5565299403790793,0.22207843917679418,0.2337505972005005
