condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT,30.0,5.0,0.77,0.1343340535430241,2.747837656105984,15.209405579488294,0.10337940270922771,100
WT,30.0,6.0,1.0,0.24913187485136998,10.886569278358632,6.5939082852800395,0.10337801394316525,100
WT,30.0,7.0,1.0,0.5581539411663048,13.681330400393545,1.92977477163774,0.10380911415394217,100
WT,30.0,8.0,1.0,0.6321721709339164,17.807067452497567,1.777110303307968,0.10407813768805275,100
WT,30.0,9.0,0.59,0.6131523497925123,30.236865191979863,11.916364874142486,0.6209717245040507,100
WT,30.0,10.0,0.15,0.6010845064949415,61.02339764456091,117.02619092068788,0.6632548489925877,100
WT,35.0,5.0,0.96,0.1800535702155696,2.9095370748465954,10.10526272388028,0.10337940270922771,100
WT,35.0,6.0,1.0,0.36061287158835137,13.04211762788228,3.906389589701915,0.10337801394316525,100
WT,35.0,7.0,1.0,0.6545367168785186,15.989768792612955,1.3574194187678958,0.10380911415394217,100
WT,35.0,8.0,1.0,0.5761274982626444,20.473919769088553,2.3190426693219384,0.10407813768805275,100
WT,35.0,9.0,0.59,0.6183339510439463,33.23577968875368,13.616981320535645,0.6209717245040507,100
WT,35.0,10.0,0.2,0.5916232525814067,67.85807085953614,75.61718785040829,0.6632548489925877,100
WT,40.0,5.0,1.0,0.22194743850270357,3.0976808173182224,7.632080780810188,0.10337940270922771,100
WT,40.0,6.0,1.0,0.48098969124895163,15.100376855693508,2.4804400743438673,0.10337801394316525,100
WT,40.0,7.0,1.0,0.7034478710471136,18.181570972639747,1.1580088911404705,0.10380911415394217,100
WT,40.0,8.0,1.0,0.6763556775802065,23.108683367977232,1.7427957939323568,0.10407813768805275,100
WT,40.0,9.0,0.57,0.6142160310897861,36.41793431648471,13.72250910840528,0.6209717245040507,100
WT,40.0,10.0,0.22,0.6164542686681539,72.18359700932211,53.39047301114997,0.6632548489925877,100
WT,45.0,5.0,1.0,0.2580442581483068,3.347269031813062,6.228888842893216,0.10337940270922771,100
WT,45.0,6.0,1.0,0.5963435919853391,17.11182865825761,1.619170804795428,0.10337801394316525,100
WT,45.0,7.0,1.0,0.722048453129923,20.390380278520993,1.0079304151083017,0.10380911415394217,100
WT,45.0,8.0,1.0,0.6261613310274711,25.66955983114567,2.4105339043378353,0.10407813768805275,100
WT,45.0,9.0,0.59,0.6286553306158857,39.35993383434573,14.669081137382443,0.6209717245040507,100
WT,45.0,10.0,0.32,0.6221166817620535,74.99195172591773,41.59089419178748,0.6632548489925877,100
WT,50.0,5.0,1.0,0.28883324485211426,3.7631774972541274,5.341797003735512,0.10337940270922771,100
WT,50.0,6.0,1.0,0.6794334280464512,19.058440888961982,1.1738001983075343,0.10337801394316525,100
WT,50.0,7.0,1.0,0.7242591876050187,22.554424460903718,1.151492576135908,0.10380911415394217,100
WT,50.0,8.0,1.0,0.5998688434783569,28.281742780880332,2.851313729901892,0.10407813768805275,100
WT,50.0,9.0,0.54,0.6073538125280078,42.54639018340411,14.692904773536894,0.6209717245040507,100
WT,50.0,10.0,0.36,0.6130577055223013,80.03951344613736,53.138721468535415,0.6632548489925877,100
WT,55.0,5.0,1.0,0.31572419648088884,4.395059463493428,4.726594135031376,0.10337940270922771,100
WT,55.0,6.0,1.0,0.7310277190693952,20.96860228740513,0.9324346360452995,0.10337801394316525,100
WT,55.0,7.0,1.0,0.7070724350032954,24.792493794677362,1.2600522497241626,0.10380911415394217,100
WT,55.0,8.0,1.0,0.6939164150807484,30.793196902758382,2.522462410433541,0.10407813768805275,100
WT,55.0,9.0,0.71,0.6665895140073278,45.5383800463839,17.60393255492214,0.6209717245040507,100
WT,55.0,10.0,0.37,0.6249923811132191,83.7218994086136,46.01867090711899,0.6632548489925877,100
WT,60.0,5.0,1.0,0.34067871747218087,5.39734884111519,4.259844073338313,0.10337940270922771,100
WT,60.0,6.0,1.0,0.7629517133632059,22.857907761370157,0.7878292024905307,0.10337801394316525,100
WT,60.0,7.0,1.0,0.7272266511544694,27.023470447736415,1.2740990835166037,0.10380911415394217,100
WT,60.0,8.0,1.0,0.6951896673460064,33.33909119023516,3.4130533015920532,0.10407813768805275,100
WT,60.0,9.0,0.68,0.6530014765961439,48.59857764766888,18.15159442104602,0.6209717245040507,100
WT,60.0,10.0,0.34,0.6124917955507059,86.36019149089542,46.00399017532752,0.6632548489925877,100
