condition_key,w_inter,a_hat_value
WT,5.0,0.035171535081705084
WT,5.0,0.09294498388967494
WT,5.0,0.07291748787771671
WT,5.0,0.034862750106937755
WT,5.0,0.02676219937109956
WT,5.0,0.0578620428165077
WT,5.0,0.07174547746318292
WT,5.0,0.03711795807143511
WT,5.0,0.02705512917812758
WT,5.0,0.027499028843508144
WT,5.0,0.06916771923795655
WT,5.0,0.08492644863954334
WT,5.0,0.07787569798432438
WT,5.0,0.03424688592335065
WT,5.0,0.0973303150712757
WT,5.0,0.06793155638265075
WT,5.0,0.10345733459645727
WT,5.0,0.0630247079148745
WT,5.0,0.045810794347846115
WT,5.0,0.045717814472026615
WT,5.0,0.05251432310681432
WT,5.0,0.07174547746318292
WT,5.0,0.04509557452532511
WT,5.0,0.06039948746191321
WT,5.0,0.06053993309665118
WT,5.0,0.0296028133751102
WT,5.0,0.027020112243615366
WT,5.0,0.03999982068074955
WT,5.0,0.03965168741258073
WT,5.0,0.016671762176784358
WT,5.0,0.024493625908433417
WT,5.0,0.03823531523879229
WT,5.0,0.030221976098170542
WT,5.0,0.08261364179671439
WT,5.0,0.06529140916175226
WT,5.0,0.07683511013559041
WT,5.0,0.04125360534152593
