condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT,3,93,30535,0.04139485723,95,0.1239506626
WT,3,94,30536,0.1239284386,95,0.1239506626
WT,3,95,30537,0.09862643919,95,0.1239506626
WT,3,96,30538,0.02762363868,95,0.1239506626
WT,3,97,30539,0.04719859425,95,0.1239506626
WT,3,98,30540,0.0126336547,95,0.1239506626
WT,3,99,30541,0.06026318883,95,0.1239506626
WT,3,100,30542,0.04269513842,95,0.1239506626
WT,3,101,30543,0.05134525536,95,0.1239506626
WT,3,102,30544,0.04875817395,95,0.1239506626
WT,3,103,30545,0.05948414772,95,0.1239506626
WT,3,104,30546,0.0464630467,95,0.1239506626
WT,3,105,30547,0.09367729244,95,0.1239506626
WT,3,106,30548,0.01940067958,95,0.1239506626
WT,3,107,30549,0.02367755458,95,0.1239506626
WT,3,108,30550,0.04760596919,95,0.1239506626
WT,3,109,30551,0.07662863756,95,0.1239506626
WT,3,110,30552,0.02304410779,95,0.1239506626
WT,3,111,30553,0.02395980535,95,0.1239506626
WT,3,112,30554,0.03598311101,95,0.1239506626
WT,3,113,30555,0.07737574962,95,0.1239506626
WT,3,114,30556,0.02915831296,95,0.1239506626
WT,3,115,30557,0.03690190763,95,0.1239506626
WT,3,116,30558,0.03415418896,95,0.1239506626
WT,3,117,30559,0.05269777667,95,0.1239506626
WT,3,118,30560,0.09163866029,95,0.1239506626
WT,3,119,30561,0.0261794907,95,0.1239506626
WT,3,120,30562,0.01010429914,95,0.1239506626
WT,3,121,30563,0.0542077505,95,0.1239506626
WT,3,122,30564,0.06161791165,95,0.1239506626
WT,3,123,30565,0.06334196114,95,0.1239506626
WT,3,124,30566,0.06250660164,95,0.1239506626
WT,3,125,30567,0.07038855693,95,0.1239506626
WT,3,126,30568,0.04311191126,95,0.1239506626
WT,3,127,30569,0.06201712224,95,0.1239506626
WT,3,128,30570,0.03892086105,95,0.1239506626
WT,3,129,30571,0.02400452157,95,0.1239506626
WT,3,130,30572,0.03237577902,95,0.1239506626
WT,3,131,30573,0.09207362902,95,0.1239506626
WT,3,132,30574,0.06878044264,95,0.1239506626
WT,3,133,30575,0.03489778803,95,0.1239506626
WT,3,134,30576,0.03628103683,95,0.1239506626
WT,3,135,30577,0.1075432787,95,0.1239506626
WT,3,136,30578,0.1138181636,95,0.1239506626
WT,3,137,30579,0.07434398674,95,0.1239506626
WT,3,138,30580,0.08720312214,95,0.1239506626
WT,3,139,30581,0.0614492537,95,0.1239506626
WT,3,140,30582,0.08531652945,95,0.1239506626
WT,3,141,30583,0.03950980217,95,0.1239506626
WT,3,142,30584,0.03329496017,95,0.1239506626
WT,3,143,30585,0.06563218538,95,0.1239506626
WT,3,144,30586,0.1060376973,95,0.1239506626
WT,3,145,30587,0.08511643698,95,0.1239506626
WT,3,146,30588,0.03986772578,95,0.1239506626
WT,3,147,30589,0.01081513753,95,0.1239506626
WT,3,148,30590,0.09231639254,95,0.1239506626
WT,3,149,30591,0.1119738851,95,0.1239506626
WT,3,150,30592,0.1097427814,95,0.1239506626
WT,3,151,30593,0.0418169449,95,0.1239506626
WT,3,152,30594,0.07153214172,95,0.1239506626
WT,3,153,30595,0.1301877755,95,0.1239506626
WT,3,154,30596,0.05329640032,95,0.1239506626
WT,3,155,30597,0.02430070289,95,0.1239506626
WT,3,156,30598,0.1027321715,95,0.1239506626
WT,3,157,30599,0.02146807145,95,0.1239506626
WT,3,158,30600,0.05852801488,95,0.1239506626
WT,3,159,30601,0.09752062989,95,0.1239506626
WT,3,160,30602,0.04874537449,95,0.1239506626
WT,3,161,30603,0.01177403208,95,0.1239506626
WT,3,162,30604,0.0250553846,95,0.1239506626
WT,3,163,30605,0.02216115166,95,0.1239506626
WT,3,164,30606,0.06363154083,95,0.1239506626
WT,3,165,30607,0.02233102115,95,0.1239506626
WT,3,166,30608,0.06890783401,95,0.1239506626
WT,3,167,30609,0.01122145226,95,0.1239506626
WT,3,168,30610,0.05147949908,95,0.1239506626
WT,3,169,30611,0.03471582585,95,0.1239506626
WT,3,170,30612,0.01420489644,95,0.1239506626
WT,3,171,30613,0.02131887496,95,0.1239506626
WT,3,172,30614,0.0859692756,95,0.1239506626
WT,3,173,30615,0.07708512226,95,0.1239506626
WT,3,174,30616,0.02013430333,95,0.1239506626
WT,3,175,30617,0.04687971559,95,0.1239506626
WT,3,176,30618,0.03948289028,95,0.1239506626
WT,3,177,30619,0.06010242624,95,0.1239506626
WT,3,178,30620,0.07800089851,95,0.1239506626
WT,3,179,30621,0.03156429146,95,0.1239506626
WT,3,180,30622,0.02254582928,95,0.1239506626
WT,3,181,30623,0.1278717282,95,0.1239506626
WT,3,182,30624,0.0712218678,95,0.1239506626
WT,3,183,30625,0.07471558075,95,0.1239506626
WT,3,184,30626,0.06525024386,95,0.1239506626
WT,3,185,30627,0.03199243486,95,0.1239506626
WT,3,186,30628,0.03196766273,95,0.1239506626
WT,3,187,30629,0.04791911549,95,0.1239506626
WT,3,188,30630,0.05897861732,95,0.1239506626
WT,3,189,30631,0.02795173465,95,0.1239506626
WT,3,190,30632,0.1044935229,95,0.1239506626
WT,3,191,30633,0.05854532166,95,0.1239506626
WT,3,192,30634,0.03570336829,95,0.1239506626
WT,3,193,30635,0.08116481979,95,0.1239506626
WT,3,194,30636,0.0126193158,95,0.1239506626
WT,3,195,30637,0.03826991584,95,0.1239506626
WT,3,196,30638,0.1415261031,95,0.1239506626
WT,3,197,30639,0.05447308229,95,0.1239506626
WT,3,198,30640,0.07912770568,95,0.1239506626
WT,3,199,30641,0.006656121942,95,0.1239506626
WT,4,0,40442,0.03055595037,95,0.1187718425
WT,4,1,40443,0.01691521504,95,0.1187718425
WT,4,2,40444,0.03579726696,95,0.1187718425
WT,4,3,40445,0.0236980587,95,0.1187718425
WT,4,4,40446,0.05168076205,95,0.1187718425
WT,4,5,40447,0.04272168932,95,0.1187718425
WT,4,6,40448,0.06401273566,95,0.1187718425
WT,4,7,40449,0.02681137219,95,0.1187718425
WT,4,8,40450,0.09095990095,95,0.1187718425
WT,4,9,40451,0.01611356228,95,0.1187718425
WT,4,10,40452,0.08852316617,95,0.1187718425
WT,4,11,40453,0.09070154217,95,0.1187718425
WT,4,12,40454,0.05920158475,95,0.1187718425
WT,4,13,40455,0.08372691697,95,0.1187718425
WT,4,14,40456,0.05586900784,95,0.1187718425
WT,4,15,40457,0.06213678183,95,0.1187718425
WT,4,16,40458,0.08587501023,95,0.1187718425
WT,4,17,40459,0.05419687776,95,0.1187718425
WT,4,18,40460,0.06472728953,95,0.1187718425
WT,4,19,40461,0.1162281506,95,0.1187718425
WT,4,20,40462,0.05133717455,95,0.1187718425
WT,4,21,40463,0.04971932904,95,0.1187718425
WT,4,22,40464,0.1153709267,95,0.1187718425
WT,4,23,40465,0.03449825652,95,0.1187718425
WT,4,24,40466,0.09822329299,95,0.1187718425
WT,4,25,40467,0.08450366972,95,0.1187718425
WT,4,26,40468,0.02283649652,95,0.1187718425
WT,4,27,40469,0.0286375364,95,0.1187718425
WT,4,28,40470,0.02051690608,95,0.1187718425
WT,4,29,40471,0.08121312262,95,0.1187718425
WT,4,30,40472,0.1229081983,95,0.1187718425
WT,4,31,40473,0.04743374798,95,0.1187718425
