condition,w_inter,trial_idx,seed,A_hat,cap_hit,noise_percentile,noise_threshold
WT,0.001,95,547,0.1391213817,0,95,0.488397244
WT,0.001,96,548,0.1711856689,0,95,0.488397244
WT,0.001,97,549,0.3409403535,0,95,0.488397244
WT,0.001,98,550,0.2521637022,0,95,0.488397244
WT,0.001,99,551,0.3108061702,0,95,0.488397244
WT,0.0014583333,0,452,0.1661451817,0,95,0.4883969661
WT,0.0014583333,1,453,0.01981964799,0,95,0.4883969661
WT,0.0014583333,2,454,0.1419747367,0,95,0.4883969661
WT,0.0014583333,3,455,0.1174506185,0,95,0.4883969661
WT,0.0014583333,4,456,0.4569269996,0,95,0.4883969661
WT,0.0014583333,5,457,0.1427249132,0,95,0.4883969661
WT,0.0014583333,6,458,0.2283518021,0,95,0.4883969661
WT,0.0014583333,7,459,0.3887751402,0,95,0.4883969661
WT,0.0014583333,8,460,0.3896784763,0,95,0.4883969661
WT,0.0014583333,9,461,0.04905352758,0,95,0.4883969661
WT,0.0014583333,10,462,0.133578907,0,95,0.4883969661
WT,0.0014583333,11,463,0.1627260808,0,95,0.4883969661
WT,0.0014583333,12,464,0.1226184534,0,95,0.4883969661
WT,0.0014583333,13,465,0.1489939538,0,95,0.4883969661
WT,0.0014583333,14,466,0.2300108125,0,95,0.4883969661
WT,0.0014583333,15,467,0.237352886,0,95,0.4883969661
WT,0.0014583333,16,468,0.2592128282,0,95,0.4883969661
WT,0.0014583333,17,469,0.2235632088,0,95,0.4883969661
WT,0.0014583333,18,470,0.5459387508,0,95,0.4883969661
WT,0.0014583333,19,471,0.1473601654,0,95,0.4883969661
WT,0.0014583333,20,472,0.3277013675,0,95,0.4883969661
WT,0.0014583333,21,473,0.363762761,0,95,0.4883969661
WT,0.0014583333,22,474,0.430880576,0,95,0.4883969661
WT,0.0014583333,23,475,0.2039653617,0,95,0.4883969661
WT,0.0014583333,24,476,0.3091960355,0,95,0.4883969661
WT,0.0014583333,25,477,0.1846327021,0,95,0.4883969661
WT,0.0014583333,26,478,0.3445120167,0,95,0.4883969661
WT,0.0014583333,27,479,0.2266709102,0,95,0.4883969661
WT,0.0014583333,28,480,0.2773971799,0,95,0.4883969661
WT,0.0014583333,29,481,0.1298717574,0,95,0.4883969661
WT,0.0014583333,30,482,0.3165815283,0,95,0.4883969661
WT,0.0014583333,31,483,0.2790312877,0,95,0.4883969661
WT,0.0014583333,32,484,0.4710076162,0,95,0.4883969661
WT,0.0014583333,33,485,0.135847023,0,95,0.4883969661
WT,0.0014583333,34,486,0.5913681184,0,95,0.4883969661
WT,0.0014583333,35,487,0.09242912623,0,95,0.4883969661
WT,0.0014583333,36,488,0.1156177197,0,95,0.4883969661
WT,0.0014583333,37,489,0.4703038233,0,95,0.4883969661
WT,0.0014583333,38,490,0.1105741181,0,95,0.4883969661
WT,0.0014583333,39,491,0.3602509409,0,95,0.4883969661
WT,0.0014583333,40,492,0.2677484801,0,95,0.4883969661
WT,0.0014583333,41,493,0.2024132347,0,95,0.4883969661
WT,0.0014583333,42,494,0.3630186685,0,95,0.4883969661
WT,0.0014583333,43,495,0.391983661,0,95,0.4883969661
WT,0.0014583333,44,496,0.1027630682,0,95,0.4883969661
WT,0.0014583333,45,497,0.1077006918,0,95,0.4883969661
WT,0.0014583333,46,498,0.2210180493,0,95,0.4883969661
WT,0.0014583333,47,499,0.1855630875,0,95,0.4883969661
WT,0.0014583333,48,500,0.2565502913,0,95,0.4883969661
WT,0.0014583333,49,501,0.120735067,0,95,0.4883969661
WT,0.0014583333,50,502,0.353641867,0,95,0.4883969661
WT,0.0014583333,51,503,0.3787690092,0,95,0.4883969661
WT,0.0014583333,52,504,0.1867850975,0,95,0.4883969661
WT,0.0014583333,53,505,0.1736616779,0,95,0.4883969661
WT,0.0014583333,54,506,0.3562952243,0,95,0.4883969661
WT,0.0014583333,55,507,0.4200376384,0,95,0.4883969661
WT,0.0014583333,56,508,0.2007565959,0,95,0.4883969661
WT,0.0014583333,57,509,0.3024655916,0,95,0.4883969661
WT,0.0014583333,58,510,0.4854780153,0,95,0.4883969661
WT,0.0014583333,59,511,0.3203957567,0,95,0.4883969661
WT,0.0014583333,60,512,0.06092801395,0,95,0.4883969661
WT,0.0014583333,61,513,0.6125272599,0,95,0.4883969661
WT,0.0014583333,62,514,0.3300110206,0,95,0.4883969661
WT,0.0014583333,63,515,0.2907189828,0,95,0.4883969661
WT,0.0014583333,64,516,0.4881432138,0,95,0.4883969661
WT,0.0014583333,65,517,0.1060960175,0,95,0.4883969661
WT,0.0014583333,66,518,0.3539567926,0,95,0.4883969661
WT,0.0014583333,67,519,0.4848659587,0,95,0.4883969661
WT,0.0014583333,68,520,0.3084163734,0,95,0.4883969661
WT,0.0014583333,69,521,0.1847134503,0,95,0.4883969661
WT,0.0014583333,70,522,0.3725221055,0,95,0.4883969661
WT,0.0014583333,71,523,0.2958117187,0,95,0.4883969661
WT,0.0014583333,72,524,0.2688985684,0,95,0.4883969661
WT,0.0014583333,73,525,0.5290866475,0,95,0.4883969661
WT,0.0014583333,74,526,0.3148194982,0,95,0.4883969661
WT,0.0014583333,75,527,0.4457497011,0,95,0.4883969661
WT,0.0014583333,76,528,0.3608311731,0,95,0.4883969661
WT,0.0014583333,77,529,0.4462437263,0,95,0.4883969661
WT,0.0014583333,78,530,0.2706364899,0,95,0.4883969661
WT,0.0014583333,79,531,0.3106477353,0,95,0.4883969661
WT,0.0014583333,80,532,0.2237147566,0,95,0.4883969661
WT,0.0014583333,81,533,0.2541889796,0,95,0.4883969661
WT,0.0014583333,82,534,0.2885989037,0,95,0.4883969661
WT,0.0014583333,83,535,0.4126269554,0,95,0.4883969661
WT,0.0014583333,84,536,0.3089645242,0,95,0.4883969661
WT,0.0014583333,85,537,0.2746417027,0,95,0.4883969661
WT,0.0014583333,86,538,0.1647515139,0,95,0.4883969661
WT,0.0014583333,87,539,0.22531119,0,95,0.4883969661
WT,0.0014583333,88,540,0.2977183233,0,95,0.4883969661
WT,0.0014583333,89,541,0.2401483627,0,95,0.4883969661
WT,0.0014583333,90,542,0.493218259,0,95,0.4883969661
WT,0.0014583333,91,543,0.1065694736,0,95,0.4883969661
WT,0.0014583333,92,544,0.2440484952,0,95,0.4883969661
WT,0.0014583333,93,545,0.07844091137,0,95,0.4883969661
WT,0.0014583333,94,546,0.107478666,0,95,0.4883969661
WT,0.0014583333,95,547,0.1391211023,0,95,0.4883969661
WT,0.0014583333,96,548,0.1711867848,0,95,0.4883969661
WT,0.0014583333,97,549,0.3409413708,0,95,0.4883969661
WT,0.0014583333,98,550,0.2521641707,0,95,0.4883969661
WT,0.0014583333,99,551,0.3108071823,0,95,0.4883969661
WT,0.0019166667,0,462,0.133580754,0,95,0.4924655572
WT,0.0019166667,1,463,0.1627259139,0,95,0.4924655572
WT,0.0019166667,2,464,0.1226187948,0,95,0.4924655572
WT,0.0019166667,3,465,0.1489923473,0,95,0.4924655572
WT,0.0019166667,4,466,0.2300148258,0,95,0.4924655572
WT,0.0019166667,5,467,0.237355132,0,95,0.4924655572
WT,0.0019166667,6,468,0.2592122645,0,95,0.4924655572
WT,0.0019166667,7,469,0.2235642,0,95,0.4924655572
WT,0.0019166667,8,470,0.5459403695,0,95,0.4924655572
WT,0.0019166667,9,471,0.1473572473,0,95,0.4924655572
WT,0.0019166667,10,472,0.3277015982,0,95,0.4924655572
WT,0.0019166667,11,473,0.36376437,0,95,0.4924655572
WT,0.0019166667,12,474,0.43087957,0,95,0.4924655572
WT,0.0019166667,13,475,0.2039667143,0,95,0.4924655572
WT,0.0019166667,14,476,0.309197627,0,95,0.4924655572
WT,0.0019166667,15,477,0.1846297276,0,95,0.4924655572
WT,0.0019166667,16,478,0.3445145687,0,95,0.4924655572
WT,0.0019166667,17,479,0.226672638,0,95,0.4924655572
WT,0.0019166667,18,480,0.2773963,0,95,0.4924655572
WT,0.0019166667,19,481,0.1298720222,0,95,0.4924655572
WT,0.0019166667,20,482,0.3165835353,0,95,0.4924655572
WT,0.0019166667,21,483,0.2790328126,0,95,0.4924655572
WT,0.0019166667,22,484,0.4710056962,0,95,0.4924655572
WT,0.0019166667,23,485,0.1358460694,0,95,0.4924655572
WT,0.0019166667,24,486,0.5913683917,0,95,0.4924655572
WT,0.0019166667,25,487,0.09243289874,0,95,0.4924655572
WT,0.0019166667,26,488,0.1156203103,0,95,0.4924655572
WT,0.0019166667,27,489,0.4703032199,0,95,0.4924655572
WT,0.0019166667,28,490,0.1105758586,0,95,0.4924655572
WT,0.0019166667,29,491,0.3602497745,0,95,0.4924655572
WT,0.0019166667,30,492,0.267750917,0,95,0.4924655572
WT,0.0019166667,31,493,0.2024061205,0,95,0.4924655572
WT,0.0019166667,32,494,0.3630188204,0,95,0.4924655572
WT,0.0019166667,33,495,0.3919849316,0,95,0.4924655572
WT,0.0019166667,34,496,0.1027641222,0,95,0.4924655572
WT,0.0019166667,35,497,0.1076972914,0,95,0.4924655572
WT,0.0019166667,36,498,0.2210181733,0,95,0.4924655572
WT,0.0019166667,37,499,0.1855627694,0,95,0.4924655572
WT,0.0019166667,38,500,0.2565472884,0,95,0.4924655572
WT,0.0019166667,39,501,0.1207339804,0,95,0.4924655572
WT,0.0019166667,40,502,0.3536402891,0,95,0.4924655572
WT,0.0019166667,41,503,0.3787682671,0,95,0.4924655572
WT,0.0019166667,42,504,0.1867849586,0,95,0.4924655572
WT,0.0019166667,43,505,0.1736637783,0,95,0.4924655572
WT,0.0019166667,44,506,0.3562975234,0,95,0.4924655572
WT,0.0019166667,45,507,0.4200349279,0,95,0.4924655572
WT,0.0019166667,46,508,0.2007587138,0,95,0.4924655572
WT,0.0019166667,47,509,0.3024690524,0,95,0.4924655572
WT,0.0019166667,48,510,0.4854795601,0,95,0.4924655572
WT,0.0019166667,49,511,0.3203970327,0,95,0.4924655572
WT,0.0019166667,50,512,0.06092663074,0,95,0.4924655572
WT,0.0019166667,51,513,0.6125259801,0,95,0.4924655572
WT,0.0019166667,52,514,0.3300109117,0,95,0.4924655572
WT,0.0019166667,53,515,0.2907171843,0,95,0.4924655572
WT,0.0019166667,54,516,0.4881430152,0,95,0.4924655572
WT,0.0019166667,55,517,0.1060967924,0,95,0.4924655572
WT,0.0019166667,56,518,0.3539582028,0,95,0.4924655572
WT,0.0019166667,57,519,0.4848692964,0,95,0.4924655572
WT,0.0019166667,58,520,0.3084163378,0,95,0.4924655572
WT,0.0019166667,59,521,0.1847129194,0,95,0.4924655572
WT,0.0019166667,60,522,0.3725212027,0,95,0.4924655572
WT,0.0019166667,61,523,0.2958104887,0,95,0.4924655572
WT,0.0019166667,62,524,0.2688974875,0,95,0.4924655572
WT,0.0019166667,63,525,0.5290846769,0,95,0.4924655572
WT,0.0019166667,64,526,0.3148211827,0,95,0.4924655572
WT,0.0019166667,65,527,0.4457485571,0,95,0.4924655572
WT,0.0019166667,66,528,0.3608280648,0,95,0.4924655572
WT,0.0019166667,67,529,0.446244459,0,95,0.4924655572
WT,0.0019166667,68,530,0.2706356591,0,95,0.4924655572
WT,0.0019166667,69,531,0.3106471997,0,95,0.4924655572
WT,0.0019166667,70,532,0.223714787,0,95,0.4924655572
WT,0.0019166667,71,533,0.2541901096,0,95,0.4924655572
WT,0.0019166667,72,534,0.2886001847,0,95,0.4924655572
WT,0.0019166667,73,535,0.4126267129,0,95,0.4924655572
WT,0.0019166667,74,536,0.3089649254,0,95,0.4924655572
WT,0.0019166667,75,537,0.2746441916,0,95,0.4924655572
WT,0.0019166667,76,538,0.1647518035,0,95,0.4924655572
WT,0.0019166667,77,539,0.2253161243,0,95,0.4924655572
WT,0.0019166667,78,540,0.2977209016,0,95,0.4924655572
WT,0.0019166667,79,541,0.2401503292,0,95,0.4924655572
WT,0.0019166667,80,542,0.4932164707,0,95,0.4924655572
WT,0.0019166667,81,543,0.1065716771,0,95,0.4924655572
WT,0.0019166667,82,544,0.2440511008,0,95,0.4924655572
WT,0.0019166667,83,545,0.07844009538,0,95,0.4924655572
WT,0.0019166667,84,546,0.1074777865,0,95,0.4924655572
WT,0.0019166667,85,547,0.1391208229,0,95,0.4924655572
WT,0.0019166667,86,548,0.1711879008,0,95,0.4924655572
WT,0.0019166667,87,549,0.3409423881,0,95,0.4924655572
WT,0.0019166667,88,550,0.2521646392,0,95,0.4924655572
WT,0.0019166667,89,551,0.3108081945,0,95,0.4924655572
WT,0.0019166667,90,552,0.1054839113,0,95,0.4924655572
WT,0.0019166667,91,553,0.3587974111,0,95,0.4924655572
WT,0.0019166667,92,554,0.2402290639,0,95,0.4924655572
WT,0.0019166667,93,555,0.4924260354,0,95,0.4924655572
WT,0.0019166667,94,556,0.4199638369,0,95,0.4924655572
WT,0.0019166667,95,557,0.2847116438,0,95,0.4924655572
WT,0.0019166667,96,558,0.2814260824,0,95,0.4924655572
WT,0.0019166667,97,559,0.3402507748,0,95,0.4924655572
WT,0.0019166667,98,560,0.1933820083,0,95,0.4924655572
WT,0.0019166667,99,561,0.3502309069,0,95,0.4924655572
WT,0.002375,0,462,0.1335826011,0,95,0.4924660234
WT,0.002375,1,463,0.162725747,0,95,0.4924660234
WT,0.002375,2,464,0.1226191363,0,95,0.4924660234
WT,0.002375,3,465,0.1489907407,0,95,0.4924660234
WT,0.002375,4,466,0.2300188394,0,95,0.4924660234
WT,0.002375,5,467,0.2373573782,0,95,0.4924660234
WT,0.002375,6,468,0.2592117009,0,95,0.4924660234
WT,0.002375,7,469,0.2235651913,0,95,0.4924660234
WT,0.002375,8,470,0.5459419882,0,95,0.4924660234
WT,0.002375,9,471,0.1473543292,0,95,0.4924660234
WT,0.002375,10,472,0.3277018289,0,95,0.4924660234
WT,0.002375,11,473,0.363765979,0,95,0.4924660234
WT,0.002375,12,474,0.4308785641,0,95,0.4924660234
WT,0.002375,13,475,0.2039680668,0,95,0.4924660234
WT,0.002375,14,476,0.3091992186,0,95,0.4924660234
WT,0.002375,15,477,0.184626753,0,95,0.4924660234
WT,0.002375,16,478,0.344517121,0,95,0.4924660234
WT,0.002375,17,479,0.226674366,0,95,0.4924660234
WT,0.002375,18,480,0.27739542,0,95,0.4924660234
WT,0.002375,19,481,0.129872287,0,95,0.4924660234
WT,0.002375,20,482,0.3165855425,0,95,0.4924660234
WT,0.002375,21,483,0.2790343375,0,95,0.4924660234
WT,0.002375,22,484,0.4710037762,0,95,0.4924660234
WT,0.002375,23,485,0.1358451157,0,95,0.4924660234
WT,0.002375,24,486,0.591368665,0,95,0.4924660234
WT,0.002375,25,487,0.09243667149,0,95,0.4924660234
WT,0.002375,26,488,0.115622901,0,95,0.4924660234
WT,0.002375,27,489,0.4703026167,0,95,0.4924660234
WT,0.002375,28,490,0.1105775991,0,95,0.4924660234
WT,0.002375,29,491,0.3602486081,0,95,0.4924660234
WT,0.002375,30,492,0.2677533541,0,95,0.4924660234
WT,0.002375,31,493,0.2023990061,0,95,0.4924660234
WT,0.002375,32,494,0.3630189724,0,95,0.4924660234
WT,0.002375,33,495,0.3919862022,0,95,0.4924660234
WT,0.002375,34,496,0.1027651762,0,95,0.4924660234
WT,0.002375,35,497,0.1076938908,0,95,0.4924660234
WT,0.002375,36,498,0.2210182974,0,95,0.4924660234
WT,0.002375,37,499,0.1855624512,0,95,0.4924660234
WT,0.002375,38,500,0.2565442854,0,95,0.4924660234
WT,0.002375,39,501,0.1207328938,0,95,0.4924660234
WT,0.002375,40,502,0.3536387112,0,95,0.4924660234
WT,0.002375,41,503,0.3787675248,0,95,0.4924660234
WT,0.002375,42,504,0.1867848198,0,95,0.4924660234
WT,0.002375,43,505,0.1736658788,0,95,0.4924660234
WT,0.002375,44,506,0.3562998227,0,95,0.4924660234
WT,0.002375,45,507,0.4200322173,0,95,0.4924660234
WT,0.002375,46,508,0.2007608319,0,95,0.4924660234
WT,0.002375,47,509,0.3024725135,0,95,0.4924660234
WT,0.002375,48,510,0.485481105,0,95,0.4924660234
WT,0.002375,49,511,0.3203983087,0,95,0.4924660234
WT,0.002375,50,512,0.06092524746,0,95,0.4924660234
WT,0.002375,51,513,0.6125247003,0,95,0.4924660234
WT,0.002375,52,514,0.3300108029,0,95,0.4924660234
WT,0.002375,53,515,0.2907153857,0,95,0.4924660234
WT,0.002375,54,516,0.4881428166,0,95,0.4924660234
WT,0.002375,55,517,0.1060975675,0,95,0.4924660234
WT,0.002375,56,518,0.353959613,0,95,0.4924660234
WT,0.002375,57,519,0.4848726343,0,95,0.4924660234
WT,0.002375,58,520,0.3084163023,0,95,0.4924660234
WT,0.002375,59,521,0.1847123884,0,95,0.4924660234
WT,0.002375,60,522,0.3725203,0,95,0.4924660234
WT,0.002375,61,523,0.2958092587,0,95,0.4924660234
WT,0.002375,62,524,0.2688964064,0,95,0.4924660234
WT,0.002375,63,525,0.5290827063,0,95,0.4924660234
WT,0.002375,64,526,0.3148228673,0,95,0.4924660234
WT,0.002375,65,527,0.4457474131,0,95,0.4924660234
WT,0.002375,66,528,0.3608249565,0,95,0.4924660234
WT,0.002375,67,529,0.4462451917,0,95,0.4924660234
WT,0.002375,68,530,0.2706348283,0,95,0.4924660234
WT,0.002375,69,531,0.3106466642,0,95,0.4924660234
WT,0.002375,70,532,0.2237148175,0,95,0.4924660234
WT,0.002375,71,533,0.2541912396,0,95,0.4924660234
WT,0.002375,72,534,0.2886014658,0,95,0.4924660234
WT,0.002375,73,535,0.4126264705,0,95,0.4924660234
WT,0.002375,74,536,0.3089653267,0,95,0.4924660234
WT,0.002375,75,537,0.2746466805,0,95,0.4924660234
WT,0.002375,76,538,0.1647520932,0,95,0.4924660234
WT,0.002375,77,539,0.2253210587,0,95,0.4924660234
WT,0.002375,78,540,0.29772348,0,95,0.4924660234
WT,0.002375,79,541,0.2401522958,0,95,0.4924660234
WT,0.002375,80,542,0.4932146824,0,95,0.4924660234
WT,0.002375,81,543,0.1065738808,0,95,0.4924660234
WT,0.002375,82,544,0.2440537067,0,95,0.4924660234
WT,0.002375,83,545,0.07843927941,0,95,0.4924660234
WT,0.002375,84,546,0.107476907,0,95,0.4924660234
WT,0.002375,85,547,0.1391205435,0,95,0.4924660234
WT,0.002375,86,548,0.1711890168,0,95,0.4924660234
WT,0.002375,87,549,0.3409434053,0,95,0.4924660234
WT,0.002375,88,550,0.2521651077,0,95,0.4924660234
WT,0.002375,89,551,0.3108092066,0,95,0.4924660234
WT,0.002375,90,552,0.1054840768,0,95,0.4924660234
WT,0.002375,91,553,0.3588015289,0,95,0.4924660234
WT,0.002375,92,554,0.2402285833,0,95,0.4924660234
WT,0.002375,93,555,0.4924266203,0,95,0.4924660234
WT,0.002375,94,556,0.4199663464,0,95,0.4924660234
WT,0.002375,95,557,0.2847078607,0,95,0.4924660234
WT,0.002375,96,558,0.281426262,0,95,0.4924660234
WT,0.002375,97,559,0.3402508092,0,95,0.4924660234
WT,0.002375,98,560,0.1933830701,0,95,0.4924660234
WT,0.002375,99,561,0.3502288842,0,95,0.4924660234
WT,0.0028333333,0,472,0.3277020598,0,95,0.4883568473
WT,0.0028333333,1,473,0.3637675881,0,95,0.4883568473
WT,0.0028333333,2,474,0.4308775582,0,95,0.4883568473
WT,0.0028333333,3,475,0.2039694192,0,95,0.4883568473
WT,0.0028333333,4,476,0.3092008104,0,95,0.4883568473
WT,0.0028333333,5,477,0.1846237782,0,95,0.4883568473
WT,0.0028333333,6,478,0.3445196734,0,95,0.4883568473
WT,0.0028333333,7,479,0.226676094,0,95,0.4883568473
WT,0.0028333333,8,480,0.27739454,0,95,0.4883568473
WT,0.0028333333,9,481,0.1298725518,0,95,0.4883568473
WT,0.0028333333,10,482,0.3165875497,0,95,0.4883568473
WT,0.0028333333,11,483,0.2790358624,0,95,0.4883568473
WT,0.0028333333,12,484,0.4710018562,0,95,0.4883568473
WT,0.0028333333,13,485,0.135844162,0,95,0.4883568473
WT,0.0028333333,14,486,0.5913689383,0,95,0.4883568473
WT,0.0028333333,15,487,0.0924404445,0,95,0.4883568473
WT,0.0028333333,16,488,0.1156254916,0,95,0.4883568473
WT,0.0028333333,17,489,0.4703020135,0,95,0.4883568473
WT,0.0028333333,18,490,0.1105793397,0,95,0.4883568473
WT,0.0028333333,19,491,0.3602474417,0,95,0.4883568473
WT,0.0028333333,20,492,0.2677557914,0,95,0.4883568473
WT,0.0028333333,21,493,0.2023918915,0,95,0.4883568473
WT,0.0028333333,22,494,0.3630191243,0,95,0.4883568473
WT,0.0028333333,23,495,0.3919874728,0,95,0.4883568473
WT,0.0028333333,24,496,0.1027662301,0,95,0.4883568473
WT,0.0028333333,25,497,0.1076904901,0,95,0.4883568473
WT,0.0028333333,26,498,0.2210184215,0,95,0.4883568473
WT,0.0028333333,27,499,0.185562133,0,95,0.4883568473
WT,0.0028333333,28,500,0.2565412824,0,95,0.4883568473
WT,0.0028333333,29,501,0.1207318071,0,95,0.4883568473
WT,0.0028333333,30,502,0.3536371333,0,95,0.4883568473
WT,0.0028333333,31,503,0.3787667823,0,95,0.4883568473
WT,0.0028333333,32,504,0.1867846811,0,95,0.4883568473
WT,0.0028333333,33,505,0.1736679796,0,95,0.4883568473
WT,0.0028333333,34,506,0.3563021221,0,95,0.4883568473
WT,0.0028333333,35,507,0.4200295066,0,95,0.4883568473
WT,0.0028333333,36,508,0.2007629501,0,95,0.4883568473
WT,0.0028333333,37,509,0.3024759748,0,95,0.4883568473
WT,0.0028333333,38,510,0.48548265,0,95,0.4883568473
WT,0.0028333333,39,511,0.3203995848,0,95,0.4883568473
WT,0.0028333333,40,512,0.0609238641,0,95,0.4883568473
WT,0.0028333333,41,513,0.6125234206,0,95,0.4883568473
WT,0.0028333333,42,514,0.3300106941,0,95,0.4883568473
WT,0.0028333333,43,515,0.2907135871,0,95,0.4883568473
WT,0.0028333333,44,516,0.4881426179,0,95,0.4883568473
WT,0.0028333333,45,517,0.1060983428,0,95,0.4883568473
WT,0.0028333333,46,518,0.3539610232,0,95,0.4883568473
WT,0.0028333333,47,519,0.4848759724,0,95,0.4883568473
WT,0.0028333333,48,520,0.3084162668,0,95,0.4883568473
WT,0.0028333333,49,521,0.1847118575,0,95,0.4883568473
WT,0.0028333333,50,522,0.3725193972,0,95,0.4883568473
WT,0.0028333333,51,523,0.2958080287,0,95,0.4883568473
WT,0.0028333333,52,524,0.2688953251,0,95,0.4883568473
WT,0.0028333333,53,525,0.5290807356,0,95,0.4883568473
WT,0.0028333333,54,526,0.3148245519,0,95,0.4883568473
