condition_key,amplitude,w_inter,trial_idx,seed,A_hat_final,a_hat_timecourse,peak_pyr_rate,center_final_deg,error_from_cue_deg
WT_APP,5.0,5.0,0,191664963,0.03881957926473478,0.192233 0.182558 0.144881 0.136584 0.122377 0.046557 0.087169 0.040563 0.058935 0.020070 0.069074 0.057925 0.087236 0.052703 0.060371 0.040905 0.024661 0.011377 0.053480 0.069151 0.052527 0.052231 0.046493 0.042747 0.038820,1.8670743565583516,230.31469003809536,50.314690038095364
WT_APP,5.0,5.0,1,1662057957,0.03720959558703816,0.168899 0.145219 0.169190 0.088571 0.042432 0.097631 0.089209 0.009613 0.047407 0.086594 0.005341 0.017952 0.027550 0.025551 0.089520 0.040993 0.026211 0.018759 0.029041 0.033848 0.060132 0.027440 0.032676 0.010948 0.037210,1.808170989304447,157.44621853529355,22.553781464706447
WT_APP,5.0,5.0,2,1405681631,0.07737407051977352,0.223861 0.178046 0.201710 0.124420 0.113974 0.089898 0.017346 0.036439 0.002591 0.034406 0.051918 0.067247 0.061232 0.072247 0.028940 0.047912 0.036373 0.116662 0.018754 0.045566 0.034292 0.018732 0.038479 0.058109 0.077374,1.9778135020547585,358.2197676698646,178.2197676698646
WT_APP,5.0,5.0,3,942484272,0.06985500191212164,0.197923 0.183996 0.097886 0.113798 0.088325 0.058049 0.062643 0.060070 0.031277 0.037068 0.053005 0.096901 0.035501 0.038358 0.010593 0.021663 0.067725 0.025787 0.073567 0.060541 0.052530 0.035426 0.022460 0.050650 0.069855,1.830020998979711,259.0810339761782,79.08103397617822
WT_APP,5.0,5.0,4,929893137,0.061310830698036445,0.191307 0.121745 0.126063 0.046762 0.072255 0.058913 0.057051 0.086427 0.019355 0.053697 0.076087 0.021447 0.058720 0.039119 0.009041 0.040509 0.048087 0.030835 0.024072 0.016642 0.071397 0.024745 0.028715 0.049558 0.061311,1.9883078037319748,242.6807247050736,62.6807247050736
WT_APP,5.0,5.0,5,1843824992,0.021846052789366945,0.233379 0.118633 0.176877 0.146535 0.109228 0.042757 0.041863 0.092812 0.062136 0.039111 0.093101 0.020701 0.059517 0.056871 0.044680 0.050799 0.088389 0.047313 0.041361 0.043351 0.039035 0.056258 0.020062 0.070537 0.021846,1.847553536082738,67.14646451329945,112.85353548670055
WT_APP,5.0,5.0,6,184566854,0.0376516460487848,0.206787 0.129123 0.140774 0.070313 0.146929 0.161172 0.100312 0.056486 0.053444 0.060164 0.060319 0.035239 0.043094 0.058997 0.023906 0.018019 0.030326 0.036422 0.019720 0.013715 0.076951 0.042962 0.023071 0.052718 0.037652,1.9536482400577682,27.750697971032903,152.2493020289671
WT_APP,5.0,5.0,7,1497586438,0.017471238790401675,0.192532 0.077468 0.166646 0.132187 0.167235 0.186361 0.058633 0.104651 0.015458 0.105448 0.006510 0.030688 0.050323 0.011512 0.025403 0.035676 0.075494 0.033058 0.030630 0.055080 0.027415 0.062051 0.034477 0.020029 0.017471,2.021198918538204,204.1344728832056,24.134472883205603
WT_APP,5.0,5.0,8,432652533,0.058459248435027415,0.177838 0.139960 0.094654 0.087442 0.145039 0.139827 0.156983 0.048715 0.031550 0.039326 0.056569 0.079855 0.014402 0.011144 0.091376 0.063413 0.082321 0.068565 0.024599 0.032194 0.070183 0.075536 0.039283 0.038580 0.058459,1.9843852450677315,327.4628113654259,147.46281136542592
WT_APP,5.0,5.0,9,202244314,0.016598961520696093,0.210706 0.132279 0.204678 0.053429 0.146437 0.074070 0.111768 0.052018 0.071336 0.077228 0.122949 0.010618 0.013229 0.051355 0.040023 0.042739 0.023435 0.072118 0.008801 0.039057 0.051484 0.010330 0.062340 0.028012 0.016599,1.9358954298986246,288.86284747935514,108.86284747935514
WT_APP,5.0,5.0,10,1130604997,0.09058209966459639,0.212059 0.171619 0.097125 0.078759 0.071828 0.145489 0.087869 0.053297 0.064762 0.037250 0.035145 0.078722 0.040977 0.028092 0.029882 0.032807 0.023490 0.063277 0.015537 0.026987 0.030673 0.036250 0.046539 0.009651 0.090582,2.0102586029340306,152.8275763404345,27.17242365956551
WT_APP,5.0,5.0,11,2095133045,0.036990416247706395,0.184381 0.132571 0.178613 0.107733 0.148910 0.041534 0.080982 0.055286 0.018370 0.025341 0.076852 0.017660 0.058633 0.065589 0.079651 0.026473 0.019630 0.077402 0.066434 0.044634 0.032719 0.033818 0.060874 0.035652 0.036990,2.1370992565963403,104.6539138353402,75.3460861646598
WT_APP,5.0,5.0,12,1580016183,0.0642406488102209,0.151015 0.144688 0.181497 0.136866 0.113622 0.065032 0.144064 0.055273 0.113748 0.024212 0.073098 0.072921 0.017866 0.018717 0.036842 0.069921 0.053440 0.040880 0.021660 0.068867 0.045972 0.036358 0.048369 0.016100 0.064241,1.885210397033653,306.98329706733705,126.98329706733705
WT_APP,5.0,5.0,13,1634535062,0.044782870437982715,0.257479 0.144957 0.156555 0.082954 0.120835 0.105028 0.090739 0.081998 0.026511 0.066814 0.045001 0.023907 0.087589 0.080734 0.037375 0.033479 0.035783 0.025842 0.065761 0.011280 0.057984 0.009549 0.021723 0.064917 0.044783,1.875697382259323,287.46952156851154,107.46952156851154
WT_APP,5.0,5.0,14,1540770719,0.037162009952994374,0.207667 0.146860 0.134425 0.074835 0.001283 0.078711 0.114397 0.066777 0.094041 0.037815 0.042339 0.081600 0.036893 0.057470 0.072184 0.049955 0.014946 0.038287 0.036764 0.042105 0.015666 0.041616 0.058062 0.028430 0.037162,2.0389613351027793,113.47511335398025,66.52488664601975
WT_APP,5.0,5.0,15,1688060240,0.03399127052933457,0.132914 0.165936 0.162395 0.169267 0.149676 0.158143 0.080363 0.084035 0.072354 0.010621 0.101259 0.066329 0.018392 0.044999 0.069111 0.029617 0.013340 0.015695 0.053382 0.009690 0.008656 0.053034 0.022645 0.052004 0.033991,2.0804360475740005,317.2317227912132,137.2317227912132
WT_APP,5.0,5.0,16,1102145672,0.04816404398132354,0.187386 0.127544 0.139677 0.139343 0.136566 0.110232 0.087910 0.065134 0.067008 0.067029 0.035218 0.038725 0.025388 0.026981 0.065650 0.038398 0.015942 0.113520 0.065048 0.041648 0.052974 0.032051 0.074395 0.094778 0.048164,1.9920714585452723,39.44001113958327,140.55998886041672
WT_APP,5.0,5.0,17,275121930,0.047304787299995855,0.128794 0.173607 0.204213 0.102817 0.078439 0.085992 0.069289 0.151296 0.022485 0.073947 0.045230 0.086802 0.018498 0.052957 0.064036 0.052482 0.044276 0.031005 0.031136 0.045071 0.061594 0.034627 0.100873 0.044821 0.047305,2.1808181995488725,342.0138759626233,162.01387596262327
WT_APP,5.0,5.0,18,1803345590,0.038581685590475645,0.212530 0.186717 0.152562 0.101641 0.144431 0.080841 0.069242 0.099627 0.059582 0.131475 0.052523 0.053338 0.022429 0.058091 0.066565 0.033203 0.055551 0.066036 0.056440 0.008826 0.056629 0.086495 0.027575 0.083061 0.038582,1.9196174212190706,22.678584331974967,157.32141566802503
WT_APP,5.0,5.0,19,967196436,0.008640863137583851,0.229150 0.136642 0.120932 0.129002 0.139651 0.120356 0.043604 0.067392 0.092206 0.080705 0.040249 0.052814 0.064022 0.036312 0.031122 0.033201 0.034356 0.049633 0.062890 0.034829 0.012230 0.042939 0.006753 0.051459 0.008641,1.9212896995302136,88.37579279929457,91.62420720070543
WT_APP,5.0,5.0,20,1074497555,0.025354042829114732,0.175979 0.147908 0.185018 0.104570 0.027931 0.074895 0.090916 0.049322 0.016705 0.077779 0.039066 0.071468 0.066162 0.057249 0.032931 0.031174 0.033609 0.032387 0.010196 0.052372 0.065001 0.032506 0.045200 0.053225 0.025354,1.8264938806090896,110.04123918930246,69.95876081069754
WT_APP,5.0,5.0,21,796282693,0.05078023617802043,0.151783 0.135060 0.140825 0.143440 0.064509 0.083056 0.063270 0.084389 0.049544 0.032144 0.079795 0.023780 0.031887 0.034297 0.077187 0.038884 0.051753 0.010610 0.035113 0.011184 0.029028 0.105181 0.067649 0.026608 0.050780,1.9440127254726673,2.7685073941716962,177.2314926058283
WT_APP,5.0,5.0,22,392022359,0.035923861384025035,0.104984 0.182576 0.126702 0.103495 0.119249 0.112571 0.077369 0.064938 0.074837 0.037435 0.020722 0.009843 0.038491 0.018130 0.046985 0.041509 0.028141 0.024005 0.023228 0.045572 0.052069 0.031469 0.062663 0.034113 0.035924,2.0167750921086354,211.27108558909117,31.27108558909117
WT_APP,5.0,5.0,23,1990212658,0.02623980591515053,0.176137 0.151121 0.136465 0.131337 0.090200 0.061343 0.093024 0.027456 0.094928 0.090906 0.051656 0.044828 0.023526 0.028648 0.032783 0.047991 0.085856 0.046236 0.021366 0.022205 0.015450 0.054234 0.044328 0.016179 0.026240,1.9948362474594736,3.3318937217439646,176.66810627825603
WT_APP,5.0,5.0,24,1678403330,0.04102705076620566,0.147246 0.169267 0.103108 0.116870 0.087890 0.092229 0.091382 0.081369 0.045575 0.081856 0.058177 0.028083 0.060048 0.013542 0.034518 0.041892 0.048840 0.025919 0.035370 0.046315 0.018911 0.027401 0.083453 0.027272 0.041027,1.8448260106293397,275.68249873463384,95.68249873463384
WT_APP,5.0,5.0,25,1382689815,0.1004107614015124,0.179784 0.144613 0.160348 0.117903 0.122100 0.104863 0.055955 0.100268 0.055213 0.055819 0.036502 0.067601 0.046863 0.047751 0.051353 0.090498 0.040830 0.103334 0.050444 0.047174 0.056990 0.034022 0.054629 0.063799 0.100411,1.986105186568754,165.01774236455185,14.98225763544815
WT_APP,5.0,5.0,26,864178266,0.02222238099950774,0.177107 0.122404 0.140276 0.129731 0.038779 0.089938 0.085173 0.033353 0.075240 0.066890 0.043828 0.075293 0.038152 0.030935 0.045231 0.027118 0.045555 0.048159 0.048298 0.031459 0.030853 0.026169 0.023205 0.041964 0.022222,2.109029195329525,182.64195987087626,2.6419598708762635
WT_APP,5.0,5.0,27,1766867109,0.017809770696140204,0.188549 0.140340 0.118870 0.160031 0.084280 0.190150 0.081643 0.071257 0.066558 0.108919 0.024800 0.021030 0.069222 0.007745 0.026858 0.015269 0.036792 0.111560 0.080650 0.045707 0.043718 0.067057 0.050647 0.090987 0.017810,2.095668617909293,358.80991059916755,178.80991059916755
WT_APP,5.0,5.0,28,1171300112,0.03371129999372843,0.154459 0.145042 0.124831 0.081898 0.144631 0.092964 0.049831 0.079803 0.024017 0.057719 0.081156 0.079490 0.070159 0.068956 0.040183 0.044028 0.002232 0.030121 0.059139 0.023492 0.065394 0.055544 0.084699 0.051749 0.033711,1.9743089536073297,185.25377951953436,5.253779519534362
WT_APP,5.0,5.0,29,952224740,0.012642019747214666,0.227424 0.159060 0.105531 0.119405 0.065483 0.104527 0.097156 0.088998 0.065037 0.056621 0.066896 0.075253 0.039679 0.052092 0.012445 0.054406 0.014208 0.021053 0.067543 0.068241 0.021282 0.030332 0.050685 0.045646 0.012642,1.9506535626437171,153.13465537636407,26.865344623635934
WT_APP,5.0,5.0,30,967354524,0.02649491328512257,0.125005 0.198801 0.122075 0.147743 0.152087 0.062311 0.081743 0.120844 0.081242 0.044819 0.029859 0.048052 0.129084 0.053811 0.034015 0.065886 0.042236 0.062776 0.023785 0.018229 0.028141 0.030514 0.052255 0.060551 0.026495,1.9590559602212718,64.17637675053999,115.82362324946001
WT_APP,5.0,5.0,31,487991438,0.07389882410354183,0.211043 0.183015 0.163941 0.095048 0.114772 0.051159 0.084937 0.078419 0.061950 0.037709 0.081032 0.041566 0.048006 0.052647 0.094702 0.019503 0.065693 0.021446 0.075607 0.023362 0.032910 0.008290 0.068876 0.062572 0.073899,2.0133806157655765,284.6020086956756,104.60200869567558
WT_APP,5.0,5.0,32,197860368,0.07656368532586556,0.119887 0.145078 0.114768 0.073340 0.106516 0.050919 0.055755 0.019345 0.029253 0.051829 0.012879 0.066000 0.096231 0.037631 0.046684 0.011210 0.014524 0.012305 0.018875 0.044530 0.036348 0.088501 0.034315 0.009273 0.076564,1.8177064070083866,101.04150542450574,78.95849457549426
WT_APP,5.0,5.0,33,1190961760,0.023758149891915332,0.147457 0.198203 0.104589 0.106437 0.120063 0.059906 0.068682 0.066457 0.034062 0.070897 0.045531 0.039471 0.038223 0.014083 0.010360 0.043396 0.064374 0.054752 0.048781 0.106070 0.067526 0.036041 0.024865 0.009283 0.023758,1.9590784712450502,296.4164561842068,116.41645618420682
WT_APP,5.0,5.0,34,1906728918,0.03490748254888734,0.196253 0.168822 0.173188 0.153124 0.139332 0.175834 0.127829 0.050427 0.066882 0.086827 0.034208 0.006947 0.074217 0.063802 0.046459 0.020846 0.024940 0.055794 0.049959 0.033490 0.021665 0.021559 0.033500 0.028391 0.034907,1.8160465737339289,0.6519357211593372,179.34806427884067
WT_APP,5.0,5.0,35,137046513,0.032721308730652245,0.191195 0.157891 0.141651 0.159525 0.095062 0.140384 0.106326 0.068783 0.042517 0.063333 0.067754 0.052395 0.047830 0.048676 0.011802 0.064981 0.038548 0.021994 0.074866 0.033048 0.043990 0.055806 0.012785 0.040736 0.032721,1.9375652287323255,197.57227461311672,17.57227461311672
WT_APP,5.0,5.0,36,1843166518,0.05385528550213709,0.166408 0.135506 0.163370 0.083713 0.109586 0.046385 0.082788 0.097082 0.064720 0.038163 0.032213 0.033071 0.064364 0.071153 0.042956 0.013068 0.067089 0.073691 0.039338 0.043416 0.053004 0.033608 0.067140 0.035370 0.053855,1.8245240334798352,16.965999706619808,163.0340002933802
WT_APP,5.0,5.0,37,1777324407,0.01917131029154386,0.215545 0.101599 0.125022 0.086918 0.150654 0.035910 0.071230 0.050260 0.039914 0.083678 0.059251 0.063916 0.062935 0.087490 0.050026 0.069281 0.045268 0.082434 0.059020 0.071322 0.034614 0.061985 0.021580 0.006108 0.019171,1.9055195138406047,65.36269350476502,114.63730649523498
WT_APP,5.0,5.0,38,594336917,0.03406186917971997,0.194005 0.167291 0.146654 0.106893 0.089513 0.079059 0.053321 0.082869 0.053436 0.024934 0.074601 0.046595 0.040864 0.026777 0.063616 0.085923 0.029649 0.070061 0.023682 0.041166 0.052044 0.019386 0.033218 0.041815 0.034062,1.8904170700287848,164.97685364917695,15.023146350823055
WT_APP,5.0,5.0,39,1356488967,0.05065106123140109,0.164456 0.205192 0.110143 0.099393 0.147265 0.098298 0.145168 0.183442 0.059747 0.047605 0.046030 0.030537 0.065577 0.073019 0.071087 0.040568 0.027175 0.049133 0.038511 0.023917 0.046817 0.016274 0.011451 0.037785 0.050651,1.8012030634795897,276.7398851857348,96.7398851857348
WT_APP,5.0,5.0,40,354826746,0.019777780409685454,0.206282 0.174069 0.113674 0.149561 0.129504 0.035635 0.070776 0.075155 0.072745 0.016206 0.069239 0.033716 0.054900 0.033582 0.029291 0.068777 0.022002 0.070895 0.035206 0.024703 0.062399 0.107242 0.054775 0.045014 0.019778,1.8621796090321738,264.76985030288836,84.76985030288836
