condition_key,amplitude,w_inter,success_rate,mean_A_hat,peak_pyr_rate,mean_error_deg,noise_threshold,n_trials
WT_APP,5.0,5.0,0.1,0.04524156947319265,1.9450756429840776,92.26587117863284,0.08513278404661426,50
WT_APP,5.0,6.0,0.08,0.045706173230066274,2.2896780744584553,87.58081789737408,0.0859710953936379,50
WT_APP,5.0,7.0,0.08,0.05057561140781195,2.844365338551035,61.310960110568004,0.08701907680686458,50
WT_APP,5.0,8.0,1.0,0.3053505895628233,3.889691580548083,5.415551315695499,0.09194301790371712,50
WT_APP,5.0,8.25,1.0,0.40583298264069917,6.868394062908214,4.9617449169829,0.09731921902511666,50
WT_APP,5.0,8.5,1.0,0.4784070509373208,13.215639729586735,9.545004434468245,0.12986531461772227,50
WT_APP,5.0,8.75,0.62,0.5016275490419214,17.96179834970046,18.328967449922352,0.46382891446840846,50
WT_APP,5.0,9.0,0.0,0.43748621431720325,14.503887710327621,84.8413996958032,0.6744808244390338,50
WT_APP,5.0,9.5,0.08,0.5454514637294899,32.15018769572245,97.34823449099986,0.662874789472232,50
WT_APP,5.0,10.0,0.6,0.6696734015071033,110.32799094658999,120.44894607068716,0.6865664598907292,50
WT_APP,5.0,11.0,0.0,3.293287376618479e-17,200.0,1.2488079415751656,0.621355371001736,50
WT_APP,10.0,5.0,0.1,0.04534996526064245,3.147852668895615,86.11150440253948,0.08513278404661426,50
WT_APP,10.0,6.0,0.08,0.04887567182482526,4.028432863906233,66.45751021586148,0.0859710953936379,50
WT_APP,10.0,7.0,0.92,0.14207264732859948,5.095255565449538,11.885929359654115,0.08701907680686458,50
WT_APP,10.0,8.0,1.0,0.5094212701924234,11.392308380031196,3.815691764422786,0.09194301790371712,50
WT_APP,10.0,8.25,1.0,0.5343934126890014,15.822976251753433,11.382030122412925,0.09731921902511666,50
WT_APP,10.0,8.5,1.0,0.5535344112776174,19.94722466786238,11.747187664724393,0.12986531461772227,50
WT_APP,10.0,8.75,0.84,0.5839230443053479,24.839126685211227,13.425849015224195,0.46382891446840846,50
WT_APP,10.0,9.0,0.24,0.5320072929034801,25.33464738344007,32.45568950316348,0.6744808244390338,50
