condition_key,offset_deg,amp_factor,n_trials,drift_mean_deg,drift_sd_deg,drift_sem_deg,collapse_prob,pre_amp_mean,post_amp_mean,distractor_duration_ms,delay1_ms,delay2_ms,cue_amp_factor
WT,30,0.75,1,17.975079611128095,0.0,0.0,0.0,0.7513358800453377,0.8449608874175304,250.0,1000.0,2500.0,45.0
WT,30,1.0,1,9.975565416573339,0.0,0.0,0.0,0.7513358800453377,0.8662623841686382,250.0,1000.0,2500.0,45.0
WT,90,0.75,1,65.98954095092675,0.0,0.0,0.0,0.7513358800453377,0.7086973518448465,250.0,1000.0,2500.0,45.0
WT,90,1.0,1,71.31884448726963,0.0,0.0,0.0,0.7513358800453377,0.7228494209362631,250.0,1000.0,2500.0,45.0
WT,120,0.75,1,99.50465231312866,0.0,0.0,0.0,0.7513358800453377,0.5710585093459641,250.0,1000.0,2500.0,45.0
WT,120,1.0,1,48.029777698118444,0.0,0.0,0.0,0.7513358800453377,0.4874033908267151,250.0,1000.0,2500.0,45.0
WT,170,0.75,1,12.321840509713882,0.0,0.0,0.0,0.7513358800453377,0.2758789561242135,250.0,1000.0,2500.0,45.0
WT,170,1.0,1,8.383290671959472,0.0,0.0,0.0,0.7513358800453377,0.340063987936939,250.0,1000.0,2500.0,45.0
