condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,64,882294416,181.40625,nan,nan,0.013289271374040255,5000.0,45.0,0,1,1,0.09651654169459063,0.12847455473376457,nan,nan
WT,65,699704628,181.40625,nan,nan,0.023671124424688425,5000.0,45.0,0,1,1,0.1789947698310089,0.21341266048613805,nan,nan
WT,66,1944623248,181.40625,nan,nan,0.020081604858327846,5000.0,45.0,0,1,1,0.14161907571100105,0.1744414292933113,nan,nan
WT,67,795556160,181.40625,nan,nan,-0.011976324690429911,5000.0,45.0,0,1,1,0.12017517249659312,0.15472245156469994,nan,nan
WT,68,163945743,181.40625,nan,nan,-0.031156749913591554,5000.0,45.0,0,1,1,0.1689098207165551,0.1957512372393014,nan,nan
WT,69,1008363426,181.40625,nan,nan,0.012160194756279647,5000.0,45.0,0,1,1,0.17802824774203804,0.21680064528983078,nan,nan
WT,70,1708709735,181.40625,nan,nan,-0.010331227388910501,5000.0,45.0,0,1,1,0.1743517844554515,0.21344040545859216,nan,nan
WT,71,406886644,181.40625,nan,nan,0.008921116494513093,5000.0,45.0,0,1,1,0.10812896193395434,0.14532046145698133,nan,nan
WT,72,994157306,181.40625,nan,nan,-0.02840923178713886,5000.0,45.0,0,1,1,0.1445048663484588,0.17336089441016997,nan,nan
WT,73,279004307,181.40625,nan,nan,-0.004858498577464765,5000.0,45.0,0,1,1,0.12452645632249788,0.16305688409567365,nan,nan
WT,74,1474200731,181.40625,nan,nan,0.009136557810891207,5000.0,45.0,0,1,1,0.06776685196801098,0.09084641212425185,nan,nan
WT,75,1021568549,181.40625,nan,nan,0.003585254392698264,5000.0,45.0,0,1,1,0.1190812726097914,0.15949607144214245,nan,nan
WT,76,709091226,181.40625,nan,nan,-0.0209732270884108,5000.0,45.0,0,1,1,0.1550754668734487,0.1912142875413626,nan,nan
WT,77,487284116,181.40625,nan,nan,0.015421430022646107,5000.0,45.0,0,1,1,0.06766190003698476,0.11302770490908233,nan,nan
WT,78,1212254290,181.40625,nan,nan,0.03155804662041933,5000.0,45.0,0,1,1,0.16065392535331421,0.19345562241896552,nan,nan
WT,79,1438414599,181.40625,nan,nan,0.007906203030560924,5000.0,45.0,0,1,1,0.09469131804334968,0.12918312791894712,nan,nan
WT,80,2019291964,181.40625,nan,nan,-0.0032225376548099434,5000.0,45.0,0,1,1,0.1483452491427203,0.1851414976867763,nan,nan
WT,81,938776596,181.40625,nan,nan,0.0020221961665055285,5000.0,45.0,0,1,1,0.1091563420104126,0.1469545995797473,nan,nan
WT,82,345075200,181.40625,nan,nan,-0.01444985499963812,5000.0,45.0,0,1,1,0.06334465934664239,0.08557839069446901,nan,nan
WT,83,1788162809,181.40625,nan,nan,-0.01817987435208037,5000.0,45.0,0,1,1,0.09096769869775931,0.11565359253080333,nan,nan
WT,84,1352408538,181.40625,nan,nan,0.0014133140819466935,5000.0,45.0,0,1,1,0.09162327160545675,0.13612731384541618,nan,nan
WT,85,1503807854,181.40625,nan,nan,0.019111784018194366,5000.0,45.0,0,1,1,0.10372261853096779,0.13083387820964762,nan,nan
WT,86,208792607,181.40625,nan,nan,-0.02427738068365035,5000.0,45.0,0,1,1,0.1502669804838452,0.17985607380223312,nan,nan
WT,87,670802254,181.40625,nan,nan,0.025085117698344307,5000.0,45.0,0,1,1,0.17889993476794153,0.20887148310249334,nan,nan
WT,88,1648932249,181.40625,nan,nan,-0.016488150374221355,5000.0,45.0,0,1,1,0.1444217741764942,0.18081024214966374,nan,nan
WT,89,1787264313,181.40625,nan,nan,0.027083587284205797,5000.0,45.0,0,1,1,0.13248767961779295,0.1619008297937902,nan,nan
WT,90,934620676,181.40625,nan,nan,0.04326314384946251,5000.0,45.0,0,1,1,0.1536835879260669,0.17827397018195273,nan,nan
WT,91,1728218297,181.40625,nan,nan,0.04637856380073566,5000.0,45.0,0,1,1,0.20159750236356427,0.22904196819399827,nan,nan
WT,92,1807519524,181.40625,nan,nan,0.027134343166088076,5000.0,45.0,0,1,1,0.099658281895204,0.13906012648676966,nan,nan
WT,93,832103482,181.40625,nan,nan,-0.031416710323465415,5000.0,45.0,0,1,1,0.1873406423932649,0.21427043936645107,nan,nan
WT,94,1928628490,181.40625,nan,nan,-0.010623762865484384,5000.0,45.0,0,1,1,0.16769856191681115,0.20559661483326228,nan,nan
WT,95,619179887,181.40625,nan,nan,-0.030036072993973022,5000.0,45.0,0,1,1,0.13003269876230797,0.15219153312749376,nan,nan
WT,96,514446424,181.40625,nan,nan,-0.033601402547205006,5000.0,45.0,0,1,1,0.18267351481864713,0.20981217027486607,nan,nan
WT,97,1465647933,181.40625,nan,nan,0.03633944432040512,5000.0,45.0,0,1,1,0.17810058569858706,0.20675902421348508,nan,nan
WT,98,1367435607,181.40625,nan,nan,-0.033973415865896146,5000.0,45.0,0,1,1,0.18820544974239306,0.21505594406904713,nan,nan
WT,99,300116172,181.40625,nan,nan,0.026933434076187614,5000.0,45.0,0,1,1,0.16243396640182844,0.19012495462204432,nan,nan
WT,100,1788288545,181.40625,nan,nan,0.032385659457287726,5000.0,45.0,0,1,1,0.16397428774001377,0.1930691541356603,nan,nan
WT,101,429299595,181.40625,nan,nan,-0.011285682913445136,5000.0,45.0,0,1,1,0.08745674211071766,0.12478164649915723,nan,nan
WT,102,1728507682,181.40625,nan,nan,-0.024506354247475503,5000.0,45.0,0,1,1,0.17612456532492884,0.20621701563262623,nan,nan
WT,103,15810353,181.40625,nan,nan,0.020410426491529573,5000.0,45.0,0,1,1,0.1548716680400599,0.19379612550371622,nan,nan
WT,104,1711206423,181.40625,nan,nan,-0.026625327623174086,5000.0,45.0,0,1,1,0.11974668598074181,0.1413188083942968,nan,nan
WT,105,1689907231,181.40625,nan,nan,-0.031340416821544266,5000.0,45.0,0,1,1,0.16908189384565595,0.20016971301574987,nan,nan
WT,106,1675819612,181.40625,nan,nan,-0.037861768232351566,5000.0,45.0,0,1,1,0.18857476025628353,0.21444246274150147,nan,nan
WT,107,1427756341,181.40625,nan,nan,-0.005798156068427973,5000.0,45.0,0,1,1,0.1604447935702676,0.2020942425775599,nan,nan
